어린이집명,어린이집유형,시설 위도(좌표값),시설 경도(좌표값)
서초구립 서초3단지어린이집,국공립,37.4575808914968,127.022166602999
서초구립 리본타워어린이집,국공립,37.4742001682963,127.03318265168
서초구립네이처힐6단지어린이집,국공립,37.4611538813202,127.025651287549
서초구립네이처힐1단지어린이집,국공립,37.4641103319859,127.01910527163
서초구립네이처힐3단지어린이집,국공립,37.4656513733815,127.027180992827
양재복지관어린이집,국공립,37.48449698,127.0361405
우면어린이집,국공립,37.4702203144385,127.0242961411
서초구립 양재목련어린이집,국공립,37.47348208,127.0464950607
서초구립 양재별하어린이집,국공립,37.4719708093,127.049397181
서초구립 리본타워2단지어린이집,국공립,37.4652032400375,127.035875176985
니꼴라오 어린이집,국공립,37.47246309,127.0478808
서초한별어린이집,국공립,37.47330288,127.0396431
양재2동어린이집,국공립,37.46964857,127.0442446
서초구립 내곡연두어린이집,국공립,37.4546153399589,127.064707488591
서초구립 아이숲어린이집,국공립,37.4497411989025,127.055150789914
서울발트킨더어린이집,국공립,37.4565834410346,127.057156342268
서초구립 포레스타6단지어린이집,국공립,37.4496839216593,127.056240201071
서초더샵포레어린이집,국공립,37.4539316562697,127.062692314453
서초구립 포레스타3단지어린이집,국공립,37.4552687692036,127.059178439533
서초구립 포레스타5단지어린이집,국공립,37.4511428681161,127.057683377657
서초구립 포레스타7단지어린이집,국공립,37.4440189779826,127.062170998758
내곡어린이집,국공립,37.45318114,127.0654599
신동아어린이집,국공립,37.4641459097235,127.102706954304
해솔어린이집,국공립,37.4624821267655,127.1017410718
힐스어린이집,국공립,37.4717608782492,127.08810434959
자곡어린이집,국공립,37.4742504350882,127.102541594314
산들어린이집,국공립,37.472223845659,127.09068690301
세곡나비어린이집,국공립,37.4750603152105,127.107747614052
세곡햇빛어린이집,국공립,37.4766279946778,127.111711288751
세곡연두 어린이집,국공립,37.4711236309442,127.09108547426
예다솜어린이집,국공립,37.4662208563437,127.102281941399
가온어린이집,국공립,37.464303755079,127.105504682203
세곡푸르지오어린이집,국공립,37.4660744844231,127.092673190557
초록어린이집,국공립,37.4603378345816,127.101606769368
푸른어린이집,국공립,37.4735788268826,127.099800350732
방죽어린이집,국공립,37.4699130008667,127.104565943538
구립꼬꼬어린이집,국공립,37.47603828,126.8917108
구립아이뜰어린이집,국공립,37.47598754,126.8861231
구립가산어린이집,국공립,37.48264309,126.8844527
더나은어린이집,국공립,37.4839493738423,127.132817922876
파인12어린이집,국공립,37.4789157382112,127.13215045195
산모건강증진센터어린이집,국공립,37.4779387018011,127.1271250751
파인5어린이집,국공립,37.48006113,127.129957
파인7어린이집,국공립,37.47907788,127.1306649
파인10어린이집,국공립,37.4776088,127.1306163
파인6어린이집,국공립,37.48054317,127.1319131
파인8 어린이집,국공립,37.47922449,127.1284279
버들어린이집,국공립,37.48126449,127.1313643
파인2 어린이집,국공립,37.48408265,127.1311937
위례두리숲어린이집,국공립,37.4841137663896,127.142519241214
위례리슈빌어린이집,국공립,37.4840499191661,127.146832568053
위례바른숲어린이집,국공립,37.486054015994,127.143693185947
위례아이숲어린이집,국공립,37.4850749810388,127.148502312733
송파든든어린이집,국공립,37.4825466815051,127.138163330582
송파위례23어린이집,국공립,37.475019709,127.1365667469
송파위례햇살어린이집,국공립,37.4756267673673,127.134402890358
송파더샵어린이집,국공립,37.4761194975651,127.143508822247
위례별마루어린이집,국공립,37.4799505318354,127.146671916293
위례꿈별어린이집,국공립,37.4817093508837,127.145171630209
힐스송파어린이집,국공립,37.4794509233193,127.142623443631
위례아이파크어린이집,국공립,37.4771574482,127.1422143477
위례새솔어린이집,국공립,37.4779730759597,127.141284309149
송파위례24어린이집,국공립,37.4768759333707,127.139144944988
송파위례22어린이집,국공립,37.4791892045843,127.139966079412
서초구립 서초그랑자이어린이집,국공립,37.4885710845396,127.026775541662
서초구립 래미안리더스원어린이집,국공립,37.4891472878074,127.02865841702
서초구립 래미안서초에스티지S어린이집,국공립,37.4931733593,127.0270892835
서초구립 에스티지하늘어린이집,국공립,37.4926258812752,127.025589664828
서초장미어린이집,국공립,37.48418877,127.0284341
구립복은어린이집,국공립,37.4732616396837,126.936710470461
구립신사어린이집,국공립,37.4877999887658,126.921178053744
구립소하어린이집,국공립,37.4858413648,126.9161847565
구립해뜨는어린이집,국공립,37.4884632134778,126.918642278203
구립새빛어린이집,국공립,37.4863452026,126.9151665725
보미나어린이집,국공립,37.5112848488505,127.028979154757
논현어린이집,국공립,37.51100194,127.0268685
구립 벽산한마음어린이집,국공립,37.5250806371237,126.83856715585
구립 한빛어린이집,국공립,37.51906041,126.8402139
구립 해나라어린이집,국공립,37.52469141,126.8400758
꿈초롱어린이집,국공립,37.6068815899,127.0144327382
키노어린이집,국공립,37.6038654592137,127.01084903091
이화어린이집,국공립,37.609170895699,127.004616262105
온터어린이집,국공립,37.61118324,127.0012073
북악어린이집,국공립,37.609738,127.007832
그린나래어린이집,국공립,37.62005465276,127.051153281627
아름드리어린이집,국공립,37.6182158640875,127.052907682348
자연샘어린이집,국공립,37.6227290720503,127.049419170638
장위3동어린이집,국공립,37.61671886,127.0534195
천사어린이집,국공립,37.5804180113,127.0111852611
아동회관어린이집,국공립,37.57830726,127.0118098
숭인어린이집,국공립,37.57781735,127.0156145
조은어린이집,국공립,37.57564181,127.0169677
도담도담어린이집,국공립,37.5770648189,127.0218623558
한빛어린이집,국공립,37.57485743,127.0199441
세종마을어린이집,국공립,37.58195218,126.9639188
청운어린이집,국공립,37.58408282,126.9705784
누상어린이집,국공립,37.5807924005793,126.967195774727
창경어린이집,국공립,37.5834386509284,126.997780971899
명륜어린이집,국공립,37.59133111,126.9949822
혜화어린이집,국공립,37.5847757185403,127.002536077473
삼성어린이집,국공립,37.5648689628202,126.97822270387
회현어린이집,국공립,37.55595582,126.9808257
사랑별어린이집,국공립,37.56647,126.977963
별숲어린이집,국공립,37.56647,126.977963
구립신대방누리어린이집,국공립,37.56647,126.977963
신길더샵해늘어린이집,국공립,37.56647,126.977963
현대홈타운어린이집,국공립,37.5666889454014,126.978063707539
리슈빌어린이집,국공립,37.56647,126.977963
구립 가람별어린이집,국공립,37.56647,126.977963
금호어울림어린이집,국공립,37.56647,126.977963
엘스타시온어린이집,국공립,37.56647,126.977963
연세어린이집,국공립,37.56647,126.977963
구립하랑어린이집,국공립,37.56647,126.977963
구립 새솔어린이집,국공립,37.56647,126.977963
위례하나숲어린이집,국공립,37.56647,126.977963
청계포레어린이집,국공립,37.56647,126.977963
삼성푸른숲어린이집,국공립,37.56647,126.977963
구립푸른어린이집,국공립,37.56647,126.977963
디에이치자이개포어린이집,국공립,37.56647,126.977963
도봉숲어린이집,국공립,37.56647,126.977963
동심어린이집,국공립,37.56647,126.977963
구립은솔어린이집,국공립,37.56647,126.977963
위례푸른숲어린이집,국공립,37.56647,126.977963
사가정 아이파크어린이집,국공립,37.56647,126.977963
아이누리어린이집,국공립,37.56647,126.977963
구립에코포레어린이집,국공립,37.56647,126.977963
엔젤어린이집,국공립,37.56647,126.977963
진주어린이집,국공립,37.56647,126.977963
무지개어린이집,국공립,37.56647,126.977963
구립독산e편한어린이집,국공립,37.56647,126.977963
파인13어린이집,국공립,37.56647,126.977963
구립힐스아이어린이집,국공립,37.56647,126.977963
구립롯데캐슬베네루체어린이집,국공립,37.56647,126.977963
데시앙어린이집,국공립,37.56647,126.977963
구립 숲속향기어린이집,국공립,37.56647,126.977963
서일대학교부설어린이집,국공립,37.56647,126.977963
오금물빛어린이집,국공립,37.56647,126.977963
꿈나무어린이집,국공립,37.56647,126.977963
창5동아이조아어린이집,국공립,37.56647,126.977963
구립 하늘땅별땅어린이집,국공립,37.56647,126.977963
구립반짝반짝어린이집,국공립,37.56647,126.977963
창3동신도아이숲어린이집,국공립,37.56647,126.977963
구립두산위브어린이집,국공립,37.56647,126.977963
구립튼튼어린이집,국공립,37.56647,126.977963
행복이가득한어린이집,국공립,37.56647,126.977963
방학3동해니크레오어린이집,국공립,37.56647,126.977963
파크자이어린이집,국공립,37.56647,126.977963
구립별마루어린이집,국공립,37.56647,126.977963
자람어린이집,국공립,37.56647,126.977963
구립 청마루어린이집,국공립,37.56647,126.977963
파인3어린이집,국공립,37.56647,126.977963
베르디움어린이집,국공립,37.56647,126.977963
노블레스어린이집,국공립,37.56647,126.977963
통통어린이집,국공립,37.56647,126.977963
다솜어린이집,국공립,37.56647,126.977963
우리어린이집,국공립,37.56647,126.977963
꿈의숲어린이집,국공립,37.56647,126.977963
구립 건대티움아이어린이집,국공립,37.56647,126.977963
현대어린이집,국공립,37.56647,126.977963
다함어린이집,국공립,37.56647,126.977963
SK키즈몬테소리어린이집,국공립,37.56647,126.977963
서초구립 아르떼어린이집,국공립,37.56647,126.977963
구립 예담어린이집,국공립,37.56647,126.977963
용문어린이집,국공립,37.56647,126.977963
송파아이별어린이집,국공립,37.56647,126.977963
한그루어린이집,국공립,37.56647,126.977963
구립해와별어린이집,국공립,37.5674999083657,126.978425682808
구립 구의1동 아이터어린이집,국공립,37.56647,126.977963
다온어린이집,국공립,37.56647,126.977963
늘봄어린이집,국공립,37.56647,126.977963
구립 파란하늘어린이집,국공립,37.56647,126.977963
꼬마어린이집,국공립,37.56647,126.977963
구립큰마을어린이집,국공립,37.56647,126.977963
라파엘엔젤어린이집,국공립,37.56647,126.977963
학여울어린이집,국공립,37.56647,126.977963
꿈사랑어린이집,국공립,37.56647,126.977963
구립 코알라아가마을어린이집,국공립,37.56647,126.977963
구립아람어린이집,국공립,37.56647,126.977963
구립 신정숲속마을어린이집,국공립,37.56647,126.977963
자람어린이집,국공립,37.56647,126.977963
구립 새싹어린이집,국공립,37.56647,126.977963
구립 목3동어린이집,국공립,37.56647,126.977963
잠실국민연금어린이집,국공립,37.56647,126.977963
구립 광남어린이집,국공립,37.56647,126.977963
구립행복이든어린이집,국공립,37.56647,126.977963
구립천호2어린이집,국공립,37.56647,126.977963
서초구립 포레스타2단지어린이집,국공립,37.56647,126.977963
구립태영어린이집,국공립,37.5572390664014,126.989553848877
필동어린이집,국공립,37.5576761,126.9954627
신당하나어린이집,국공립,37.5643006648887,127.025150095798
신당5동어린이집,국공립,37.56299121,127.0207595
서빙고어린이집,국공립,37.52519906,126.9947308
동빙고어린이집,국공립,37.52357987,126.9939889
솔어린이집,국공립,37.52630015,127.0001453
보광 어린이집,국공립,37.52879893,127.000913
청파어린이집,국공립,37.54528251,126.9690391
서계어린이집,국공립,37.55352595,126.9682985
원효루미니어린이집,국공립,37.5414590738043,126.969381011842
사랑꿈어린이집,국공립,37.5367226428,126.9665271675
꿈나무어린이집,국공립,37.5383969414344,126.965792657013
새싹어린이집,국공립,37.53756691,126.9638906
삼각지어린이집,국공립,37.5358238832448,126.971646189853
큰나래어린이집,국공립,37.5252553028414,126.96789576367
한강로어린이집,국공립,37.52550727,126.9652136
용산어린이집,국공립,37.5281422426705,126.969228070947
롯데캐슬어린이집,국공립,37.57089532,127.0213261
미담어린이집,국공립,37.5660402677,127.0217233062
단우물 어린이집,국공립,37.56751684,127.0181216
황학어린이집,국공립,37.5687791824,127.0223262912
신당동어린이집,국공립,37.56223299,127.0141014
다산어린이집,국공립,37.55432868,127.0082457
남산타운어린이집,국공립,37.54953333,127.0118978
약수어린이집,국공립,37.55230956,127.0092242
남산숲어린이집,국공립,37.54652787,127.0089375
구립 연두어린이집,국공립,37.5200740484631,126.854742762885
구립 해바라기어린이집,국공립,37.5171167,126.8565512
다솜어린이집,국공립,37.55472522,127.0146044
청구어린이집,국공립,37.55718798,127.0166839
구립 엄마품어린이집,국공립,37.525530697735,126.855625895173
구립 보금자리어린이집,국공립,37.5268698348,126.853632225
구립 초록나무어린이집,국공립,37.526811073,126.8556686796
구립 이솝어린이집,국공립,37.52604716,126.8542597
구립 신정4동어린이집,국공립,37.5245622823068,126.855757856976
구립 산들어린이집,국공립,37.52685725,126.8507425
구립 은행정어린이집,국공립,37.52291628,126.8584685
구립 신정어린이집,국공립,37.52642876,126.8604536
구립 은혜어린이집,국공립,37.5240437672,126.8621810078
아기사랑어린이집,국공립,37.56085349,127.0158287
동화어린이집,국공립,37.5600021217359,127.015519628745
동화나라어린이집,국공립,37.56154523,127.0192628
동부이촌어린이집,국공립,37.5215935377,126.9683936564
해늘어린이집,국공립,37.5236368943,126.9566639649
이촌어린이집,국공립,37.5270742955843,126.954476295814
목멱어린이집,국공립,37.5390480148292,126.990925484824
지구촌어린이집,국공립,37.5393796737543,126.992197240169
이태원어린이집,국공립,37.53627931,126.9888363
구립 행당한신어린이집,국공립,37.5562048038182,127.035494353373
구립 서울숲리버뷰자이어린이집,국공립,37.556326708,127.0389275652
구립 우리어린이집,국공립,37.5604157416574,127.031889842503
구립 왕십리어린이집,국공립,37.562365583794,127.036454381196
구립 은행어린이집,국공립,37.55849856,127.0360811
구립 극동미라주어린이집,국공립,37.5550741212539,127.026674827418
구립 행당푸르지오어린이집,국공립,37.5557675560417,127.033558601017
구립 행당어린이집,국공립,37.5556418183565,127.026369460917
구립 행응어린이집,국공립,37.55314657,127.031151
구립 가람어린이집,국공립,37.5518990603733,127.033524885856
구립 동아어린이집,국공립,37.5524979130559,127.03654936275
구립 응봉어린이집,국공립,37.54894624,127.0305321
구립 해온어린이집,국공립,37.5463201084234,127.044358545973
구립 한솔어린이집,국공립,37.5500454,127.0458943
구립 성일어린이집,국공립,37.55048442,127.0464784
구립 성수아이파크어린이집,국공립,37.5470897437404,127.056580358811
구립 성수롯데캐슬어린이집,국공립,37.5462456262499,127.055380230829
서초구립 서초4동삼풍어린이집,국공립,37.5475900804498,127.064796259146
구립 성삼보듬이나눔이어린이집,국공립,37.548754797377,127.056563511252
구립 성수어린이집,국공립,37.54948034,127.0532689
구립 텐즈아이어린이집,국공립,37.5691639797,127.0263470607
구립 센트라스아띠어린이집,국공립,37.5670489199228,127.02410966343
구립 센트라스라온어린이집,국공립,37.5649936815938,127.028455412424
구립 센트라스나래어린이집,국공립,37.5657509853953,127.02644659677
구립 센트라스으뜸어린이집,국공립,37.5653864678938,127.024663750752
구립 꽃초롱어린이집,국공립,37.5667705977288,127.027817694009
구립 텐즈힐두리어린이집,국공립,37.5702271811377,127.024113517771
구립 양지어린이집,국공립,37.5660037859326,127.024005192409
구립 왕도어린이집,국공립,37.5654831493847,127.031126848051
구립 도선어린이집,국공립,37.56607826,127.0305964
구립 홍익어린이집,국공립,37.5678739340908,127.025527095117
월드컵어린이집,국공립,37.5833915317685,126.878570580162
아름드리어린이집,국공립,37.5727119941825,126.889517325882
다해어린이집,국공립,37.5776672984,126.8893424584
예랑어린이집,국공립,37.5748827194,126.8907321801
엘프어린이집,국공립,37.5808061962,126.8853935181
삼성어린이집,국공립,37.580284186,126.8823059254
상암나래어린이집,국공립,37.5766817143,126.895384559
좋은나무어린이집,국공립,37.5748827194,126.8907321801
도담어린이집,국공립,37.5813631331662,126.881862698136
단비어린이집,국공립,37.5760502846491,126.890599156926
상암하늘빛어린이집,국공립,37.5775076726658,126.881559689083
상암햇살어린이집,국공립,37.5847018398018,126.885868493761
상암누리어린이집,국공립,37.58053112,126.8835632
구립 노을어린이집,국공립,37.57757187,126.882867
상암어린이집,국공립,37.5747589656997,126.893340547158
마포센트럴아이파크어린이집,국공립,37.5553491829,126.9585921867
삼성키즈어린이집,국공립,37.5459602112,126.9569995754
해가람어린이집,국공립,37.5549816361261,126.958764412473
연봉어린이집,국공립,37.55025186,126.9623671
공덕어린이집,국공립,37.54794343,126.9611407
신덕어린이집,국공립,37.5447663697908,126.954547012952
구립독산롯데캐슬어린이집,국공립,37.4634000895414,126.891978622128
구립캐슬아이어린이집,국공립,37.45823894852,126.893805775338
구립슬기어린이집,국공립,37.4602164251,126.8858129147
구립롯데금빛어린이집,국공립,37.459694461166,126.894227575271
구립우리어린이집,국공립,37.4654357181415,126.888841729194
구립도로시몬테소리어린이집,국공립,37.46254233,126.8902586
구립아람어린이집,국공립,37.4590671873315,126.895556536617
구립예담어린이집,국공립,37.46469895,126.8887685
구립별솔어린이집,국공립,37.4554915432776,126.889633478016
구립독산한신사임당어린이집,국공립,37.4553684611275,126.890501105265
구립금하새빛어린이집,국공립,37.4524193294999,126.891841841078
구립해야해야어린이집,국공립,37.4573846746476,126.886539524737
구립기쁨어린이집,국공립,37.46447495,126.8935127
구립독산1동어린이집,국공립,37.4680524366597,126.89048543355
구립 신금호자이어린이집,국공립,37.5561333084425,127.019420726315
구립 새솔어린이집,국공립,37.5522725435498,127.024236178211
구립 금삼어린이집,국공립,37.5492244023569,127.019740319244
구립 래미안하이리버어린이집,국공립,37.5512993897469,127.024602524442
구립 금호자이햇살어린이집,국공립,37.5499320103973,127.020166526426
구립 금호자이미소어린이집,국공립,37.5526759311274,127.023287385385
구립 사과꽃어린이집,국공립,37.5518776297328,127.023217994686
구립 금호어린이집,국공립,37.5569361933875,127.018826762735
구립 동호어린이집,국공립,37.5499705326176,127.019111318198
구립 느티나무어린이집,국공립,37.5454109063066,127.078092865362
구립 화송어린이집,국공립,37.546191841866,127.068054248148
구립 군자동 꿈모음어린이집,국공립,37.5508568417898,127.071490050299
구립 인정어린이집,국공립,37.5530649333569,127.070414217732
구립 군자어린이집,국공립,37.5545755585353,127.072697189145
구립 가온어린이집,국공립,37.5557651508128,126.864429090432
구립 꼬꼬마라인어린이집,국공립,37.5593591742441,126.856013365223
구립 밤비어린이집,국공립,37.5576875432379,126.857637837426
별빛어린이집,국공립,37.55452391,126.8615866
구립 중곡1동 자람터어린이집,국공립,37.5603868648636,127.077292597392
구립 중곡1동어린이집,국공립,37.560993,127.07966
보람자연어린이집,국공립,37.6635336978139,127.06526525543
수락한옥어린이집,국공립,37.6685223512488,127.062067632436
아기사랑어린이집,국공립,37.6689744458424,127.058939672768
구립 아이와나무어린이집,국공립,37.5552386575872,127.087188503856
구립 중곡햇님어린이집,국공립,37.5620111141036,127.085181733588
구립 수호천사어린이집,국공립,37.562725,127.084236
구립 성심어린이집,국공립,37.556595,127.08499
주영어린이집,국공립,37.6460423374973,127.074620738651
중계해봄어린이집,국공립,37.6492584511,127.0759486149
꿈꾸리아이뜰어린이집,국공립,37.651014142,127.07504839
중계1동어린이집,국공립,37.6511097454,127.0719979563
구립 중곡하나어린이집,국공립,37.5680793557243,127.081951339769
구립 상명어린이집,국공립,37.56993,127.08142
구립 중곡샛별어린이집,국공립,37.570957,127.08026
구립 희망샘어린이집,국공립,37.5593079948183,127.090208338254
구립 진성어린이집,국공립,37.567162150678,127.086654188368
구립 대원어린이집,국공립,37.5555917618626,127.088963326982
구립 능동주민센터어린이집,국공립,37.5536710980698,127.0806001463
구립 능동 꿈맞이어린이집,국공립,37.5527933432604,127.085969084986
구립 능동어린이집,국공립,37.5535749135049,127.081967090285
구립 광진그랜드파크어린이집,국공립,37.5437056206172,127.081234403305
구립 명성어린이집,국공립,37.54008221722,127.08632920301
구립 우리아이어린이집,국공립,37.5401272867378,127.090838384473
구립 사랑모아어린이집,국공립,37.5395670497822,127.097116077332
구립 아띠어린이집,국공립,37.5378108243757,127.096231255713
구립 바니스쿨어린이집,국공립,37.5373382457408,127.095681890591
구립 동서울어린이집,국공립,37.5431490019428,127.091460807863
구립 구의3동어린이집,국공립,37.5393475768494,127.095117713458
성은어린이집,국공립,37.5062605517428,127.080390808271
잠일어린이집,국공립,37.50804755,127.0855281
구립 베베아이어린이집,국공립,37.5439021158088,127.100985973063
구립 미래어린이집,국공립,37.5431614673,127.0956067292
구립 굿모닝어린이집,국공립,37.542582856252,127.10278051119
구립 샘터어린이집,국공립,37.5431614673,127.0956067292
구립 원스쿨어린이집,국공립,37.5430009551,127.0979691902
구립 사랑의어린이집,국공립,37.5410326744008,127.097066010409
구립 자양도담어린이집,국공립,37.5361775202346,127.079946292716
구립 자양1동 봄뜰어린이집,국공립,37.5335694214677,127.082783329183
구립 중앙어린이집,국공립,37.53294,127.07809
구립 샘물어린이집,국공립,37.5297890815265,127.085266696957
구립 행복마루어린이집,국공립,37.5278812821928,127.083591590823
구립 한가람어린이집,국공립,37.5300711326825,127.076669325426
구립 자양2동어린이집,국공립,37.5288,127.08439
파크리오어린이집,국공립,37.5213601057,127.104972539
잠실어린이집,국공립,37.5210086406881,127.105055756317
구립 자양호반써밋어린이집,국공립,37.5375147511477,127.06861188272
구립 봄빛어린이집,국공립,37.5332811397844,127.066707254893
구립 은성어린이집,국공립,37.5356974638465,127.063733733465
구립 자양4동어린이집,국공립,37.53913,127.06851
신현대어린이집,국공립,37.58955783,127.052047
회기어린이집,국공립,37.59067132,127.0544934
솔솔어린이집,국공립,37.5814799180059,127.074358130959
해솔어린이집,국공립,37.5827880619684,127.071602653828
새싹어린이집,국공립,37.583237,127.0719
앙팡어린이집,국공립,37.58513457,127.044662
유마어린이집,국공립,37.58810833,127.0472679
늘사랑어린이집,국공립,37.58419445,127.049084
예닮어린이집,국공립,37.5730960940934,127.032031371753
허브리츠어린이집,국공립,37.5754860712,127.0371126933
용두희망어린이집,국공립,37.57969079,127.0267201
햇살어린이집,국공립,37.572820497055,127.036979978128
가람어린이집,국공립,37.5826694964,127.0348112107
이솝어린이집,국공립,37.58872123,127.0390668
언덕위에 하얀 어린이집,국공립,37.58404256,127.0322793
예나어린이집,국공립,37.58572845,127.0394563
사랑아이방과후어린이집,국공립,37.58396475,127.0342209
해오름어린이집,국공립,37.58396475,127.0342209
청량리어린이집,국공립,37.586190422838,127.040912005267
느티나무어린이집,국공립,37.5746730281568,127.050752900679
예지슬어린이집,국공립,37.5755066723,127.0496964269
예뜰어린이집,국공립,37.5743672456429,127.051031453015
단비어린이집,국공립,37.5751723737,127.0475815691
꿈마루어린이집,국공립,37.5855021893411,127.054041616839
아이뜰어린이집,국공립,37.5766962568502,127.065727115661
햇빛어린이집,국공립,37.57727289,127.065358
아이미소어린이집,국공립,37.5783343868,127.0604394791
삼성영재어린이집,국공립,37.5818945,127.0555305
열린방과후어린이집,국공립,37.5782405,127.0605762
도담어린이집,국공립,37.5787544,127.0605018
자연어린이집,국공립,37.575858820874,127.064843386655
청솔어린이집,국공립,37.574605268412,127.058457688401
위브어린이집,국공립,37.566561805,127.0571882
대림늘푸른어린이집,국공립,37.57112454,127.0643787
우아세어린이집,국공립,37.5711438247241,127.057703140088
가온어린이집,국공립,37.5630703724,127.0691152165
파랑새어린이집,국공립,37.56966129,127.0746722
한울어린이집,국공립,37.5710567385,127.0751129785
별초롱어린이집,국공립,37.56966129,127.0746722
별밭어린이집,국공립,37.57233065,127.0685453
메꽃어린이집,국공립,37.57167207,127.0761235
장안어린이집,국공립,37.56404124,127.0694828
푸른하늘어린이집,국공립,37.56892726,127.0669282
솔향기어린이집,국공립,37.568331364187,127.072001966719
누리보듬어린이집,국공립,37.5764789863061,127.075015408021
칼비테영재어린이집,국공립,37.57389111,127.0752889
해맑은어린이집,국공립,37.5810802318003,127.072336897036
한아름어린이집,국공립,37.57389111,127.0752889
배봉어린이집,국공립,37.58114475,127.0706184
신나라어린이집,국공립,37.5883545183544,127.074319680063
꼬마사랑어린이집,국공립,37.5895560872624,127.076288158486
열매어린이집,국공립,37.58855151,127.0814665
하늘채어린이집,국공립,37.5718558153,127.0870720341
이화어린이집,국공립,37.57397386,127.080809
리센츠어린이집,국공립,37.5149616929053,127.087175559236
잠실엘스어린이집,국공립,37.5124507626252,127.079933702841
부리도어린이집,국공립,37.514062,127.0814549
푸른어린이집,국공립,37.51405326,127.0882341
라온어린이집,국공립,37.582125753838,127.07879675053
또또어린이집,국공립,37.58266754,127.0813271
수자인어린이집,국공립,37.5799162665608,127.093919325028
꿈터어린이집,국공립,37.5779435198877,127.081192339365
새롬어린이집,국공립,37.57950957,127.0891404
천사어린이집,국공립,37.5798689,127.0918057
새싹어린이집,국공립,37.59465252,127.0808967
초롱어린이집,국공립,37.59502196,127.0747863
한내들어린이집,국공립,37.60416996,127.0749867
세화어린이집,국공립,37.5996574,127.0742759
우리들어린이집,국공립,37.6126262859493,127.079194184194
이수어린이집,국공립,37.6188482076666,127.081621915786
화랑어린이집,국공립,37.6157084078,127.0827103544
리본어린이집,국공립,37.6179262065709,127.082978750315
둥지어린이집,국공립,37.61769423,127.0802529
보림어린이집,국공립,37.6099783400833,127.074250587265
유진어린이집,국공립,37.6145828242159,127.073561430078
사랑어린이집,국공립,37.60584798,127.077786
태릉해링턴어린이집,국공립,37.6259692259926,127.083459176474
꼬꼬마어린이집,국공립,37.6273052451129,127.08302453387
공릉한보어린이집,국공립,37.6280260891225,127.079677814538
화랑어린이집,국공립,37.6230772379,127.0893655403
비선어린이집,국공립,37.6258173921,127.0878282137
두산영재어린이집,국공립,37.6215344991222,127.079648231134
화랑아띠어린이집,국공립,37.6208943043804,127.090109033917
태릉어린이집,국공립,37.62468364,127.0875756
공릉2동어린이집,국공립,37.62458466,127.0823635
금강어린이집,국공립,37.59123313,127.0991354
신사임당어린이집,국공립,37.6047383732141,127.094188344579
아이숲어린이집,국공립,37.6040549237112,127.095370913142
알콩달콩어린이집,국공립,37.6138580761,127.0943244338
열린꿈어린이집,국공립,37.614246129708,127.091232861175
배봉어린이집,국공립,37.60923861,127.094663
꿈마루어린이집,국공립,37.5857724887447,127.094211994659
면일어린이집,국공립,37.593342115864,127.092577426992
푸른숲어린이집,국공립,37.5873425361448,127.102250441863
드림어린이집,국공립,37.5892632719487,127.096027986513
용마어린이집,국공립,37.58699309,127.0951646
명인어린이집,국공립,37.58408567,127.0844448
행복어린이집,국공립,37.6091627987415,127.106751033724
키즈어울림어린이집,국공립,37.6018577063475,127.109557528672
금강펜테리움어린이집,국공립,37.6089323011877,127.110015259457
어울림어린이집,국공립,37.6026135060313,127.103205608171
딸기어린이집,국공립,37.6016986507127,127.10481684384
배꽃어린이집,국공립,37.59749839,127.0990598
보경어린이집,국공립,37.60136921,127.1064027
금파어린이집,국공립,37.59752722,127.100714
돈암하늘채어린이집,국공립,37.5988304358,127.013624921
휴먼빌어린이집,국공립,37.6016646197162,127.012567178881
키즈맘어린이집,국공립,37.5986546035864,127.018021950345
휴먼빌키즈어린이집,국공립,37.6008897720045,127.01252741379
느티나무어린이집,국공립,37.5984056033501,127.009104366847
가람어린이집,국공립,37.5983884412664,127.00742807529
돈암2동 어린이집,국공립,37.5947883,127.0104357
안암래미안어린이집,국공립,37.5892855502463,127.023641291137
경동어린이집,국공립,37.5848077877312,127.022768098002
연화어린이집,국공립,37.5910894351282,127.031001636527
안암어린이집,국공립,37.58566854,127.0214124
보문제일어린이집,국공립,37.5799676622535,127.020230709708
푸른성북어린이집,국공립,37.58727839,127.0174714
이음어린이집,국공립,37.6083318871127,127.026523955622
한울어린이집,국공립,37.6071000067383,127.025512747919
가온누리어린이집,국공립,37.6108817908021,127.026057674794
새봄빛어린이집,국공립,37.6113431875801,127.027640616383
동심삐아제어린이집,국공립,37.6093521451375,127.02497498974
다솔어린이집,국공립,37.60879055,127.0247463
꿈의숲어린이집,국공립,37.6292458808425,127.066849574078
이레뜰어린이집,국공립,37.6277903908419,127.075004641947
키노어린이집,국공립,37.6290719,127.0667512
미리내어린이집,국공립,37.6297477217763,127.07064358673
공릉어린이집,국공립,37.6271788380876,127.075421669785
해오름어린이집,국공립,37.6063827334181,127.037621810632
소리어린이집,국공립,37.6112553993681,127.035803644842
순복음어린이집,국공립,37.6100956059644,127.035036911271
월곡어린이집,국공립,37.60892844,127.0374806
자연아이어린이집,국공립,37.6182645607862,127.049699386775
푸른샘어린이집,국공립,37.6150075502958,127.043861314324
장위1동어린이집,국공립,37.61887238,127.0447051
해솔어린이집,국공립,37.6158053656862,127.051675919059
구립 북한산힐스솔숲어린이집,국공립,37.6129941817142,126.936993180986
구립 움찬어린이집,국공립,37.6133440971294,126.934297273406
