어린이집명,어린이집유형,시설 위도(좌표값),시설 경도(좌표값)
아이꿈터어린이집,민간,37.65350628,127.01072
솔밭어린이집,민간,37.65410194,127.0120199
제일어린이집,민간,37.65930183,127.0107383
꿈꾸는 어린이집,협동,37.66189892,127.0092758
숲속어린이집,가정,37.6271876,127.0482228
사랑샘어린이집,가정,37.629161633,127.0516035999
해뜨는어린이집,가정,37.63287637,127.0442789
별초롱어린이집,가정,37.62655867,127.0496752
새싹i어린이집,가정,37.63184083,127.05848
조은어린이집,가정,37.6306785730357,127.043452492308
빛나래어린이집,가정,37.63173775,127.0501157
정릉햇살가득 어린이집,민간,37.59980696,127.0193836
새조양어린이집,민간,37.60146608,127.0217016
산들어린이집,가정,37.60427936,127.0171777
피카소어린이집,가정,37.60630722,127.0160524
푸른솔어린이집,민간,37.60427936,127.0171777
짐랜드 어린이집,민간,37.60388765,127.0158011
삼양어린이집,직장,37.5726123205,127.0010957695
SGI서울보증 어린이집,직장,37.5736286433881,127.001030127888
미래나무어린이집,직장,37.5718131110857,127.001000902173
KT혜화 어린이집,직장,37.57700048,127.0042702
서울대학교병원어린이집,직장,37.57946548,126.9990227
아이소리어린이집,가정,37.5740793549996,127.013833310128
창신어린이집,사회복지법인,37.57360468,127.0120168
푸르지오비씨 어린이집,직장,37.5663283033328,126.997376825954
영락교회어린이집,법인?단체등,37.5632088,126.9891675
햇살가득어린이집,가정,37.5875666641122,126.901734663367
영재키즈어린이집,가정,37.5857679969907,126.900318957291
신아푸르지오 어린이집,민간,37.636183159137,126.932603224412
서울소방학교 직장어린이집,직장,37.6339047941014,126.913597680905
자이안어린이집,민간,37.6347777150706,126.91847395685
은평성모병원어린이집,직장,37.6338563622633,126.915144174623
어울림어린이집,가정,37.6442904974,126.9161702078
사랑꿈어린이집,가정,37.6489676666485,126.931806966266
은평한옥마을성균관어린이집,민간,37.6395839739408,126.940213402776
하나별어린이집,가정,37.6498435135413,126.933079039327
하늘빛사임당어린이집,가정,37.6422590221,126.923143008
사랑나무어린이집,가정,37.6444900159443,126.919142613344
고운숲어린이집,민간,37.6351970237654,126.925833088402
해아뜰어린이집,민간,37.6343736649,126.9232372329
햇님나라어린이집,민간,37.6370973808287,126.932118053669
동부아이사랑어린이집,민간,37.63312937,126.9273811
진관하랑어린이집,민간,37.63431662,126.9277448
꿈꾸는어린이집,가정,37.63376907,126.9136903
진관행복한어린이집,민간,37.628275963,126.9355687683
풀잎어린이집,민간,37.63330504,126.9239152
진관라온어린이집,민간,37.6324373078216,126.92512380361
벼리어린이집,민간,37.63182364,126.9201548
숲속어린이집,민간,37.643317040481,126.929327886798
수린목어린이집,민간,37.6432143536687,126.930891611797
상상나라팅커벨어린이집,민간,37.65076394,126.936114
아이숲어린이집,가정,37.6219664972754,126.925923083526
행복한예향어린이집,민간,37.62591375,126.9214252
예향어린이집,민간,37.62583205,126.9213596
연신아트어린이집,민간,37.62555457,126.9276894
참사랑어린이집,가정,37.62203929,126.9255672
새서울어린이집,민간,37.59382382,126.9173999
새누리어린이집,민간,37.58324508,126.9202783
서문교회부설어린이집,민간,37.59157269,126.9167712
예꿈어린이집,민간,37.5723747636899,126.958678411791
서대문천연사임당어린이집,가정,37.56744468,126.9584962
