노드 유형 코드,시군구코드,시군구명,읍면동코드,읍면동명,횡단보도,Longitude,Latitude
0.0,1123000000,동대문구,1123010600,장안동,1,127.0694886807318,37.5661055477531
0.0,1123000000,동대문구,1123010600,장안동,1,127.06944261682747,37.56603691897281
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06702689201977,37.59089970291436
0.0,1123000000,동대문구,1123011000,이문동,1,127.06799638393177,37.59715212169002
0.0,1123000000,동대문구,1123010400,전농동,1,127.05150371086361,37.5755432120086
0.0,1123000000,동대문구,1123010400,전농동,1,127.0511242819034,37.575719593435274
0.0,1123000000,동대문구,1123010400,전농동,1,127.05101212486137,37.57569446816891
0.0,1123000000,동대문구,1123010400,전농동,1,127.04886247234379,37.57742779138594
0.0,1123000000,동대문구,1123010400,전농동,1,127.05117608888312,37.575792803816384
0.0,1123000000,동대문구,1123010400,전농동,1,127.05174234794218,37.575515645342065
0.0,1123000000,동대문구,1123010400,전농동,1,127.0516876747209,37.57545616761717
0.0,1123000000,동대문구,1123010400,전농동,1,127.05154401185084,37.575609561671854
0.0,1123000000,동대문구,1123010600,장안동,1,127.07634058599096,37.57670063017399
0.0,1123000000,동대문구,1123010300,제기동,1,127.03848360705699,37.58313863843824
0.0,1123000000,동대문구,1123010600,장안동,1,127.07653454273964,37.57516490395426
0.0,1123000000,동대문구,1123011000,이문동,1,127.07123874850883,37.601470977636566
0.0,1123000000,동대문구,1123010400,전농동,1,127.05107265320578,37.575907274904324
0.0,1123000000,동대문구,1123010400,전농동,1,127.05233150464822,37.58207066240869
0.0,1123000000,동대문구,1123011000,이문동,1,127.06798358259431,37.597307748245164
0.0,1123000000,동대문구,1123010700,청량리동,1,127.0514993259965,37.58587589962202
0.0,1123000000,동대문구,1123010400,전농동,1,127.05181850018573,37.585823123933324
0.0,1123000000,동대문구,1123010300,제기동,1,127.03636218174074,37.584819086736324
0.0,1123000000,동대문구,1123010300,제기동,1,127.03661235023182,37.58477781600255
0.0,1123000000,동대문구,1123010500,답십리동,1,127.06262912232609,37.56765728985005
0.0,1123000000,동대문구,1123010600,장안동,1,127.07404294591001,37.573614872264564
0.0,1123000000,동대문구,1123010600,장안동,1,127.07199754627379,37.57251306755058
0.0,1123000000,동대문구,1123010300,제기동,1,127.0356022092421,37.581053119043816
0.0,1123000000,동대문구,1123010300,제기동,1,127.03482180071452,37.578638958560816
0.0,1123000000,동대문구,1123011000,이문동,1,127.07125219025492,37.60136070906443
0.0,1123000000,동대문구,1123010500,답십리동,1,127.05739605993477,37.57084214863538
0.0,1123000000,동대문구,1123010300,제기동,1,127.03845179109791,37.582781639187886
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06477162542369,37.590732352017994
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06296589442447,37.59045063977213
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06319140305321,37.59051605468246
0.0,1123000000,동대문구,1123010200,용두동,1,127.03769895765704,37.57254073147792
0.0,1123000000,동대문구,1123010300,제기동,1,127.03333629550228,37.5866622403993
0.0,1123000000,동대문구,1123010200,용두동,1,127.02505589168935,37.579488623921385
0.0,1123000000,동대문구,1123010100,신설동,1,127.02352084404707,37.57188531177405
0.0,1123000000,동대문구,1123010100,신설동,1,127.02355251126697,37.572011174476266
0.0,1123000000,동대문구,1123010400,전농동,1,127.05330307293544,37.57466934054505
0.0,1123000000,동대문구,1123010600,장안동,1,127.07036137356079,37.56493510391204
0.0,1123000000,동대문구,1123010100,신설동,1,127.02351038303087,37.57519337955069
0.0,1123000000,동대문구,1123010400,전농동,1,127.05062841127094,37.5744177734957
0.0,1123000000,동대문구,1123010100,신설동,1,127.02418611824972,37.57527105293475
0.0,1123000000,동대문구,1123010100,신설동,1,127.0237491819762,37.57564645994073
0.0,1123000000,동대문구,1123010300,제기동,1,127.02976423993893,37.582277241481826
0.0,1123000000,동대문구,1123010200,용두동,1,127.02949967256077,37.58225442265982
0.0,1123000000,동대문구,1123010200,용두동,1,127.0282237666432,37.57695565599796
0.0,1123000000,동대문구,1123010200,용두동,1,127.02816343519952,37.57709527046628
0.0,1123000000,동대문구,1123010100,신설동,1,127.02615900642367,37.576379423113664
0.0,1123000000,동대문구,1123010600,장안동,1,127.07423163107065,37.57831538525105
0.0,1123000000,동대문구,1123010900,휘경동,1,127.07210713987038,37.58478635774527
0.0,1123000000,동대문구,1123010300,제기동,1,127.0300914852793,37.582738916972296
0.0,1123000000,동대문구,1123010400,전농동,1,127.04729578975298,37.575844769762696
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06650504655613,37.59429158352876
0.0,1123000000,동대문구,1123010600,장안동,1,127.07679070953608,37.57261760780314
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06445312338556,37.59456490723996
0.0,1123000000,동대문구,1123010600,장안동,1,127.07575867179766,37.57279677969337
0.0,1123000000,동대문구,1123010100,신설동,1,127.02666171072008,37.57499932941484
0.0,1123000000,동대문구,1123010600,장안동,1,127.07574707337763,37.5727006690111
0.0,1123000000,동대문구,1123010600,장안동,1,127.06139777413493,37.56560377932594
0.0,1123000000,동대문구,1123010300,제기동,1,127.03520695421778,37.57829327704982
0.0,1123000000,동대문구,1123010200,용두동,1,127.02794332828744,37.576879081684936
0.0,1123000000,동대문구,1123010600,장안동,1,127.07240276095999,37.567854521346646
0.0,1123000000,동대문구,1123011000,이문동,1,127.061853657333,37.59904810434623
0.0,1123000000,동대문구,1123010200,용두동,1,127.02812321439887,37.57718910960134
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06450789977355,37.594715919530714
0.0,1123000000,동대문구,1123010200,용두동,1,127.03834388993167,37.57424547631742
0.0,1123000000,동대문구,1123010200,용두동,1,127.03824037471769,37.574238644314505
0.0,1123000000,동대문구,1123010500,답십리동,1,127.0445957234659,37.572097786130655
0.0,1123000000,동대문구,1123010200,용두동,1,127.0382891661901,37.574064700476356
0.0,1123000000,동대문구,1123010600,장안동,1,127.07136894504032,37.57269174229814
0.0,1123000000,동대문구,1123010200,용두동,1,127.03600622965523,37.574202730449485
0.0,1123000000,동대문구,1123010200,용두동,1,127.03603198738011,37.57395327318412
0.0,1123000000,동대문구,1123010100,신설동,1,127.02685144466837,37.57488943714506
0.0,1123000000,동대문구,1123010400,전농동,1,127.05206262798528,37.573593280134304
0.0,1123000000,동대문구,1123011000,이문동,1,127.06801294142713,37.597003846155495
0.0,1123000000,동대문구,1123011000,이문동,1,127.06833801886589,37.59527459937117
0.0,1123000000,동대문구,1123010100,신설동,1,127.02667318683355,37.57492838250486
0.0,1123000000,동대문구,1123010100,신설동,1,127.02681722466204,37.57492598079676
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06470923153138,37.594720386360365
0.0,1123000000,동대문구,1123010600,장안동,1,127.07591090848152,37.569813586514385
0.0,1123000000,동대문구,1123010200,용두동,1,127.02864812208492,37.573801964672434
0.0,1123000000,동대문구,1123010200,용두동,1,127.0286597145284,37.57403996864259
0.0,1123000000,동대문구,1123010100,신설동,1,127.02716167826723,37.57405176545138
0.0,1123000000,동대문구,1123010100,신설동,1,127.02688278229607,37.5740792916114
0.0,1123000000,동대문구,1123010100,신설동,1,127.02599728993879,37.57808992940385
0.0,1123000000,동대문구,1123010600,장안동,1,127.06987425668267,37.57260817298978
0.0,1123000000,동대문구,1123010500,답십리동,1,127.04833515408696,37.571915086264646
0.0,1123000000,동대문구,1123010300,제기동,1,127.03589256833237,37.58300900889729
0.0,1123000000,동대문구,1123010300,제기동,1,127.03608272432771,37.583759586483886
0.0,1123000000,동대문구,1123010200,용두동,1,127.03089875971584,37.573777367519575
0.0,1123000000,동대문구,1123010600,장안동,1,127.0717517015203,37.566508119516065
0.0,1123000000,동대문구,1123010200,용두동,1,127.03055660562465,37.5737957647926
0.0,1123000000,동대문구,1123010900,휘경동,1,127.0646802921463,37.594514435564726
0.0,1123000000,동대문구,1123011000,이문동,1,127.06048848856348,37.59649088116522
0.0,1123000000,동대문구,1123010300,제기동,1,127.03664345889982,37.589574547558996
0.0,1123000000,동대문구,1123010200,용두동,1,127.03503951560016,37.5767924907258
0.0,1123000000,동대문구,1123010600,장안동,1,127.07666550348306,37.5766958425578
0.0,1123000000,동대문구,1123010200,용두동,1,127.03507028656587,37.5772147124683
0.0,1123000000,동대문구,1123010200,용두동,1,127.03055958473537,37.57404979049152
0.0,1123000000,동대문구,1123010200,용두동,1,127.03490907072076,37.57680511418241
0.0,1123000000,동대문구,1123010300,제기동,1,127.03631564196198,37.583732052781635
0.0,1123000000,동대문구,1123010200,용두동,1,127.03505549739158,37.576335923022086
0.0,1123000000,동대문구,1123010200,용두동,1,127.03048197260887,37.5741024466711
0.0,1123000000,동대문구,1123010400,전농동,1,127.04669725362459,37.581135580175676
0.0,1123000000,동대문구,1123010400,전농동,1,127.0469348527711,37.581331618175895
0.0,1123000000,동대문구,1123010200,용두동,1,127.03018351275549,37.570179987305956
0.0,1123000000,동대문구,1123010300,제기동,1,127.0386000723185,37.57839062288503
0.0,1123000000,동대문구,1123010300,제기동,1,127.0385663302153,37.5798713093835
0.0,1123000000,동대문구,1123010200,용두동,1,127.03024468719833,37.5774803721259
0.0,1123000000,동대문구,1123010500,답십리동,1,127.05690237354462,37.56817625219411
0.0,1123000000,동대문구,1123010500,답십리동,1,127.0571639910844,37.568155529049804
0.0,1123000000,동대문구,1123011000,이문동,1,127.06035604195604,37.59631473309996
0.0,1123000000,동대문구,1123010300,제기동,1,127.03829028878663,37.57989199596458
0.0,1123000000,동대문구,1123011000,이문동,1,127.06198487697314,37.602573749962296
0.0,1123000000,동대문구,1123011000,이문동,1,127.06021817929151,37.59655509788344
0.0,1123000000,동대문구,1123010400,전농동,1,127.05262183778102,37.57498317426778
0.0,1123000000,동대문구,1123010600,장안동,1,127.06512555454434,37.5620513291984
0.0,1123000000,동대문구,1123010300,제기동,1,127.03615701303794,37.58276863325282
0.0,1123000000,동대문구,1123010500,답십리동,1,127.05759401849743,37.57308423685231
0.0,1123000000,동대문구,1123010300,제기동,1,127.0357257361811,37.582917518578554
0.0,1123000000,동대문구,1123010300,제기동,1,127.03536355825503,37.58110124978238
3.0,1123000000,동대문구,1123011000,이문동,1,127.06744961118989,37.60052405213956
0.0,1123000000,동대문구,1123010400,전농동,1,127.05334619651717,37.57466016696069
0.0,1123000000,동대문구,1123010300,제기동,1,127.03835980549866,37.58087375027617
0.0,1123000000,동대문구,1123010300,제기동,1,127.03827780707938,37.591192012731256
0.0,1123000000,동대문구,1123010200,용두동,1,127.03787810349316,37.574277666060205
0.0,1123000000,동대문구,1123010600,장안동,1,127.0720180732681,37.566956509044005
0.0,1123000000,동대문구,1123010500,답십리동,1,127.06335630580334,37.57292537911785
0.0,1123000000,동대문구,1123010200,용두동,1,127.0378693141151,37.5739549866242
0.0,1123000000,동대문구,1123010200,용두동,1,127.0351885737441,37.5780522775233
0.0,1123000000,동대문구,1123010500,답십리동,1,127.05693592041523,37.56408949432965
0.0,1123000000,동대문구,1123010500,답십리동,1,127.05755742203006,37.564759732333265
0.0,1123000000,동대문구,1123010600,장안동,1,127.05962054080852,37.56427754503236
0.0,1123000000,동대문구,1123010600,장안동,1,127.05831220569767,37.56305211825206
0.0,1123000000,동대문구,1123010800,회기동,1,127.05224769588324,37.59176201614749
0.0,1123000000,동대문구,1123010300,제기동,1,127.03502882449934,37.578613723537195
0.0,1123000000,동대문구,1123010400,전농동,1,127.04783879624748,37.57604459473466
0.0,1123000000,동대문구,1123010200,용두동,1,127.03266616174196,37.57827155661873
0.0,1123000000,동대문구,1123010600,장안동,1,127.07246900304045,37.567973484195925
0.0,1123000000,동대문구,1123010100,신설동,1,127.02669303002737,37.574131970783355
0.0,1123000000,동대문구,1123010500,답십리동,1,127.04945840654305,37.57084362916715
0.0,1123000000,동대문구,1123011000,이문동,1,127.06252532931919,37.59532458803516
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06217006394319,37.590063470065054
0.0,1123000000,동대문구,1123010500,답십리동,1,127.05793010705659,37.56339100889631
0.0,1123000000,동대문구,1123010500,답십리동,1,127.05798749522106,37.56324909182304
0.0,1123000000,동대문구,1123010800,회기동,1,127.05243515044059,37.59270843806502
0.0,1123000000,동대문구,1123010800,회기동,1,127.05265082885995,37.59267401426463
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06450393326816,37.59345265941444
0.0,1123000000,동대문구,1123010300,제기동,1,127.03875659492994,37.58275178870387
0.0,1123000000,동대문구,1123010300,제기동,1,127.03282421669293,37.58623900736193
0.0,1123000000,동대문구,1123010600,장안동,1,127.07373798964755,37.57927000933316
0.0,1123000000,동대문구,1123010600,장안동,1,127.07378976249646,37.57928370812746
0.0,1123000000,동대문구,1123010600,장안동,1,127.07382716455524,37.57930428146028
0.0,1123000000,동대문구,1123010300,제기동,1,127.03814285627703,37.57836330920355
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06540588834483,37.59051942539505
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06536281914597,37.59059954745256
0.0,1123000000,동대문구,1123010700,청량리동,1,127.04669757246204,37.59173879882688
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06559004553264,37.590629172164505
0.0,1123000000,동대문구,1123010800,회기동,1,127.05229927808489,37.59149652501653
0.0,1123000000,동대문구,1123010800,회기동,1,127.0523970713064,37.591510212763566
0.0,1123000000,동대문구,1123010800,회기동,1,127.05241157643002,37.59168871086205
0.0,1123000000,동대문구,1123010800,회기동,1,127.05240299337306,37.59175279322391
0.0,1123000000,동대문구,1123010600,장안동,1,127.0682020848244,37.57875712695028
0.0,1123000000,동대문구,1123010600,장안동,1,127.06819902564193,37.578555738554456
0.0,1123000000,동대문구,1123010600,장안동,1,127.0740157670864,37.57520541498767
0.0,1123000000,동대문구,1123010200,용두동,1,127.02869726104986,37.58196855501112
0.0,1123000000,동대문구,1123010600,장안동,1,127.07188219946629,37.5721629932111
0.0,1123000000,동대문구,1123010600,장안동,1,127.07198040558067,37.57206869146297
0.0,1123000000,동대문구,1123010600,장안동,1,127.07446934419686,37.571584680736194
0.0,1123000000,동대문구,1123010600,장안동,1,127.07429376021271,37.5713879780174
0.0,1123000000,동대문구,1123010600,장안동,1,127.07442886336109,37.57135585353519
0.0,1123000000,동대문구,1123011000,이문동,1,127.06519901608812,37.59585659823412
0.0,1123000000,동대문구,1123010600,장안동,1,127.07217246261702,37.572598001310524
0.0,1123000000,동대문구,1123010600,장안동,1,127.07376565764476,37.57233804794589
0.0,1123000000,동대문구,1123010600,장안동,1,127.07461354816525,37.57202856395329
0.0,1123000000,동대문구,1123010600,장안동,1,127.07433420653481,37.5715824773767
0.0,1123000000,동대문구,1123010600,장안동,1,127.0743806470536,37.57202184534189
0.0,1123000000,동대문구,1123010600,장안동,1,127.07148577679901,37.572540840876975
0.0,1123000000,동대문구,1123010600,장안동,1,127.07136181971136,37.57220450240551
0.0,1123000000,동대문구,1123010600,장안동,1,127.07115470191337,37.572099355177606
0.0,1123000000,동대문구,1123010600,장안동,1,127.0742935296216,37.57694451989455
0.0,1123000000,동대문구,1123010200,용두동,1,127.03848099214295,37.578058115758665
0.0,1123000000,동대문구,1123010600,장안동,1,127.0757462106557,37.580364940826115
0.0,1123000000,동대문구,1123010400,전농동,1,127.05233118310869,37.57750276801742
0.0,1123000000,동대문구,1123010400,전농동,1,127.05241166843334,37.57746382738212
0.0,1123000000,동대문구,1123010400,전농동,1,127.05353387651427,37.5745408763918
0.0,1123000000,동대문구,1123010600,장안동,1,127.074105901113,37.57621230972779
0.0,1123000000,동대문구,1123010400,전농동,1,127.05321182587251,37.574522713784475
0.0,1123000000,동대문구,1123010400,전농동,1,127.0532397795947,37.57461902152776
0.0,1123000000,동대문구,1123010600,장안동,1,127.0742545174256,37.57530138313912
0.0,1123000000,동대문구,1123010100,신설동,1,127.02349336164691,37.57592799983517
0.0,1123000000,동대문구,1123010100,신설동,1,127.02457163070493,37.57592091474498
0.0,1123000000,동대문구,1123010600,장안동,1,127.06764874419079,37.56618442637264
0.0,1123000000,동대문구,1123010600,장안동,1,127.06775192963822,37.565836510718114
0.0,1123000000,동대문구,1123011000,이문동,1,127.06189138982982,37.59914826658995
0.0,1123000000,동대문구,1123010200,용두동,1,127.02785854956961,37.57685504762386
0.0,1123000000,동대문구,1123010100,신설동,1,127.02660415559703,37.574864319342794
0.0,1123000000,동대문구,1123010100,신설동,1,127.02632004535269,37.576425157835075
0.0,1123000000,동대문구,1123010100,신설동,1,127.02681985439165,37.57499700506607
0.0,1123000000,동대문구,1123010500,답십리동,1,127.05047015993958,37.574257644406615
0.0,1123000000,동대문구,1123010300,제기동,1,127.03752106286883,37.587606143777684
0.0,1123000000,동대문구,1123010300,제기동,1,127.03714386171065,37.586667969228856
0.0,1123000000,동대문구,1123010600,장안동,1,127.07058016672082,37.5650258585524
0.0,1123000000,동대문구,1123010600,장안동,1,127.0706232545302,37.56498692777813
0.0,1123000000,동대문구,1123010300,제기동,1,127.03739930654031,37.582791131429424
0.0,1123000000,동대문구,1123010600,장안동,1,127.0708968254066,37.56546048947662
0.0,1123000000,동대문구,1123010200,용두동,1,127.02791631567207,37.57714490235351
0.0,1123000000,동대문구,1123010400,전농동,1,127.05619120640844,37.57638668413286
0.0,1123000000,동대문구,1123010600,장안동,1,127.07601061376386,37.58052978413132
0.0,1123000000,동대문구,1123010400,전농동,1,127.0472585268798,37.57603015528026
0.0,1123000000,동대문구,1123010400,전농동,1,127.04865551461108,37.57754230313019
0.0,1123000000,동대문구,1123010700,청량리동,1,127.04162515978852,37.58680721809575
0.0,1123000000,동대문구,1123010300,제기동,1,127.04163655084568,37.586605824167194
2.0,1123000000,동대문구,1123010400,전농동,1,127.04569156751049,37.576243605073074
0.0,1123000000,동대문구,1123010300,제기동,1,127.03618009910967,37.58293568837669
0.0,1123000000,동대문구,1123010500,답십리동,1,127.05000903318832,37.57094219922676
0.0,1123000000,동대문구,1123010600,장안동,1,127.07057425486038,37.5648542223453
0.0,1123000000,동대문구,1123010600,장안동,1,127.07019680776357,37.56090902046447
0.0,1123000000,동대문구,1123010400,전농동,1,127.05743363744091,37.57765450137295
0.0,1123000000,동대문구,1123010500,답십리동,1,127.04555143850676,37.573960282215076
0.0,1123000000,동대문구,1123010400,전농동,1,127.04606327115357,37.57400356561696
0.0,1123000000,동대문구,1123010600,장안동,1,127.07210859962778,37.566917548792624
0.0,1123000000,동대문구,1123010600,장안동,1,127.07167269531384,37.56656766926638
0.0,1123000000,동대문구,1123011000,이문동,1,127.06759623479083,37.59873984195733
0.0,1123000000,동대문구,1123010300,제기동,1,127.03613411068213,37.582981472927415
0.0,1123000000,동대문구,1123011000,이문동,1,127.06786373792659,37.598751131032515
0.0,1123000000,동대문구,1123010500,답십리동,1,127.05566368180223,37.56591405944435
0.0,1123000000,동대문구,1123010300,제기동,1,127.03778569905437,37.58772277395022
0.0,1123000000,동대문구,1123010600,장안동,1,127.06664844250746,37.57286635323871
0.0,1123000000,동대문구,1123010200,용두동,1,127.02801968917723,37.577163960438554
0.0,1123000000,동대문구,1123010100,신설동,1,127.02785002386827,37.57712509565392
0.0,1123000000,동대문구,1123010400,전농동,1,127.055215955177,37.57572576038157
0.0,1123000000,동대문구,1123010400,전농동,1,127.05247530719484,37.575143436323884
0.0,1123000000,동대문구,1123010400,전농동,1,127.0524330063658,37.57508832825178
0.0,1123000000,동대문구,1123010600,장안동,1,127.0761063397007,37.569735650740206
0.0,1123000000,동대문구,1123010400,전농동,1,127.05340927421949,37.57440840054164
0.0,1123000000,동대문구,1123010100,신설동,1,127.02689607413835,37.57106300960026
0.0,1123000000,동대문구,1123010400,전농동,1,127.04607463988113,37.57378843967435
0.0,1123000000,동대문구,1123010500,답십리동,1,127.04591642210825,37.57366492087566
0.0,1123000000,동대문구,1123010300,제기동,1,127.03864488646519,37.58638828768954
0.0,1123000000,동대문구,1123010300,제기동,1,127.03869667323202,37.58643175263887
0.0,1123000000,동대문구,1123010300,제기동,1,127.0386795676762,37.58672011199074
0.0,1123000000,동대문구,1123010300,제기동,1,127.0380727775116,37.58672946335431
0.0,1123000000,동대문구,1123010500,답십리동,1,127.04422203398163,37.57225354656181
0.0,1123000000,동대문구,1123010600,장안동,1,127.07494032191691,37.56815731215903
0.0,1123000000,동대문구,1123010600,장안동,1,127.07304666893812,37.564797793801425
0.0,1123000000,동대문구,1123010400,전농동,1,127.05154751192948,37.57651581634856
0.0,1123000000,동대문구,1123010600,장안동,1,127.07229369252352,37.56507059232991
0.0,1123000000,동대문구,1123010400,전농동,1,127.05234220965644,37.58503887180015
0.0,1123000000,동대문구,1123010500,답십리동,1,127.05186779741237,37.5687947577839
0.0,1123000000,동대문구,1123010500,답십리동,1,127.04528062414978,37.57307701505014
0.0,1123000000,동대문구,1123010300,제기동,1,127.0383511890152,37.58287092432223
0.0,1123000000,동대문구,1123010300,제기동,1,127.0358181001122,37.58663405114104
0.0,1123000000,동대문구,1123010300,제기동,1,127.0358122575078,37.586444105602524
0.0,1123000000,동대문구,1123010600,장안동,1,127.06828839572124,37.57880742459213
0.0,1123000000,동대문구,1123010300,제기동,1,127.03456701950304,37.58640328343742
0.0,1123000000,동대문구,1123010600,장안동,1,127.06859607622376,37.57880953472753
0.0,1123000000,동대문구,1123010600,장안동,1,127.06858722930839,37.57856924478877
0.0,1123000000,동대문구,1123010200,용두동,1,127.04045742748823,37.57855177633834
0.0,1123000000,동대문구,1123010500,답십리동,1,127.04382172465534,37.57457005491542
0.0,1123000000,동대문구,1123010300,제기동,1,127.04037123814274,37.57869140586278
0.0,1123000000,동대문구,1123010300,제기동,1,127.04032240654452,37.57878754059525
0.0,1123000000,동대문구,1123010600,장안동,1,127.06852104690208,37.57851893568143
0.0,1123000000,동대문구,1123010400,전농동,1,127.05163661967165,37.576472295418775
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06791136825406,37.58476810120846
0.0,1123000000,동대문구,1123010400,전농동,1,127.0509144445126,37.57581580221066
0.0,1123000000,동대문구,1123010400,전농동,1,127.0509777560251,37.57589358476694
0.0,1123000000,동대문구,1123010400,전농동,1,127.05050053898657,37.5760379670057
0.0,1123000000,동대문구,1123010700,청량리동,1,127.04558006554865,37.58672508679387
0.0,1123000000,동대문구,1123010700,청량리동,1,127.04555861068862,37.586911609590466
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06766111152953,37.584692723687624
0.0,1123000000,동대문구,1123010400,전농동,1,127.04968755867203,37.58150330905638
0.0,1123000000,동대문구,1123010600,장안동,1,127.06746452452846,37.56594194766118
0.0,1123000000,동대문구,1123010400,전농동,1,127.04976813803574,37.581597104580986
0.0,1123000000,동대문구,1123010500,답십리동,1,127.0515414685371,37.5725339208498
0.0,1123000000,동대문구,1123010500,답십리동,1,127.0495997521308,37.5711524820534
0.0,1123000000,동대문구,1123010600,장안동,1,127.06787269626919,37.56585474958838
0.0,1123000000,동대문구,1123010600,장안동,1,127.0675538377336,37.566150152774135
0.0,1123000000,동대문구,1123010100,신설동,1,127.0254729696025,37.57627147956713
0.0,1123000000,동대문구,1123010500,답십리동,1,127.04970038281105,37.57115015120392
0.0,1123000000,동대문구,1123010500,답십리동,1,127.04978660241943,37.57109519020976
0.0,1123000000,동대문구,1123010500,답십리동,1,127.04846172374721,37.57200657547105
0.0,1123000000,동대문구,1123010100,신설동,1,127.02408576057462,37.57614071336979
0.0,1123000000,동대문구,1123010100,신설동,1,127.02393623180227,37.57611556999817
0.0,1123000000,동대문구,1123010400,전농동,1,127.05507095245886,37.57602542476235
0.0,1123000000,동대문구,1123010400,전농동,1,127.05514145007717,37.57607136260212
0.0,1123000000,동대문구,1123010600,장안동,1,127.06450790349423,37.56174598938745
0.0,1123000000,동대문구,1123010300,제기동,1,127.0383541409862,37.583019677371276
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06210689992201,37.59019166044811
0.0,1123000000,동대문구,1123010600,장안동,1,127.0767994504702,37.57272973993002
0.0,1123000000,동대문구,1123010500,답십리동,1,127.0567002903082,37.56424065072972
0.0,1123000000,동대문구,1123010600,장안동,1,127.07637505827824,37.576668568522926
0.0,1123000000,동대문구,1123010600,장안동,1,127.07043933632883,37.565071713256806
0.0,1123000000,동대문구,1123010100,신설동,1,127.02550910109468,37.57619419474403
0.0,1123000000,동대문구,1123010500,답십리동,1,127.05579606342556,37.566090213736786
0.0,1123000000,동대문구,1123010100,신설동,1,127.02342799414265,37.57837444662539
0.0,1123000000,동대문구,1123010300,제기동,1,127.0347706113209,37.58822717529859
0.0,1123000000,동대문구,1123010700,청량리동,1,127.0432699789278,37.5865594662616
0.0,1123000000,동대문구,1123010100,신설동,1,127.0234607753199,37.57287740035067
0.0,1123000000,동대문구,1123010300,제기동,1,127.03681589957685,37.58642320014072
0.0,1123000000,동대문구,1123011000,이문동,1,127.06294144556814,37.5952623868374
0.0,1123000000,동대문구,1123010300,제기동,1,127.0425053075479,37.5794847747996
0.0,1123000000,동대문구,1123010300,제기동,1,127.03823655325253,37.58644563371403
0.0,1123000000,동대문구,1123010700,청량리동,1,127.04447082356202,37.58326755262522
0.0,1123000000,동대문구,1123010400,전농동,1,127.04782448074921,37.57614071861827
0.0,1123000000,동대문구,1123010700,청량리동,1,127.04400783770161,37.58326314909457
0.0,1123000000,동대문구,1123010300,제기동,1,127.03885166033174,37.58307672774907
0.0,1123000000,동대문구,1123010300,제기동,1,127.03712648981981,37.58643225694769
0.0,1123000000,동대문구,1123010500,답십리동,1,127.06275253342345,37.5673986205436
0.0,1123000000,동대문구,1123010600,장안동,1,127.07040160585085,37.56491677168888
0.0,1123000000,동대문구,1123010600,장안동,1,127.07292244111025,37.564177678959865
0.0,1123000000,동대문구,1123010700,청량리동,1,127.04578057297292,37.58072450230436
0.0,1123000000,동대문구,1123010400,전농동,1,127.04586966381724,37.580639792330395
0.0,1123000000,동대문구,1123010700,청량리동,1,127.04816855550396,37.582673374153465
0.0,1123000000,동대문구,1123010300,제기동,1,127.03956552149545,37.5911835782877
0.0,1123000000,동대문구,1123010400,전농동,1,127.05355970408182,37.58371118483145
0.0,1123000000,동대문구,1123010300,제기동,1,127.03958287189401,37.59136207702713
0.0,1123000000,동대문구,1123010700,청량리동,1,127.04775428373281,37.5823943426326
0.0,1123000000,동대문구,1123010600,장안동,1,127.064872666505,37.56216589497476
0.0,1123000000,동대문구,1123010500,답십리동,1,127.04950767737895,37.57104953695445
0.0,1123000000,동대문구,1123010600,장안동,1,127.07694217777892,37.571722695127754
0.0,1123000000,동대문구,1123010600,장안동,1,127.07397094412323,37.5705871961077
0.0,1123000000,동대문구,1123011000,이문동,1,127.06672783055356,37.60594046843182
0.0,1123000000,동대문구,1123010600,장안동,1,127.07246581978691,37.56765538065486
0.0,1123000000,동대문구,1123011000,이문동,1,127.06651391964554,37.6058749036553
0.0,1123000000,동대문구,1123010600,장안동,1,127.06117961784986,37.56532718271273
0.0,1123000000,동대문구,1123010600,장안동,1,127.07235659590123,37.5676851985213
0.0,1123000000,동대문구,1123010700,청량리동,1,127.04164200331235,37.59123092289571
0.0,1123000000,동대문구,1123011000,이문동,1,127.06702790460149,37.60485393551843
0.0,1123000000,동대문구,1123010700,청량리동,1,127.0423466231801,37.591239826284564
0.0,1123000000,동대문구,1123010700,청량리동,1,127.04267738947046,37.59129005459178
0.0,1123000000,동대문구,1123010700,청량리동,1,127.04275508152966,37.59136097059246
0.0,1123000000,동대문구,1123010600,장안동,1,127.07417116065407,37.56808227645139
0.0,1123000000,동대문구,1123010700,청량리동,1,127.04272067568894,37.59154635315912
0.0,1123000000,동대문구,1123010700,청량리동,1,127.04225471089885,37.59145040305547
0.0,1123000000,동대문구,1123010300,제기동,1,127.0374913435275,37.582823141559324
