지번주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y),자치구,법정동
서울특별시 양천구 목동 121-4,건지주유소,주유소,189512.187911002,449236.066690526,양천구,목동
서울특별시 양천구 신정동 209-6,SK에너지(주)신평주유소,주유소,188101.838116589,445249.033483384,양천구,신정동
서울특별시 양천구 신정동 1024-1 ,제일석유,일반판매소,187428.61357269,446506.328046586,양천구,신정동
서울특별시 마포구 도화동 174-1,에스케이에너지(주) 양지주유소,주유소,195392.393838708,448869.639179573,마포구,도화동
서울특별시 양천구 신월동 206-1 ,동일석유(주)개나리주유소,주유소,185164.07240776,447351.284284049,양천구,신월동
서울특별시 양천구 신월동 167-1 ,현대주유소,주유소,184839.474782908,447972.312291257,양천구,신월동
서울특별시 양천구 신정동 162-40 ,신정동주유소,주유소,188537.926194172,444934.266388016,양천구,신정동
서울특별시 양천구 목동 199-58 ,목동주유소,주유소,188845.378146136,448603.372537117,양천구,목동
서울특별시 양천구 신정동 1294-6 ,(주)지에스이앤알 서울주유소,주유소,186464.60309786,445382.168341974,양천구,신정동
서울특별시 강서구 가양동 281-1 ,SK글로벌(주),주유소,,,강서구,가양동
경기도 안산시 상록구 일동 538-3 23통8반 ,C.I.O,용제판매소,187980.131483937,423824.861537132,안산시,상록구
서울특별시 양천구 신월동 474-4,삼미상사(주)신월IC셀프주유소,주유소,186652.821182263,447040.092238219,양천구,신월동
서울특별시 양천구 신월동 52-1,플라트(주) 서호주유소,주유소,184626.053521926,448504.146187185,양천구,신월동
서울특별시 강서구 방화동 45-3 방화LPG충전소 ,올림픽주유소,주유소,183739.7262204,453689.595627214,강서구,방화동
서울특별시 강서구 화곡동 868-17 14통7반 현대하이츠빌 201호,성우상사,용제판매소,187144.973478784,447948.246446201,강서구,화곡동
서울특별시 강서구 염창동 263-8 ,염창동주유소,주유소,188954.187154407,449657.109279417,강서구,염창동
서울특별시 강서구 화곡동 1076-14 ,화곡역주유소,주유소,185925.07322188,448730.220138329,강서구,화곡동
서울특별시 도봉구 창동 651-83,금광석유,일반판매소,203042.407689994,460481.504129296,도봉구,창동
서울특별시 강서구 등촌동 631-7,청룡주유소,주유소,187804.38315589,450504.608065472,강서구,등촌동
서울특별시 강서구 공항동 281 국제화물청사 318-4 ,에어로필드(주),항공유판매소,,,강서구,공항동
서울특별시 강서구 화곡동 843-4,지에스칼텍스(주)경인고속주유소,주유소,187537.596190385,447495.908489937,강서구,화곡동
서울특별시 강서구 공항동 1373-1 ,아시아나에어포트(주),항공유판매소,182815.654934494,450489.039144077,강서구,공항동
서울특별시 강서구 가양동 26-1 ,한강주유소,주유소,186708.530073604,451701.921231689,강서구,가양동
서울특별시 강서구 마곡동 813-3,오션네트웍스(주) 서울식물원지점,주유소,185519.0,452048.0,강서구,마곡동
서울특별시 강서구 화곡동 402-1,화곡현대주유소,주유소,185895.640753004,448679.524143853,강서구,화곡동
서울특별시 강서구 내발산동 648-3 ,대성석유(주) 관문주유소,주유소,186016.111236488,450617.393572821,강서구,내발산동
서울특별시 강서구 등촌동 511-5 ,등촌주유소,주유소,187784.150154719,449403.117800556,강서구,등촌동
서울특별시 강서구 오곡동 1 김포공항내 ,(주)샤프에비에이션케이,항공유판매소,181730.49281718,450260.017880423,강서구,오곡동
서울특별시 강서구 등촌동 510-13 ,강서열린점,주유소,187829.38175204,449614.382471551,강서구,등촌동
서울특별시 강서구 화곡동 20-1,이케이에너지(주) 강서주유소,주유소,186409.693134107,449666.639271593,강서구,화곡동
서울특별시 강서구 가양동 272-31 ,세원제1주유소,주유소,185632.70299418,452030.867308038,강서구,가양동
서울특별시 강서구 화곡동 931-11 ,신화곡주유소,주유소,186042.689875782,447236.025595809,강서구,화곡동
서울특별시 강서구 염창동 252-14 ,대복주유소,주유소,188933.762268533,449722.993690775,강서구,염창동
서울특별시 강서구 공항동 1373-1 김포국제공항 내,아시아나항공(주),항공유판매소,182815.654934494,450489.039144077,강서구,공항동
서울특별시 강서구 화곡동 862-16,뉴신정주유소,주유소,187206.94254856,447713.811564299,강서구,화곡동
서울특별시 강서구 방화동 609-59,(주)타이거오일 방화주유소,주유소,183356.870827336,451499.602729968,강서구,방화동
서울특별시 강서구 공항동 61-222 ,주식회사 유턴상사유턴주유소,주유소,183144.260335873,450563.620963044,강서구,공항동
서울특별시 강서구 방화동 488-1 ,개화주유소,주유소,183154.225361811,452373.945466631,강서구,방화동
서울특별시 강서구 오곡동 594-1 ,경동석유산업(주)직영 강서오곡셀프주유소,주유소,179468.0135109,450213.612529482,강서구,오곡동
서울특별시 강서구 오곡동 699-19 ,참솔에너지,주유소,179470.556764127,450467.738194056,강서구,오곡동
"서울특별시 강서구 개화동 565-4 외 2필지(565-6, 567-11) ",행촌에너지 공항주유소,주유소,182466.194258488,452498.530869981,강서구,개화동
서울특별시 강서구 공항동 1373 ,(주)한진 김포공항 제2주유소,주유소,182974.850127567,450419.684560487,강서구,공항동
"서울특별시 강서구 방화동 886 김포공항, SGBAC 2층 ",에브제트아시아(주),항공유판매소,182524.823835629,451438.25089679,강서구,방화동
서울특별시 강서구 마곡동 752 ,대성석유(주)방화대성주유소,주유소,,,강서구,마곡동
서울특별시 강서구 마곡동 784-1 ,대성석유(주) 마곡대성주유소,주유소,,,강서구,마곡동
서울특별시 구로구 구로동 461-13,신성주유소,주유소,189529.647298937,443668.253440098,구로구,구로동
서울특별시 강서구 등촌동 684,대성주유소,주유소,185920.266719196,451702.983127126,강서구,등촌동
서울특별시 강서구 화곡동 785-2,목화주유소,주유소,187819.230114474,447542.041050666,강서구,화곡동
서울특별시 구로구 구로동 116-24 ,동일석유,일반판매소,190375.874205426,443545.431014594,구로구,구로동
서울특별시 송파구 오금동 166 상아@ 3-106 ,삼한주유소,주유소,211897.894004195,444046.825920437,송파구,오금동
서울특별시 구로구 구로동 602-6 ,구인주유소,주유소,189297.50728825,444485.286134553,구로구,구로동
서울특별시 구로구 가리봉동 9-1    ,제일석유,일반판매소,,,구로구,가리봉동
서울특별시 구로구 가리봉동 89-2 ,경일석유,일반판매소,189925.537705133,442513.948952414,구로구,가리봉동
서울특별시 구로구 구로동 317-90,바른에너지,일반판매소,190124.148455616,443328.849904326,구로구,구로동
서울특별시 구로구 구로동 147-7 ,동아주유소,주유소,190484.092606405,443188.972523387,구로구,구로동
서울특별시 구로구 궁동 208-16   ,한전석유,일반판매소,,,구로구,궁동
서울특별시 구로구 고척동 103-4  고척산업용품종합상가 가동바열 233 ,(주)동영켐,용제판매소,,,구로구,고척동
서울특별시 구로구 구로동 104-1 동원빌딩 402호 ,(주)태한케미칼,용제판매소,190263.722813994,443850.860193572,구로구,구로동
서울특별시 구로구 구로동 604-19 삼영제2빌딩 405호 ,동성케미칼(주),용제판매소,189300.368902232,444602.713462577,구로구,구로동
서울특별시 구로구 구로동 46-6    ,SK글로벌(주) 중아주유소,주유소,,,구로구,구로동
서울특별시 구로구 구로동 604-1 기계공구상가 A동 2-216호,강남화학,용제판매소,189277.761702183,444671.551731639,구로구,구로동
서울특별시 성북구 종암동 104-1 7통4반 에스케이아파트 102동 308호,철석주유소,주유소,203196.800963466,455429.846270094,성북구,종암동
서울특별시 구로구 오류동 115-1    ,(주)신강석유,주유소,,,구로구,오류동
"서울특별시 구로구 구로동 754-4 754-5,754-6,754-7,754-10 ",구로주유소,주유소,189640.439312589,443202.094425278,구로구,구로동
서울특별시 구로구 개봉동 279-1    ,광명석유,일반판매소,,,구로구,개봉동
서울특별시 구로구 오류동 13-142 ,대한석유,일반판매소,185826.473238857,443883.859561586,구로구,오류동
서울특별시 구로구 개봉동 331-30 ,가나상사,일반판매소,187004.98853032,443238.208428465,구로구,개봉동
서울특별시 구로구 고척동 167-32,(주)자연에너지 고척주유소,주유소,187148.304314561,444777.9974843,구로구,고척동
서울특별시 강남구 역삼동 679,지에스칼텍스(주) 삼성로주유소,주유소,203184.108901561,444431.873863292,강남구,역삼동
서울특별시 구로구 가리봉동 90-2 ,영진주유소,주유소,189929.812741568,442390.554238805,구로구,가리봉동
서울특별시 구로구 구로동 52 ,주식회사 인그레스,용제판매소,,,구로구,구로동
서울특별시 구로구 구로동 604-1 공구상가 A블록 4-202호 ,(주)무사화학,용제판매소,189277.761702183,444671.551731639,구로구,구로동
서울특별시 구로구 구로동 106-4 ,(주)쏠켐,용제판매소,190410.047738361,443953.502895004,구로구,구로동
서울특별시 구로구 구로동 614-33 ,GRC,용제판매소,188907.966108621,444898.367647601,구로구,구로동
서울특별시 구로구 구로동 중앙유통상가 D동 13-01호,한승케미닉스,용제판매소,,,구로구,구로동
서울특별시 구로구 구로동 317-14 ,유림석유,일반판매소,189994.934137999,443177.653227137,구로구,구로동
서울특별시 구로구 구로동 317-17 ,동일석유,일반판매소,190021.062459403,443425.212229024,구로구,구로동
서울특별시 구로구 개봉동 92-3,(주)개봉오일,주유소,186385.265969536,444425.15132587,구로구,개봉동
서울특별시 금천구 독산동 150-6 (시흥대로 244),SK에너지(주) 이가주유소,주유소,190901.673942466,441210.479115659,금천구,독산동
서울특별시 구로구 개봉동 359-1 SK대원주유소 ,(주)새서울석유 대원,주유소,187208.531238352,442673.231987851,구로구,개봉동
서울특별시 구로구 신도림동 361 ,대성산업(주) 디큐브주유소,주유소,189946.893452659,445080.243046307,구로구,신도림동
서울특별시 구로구 항동 72 74번지 ,극동유화(주) 항동주유소,주유소,184711.224035823,442376.915580303,구로구,항동
서울특별시 금천구 시흥동 984 시흥유통상가 17-211 ,씨앤에이,용제판매소,191226.287379467,437914.06299827,금천구,시흥동
서울특별시 금천구 독산동 1009-26 (말미뒷길 11) ,독산유류상사,일반판매소,190795.280385679,440313.79398012,금천구,독산동
서울특별시 금천구 가산동 151-10 ,오성프라임,용제판매소,190583.760035744,441626.912179458,금천구,가산동
서울특별시 금천구 가산동 535-155 (서부샛길 33),구광주유소,주유소,188889.444674725,442212.758137148,금천구,가산동
서울특별시 금천구 시흥동 904 (시흥대로 513),백산주유소,주유소,191342.621406005,438619.194998395,금천구,시흥동
서울특별시 강남구 수서동 522-1,(주)중앙에너비스 수서지점,주유소,208336.040638796,442438.891398669,강남구,수서동
서울특별시 구로구 개봉동 226-1,지에스칼텍스(주) 개봉동주유소,주유소,186875.612135689,443947.447073478,구로구,개봉동
서울특별시 금천구 독산동 967 (시흥대로 201) ,(주)화동유업,주유소,191010.532540298,441628.615338719,금천구,독산동
서울특별시 금천구 독산동 195-2 ,남서울(경복에너지),주유소,191294.273781418,440855.063351186,금천구,독산동
서울특별시 영등포구 신길동 298-34 ,행촌주유소,주유소,191640.075994113,445159.446247431,영등포구,신길동
서울특별시 영등포구 신길동 4214 ,한경석유(주)경덕주유소,주유소,192837.758872576,444023.386588526,영등포구,신길동
서울특별시 영등포구 대림동 667-9 ,(주)대경유업 영등포제일셀프,주유소,191043.985319082,444464.348794306,영등포구,대림동
서울특별시 영등포구 양평동5가 37,선유도주유소,주유소,190404.823135379,448470.995118249,영등포구,양평동5가
서울특별시 영등포구 문래동1가 47-1 ,가나유류상사,일반판매소,190791.103819063,445493.964205589,영등포구,문래동1가
서울특별시 영등포구 신길동 256-4 ,대광석유 얼음,일반판매소,191924.873709086,445003.432894911,영등포구,신길동
서울특별시 영등포구 영등포동6가 104-5 ,삼화석유,일반판매소,191312.794309692,446550.647317328,영등포구,영등포동6가
서울특별시 강남구 율현동 240,방죽주유소,주유소,209384.9378607,441428.595399149,강남구,율현동
서울특별시 영등포구 당산동1가 254-3 3층 301호,(주)세전인터내쇼날,용제판매소,190755.664846791,446690.693082202,영등포구,당산동1가
서울특별시 영등포구 대림동 776-3,(주)대청에너지,주유소,190712.446581534,444042.912673113,영등포구,대림동
서울특별시 강남구 자곡동 210,자곡셀프주유소,주유소,209132.634981055,442361.46641434,강남구,자곡동
서울특별시 영등포구 신길동 150-6,한미에너지,일반판매소,192519.582052938,445339.090852632,영등포구,신길동
서울특별시 영등포구 양평동3가 80-2,SK에너지(주)양평주유소,주유소,190508.813348814,447654.257090667,영등포구,양평동3가
서울특별시 영등포구 신길동 100-10 ,매봉주유소,주유소,192710.17438851,445654.814463049,영등포구,신길동
서울특별시 영등포구 양평동5가 6-4,(주)동일세기,용제판매소,190324.815986464,448295.820806256,영등포구,양평동5가
서울특별시 영등포구 여의도동 10-1,에스제이오일(주)여의도주유소,주유소,193352.144918442,447573.426413342,영등포구,여의도동
서울특별시 강남구 도곡동 910-2,오일프러스 셀프주유소,주유소,203461.295666667,442597.271,강남구,도곡동
서울특별시 영등포구 신길동 220-56 ,성원에너지,일반판매소,192009.371597304,445480.730862783,영등포구,신길동
서울특별시 영등포구 대림동 664-18 ,(주)엠에스에너지,주유소,190861.061164981,444369.906197392,영등포구,대림동
서울특별시 영등포구 신길동 158-6,민기석유,일반판매소,192411.985865192,445410.856217421,영등포구,신길동
서울특별시 영등포구 신길동 355-545,(주)정수에너지 직영 성락주유소,주유소,191341.783222286,444628.002467771,영등포구,신길동
서울특별시 동작구 대방동 383-19,지에스칼텍스(주) 대방주유소,주유소,193118.419195314,444848.59325755,동작구,대방동
서울특별시 동작구 신대방동 375-35 ,제일석유,일반판매소,192891.081475855,443928.353993413,동작구,신대방동
서울특별시 동작구 상도동 204-253,에스케이 에너지,일반판매소,194843.578517941,444200.157655325,동작구,상도동
서울특별시 동작구 상도동 468-1 ,살피재주유소,주유소,195633.142201567,444021.904066286,동작구,상도동
서울특별시 강남구 대치동 994,은마주유소,주유소,205879.992224416,444208.936230919,강남구,대치동
서울특별시 영등포구 당산동3가 142,유성석유,일반판매소,190896.440776379,447235.144577236,영등포구,당산동3가
서울특별시 동작구 노량진동 302-259 ,유니언마켓팅,용제판매소,194451.124696387,445120.376288573,동작구,노량진동
서울특별시 강서구 염창동 20-37,현대석유,일반판매소,188062.23356994,450712.281360367,강서구,염창동
서울특별시 관악구 봉천동 726-10,(주)엠오티이엔지 직영 삼화주유소,주유소,193451.25948275,443447.01386002,관악구,봉천동
서울특별시 서초구 서초동 1303-1,에너지플러스 허브 삼방,주유소,201988.721987784,444617.361134592,서초구,서초동
서울특별시 서초구 양재동 356-7,현대석유얼음,일반판매소,203831.830718952,440567.683703845,서초구,양재동
서울특별시 서초구 서초동 1519-6 ,서초에너지,일반판매소,200459.271067984,442546.887872933,서초구,서초동
서울특별시 서초구 방배동 857-12 ,방배에너지,일반판매소,198939.606481296,442865.381573186,서초구,방배동
서울특별시 서초구 서초동 1719-1,대신석유(주) 서원주유소,주유소,200601.224055749,443399.98462167,서초구,서초동
서울특별시 서초구 반포동 19-6,대성산업(주)터미널주유소,주유소,200710.244983329,444950.187110674,서초구,반포동
서울특별시 서초구 양재동 356-8 ,(주)세경에너지산업,일반판매소,203822.713344,440577.420075839,서초구,양재동
서울특별시 강남구 역삼동 721-20 외2필지,극동유화(주) 개나리주유소,주유소,203743.341742372,444303.031868557,강남구,역삼동
서울특별시 서초구 반포동 19-2,대성산업(주)강남주유소,주유소,200089.229873125,444711.830556143,서초구,반포동
서울특별시 서초구 양재동 81,서울석유(주)양재주유소,주유소,203432.227308333,441767.673062885,서초구,양재동
서울특별시 서초구 방배동 2833,(주)대농석유 남태령주유소,주유소,198853.74912251,440524.826831297,서초구,방배동
서울특별시 서초구 서초동 1426-13,대성석유(주)연일주유소,주유소,201567.617337315,442266.381982546,서초구,서초동
서울특별시 서초구 반포동 111-2,신반포주유소,주유소,199471.078195529,444020.791455975,서초구,반포동
서울특별시 서초구 반포동 730-30 4통3반 1층호,서울에너지,일반판매소,201641.711455866,444742.923636458,서초구,반포동
서울특별시 서초구 잠원동 13-6,지에스칼텍스(주)남서울주유소,주유소,201602.463881297,445992.245772604,서초구,잠원동
서울특별시 서초구 반포동 743-4 ,대한에너지,일반판매소,201613.608808344,444671.131303366,서초구,반포동
서울특별시 서초구 방배동 1038 대우프라자 204호 ,(주)호천케미칼,용제판매소,199390.558094651,441930.413285718,서초구,방배동
서울특별시 강남구 역삼동 702-1 KODECO TOWER ,(주)엘케이피앤피,용제판매소,203839.037261482,444617.505250211,강남구,역삼동
서울특별시 강남구 논현동 8-11 ,(주)에스에스모터스 논현주유소 지점,주유소,202426.644085392,446267.696563926,강남구,논현동
서울특별시 강남구 도곡동 543-2 SK 진달래주유소,SK에너지(주)진달래주유소,주유소,203632.12323978,443344.508404702,강남구,도곡동
서울특별시 강남구 대치동 904-13 ,GS동원석유,일반판매소,204891.356873715,444479.883826234,강남구,대치동
서울특별시 강남구 도곡동 552-15 EVERRICH ,슈프림에너지(주),항공유판매소,203187.249477925,443159.481174415,강남구,도곡동
서울특별시 강남구 개포동 1263-5 ,태융에너지,일반판매소,204259.442781419,442003.702746565,강남구,개포동
서울특별시 강남구 역삼동 785-17 외2필지,(주)잠실에너지 명품주유소,주유소,203954.770615794,443563.895399823,강남구,역삼동
서울특별시 서초구 양재동 4-18,중앙주유소,주유소,203665.760309547,442152.113403163,서초구,양재동
서울특별시 서초구 방배동 810-21 810-22호,한독주유소,주유소,199145.174412239,443370.947162951,서초구,방배동
서울특별시 서초구 내곡동 338-1,남선석유(주)헌릉로주유소,주유소,205242.680932976,439473.931302931,서초구,내곡동
서울특별시 서초구 양재동 2-39,말죽거리주유소,주유소,203527.587810889,442556.706471999,서초구,양재동
서울특별시 강남구 삼성동 52-9 삼성리치빌 101호,(주)성일화공,용제판매소,204450.364244717,446256.587947581,강남구,삼성동
서울특별시 강남구 역삼동 720-25 대우디오빌 역삼 917호 ,(주)와이앤텍,용제판매소,203705.022134018,444361.30601261,강남구,역삼동
서울특별시 강남구 수서동 724 로즈데일오피스텔 1416호 ,에스피켐(주),용제판매소,209052.072465426,442797.138150563,강남구,수서동
서울특별시 송파구 송파동 19-1,(주)잠실에너지주유소,주유소,209359.812553504,444905.450438255,송파구,송파동
서울특별시 송파구 가락동 180-4 ,(주)퍼스트오일 서울주유소,주유소,211991.252590693,443454.192841967,송파구,가락동
서울특별시 송파구 마천동 31 ,대성주유소,주유소,212588.217174795,444214.318443934,송파구,마천동
서울특별시 송파구 잠실동 222-31 ,삼화셀프주유소,주유소,207092.738698803,444933.079309244,송파구,잠실동
서울특별시 송파구 석촌동 239-8 ,가락로주유소,주유소,208926.964436177,444147.031434811,송파구,석촌동
서울특별시 송파구 마천동 212-8,(주)베스트이엔지,일반판매소,213621.707344705,443690.666413263,송파구,마천동
서울특별시 강남구 역삼동 834-47,서광주유소,주유소,203033.485119869,443571.506336096,강남구,역삼동
서울특별시 강남구 세곡동 21-13,(주)보성세곡주유소,주유소,210431.701337646,440560.126560164,강남구,세곡동
서울특별시 송파구 가락동 36-7,제트라인DM주유소,주유소,211021.862901981,444040.152544047,송파구,가락동
서울특별시 송파구 잠실동 212-2 ,잠실석유,일반판매소,207383.066784886,445162.181951888,송파구,잠실동
서울특별시 송파구 석촌동 155-16 ,(주)남도에너지,일반판매소,208970.774947415,444870.091702398,송파구,석촌동
서울특별시 송파구 장지동 875-1,지에스칼텍스(주)가든파이브주유소,주유소,,,송파구,장지동
서울특별시 송파구 가락동 157-11 ,(주)대세에너지,일반판매소,211173.280005662,444162.231447265,송파구,가락동
서울특별시 송파구 잠실동 210-46 ,송파에너지,일반판매소,207554.518917744,445129.430003094,송파구,잠실동
서울특별시 송파구 잠실동 241-10 15통6반,(주)부경석유지평,일반판매소,207618.715003127,445070.085559357,송파구,잠실동
서울특별시 송파구 장지동 645-13,남성대주유소,주유소,211215.81105012,441474.303929299,송파구,장지동
서울특별시 송파구 장지동 608-5 ,완불주유소,주유소,211091.303955334,440999.735530566,송파구,장지동
서울특별시 송파구 거여동 19-4 ,(주)정직한주유소,주유소,212335.518283737,443711.832144402,송파구,거여동
"서울특별시 송파구 마천동 49-11 ,12호",상아주유소,주유소,212999.763919301,444214.265124741,송파구,마천동
서울특별시 서초구 반포동 56-2,반포그린주유소,주유소,200890.169486417,444557.712719548,서초구,반포동
서울특별시 강동구 고덕동 506-7 24통6반 ,(주)서현에너지,일반판매소,213630.802497835,450955.717293537,강동구,고덕동
서울특별시 강동구 천호동 47-1,동부에너지,일반판매소,212207.064627093,449178.27225592,강동구,천호동
서울특별시 강동구 천호동 449-49 힐탑오피스텔 625호,남경상사,용제판매소,211542.314116941,448273.114107211,강동구,천호동
서울특별시 강동구 명일동 216-5 ,방아다리주유소,주유소,213668.126022774,449319.992790955,강동구,명일동
서울특별시 강동구 천호동 465-10 ,광장석유,일반판매소,210653.386014752,448846.184637317,강동구,천호동
서울특별시 강동구 암사동 425-187 ,구천면주유소,주유소,212145.415359381,449808.140570447,강동구,암사동
서울특별시 송파구 거여동 601 위례제일주유소,위례제일주유소,주유소,212550.282437696,442855.904176494,송파구,거여동
서울특별시 강동구 성내동 385-4,㈜지유에너지 직영 오렌지주유소,주유소,211701.662643408,447793.518514949,강동구,성내동
서울특별시 강동구 암사동 441-14,(주)삼표에너지 고덕주유소,주유소,211381.82567632,450326.192995577,강동구,암사동
서울특별시 구로구 고척동 273-47,천하에너지,일반판매소,,,구로구,고척동
서울특별시 구로구 온수동 35-3,씨앤에스유통(주)구로드림주유소,주유소,184600.153821614,443220.193146493,구로구,온수동
서울특별시 노원구 월계동 935,월계주유소,주유소,204403.773967973,458021.16426023,노원구,월계동
서울특별시 영등포구 대림동 667-13,남서울고속주유소,주유소,190987.57887496,444381.741668931,영등포구,대림동
서울특별시 강북구 수유동 440-36,(주)서울에너지 시민주유소,주유소,201062.236156486,459315.935103859,강북구,수유동
서울특별시 강동구 둔촌동 66-2,대성석유(주)길동주유소,주유소,,,강동구,둔촌동
서울특별시 강동구 성내동 319-1,구도일주유소 코알라,주유소,210638.200179834,447670.87524686,강동구,성내동
서울특별시 구로구 오류동 77-10,서서울고속주유소,주유소,185642.210120743,443469.753617655,구로구,오류동
서울특별시 동대문구 청량리동 18-46,대성산업(주) 청량리주유소,주유소,204492.404369081,453792.093525979,동대문구,청량리동
서울특별시 구로구 신도림동 280-25 8통1반,안성석유,일반판매소,189345.294417442,445434.100899385,구로구,신도림동
서울특별시 중랑구 상봉동 137-8,(주)태영 구도일주유소 한인,주유소,206281.11993204,454463.857272011,중랑구,상봉동
서울특별시 강동구 상일동 443-8,지에스칼텍스(주)동서울주유소,주유소,214974.262562017,449228.803684636,강동구,상일동
서울특별시 관악구 신림동 507-24,씨제이대한통운(주),주유소,192762.125152716,442309.712515407,관악구,신림동
서울특별시 양천구 신월동 244-6,대산에너지,일반판매소,185550.659452853,447133.038993406,양천구,신월동
서울특별시 금천구 독산동 1077-3 (시흥대로 405),(주)백운주유소,주유소,191024.689408823,439639.38182484,금천구,독산동
서울특별시 성동구 금호동4가 187-2,금호주유소,주유소,202144.651834063,449425.22653366,성동구,금호동4가
서울특별시 중랑구 면목동 367-30,맑은에너지 등유배달 경유배달 석유배달 말통배달,일반판매소,207532.422573726,452698.927551063,중랑구,면목동
서울특별시 용산구 이촌동 302-79,한국석유공업(주) 한석주유소,주유소,196885.500802799,446573.556869158,용산구,이촌동
서울특별시 구로구 개봉동 137-3,에스케이 석유,일반판매소,186835.396974967,444210.656000165,구로구,개봉동
서울특별시 송파구 풍납동 401-6,진양주유소,주유소,210368.980634259,447202.159873076,송파구,풍납동
서울특별시 용산구 보광동 387-1,주식회사 금호에너지,일반판매소,199680.420722944,447095.537114027,용산구,보광동
서울특별시 동대문구 전농동 295-12,(주)재건에너지 재정제2주유소,주유소,204846.262254794,452620.967624951,동대문구,전농동
서울특별시 서대문구 북가좌동 376-7,시너지EN,일반판매소,191736.295456676,452903.661479445,서대문구,북가좌동
서울특별시 동작구 노량진동 253-19,드림에너지,일반판매소,194441.001827479,445452.215952179,동작구,노량진동
서울특별시 중랑구 묵동 244-151,범아주유소,주유소,206788.712362047,456333.948394976,중랑구,묵동
서울특별시 영등포구 문래동3가 76-3,씨앤에스유통(주) 한일주유소,주유소,190189.555837124,446087.483409005,영등포구,문래동3가
서울특별시 금천구 시흥동 983,대득에너지 (금천셀프주유소),주유소,191359.031652771,437717.289672145,금천구,시흥동
서울특별시 종로구 평창동 80-1,(주)지에스이앤알 평창주유소,주유소,197680.037565853,456378.639524349,종로구,평창동
서울특별시 송파구 송파동 174-16,송파주유소,주유소,210218.705262671,444486.401218198,송파구,송파동
서울특별시 마포구 성산동 228-7 마포시엠주유소,마포시엠주유소,주유소,192608.240873665,450831.130438955,마포구,성산동
서울특별시 강동구 둔촌동 600-1 고속주유소,(주)재건에너지 재정제2주유소 고속셀프지점,주유소,213131.118271266,448261.715878947,강동구,둔촌동
서울특별시 성동구 용답동 5-4,주식회사 서울에너지,주유소,204850.156526564,451332.479080602,성동구,용답동
서울특별시 강동구 명일동 305-5,부기석유,일반판매소,212561.181782036,450189.828696822,강동구,명일동
서울특별시 성동구 하왕십리동 291-9,청계로 주유소,주유소,202351.383956495,451979.217307863,성동구,하왕십리동
서울특별시 강동구 천호동 308-11,천호 현대주유소,주유소,211372.250504166,449215.850465388,강동구,천호동
서울특별시 종로구 동숭동 130-65,다원양행 주식회사,일반판매소,200322.341016105,453141.774016418,종로구,동숭동
서울특별시 강동구 천호동 354-4,광성주유소,주유소,210904.389398424,448824.384804129,강동구,천호동
서울특별시 관악구 봉천동 1663-11,SK에너지(주) 신봉천주유소,주유소,196245.625629954,441842.0875655,관악구,봉천동
서울특별시 성동구 도선동 2-4,아이콘주유소,주유소,203104.074680245,451326.456087639,성동구,도선동
서울특별시 동작구 사당동 86-3,지에스칼텍스(주) 남성주유소,주유소,198335.327466772,442942.8646713,동작구,사당동
서울특별시 도봉구 쌍문동 699,한이에너지 주식회사 쌍문주유소,주유소,203244.618417812,461293.682615642,도봉구,쌍문동
서울특별시 성동구 용답동 229-5,성동 스카이 주유소,주유소,205437.201136052,451018.700601004,성동구,용답동
서울특별시 성동구 성수동2가 19-14,지에스칼텍스(주)도루코주유소,주유소,205536.069138785,448868.037764502,성동구,성수동2가
서울특별시 동대문구 용두동 102-133,고대에너지,일반판매소,202794.023804738,452644.998472489,동대문구,용두동
서울특별시 강북구 수유동 392,북서울고속주유소,주유소,201449.035748451,459753.587195145,강북구,수유동
서울특별시 동대문구 답십리동 483-41,현대석유,일반판매소,204479.17462722,451988.873574664,동대문구,답십리동
서울특별시 동대문구 제기동 1024,천일에너지,일반판매소,203370.592247378,453143.969150257,동대문구,제기동
서울특별시 동대문구 장안동 164-2,삼미상사(주) 장안킹셀프주유소,주유소,205664.324409611,451975.036039262,동대문구,장안동
서울특별시 마포구 공덕동 253-42 지방재정회관 8층,(주)씨씨엘인터내셔날,용제판매소,195801.332676206,449344.223768584,마포구,공덕동
서울특별시 마포구 망원동 454-15,서부석유,일반판매소,191029.592582978,450384.799730155,마포구,망원동
서울특별시 서대문구 홍제동 279-10,(주)우남에너지 문화사랑주유소,주유소,195386.798626154,454801.317451886,서대문구,홍제동
서울특별시 마포구 염리동 488,우신석유상사,일반판매소,195344.404826272,450384.565679174,마포구,염리동
서울특별시 노원구 하계동 141-3,하계삼호주유소,주유소,206311.021149288,459031.311226013,노원구,하계동
서울특별시 동대문구 이문동 238-5,대신석유,일반판매소,205670.810723092,455646.698112552,동대문구,이문동
서울특별시 강동구 강일동 642-1,해뜨는 주유소,주유소,,,강동구,강일동
서울특별시 광진구 자양동 227-4,주식회사 유니스에너지,주유소,206638.32681158,448433.16507445,광진구,자양동
서울특별시 마포구 성산동 21-1,영풍에너지,일반판매소,192433.736073693,451418.064308563,마포구,성산동
서울특별시 서초구 서초동 1582-23,(주)한미석유 서초주유소,주유소,200883.86353074,442666.82081015,서초구,서초동
서울특별시 서초구 우면동 13-6 태봉주유소,태봉주유소,주유소,202422.841634048,440678.229387193,서초구,우면동
서울특별시 광진구 광장동 336-1,(주)강평텔레콤 강평주유소,주유소,209404.059856911,449488.518401082,광진구,광장동
