주소,평균가격,평균면적,lat,lng,ADM_NM
서울특별시 성동구 마장동 834,18000,15.6,127.0390924,37.5633935,마장동
서울특별시 성동구 마장동 835,64475,64.3175,127.0390052,37.5708117,마장동
서울특별시 중구 만리동1가 231,136633.333333333,84.974,126.9669578,37.5558971,중림동
서울특별시 중구 만리동2가 176-1,142230.769230769,73.4647115384615,126.9634475,37.5541652,중림동
서울특별시 중구 중림동 200,124270,83.003,126.9653018,37.5581139,중림동
서울특별시 중구 중림동 355,129375,108.22225,126.9683443,37.5606476,중림동
서울특별시 성동구 옥수동 100,183850,99.814,127.0162579,37.5400411,옥수동
서울특별시 성동구 옥수동 220-1,235312.5,122.625,127.0141788,37.5397572,옥수동
서울특별시 성동구 옥수동 250,135964.864864865,83.9336756756757,127.0140494,37.5423772,옥수동
서울특별시 성동구 옥수동 4,124937.5,76.25625,127.0189035,37.5436094,옥수동
서울특별시 성동구 옥수동 428,120384.615384615,91.0553846153846,127.0115694,37.5432748,옥수동
서울특별시 성동구 옥수동 436,114500,99.62,127.0100139,37.5419656,옥수동
서울특별시 성동구 옥수동 436-6,100000,138.93,127.0098036,37.5409335,옥수동
서울특별시 성동구 옥수동 528,157316.666666667,72.8688333333333,127.0139042,37.5483423,옥수동
서울특별시 성동구 옥수동 528-1,141111.111111111,63.9177777777778,127.0120518,37.5465609,옥수동
서울특별시 성동구 옥수동 558,98000,84.37,127.017453,37.54263,옥수동
서울특별시 성동구 옥수동 560,201500,106.474166666667,127.0181978,37.5423178,옥수동
서울특별시 성동구 옥수동 561,162440.350877193,78.2921052631579,127.0138616,37.544968,옥수동
서울특별시 성동구 옥수동 60,152625,84.767,127.019416,37.5421814,옥수동
서울특별시 중구 장충동1가 104,590000,244.75,127.0072203,37.5600476,장충동
서울특별시 중구 장충동1가 105-1,250333.333333333,191.603333333333,127.0067804,37.5599452,장충동
서울특별시 중구 장충동1가 106-1,228000,309.7,127.0072608,37.5595029,장충동
서울특별시 중구 장충동2가 193-29,16387.5,46.86,127.0016734,37.5592604,장충동
서울특별시 중구 오장동 139-7,49428.5714285714,32.3571428571429,127.0020054,37.5648276,광희동
서울특별시 중구 오장동 145-1,16500,12.43,127.0013924,37.5652545,광희동
서울특별시 중구 오장동 206-34,28666.6666666667,26.11,127.0019565,37.5644258,광희동
서울특별시 중구 인현동2가 192-30,38836.3636363636,56.1172727272727,126.9958079,37.5637694,광희동
서울특별시 중구 인현동2가 240,37900,25.8376666666667,126.9965816,37.5646057,광희동
서울특별시 중구 충무로4가 120-3,62716.6666666667,78.0366666666667,126.9959435,37.5624139,광희동
서울특별시 중구 충무로4가 306,145300,108.488,126.9977646,37.5625537,광희동
서울특별시 중구 충무로5가 36-2,22690,24.032,126.9999403,37.5634125,광희동
서울특별시 성동구 사근동 199,67650,71.85,127.0485874,37.5617629,사근동
서울특별시 성동구 사근동 314,59000,59.84,127.0494978,37.5604369,사근동
서울특별시 성동구 사근동 315,16133.3333333333,18.1133333333333,127.0481925,37.5634149,사근동
서울특별시 성동구 행당동 377,170125,98.125,127.0402039,37.556503,사근동
서울특별시 용산구 후암동 1-10,84000,90.52,126.9781474,37.5525236,후암동
서울특별시 용산구 후암동 143-23,110000,84.78,126.9742973,37.5483554,후암동
서울특별시 용산구 후암동 302,85000,106.83,126.9802449,37.5494473,후암동
서울특별시 용산구 후암동 41-1,77100,82.06,126.9794024,37.5509708,후암동
서울특별시 용산구 후암동 423-1,103500,62.86,126.9757889,37.55185,후암동
서울특별시 용산구 후암동 426,54500,67.11,126.9752115,37.5512695,후암동
서울특별시 용산구 후암동 458,184500,162.665,126.9762531,37.5513331,후암동
서울특별시 용산구 용산동2가 47-5,49800,70.295,126.987897,37.5424275,용산2가동
서울특별시 용산구 동자동 45,180200,146.972,126.9732174,37.551675,남영동
서울특별시 용산구 산천동 193,120707.647058824,84.6811764705882,126.9505997,37.5350016,원효로2동
서울특별시 용산구 산천동 204,80470,59.69,126.9502215,37.5357551,원효로2동
서울특별시 용산구 원효로3가 124-1,29000,15.42,126.9574897,37.5338928,원효로2동
서울특별시 용산구 원효로4가 109-4,91928.5714285714,81.1,126.9541744,37.5327007,원효로2동
서울특별시 용산구 원효로4가 118-16,174000,103.67,126.9503878,37.5327155,원효로2동
서울특별시 용산구 원효로4가 178,119500,59.94,126.9485897,37.5340823,원효로2동
서울특별시 용산구 청암동 181,305000,223.75,126.9472383,37.5350076,원효로2동
서울특별시 용산구 청암동 64-29,200000,244.95,126.9476102,37.5354562,원효로2동
서울특별시 용산구 효창동 268,88000,59.28,126.9569748,37.5407472,효창동
서울특별시 용산구 효창동 274,148800,80.482,126.9582162,37.5401236,효창동
서울특별시 용산구 효창동 286,137000,72.44,126.9601168,37.5403224,효창동
서울특별시 용산구 효창동 287,151500,72.41525,126.9635167,37.539575,효창동
서울특별시 용산구 효창동 288,139000,84.9956,126.962701,37.5475979,효창동
서울특별시 용산구 효창동 5-145,81500,60.4,126.9577492,37.5418387,효창동
서울특별시 용산구 효창동 5-158,110000,84.96,126.9604644,37.5421576,효창동
서울특별시 용산구 효창동 5-262,65000,107.83,126.9577723,37.5415844,효창동
서울특별시 용산구 효창동 5-72,64500,84.54,126.9638063,37.5411657,효창동
서울특별시 용산구 도원동 23,115630.952380952,72.2761904761905,126.9553257,37.5382956,용문동
서울특별시 용산구 도원동 3-4,31125,45.2675,126.9580999,37.5391386,용문동
서울특별시 용산구 용문동 38-76,78000,84.39,126.9567048,37.5372571,용문동
서울특별시 용산구 용문동 90,98000,59.94,126.9591984,37.5362695,용문동
서울특별시 용산구 이태원동 102-12,240000,202.77,126.9945314,37.5360826,이태원1동
서울특별시 용산구 이태원동 124-1,232000,227.36,126.9969055,37.5349943,이태원1동
서울특별시 용산구 이태원동 124-12,218700,159.63,126.9966462,37.5350829,이태원1동
서울특별시 용산구 이태원동 22-2,239116.666666667,132.627,126.9948167,37.5299597,이태원1동
서울특별시 성동구 금호동1가 128-4,47000,89.8,127.0226529,37.5564221,금호1가동
서울특별시 성동구 금호동1가 1500,109061.538461538,74.0223076923077,127.0273761,37.5491227,금호1가동
서울특별시 성동구 금호동1가 1818,109125,94.455,127.0223127,37.5559619,금호1가동
서울특별시 성동구 금호동1가 280,141419.178082192,73.4831917808219,127.0227671,37.5546346,금호1가동
서울특별시 성동구 금호동1가 633,95724.1379310345,71.2375862068966,127.0271251,37.5518688,금호1가동
서울특별시 성동구 금호동4가 1250,118000,84.99,127.0173866,37.5470704,금호4가동
서울특별시 성동구 금호동4가 1507,125214.285714286,84.838,127.0156782,37.5467519,금호4가동
서울특별시 성동구 금호동4가 1550,140500,84.98,127.0153542,37.5475951,금호4가동
서울특별시 성동구 금호동4가 1553,155750,73.05125,127.0265829,37.5468148,금호4가동
서울특별시 성동구 금호동4가 1555,100000,59.5075,127.0230361,37.5473924,금호4가동
서울특별시 성동구 금호동4가 235,155470.588235294,81.5958823529412,127.0240834,37.5461595,금호4가동
서울특별시 성동구 금호동4가 340,137061.904761905,72.2285714285714,127.0224811,37.5447544,금호4가동
서울특별시 성동구 금호동4가 800,121280.769230769,80.4223076923077,127.0197248,37.5459736,금호4가동
서울특별시 성동구 성수동1가 33-2,85000,56.97,127.0503635,37.5407311,성수1가1동
서울특별시 성동구 성수동1가 479-1,245333.333333333,84.56,127.0463422,37.5376854,성수1가1동
서울특별시 성동구 성수동1가 656-234,133590.909090909,66.4659090909091,127.0453385,37.5420727,성수1가1동
서울특별시 성동구 성수동1가 656-320,150731.25,77.48875,127.0459655,37.5443805,성수1가1동
서울특별시 성동구 성수동1가 656-421,156000,61.265,127.0459742,37.5430104,성수1가1동
서울특별시 성동구 성수동1가 685-696,932000,227.564,127.0424261,37.5457899,성수1가1동
서울특별시 성동구 성수동1가 685-700,690714.285714286,162.273285714286,127.0438255,37.5443718,성수1가1동
서울특별시 성동구 성수동1가 704,133192.307692308,68.9423076923077,127.0453081,37.5411252,성수1가1동
서울특별시 성동구 성수동1가 710,170425,83.2927,127.0451116,37.5403745,성수1가1동
서울특별시 성동구 성수동1가 718,298777.777777778,78.6028388888889,127.0450691,37.5388241,성수1가1동
서울특별시 성동구 성수동2가 400,221000,81.8,127.0510079,37.5363862,성수2가1동
서울특별시 성동구 성수동2가 442,208000,84.97,127.0527166,37.5358423,성수2가1동
서울특별시 성동구 성수동2가 609-2,220000,84.77,127.0570244,37.5352531,성수2가1동
서울특별시 성동구 성수동2가 712,205000,84.87,127.0548928,37.5353179,성수2가1동
서울특별시 성동구 성수동2가 830,184500,72.315,127.0574763,37.5353459,성수2가1동
서울특별시 성동구 성수동2가 833,85500,59.4,127.0573242,37.5392643,성수2가1동
서울특별시 성동구 성수동2가 838,199500,139.71,127.0584409,37.5371638,성수2가1동
서울특별시 성동구 성수동2가 843,220388.888888889,104.944444444444,127.052156,37.5412399,성수2가1동
서울특별시 성동구 송정동 103,115000,118.266,127.0575722,37.5493112,송정동
서울특별시 성동구 송정동 104,125000,84.87,127.0692161,37.5529083,송정동
서울특별시 성동구 송정동 67-5,83333.3333333333,84.1406666666667,127.0634371,37.5487138,송정동
서울특별시 성동구 송정동 90,74630,67.0565,127.0709122,37.5560033,송정동
서울특별시 성동구 송정동 97,56750,59.02,127.0723715,37.5576297,송정동
서울특별시 성동구 용답동 15,74750,72.1425,127.0554516,37.5631646,용답동
서울특별시 성동구 용답동 226-4,53200,84.95,127.0587012,37.5613224,용답동
서울특별시 성북구 정릉동 1021,62833.3333333333,84.83,127.0034409,37.6180331,정릉4동
서울특별시 성북구 정릉동 1028,64542.1052631579,70.8489473684211,127.0102176,37.6151859,정릉4동
서울특별시 성북구 정릉동 1031,72000,70.94,127.0076514,37.61445,정릉4동
서울특별시 성북구 정릉동 239,54210.1265822785,72.1291139240506,127.0073292,37.6185871,정릉4동
서울특별시 성북구 정릉동 780,37900,55.5485714285714,127.002193,37.6167464,정릉4동
서울특별시 성북구 정릉동 809,26000,57.84,127.0021238,37.6195749,정릉4동
서울특별시 성북구 길음동 1276,58542.8571428571,61.72,127.0237961,37.6027842,길음1동
서울특별시 성북구 길음동 1277,54800,59.98,127.0199083,37.6081356,길음1동
서울특별시 성북구 길음동 1279,77815.625,71.545625,127.0202578,37.6058219,길음1동
서울특별시 성북구 길음동 1280,79240.243902439,89.2251219512195,127.0161541,37.6117972,길음1동
서울특별시 성북구 길음동 1280-1,73478.5714285714,76.0014285714286,127.016538,37.6100739,길음1동
서울특별시 성북구 길음동 1281,82666,78.5994,127.0196555,37.612086,길음1동
서울특별시 성북구 길음동 1282,90253.8461538462,79.5084615384615,127.0207194,37.6096838,길음1동
서울특별시 성북구 길음동 1283,88604,73.19156,127.0229106,37.6062695,길음1동
서울특별시 성북구 길음동 1284,91169.5652173913,74.9397826086957,127.0179395,37.6075476,길음1동
서울특별시 성북구 길음동 1285,99741.6666666667,84.57,127.0188371,37.6097692,길음1동
서울특별시 성북구 길음동 1286,102025,84.0125,127.0194532,37.6037825,길음1동
서울특별시 성북구 길음동 635-168,46833.3333333333,72.05,127.015915,37.6141385,길음1동
서울특별시 성북구 동소문동4가 279,52875,58.59,127.0104788,37.5924118,성북동
서울특별시 성북구 성북동 348-3,23500,37.36,126.9889215,37.5951709,성북동
서울특별시 성북구 성북동1가 35-22,15700,15.05,127.005412,37.5884408,성북동
서울특별시 성북구 동소문동5가 120,69500,68.616,127.0145682,37.591626,삼선동
서울특별시 성북구 동소문동5가 15,22266.6666666667,15.7693333333333,127.0140417,37.5918988,삼선동
서울특별시 성북구 삼선동2가 420,75200,77.1085714285714,127.0135009,37.5821383,삼선동
서울특별시 성북구 삼선동2가 425,79715,86.5775,127.0133847,37.5834944,삼선동
서울특별시 성북구 삼선동3가 116,109860,82.444,127.0116448,37.5873269,삼선동
서울특별시 성북구 삼선동3가 18-2,48000,84.99,127.0133208,37.5881115,삼선동
서울특별시 성북구 삼선동4가 73,74000,84.87,127.0126899,37.5903459,삼선동
서울특별시 성북구 동선동3가 257,63000,107.51,127.0216762,37.5958464,동선동
서울특별시 성북구 동선동4가 295-1,51000,68.42,127.0201963,37.5959071,동선동
서울특별시 성북구 동선동5가 69-1,32500,106.21,127.0176721,37.5955809,동선동
서울특별시 성북구 동소문동6가 3-1,21000,14.01,127.0134406,37.5923296,동선동
서울특별시 성북구 동소문동7가 120,91166.6666666667,76.6233333333333,127.013804,37.5963316,동선동
서울특별시 성북구 동소문동7가 23,75666.6666666667,68.2566666666667,127.0141661,37.5951865,동선동
서울특별시 성북구 동소문동7가 75-10,47000,72.66,127.0130096,37.5967542,동선동
서울특별시 동대문구 휘경동 106,61383.3333333333,68.8716666666667,127.0648627,37.5916041,휘경1동
서울특별시 동대문구 휘경동 117,49000,113.607,127.0669161,37.5923372,휘경1동
서울특별시 동대문구 휘경동 336-32,20440,16.04,127.0546746,37.5887997,휘경1동
서울특별시 동대문구 휘경동 372,93715.3846153846,74.5453846153846,127.0661096,37.5936493,휘경1동
서울특별시 동대문구 휘경동 375,87250,68.185,127.0623425,37.591399,휘경1동
서울특별시 동대문구 휘경동 377,51150,44.6982666666667,127.063978,37.594352,휘경1동
서울특별시 동대문구 휘경동 78,76500,99.925,127.0634014,37.5910295,휘경1동
서울특별시 동대문구 이문동 291-35,32500,25.99,127.0610201,37.5980841,이문1동
서울특별시 동대문구 이문동 292-10,82500,112.134,127.0619038,37.5985079,이문1동
서울특별시 동대문구 이문동 311,96000,99.555,127.0601259,37.5935332,이문1동
서울특별시 동대문구 이문동 327-7,24000,14.82,127.0591017,37.5950088,이문1동
서울특별시 동대문구 이문동 425,76160,86.9536,127.0564475,37.6003492,이문1동
서울특별시 동대문구 이문동 73,60466.6666666667,64.1166666666667,127.0675741,37.5959329,이문1동
서울특별시 동대문구 이문동 84,66642.8571428571,73.92,127.0646356,37.5964835,이문1동
서울특별시 동대문구 이문동 225,75768.2926829268,76.5639024390244,127.0649864,37.6045488,이문2동
서울특별시 동대문구 이문동 254-40,7833.33333333333,13.7316666666667,127.0618324,37.604321,이문2동
서울특별시 동대문구 이문동 256-2,13000,26.34,127.0622419,37.6035389,이문2동
서울특별시 동대문구 이문동 427,74000,84.79,127.0704678,37.6043115,이문2동
서울특별시 동대문구 이문동 428,69166.6666666667,84.84,127.0630185,37.6037181,이문2동
서울특별시 동대문구 이문동 45,77187.5,88.5945,127.0698285,37.6025594,이문2동
서울특별시 동대문구 이문동 54,60556.6666666667,67.2106666666667,127.0702341,37.6013336,이문2동
서울특별시 동대문구 이문동 64,65728.5714285714,69.1,127.068547,37.5997867,이문2동
서울특별시 동대문구 답십리동 1002,98285.7142857143,72.8335714285714,127.045995,37.5723824,답십리1동
서울특별시 동대문구 답십리동 1003,110361.574074074,82.1643518518518,127.0539757,37.5720481,답십리1동
서울특별시 동대문구 답십리동 1008,83500,74.9044,127.045051,37.5738616,답십리1동
서울특별시 동대문구 답십리동 1009,96582.9268292683,61.4665853658537,127.0473164,37.5714591,답십리1동
서울특별시 동대문구 답십리동 1013,104370.731707317,73.2778048780488,127.056261,37.5745222,답십리1동
서울특별시 동대문구 답십리동 1015,60833.3333333333,52.7447666666667,127.0564507,37.5689068,답십리1동
서울특별시 동대문구 답십리동 111,72170,70.324,127.0534648,37.5734071,답십리1동
서울특별시 동대문구 답십리동 464-1,62400,70.154,127.0441354,37.5727017,답십리1동
서울특별시 동대문구 답십리동 465-55,51500,41.05,127.0474658,37.5708415,답십리1동
서울특별시 동대문구 답십리동 494-1,19440,21.1464,127.0533028,37.5669129,답십리1동
서울특별시 동대문구 답십리동 497-23,17355.1612903226,20.4038709677419,127.0506207,37.5689747,답십리1동
서울특별시 동대문구 답십리동 498-7,13700,18.961,127.0495345,37.5701844,답십리1동
서울특별시 동대문구 답십리동 530-15,14777.7777777778,16.5533333333333,127.0551832,37.5661604,답십리1동
서울특별시 동대문구 답십리동 530-4,23121.4285714286,22.4557142857143,127.0501352,37.5703708,답십리1동
서울특별시 동대문구 답십리동 645-8,62333.3333333333,74.7466666666667,127.044667,37.5747737,답십리1동
서울특별시 동대문구 답십리동 994,81400,84.86,127.053994,37.5669433,답십리1동
서울특별시 동대문구 답십리동 999,69200,59.93,127.0497168,37.5698713,답십리1동
서울특별시 중랑구 상봉동 1,64550,84.96,127.0935551,37.6040023,상봉1동
서울특별시 중랑구 상봉동 226-25,34700,68.82,127.0881425,37.6025744,상봉1동
서울특별시 중랑구 상봉동 284-11,43500,62.72,127.0896343,37.6020008,상봉1동
서울특별시 중랑구 상봉동 284-13,43000,63.82,127.0896075,37.6017502,상봉1동
서울특별시 중랑구 상봉동 484,57362.5,68.12,127.0906591,37.6035169,상봉1동
서울특별시 중랑구 상봉동 495,48200,60.198,127.0936417,37.6020238,상봉1동
서울특별시 중랑구 상봉동 496,77900,82.56332,127.0886967,37.599448,상봉1동
서울특별시 중랑구 상봉동 497,74625,78.620775,127.0927512,37.6031499,상봉1동
서울특별시 중랑구 상봉동 498,72800,84.6,127.0929984,37.6041746,상봉1동
서울특별시 중랑구 상봉동 499,78418.1818181818,84.6475,127.0911996,37.6025435,상봉1동
서울특별시 중랑구 상봉동 500,124400,115.334,127.0905253,37.5981105,상봉1동
서울특별시 중랑구 상봉동 63,65568.5185185185,78.6718518518518,127.0929431,37.6012035,상봉1동
서울특별시 중랑구 상봉동 74,45000,84.99,127.0939026,37.5989443,상봉1동
서울특별시 중랑구 중화동 19-16,49500,78.52,127.083425,37.6031839,중화1동
서울특별시 중랑구 중화동 274-51,47500,71.83,127.0821592,37.6065276,중화1동
서울특별시 중랑구 중화동 42,47500,59.94,127.0834359,37.6056999,중화1동
서울특별시 중랑구 중화동 450,62064,61.6108,127.0819226,37.5971554,중화1동
서울특별시 중랑구 신내동 397,51766.6666666667,69.3477777777778,127.0969503,37.6098543,신내1동
서울특별시 중랑구 신내동 437,58950,88.037875,127.1000405,37.6031522,신내1동
서울특별시 중랑구 신내동 449-1,31900,59.4,127.0984672,37.605538,신내1동
서울특별시 중랑구 신내동 450-1,60500,119.59,127.0982883,37.6051664,신내1동
서울특별시 중랑구 신내동 479,57320,84.97,127.0980974,37.6035001,신내1동
서울특별시 중랑구 신내동 487,40250,60.8275,127.0989606,37.6029523,신내1동
서울특별시 중랑구 신내동 591,59755.5555555556,88.2077777777778,127.0964595,37.6067266,신내1동
서울특별시 중랑구 신내동 618,55154.5454545455,74.8663636363636,127.0962591,37.608527,신내1동
서울특별시 중랑구 신내동 788,45133.3333333333,59.91,127.0992074,37.6085285,신내1동
서울특별시 중랑구 신내동 795,53583.3333333333,80.2616666666667,127.1014689,37.6051873,신내1동
서울특별시 중랑구 신내동 796,51620,74.906,127.0962527,37.6003884,신내1동
서울특별시 중랑구 신내동 797,46814.2857142857,62.9742857142857,127.0971514,37.6060585,신내1동
서울특별시 중랑구 신내동 801,60350,84.8485,127.1001416,37.6055942,신내1동
서울특별시 중랑구 신내동 803,58800,76.94,127.0964647,37.6027267,신내1동
서울특별시 중랑구 신내동 804,72000,84.93,127.0967493,37.6037303,신내1동
서울특별시 중랑구 신내동 816,72613.6363636364,86.2972727272727,127.1064673,37.6171954,신내1동
서울특별시 중랑구 신내동 817,66100,84.8586666666667,127.1100586,37.6152585,신내1동
서울특별시 성북구 상월곡동 101,62856.0344827586,73.5355172413793,127.0454512,37.6078457,월곡2동
서울특별시 성북구 상월곡동 55-56,54112.5,72.075,127.0465858,37.6059002,월곡2동
서울특별시 성북구 하월곡동 224,64312.5,79.524,127.0414081,37.5964502,월곡2동
서울특별시 성북구 하월곡동 226,83054.8387096774,73.9670967741935,127.0421207,37.5990946,월곡2동
서울특별시 성북구 하월곡동 227,73000,78.6266666666667,127.042143,37.6032942,월곡2동
서울특별시 성북구 하월곡동 46-73,167000,166.87,127.0404609,37.6018326,월곡2동
서울특별시 광진구 자양동 227-7,221883.333333333,143.870333333333,127.0726426,37.5378082,자양3동
서울특별시 광진구 자양동 498-2,88000,123.39,127.0706215,37.532718,자양3동
서울특별시 광진구 자양동 507-6,123583.333333333,84.805,127.0691749,37.5355105,자양3동
서울특별시 광진구 자양동 510-5,110000,59.99,127.069691,37.5369184,자양3동
서울특별시 광진구 자양동 515-1,114500,84.72,127.0706051,37.5367388,자양3동
서울특별시 광진구 자양동 516,117750,74.435,127.0716579,37.5360197,자양3동
서울특별시 광진구 자양동 520-2,90323.0769230769,63.3992307692308,127.0739954,37.5332734,자양3동
서울특별시 광진구 자양동 553-314,71000,95.74,127.0701018,37.5323137,자양3동
서울특별시 광진구 자양동 578,89500,84.91,127.0758062,37.5351912,자양3동
서울특별시 광진구 자양동 579,92650,60.7,127.0755843,37.534414,자양3동
서울특별시 광진구 자양동 588-20,128000,115.24,127.0726853,37.5304786,자양3동
서울특별시 광진구 자양동 761,105042.857142857,77.7257142857143,127.0706343,37.5342003,자양3동
서울특별시 광진구 자양동 762,85000,59.96,127.0700492,37.5356629,자양3동
서울특별시 광진구 자양동 783-1,115462.5,72.435,127.0746096,37.5363569,자양3동
서울특별시 광진구 자양동 786,91142.8571428571,63.55,127.0716692,37.5328508,자양3동
서울특별시 광진구 자양동 787,108130,75.824,127.0716392,37.5322192,자양3동
서울특별시 광진구 자양동 788,102000,66.6927272727273,127.0697787,37.5329831,자양3동
서울특별시 광진구 자양동 789,132500,94.45,127.0720431,37.533491,자양3동
서울특별시 광진구 자양동 790,127000,86.6266666666667,127.0692069,37.5337463,자양3동
서울특별시 광진구 자양동 792,135750,98.17,127.0705101,37.5334548,자양3동
서울특별시 광진구 자양동 793,111800,74.942,127.0705584,37.5311479,자양3동
서울특별시 광진구 자양동 809,144500,84.95,127.0696601,37.5313118,자양3동
서울특별시 광진구 자양동 854,220000,135.916666666667,127.0679589,37.5318978,자양3동
서울특별시 광진구 자양동 855,138000,84.96,127.0680706,37.5329945,자양3동
서울특별시 광진구 자양동 856,186450,119.569,127.0690414,37.5321908,자양3동
서울특별시 광진구 구의동 57-3,40500,65.73,127.0931245,37.5499966,구의2동
서울특별시 광진구 구의동 58-25,120000,147.59,127.0939399,37.5494711,구의2동
서울특별시 광진구 구의동 59-1,67000,55.125,127.0920349,37.5490159,구의2동
서울특별시 광진구 구의동 620-6,42500,59.78,127.0856896,37.5459904,구의2동
서울특별시 광진구 구의동 663,98000,84.72,127.0930878,37.5478608,구의2동
서울특별시 광진구 구의동 665,81500,59.26,127.0905711,37.5513428,구의2동
서울특별시 광진구 구의동 668,116057.894736842,72.1326315789474,127.0901037,37.5458516,구의2동
