아파트명,주소,가격,면적,층수
신현(101동),종로구 신교동 6-13,"      80,000",84.82,1층
광화문스페이스본(106동),종로구 사직동 9-1,"     209,000",163.33,13층
광화문스페이스본(101동~105동),종로구 사직동 9,"     160,000",158.99,4층
광화문스페이스본(101동~105동),종로구 사직동 9,"     165,000",136.4,8층
대성스카이렉스,종로구 견지동 110,"      96,000",116.03,5층
현대뜨레비앙,종로구 익선동 55,"      32,000",48.54,7층
이화에수풀,종로구 연건동 195-10,"      19,700",16.98,4층
이화에수풀,종로구 연건동 195-10,"      20,000",16.98,12층
아남1,종로구 명륜2가 4,"     120,000",84.9,7층
브라운스톤창신,종로구 창신동 23-76,"      84,500",84.67,12층
창신쌍용2,종로구 창신동 703,"      67,700",54.7,3층
창신쌍용2,종로구 창신동 703,"      69,700",54.7,9층
롯데캐슬천지인,종로구 숭인동 76,"     127,500",111.73,17층
삼전솔하임2차,종로구 숭인동 296-19,"      11,600",15,7층
종로중흥S클래스,종로구 숭인동 202-3,"      13,000",17.811,5층
종로중흥S클래스,종로구 숭인동 202-3,"      12,500",17.811,6층
종로중흥S클래스,종로구 숭인동 202-3,"      12,650",17.811,7층
롯데캐슬천지인,종로구 숭인동 76,"     112,000",84.95,26층
경희궁자이(3단지),종로구 평동 233,"     197,000",84.614,5층
경희궁자이(3단지),종로구 평동 233,"     199,500",84.836,14층
경희궁자이(3단지),종로구 평동 233,"     205,000",84.8359,8층
경희궁자이(2단지),종로구 홍파동 199,"     234,500",101.991,4층
경희궁자이(2단지),종로구 홍파동 199,"     195,000",84.907,12층
경희궁자이(2단지),종로구 홍파동 199,"     250,000",116.986,8층
경희궁자이(2단지),종로구 홍파동 199,"     245,000",116.938,2층
동아,종로구 교북동 101,"      83,500",59.98,8층
대성아파트,종로구 행촌동 41-1,"      20,000",30.28,6층
삼성,종로구 평창동 596,"      64,000",59.97,2층
갑을아파트,종로구 평창동 595,"      33,000",64.88,11층
프라임캐슬(케이빌라트),종로구 부암동 265-10,"      49,000",88.89,1층
인왕산아이파크,종로구 무악동 60,"     169,500",114.931,16층
인왕산아이파크,종로구 무악동 60,"     126,500",84.858,3층
현대,종로구 무악동 82,"     128,960",84.92,4층
인왕산아이파크,종로구 무악동 60,"     133,000",84.858,14층
인왕산아이파크,종로구 무악동 60,"     164,500",114.931,9층
현대,종로구 무악동 82,"     137,900",84.92,6층
인왕산아이파크,종로구 무악동 60,"     137,500",114.931,2층
남산트라팰리스,중구 남대문로5가 827,"     162,000",126.78,4층
SK리더스뷰남산,중구 회현동1가 206,"     370,000",244.7,29층
남산롯데캐슬아이리스,중구 회현동1가 208,"     188,000",133.98,21층
남산롯데캐슬아이리스,중구 회현동1가 208,"     170,000",103.49,31층
쌍용남산플래티넘,중구 회현동2가 87,"     184,000",166.24,24층
쌍용남산플래티넘,중구 회현동2가 87,"     205,000",158.97,27층
충무로엘크루메크로시티2차,중구 충무로5가 36-2,"      31,800",35.55,5층
충무로엘크루메크로시티2차,중구 충무로5가 36-2,"      22,000",22.75,15층
충무로헤센스마트,중구 충무로5가 90,"      25,300",21.04,3층
충무로엘크루메크로시티2차,중구 충무로5가 36-2,"      21,500",22.75,14층
충무로엘크루메크로시티2차,중구 충무로5가 36-2,"      34,500",35.57,12층
충무로엘크루메크로시티2차,중구 충무로5가 36-2,"      34,800",35.55,16층
인현상가/신성아파트,중구 인현동2가 192-30,"      30,000",49.22,9층
묵정,중구 묵정동 11-67,"      50,000",52.46,6층
약수하이츠,중구 신당동 842,"     125,000",84.88,15층
약수역더시티,중구 신당동 857,"      25,000",18.86,7층
신당푸르지오,중구 신당동 850,"     131,500",84.39,15층
삼성,중구 신당동 843,"     127,800",84.96,13층
남산타운,중구 신당동 844,"     168,500",114.88,3층
신당푸르지오,중구 신당동 850,"     130,000",114.48,3층
남산타운,중구 신당동 844,"     123,000",59.94,18층
청구e편한세상,중구 신당동 852,"     173,000",118.31,3층
삼성,중구 신당동 843,"     107,000",84.96,2층
(432-904),중구 신당동 432-904,"      18,500",59.16,5층
청구e편한세상,중구 신당동 852,"     149,500",84.95,7층
남산타운,중구 신당동 844,"     125,000",59.94,10층
남산타운,중구 신당동 844,"     142,000",84.88,4층
남산타운,중구 신당동 844,"     155,800",84.88,17층
프라임2,중구 신당동 432-2837,"      70,500",70.68,5층
신당아르브,중구 신당동 160-5,"      15,000",18.08,4층
약수(372-13),중구 신당동 372-13,"      29,800",50.81,3층
약수하이츠,중구 신당동 842,"     144,000",84.88,13층
대성드림,중구 신당동 290-52,"      77,700",82.23,3층
신신(2차),중구 신당동 432-1957,"      28,600",59.98,4층
남산타운,중구 신당동 844,"     149,000",84.88,18층
노블레스2,중구 신당동 432-1653,"      69,000",84.78,1층
신당동파라다이스,중구 신당동 846,"      75,000",59.9,9층
청구e편한세상,중구 신당동 852,"     140,000",84.95,11층
동대문와이즈캐슬,중구 흥인동 119,"      14,000",15.55,13층
롯데캐슬,중구 황학동 2545,"     120,500",84.97,23층
황학아크로타워,중구 황학동 2523,"     118,000",84.965,13층
롯데캐슬,중구 황학동 2545,"      95,800",59.91,30층
롯데캐슬,중구 황학동 2545,"     149,000",114.9,14층
롯데캐슬,중구 황학동 2545,"      95,000",59.94,23층
한양I-Class,중구 황학동 787,"      12,000",16.37,16층
롯데캐슬,중구 황학동 2545,"     128,000",84.92,20층
황학동코아루,중구 황학동 882,"      97,000",145.89,15층
롯데캐슬,중구 황학동 2545,"      92,800",59.94,12층
롯데캐슬,중구 황학동 2545,"      91,200",59.94,19층
정동,중구 정동 18-1,"      62,500",45.94,1층
삼정아트테라스정동,중구 정동 37,"      32,826",13.8874,7층
바비엥3,중구 순화동 215,"      88,000",82.91,15층
덕수궁롯데캐슬,중구 순화동 217,"     158,500",82.3212,6층
삼성사이버빌리지,중구 중림동 200,"     125,000",59.7,16층
성요셉,중구 중림동 149,"      22,500",41.32,3층
남산애지앙,용산구 후암동 1-10,"      50,000",44.88,1층
센트레빌아스테리움서울,용산구 동자동 45,"     172,000",131.05,27층
용산더프라임,용산구 원효로1가 41,"     180,000",114.218,11층
용산더프라임,용산구 원효로1가 41,"     173,500",84.976,30층
용산더프라임,용산구 원효로1가 41,"     170,000",114.218,12층
용산더프라임,용산구 원효로1가 41,"     175,000",114.218,7층
세방리버하이빌,용산구 신창동 102,"     114,000",84.54,4층
리버힐삼성,용산구 산천동 193,"     110,700",59.55,2층
한강타운,용산구 산천동 204,"     102,500",59.69,14층
리버힐삼성,용산구 산천동 193,"     167,000",114.48,6층
GS자이,용산구 청암동 181,"     220,000",157.43,9층
GS자이,용산구 청암동 181,"     215,000",157.43,13층
GS자이,용산구 청암동 181,"     330,000",240.39,3층
강변삼성스위트,용산구 원효로4가 178,"     170,000",84.9,18층
산호,용산구 원효로4가 118-16,"     200,000",100.5,1층
산호,용산구 원효로4가 118-16,"     121,000",40.46,9층
강변삼성스위트,용산구 원효로4가 178,"     135,000",59.94,12층
용산롯데캐슬센터포레,용산구 효창동 287,"     190,000",84.9204,16층
용산롯데캐슬센터포레,용산구 효창동 287,"     185,000",84.8757,17층
용산롯데캐슬센터포레,용산구 효창동 287,"     155,000",59.9525,10층
용산롯데캐슬센터포레,용산구 효창동 287,"     155,000",59.9525,5층
용산롯데캐슬센터포레,용산구 효창동 287,"     158,000",59.9525,19층
용산롯데캐슬센터포레,용산구 효창동 287,"     160,000",59.79,14층
용산롯데캐슬센터포레,용산구 효창동 287,"     154,500",59.9525,2층
효창맨션,용산구 효창동 5-495,"      58,000",59.5,9층
삼성래미안,용산구 도원동 23,"     165,000",114.99,12층
삼성래미안,용산구 도원동 23,"     153,000",84.69,21층
삼성래미안,용산구 도원동 23,"     133,000",84.69,1층
삼성래미안,용산구 도원동 23,"     138,000",59.94,5층
삼성래미안,용산구 도원동 23,"     128,500",59.94,5층
브라운스톤,용산구 용문동 90,"     130,000",59.94,5층
CJ나인파크,용산구 문배동 24-6,"     160,000",123.47,23층
리첸시아용산B,용산구 문배동 40-31,"     140,000",84.83,14층
이안용산프리미어,용산구 문배동 3-3,"     144,000",84.98,9층
이안용산1차(101동),용산구 문배동 11-14,"     130,000",84.95,15층
이안용산1차(101동),용산구 문배동 11-14,"     125,000",84.99,14층
프라임펠리스,용산구 문배동 24-8,"      15,000",13.69,13층
아크로타워,용산구 문배동 24-21,"     145,000",84.97,12층
지오베르크,용산구 문배동 17-1,"     129,000",84.94,13층
용산e편한세상,용산구 신계동 48,"     219,500",124.96,9층
용산e편한세상,용산구 신계동 48,"     238,000",124.08,19층
용산e편한세상,용산구 신계동 48,"     199,500",84.21,14층
용산e편한세상,용산구 신계동 48,"     195,000",84.89,17층
대우월드마크용산,용산구 한강로1가 64,"     149,800",96.645,12층
대우월드마크용산,용산구 한강로1가 64,"     248,000",166.37,30층
벽산메가트리움,용산구 한강로2가 2-8,"     152,500",84.98,13층
용산파크타워(24-0),용산구 용산동5가 24,"     359,000",149.92,36층
용산파크타워(24-1),용산구 용산동5가 24-1,"     270,000",139.7,19층
원효전자상가,용산구 한강로3가 16-20,"      55,000",58.47,3층
한강대우트럼프월드3,용산구 한강로3가 65-230,"     290,000",159.77,26층
센트럴파크,용산구 한강로3가 98,"     244,304",135.3849,34층
원효전자상가,용산구 한강로3가 16-20,"      60,000",56.66,4층
원효전자상가,용산구 한강로3가 16-20,"      60,000",55.77,2층
원효전자상가,용산구 한강로3가 16-20,"      60,000",55.77,2층
LG한강자이,용산구 이촌동 430,"     450,000",202.32,23층
G&D용산드림,용산구 이촌동 212-41,"      68,500",15.58,6층
반도,용산구 이촌동 301-170,"     260,000",197.46,1층
현대맨숀,용산구 이촌동 301-162,"     179,995",83.3,2층
현대맨숀,용산구 이촌동 301-162,"     179,995",83.3,2층
G&D용산드림,용산구 이촌동 212-41,"      68,500",15.58,6층
이촌코오롱(A),용산구 이촌동 412,"     227,000",84.78,10층
동아그린,용산구 이촌동 411,"     129,800",59.58,13층
한가람,용산구 이촌동 404,"     212,500",84.96,5층
강변,용산구 이촌동 193-3,"     100,500",64.43,1층
이촌코오롱(A),용산구 이촌동 412,"     180,000",59.82,12층
강변,용산구 이촌동 193-3,"     100,000",66.08,1층
래미안첼리투스,용산구 이촌동 436,"     312,000",124.02,8층
LG한강자이,용산구 이촌동 430,"     450,000",203.12,13층
한강(대우),용산구 이촌동 415,"     235,000",84.98,16층
강촌,용산구 이촌동 402,"     180,000",59.12,21층
삼익,용산구 이촌동 300-301,"     230,000",104.86,9층
동부센트레빌,용산구 이촌동 418,"     229,000",100.92,6층
한가람,용산구 이촌동 404,"     280,000",114.96,7층
장미(203-14),용산구 이촌동 203-14,"      95,000",46.78,3층
강서,용산구 이촌동 193-5,"     101,700",56.63,3층
월드메르디앙,용산구 이촌동 302-53,"     153,500",116.563,4층
왕궁,용산구 이촌동 300-11,"     264,500",102.48,5층
LG한강자이,용산구 이촌동 430,"     340,000",171.74,8층
대성이태리하우스,용산구 한남동 809,"     142,000",84.5,5층
파르크한남,용산구 한남동 410,"   1,000,000",268.67,3층
성아1,용산구 한남동 263-10,"      70,000",82.61,7층
현대하이페리온II,용산구 한남동 550,"     425,000",227.68,9층
한남동동원베네스트,용산구 한남동 522-1,"     122,500",81.83,5층
한남아이파크애비뉴,용산구 한남동 828,"     190,000",113.9509,18층
한남아이파크애비뉴,용산구 한남동 828,"     190,000",113.9509,18층
리버티하우스,용산구 한남동 258,"     130,000",82.75,10층
한남동리첸시아,용산구 한남동 72-1,"     127,800",72.06,3층
성아1,용산구 한남동 263-10,"      95,000",98.38,3층
리버빌(삼성),용산구 보광동 151,"     118,000",59.7,9층
센트라스,성동구 하왕십리동 1070,"     170,000",84.99,5층
금호베스트빌,성동구 하왕십리동 1052,"     108,000",84.97,18층
금호베스트빌,성동구 하왕십리동 1052,"     108,000",84.97,18층
텐즈힐(1단지),성동구 하왕십리동 1066,"     175,000",84.88,16층
왕십리풍림아이원,성동구 하왕십리동 1061,"     102,000",59.936,2층
극동미라주,성동구 하왕십리동 1058,"     107,500",84.33,9층
벽산,성동구 하왕십리동 258,"     110,000",71.33,11층
센트라스,성동구 하왕십리동 1070,"     188,000",84.77,6층
센트라스,성동구 하왕십리동 1070,"      99,000",40.94,8층
한신무학,성동구 하왕십리동 990,"      99,000",70.12,1층
센트라스,성동구 하왕십리동 1070,"     192,000",84.99,10층
센트라스,성동구 하왕십리동 1070,"     192,000",84.99,10층
왕십리풍림아이원,성동구 하왕십리동 1061,"     114,000",84.417,2층
금호베스트빌,성동구 하왕십리동 1052,"      84,000",59.79,6층
센트라스,성동구 하왕십리동 1070,"     181,000",84.99,22층
왕십리자이,성동구 하왕십리동 1071,"     140,000",59.99,14층
무학현대,성동구 하왕십리동 992,"      97,000",84.675,14층
왕십리풍림아이원,성동구 하왕십리동 1061,"     137,000",114.928,12층
벽산,성동구 하왕십리동 258,"     122,000",84.94,7층
벽산,성동구 하왕십리동 258,"     134,900",114.46,9층
왕십리자이,성동구 하왕십리동 1071,"     151,500",84.99,6층
왕십리자이,성동구 하왕십리동 1071,"     130,000",59.99,2층
