아파트명,주소,가격,면적,층수
씨즈건대힐스,광진구 화양동 530,"      15,000",14.23,7층
에피소드1,광진구 군자동 355-5,"      16,000",17.81,8층
용두두산위브,동대문구 용두동 791,"      94,000",84.99,18층
용두두산위브,동대문구 용두동 791,"      88,000",84.99,10층
동대문푸르지오시티(도시형생활주택),동대문구 용두동 104-3,"      37,500",30.11,6층
래미안 허브리츠,동대문구 용두동 792,"     100,000",84.97,12층
답십리한화,동대문구 답십리동 994,"      85,000",84.86,10층
한일노벨리아,동대문구 답십리동 494-1,"      13,400",14.76,15층
현대썬앤빌청계,동대문구 답십리동 530-15,"      15,000",18.38,11층
래미안엘파인아파트,동대문구 답십리동 1000,"      70,500",59.95,14층
래미안미드카운티,동대문구 답십리동 1013,"     103,000",84.99,17층
래미안위브,동대문구 답십리동 1003,"     102,000",84.98,15층
래미안위브,동대문구 답십리동 1003,"     102,000",84.98,15층
래미안위브,동대문구 답십리동 1003,"     102,000",84.98,12층
힐스테이트청계,동대문구 답십리동 1009,"      95,000",59.94,10층
동아,동대문구 답십리동 10,"      70,500",84.72,13층
래미안위브,동대문구 답십리동 1003,"     105,000",84.98,15층
청계푸르지오시티,동대문구 답십리동 497-23,"      13,800",18.92,3층
힐스테이트청계,동대문구 답십리동 1009,"     120,000",84.85,26층
장안현대홈타운(336),동대문구 장안동 336,"      77,500",84.87,14층
래미안장안2차,동대문구 장안동 329-3,"      89,000",81.05,12층
장안현대홈타운(336),동대문구 장안동 336,"      80,000",84.87,9층
장안현대홈타운(336),동대문구 장안동 336,"      78,750",84.87,22층
U-포그니,동대문구 장안동 319-6,"      39,000",59.15,5층
장안뉴시티,동대문구 장안동 372-5,"      10,050",17.63,8층
U-포그니,동대문구 장안동 319-6,"      36,000",59.15,3층
장안현대홈타운(336),동대문구 장안동 336,"      75,000",84.87,21층
장안푸르미에,동대문구 장안동 466-5,"      12,500",12.9463,6층
베라체캠퍼스,동대문구 회기동 346-18,"      24,900",24.011,9층
회기힐스테이트,동대문구 회기동 351,"     105,000",120.31,10층
베라체캠퍼스,동대문구 회기동 346-18,"      23,300",24.319,5층
휘경SK뷰,동대문구 휘경동 372,"     105,000",84.31,9층
휘경SK뷰,동대문구 휘경동 372,"      92,000",59.65,17층
동성,동대문구 휘경동 308-110,"      22,800",25.34,6층
쌍용,동대문구 이문동 64,"      60,000",59.99,15층
두원,중랑구 면목동 1521,"      55,000",59.31,7층
세모하이츠(B),중랑구 면목동 132-64,"      24,500",47.18,7층
풍림,중랑구 면목동 1514,"      47,000",59.4,5층
주함해븐타워,중랑구 상봉동 115-61,"      13,600",14.94,13층
프레미어스엠코,중랑구 상봉동 500,"     107,000",84.83,26층
동부아파트,중랑구 상봉동 495,"      41,600",54,10층
건영2차아파트,중랑구 상봉동 63,"      59,500",74.25,15층
주함해븐타워,중랑구 상봉동 115-61,"      13,900",15.17,7층
건영캐스빌,중랑구 상봉동 499,"      74,000",84.6475,5층
상봉힐스테이,중랑구 상봉동 106,"      30,500",17.25,5층
태창네스트빌,중랑구 묵동 389,"      51,000",84.3875,1층
신내두산아파트,중랑구 묵동 20,"      89,500",102.7,2층
묵동포레시타,중랑구 묵동 393,"      11,800",14.95,3층
금호어울림(580-1),중랑구 망우동 580-1,"      60,000",84.94,2층
동성1,중랑구 신내동 397,"      55,000",65.56,8층
신내11대명,중랑구 신내동 661,"      37,500",39.76,3층
동성아파트,중랑구 신내동 591,"      47,500",59.4,3층
한진(609-1),성북구 돈암동 609-1,"      51,000",59.58,4층
한신,성북구 돈암동 609-1,"      83,000",84.87,12층
성일우리미,성북구 돈암동 637,"      59,000",84.95,3층
한진(609-1),성북구 돈암동 609-1,"      52,000",59.58,16층
코오롱,성북구 삼선동4가 73,"      61,000",59.94,11층
(160-16),성북구 안암동5가 160-16,"      11,300",22.72,2층
(160-16),성북구 안암동5가 160-16,"      11,300",22.72,3층
(160-16),성북구 안암동5가 160-16,"      11,300",22.72,3층
(160-16),성북구 안암동5가 160-16,"      11,300",22.72,3층
(160-16),성북구 안암동5가 160-16,"      11,300",22.72,2층
(160-16),성북구 안암동5가 160-16,"      11,300",22.72,1층
(160-16),성북구 안암동5가 160-16,"      11,300",22.72,3층
광남캐스빌,성북구 보문동2가 6-5,"      50,000",81.24,4층
갤럭시더정릉,성북구 정릉동 150-27,"      18,800",12.33,4층
길음뉴타운데시앙,성북구 정릉동 1018,"      50,000",59.42,5층
정릉힐스테이트3차,성북구 정릉동 1031,"      75,500",84.97,5층
갤럭시더정릉,성북구 정릉동 150-27,"      19,300",12.33,9층
정릉풍림아이원,성북구 정릉동 239,"      80,000",114.75,17층
갤럭시더정릉,성북구 정릉동 150-27,"      18,800",12.85,5층
갤럭시더정릉,성북구 정릉동 150-27,"      18,800",11.79,4층
중앙하이츠빌1단지,성북구 정릉동 494,"      60,000",84.98,14층
갤럭시더정릉,성북구 정릉동 150-27,"      19,300",12.33,10층
갤럭시더정릉,성북구 정릉동 150-27,"      19,300",12.85,9층
갤럭시더정릉,성북구 정릉동 150-27,"      18,800",12,4층
갤럭시더정릉,성북구 정릉동 150-27,"      19,300",12,9층
길음뉴타운2단지푸르지오,성북구 길음동 1280,"      76,300",84.97,10층
길음뉴타운2단지푸르지오,성북구 길음동 1280,"      76,300",84.97,10층
래미안길음센터피스,성북구 길음동 498,"     122,000",84.95,11층
롯데캐슬클라시아,성북구 길음동 1289,"      93,000",59.8745,13층
롯데캐슬골든힐스,성북구 길음동 1287-1,"      90,000",84.932,21층
길음동동부센트레빌(1278-0),성북구 길음동 1278,"      54,000",59.998,3층
길음동동부센트레빌(1278-0),성북구 길음동 1278,"      70,000",84.844,20층
길음뉴타운1단지(래미안길음1차),성북구 길음동 1279,"      61,600",84.96,9층
월곡두산위브,성북구 하월곡동 222,"      58,500",59.855,4층
월곡래미안루나밸리,성북구 하월곡동 226,"      76,000",84.88,12층
래미안장위퍼스트하이,성북구 장위동 173-114,"      83,000",84.98,3층
래미안장위퍼스트하이,성북구 장위동 173-114,"      96,000",84.94,14층
에스케이북한산시티,강북구 미아동 1353,"      56,000",59.98,24층
꿈의숲롯데캐슬,강북구 미아동 4,"      80,000",84.98,9층
에스케이북한산시티,강북구 미아동 1353,"      69,750",84.76,12층
에스케이북한산시티,강북구 미아동 1353,"      56,000",59.98,12층
벽산라이브파크,강북구 미아동 1354,"      81,000",114.68,4층
주공4단지,강북구 번동 234,"      60,000",84.79,1층
태솔에버빌,강북구 수유동 52-30,"      25,000",60.7,1층
수유벽산1차,강북구 수유동 205,"      82,200",122.58,14층
한양2,도봉구 쌍문동 59,"      27,000",28.71,14층
성원하이츠A동,도봉구 쌍문동 574,"      35,000",71.22,4층
방학지음재힐스,도봉구 방학동 717-2,"      18,000",21.51,4층
우성아파트2,도봉구 방학동 508,"      49,800",84.98,8층
우성아파트2,도봉구 방학동 508,"      49,800",84.98,8층
송학휴스테이,도봉구 방학동 636,"      35,000",55.539,4층
퍼스티안,도봉구 방학동 705-17,"       9,500",13.6794,7층
우성아파트1,도봉구 방학동 507,"      42,000",51.91,11층
우성아파트1,도봉구 방학동 507,"      43,000",72.87,12층
벽산아파트1,도봉구 방학동 275,"      32,000",52.36,7층
대상타운현대아파트,도봉구 방학동 720-1,"      86,000",84.78,10층
신동아아파트1,도봉구 방학동 271-1,"      50,000",70.62,10층
청구아파트,도봉구 방학동 734,"      42,000",84.97,3층
대상타운현대아파트,도봉구 방학동 720-1,"      55,500",60,11층
방학동삼성래미안2,도봉구 방학동 715-12,"      82,000",84.937,16층
북한산아이파크5차,도봉구 창동 825,"     108,000",119.1731,10층
상아1차아파트,도봉구 창동 299,"      54,700",69.03,11층
북한산아이파크5차,도봉구 창동 825,"     106,200",101.9176,7층
창동주공4단지,도봉구 창동 373,"      33,200",41.3,1층
창동주공2단지,도봉구 창동 316,"      40,000",41.3,9층
창동주공3단지(해등마을),도봉구 창동 347,"      55,000",49.94,4층
창동주공3단지(해등마을),도봉구 창동 347,"      52,000",49.94,4층
창동주공3단지(해등마을),도봉구 창동 347,"      45,000",41.3,1층
LIG건영캐스빌,도봉구 창동 635-42,"      55,000",80.1498,1층
동도센트리움,도봉구 창동 827,"      65,000",79.389,8층
창동주공1단지,도봉구 창동 305,"      41,000",41.3,7층
동아청솔,도봉구 창동 808,"      56,500",59.96,5층
한신,도봉구 도봉동 30-1,"      45,500",84.94,5층
극동,도봉구 도봉동 81-1,"      49,000",84.83,4층
유원도봉,도봉구 도봉동 83,"      56,500",84.93,11층
청백3,노원구 월계동 780,"      34,000",59.4,8층
한진한화그랑빌,노원구 월계동 18,"      97,000",139.08,10층
꿈의숲SKVIEW,노원구 월계동 949,"      80,000",84.93,12층
삼호3,노원구 월계동 13,"      70,000",59.22,8층
주공2,노원구 월계동 556,"      47,000",44.52,9층
꿈의숲SKVIEW,노원구 월계동 949,"      85,000",84.95,9층
한진한화그랑빌,노원구 월계동 18,"      75,000",84.97,22층
월계역신도브래뉴,노원구 월계동 942,"      60,000",84.5133,12층
진명비베레,노원구 공릉동 395-7,"       9,500",14.1326,2층
풍림아파트A,노원구 공릉동 725,"      83,000",84.99,9층
동부아파트,노원구 공릉동 705,"      47,500",59.34,13층
동부아파트,노원구 공릉동 705,"      47,500",59.34,13층
테라파크뷰,노원구 공릉동 366-15,"      99,000",78.06,10층
하계1청구,노원구 하계동 251,"      71,000",84.6,4층
상계주공7(고층),노원구 상계동 691,"      61,000",49.94,2층
미라보(성림),노원구 상계동 1320,"      42,500",60,14층
상계주공10(고층),노원구 상계동 666,"      55,000",59.2,11층
상계주공10(고층),노원구 상계동 666,"      55,000",59.2,11층
상계주공6(고층),노원구 상계동 720,"      42,000",32.39,15층
벽산,노원구 상계동 173-1,"      38,000",43.35,11층
벽산,노원구 상계동 173-1,"      38,000",43.35,11층
상계주공10(고층),노원구 상계동 666,"      60,000",59.28,14층
포레나노원,노원구 상계동 680,"      77,000",59.9428,28층
은빛1단지,노원구 상계동 1255,"      30,000",39.7,3층
노원센트럴푸르지오,노원구 상계동 1355,"      72,000",59.996,7층
미도,노원구 상계동 766-1,"      87,000",87.57,13층
상계주공6(고층),노원구 상계동 720,"      57,000",58.01,1층
상계주공11(고층),노원구 상계동 652,"      40,000",41.3,12층
상계주공14(고층),노원구 상계동 626,"      39,700",45.55,9층
상계주공4(고층),노원구 상계동 749-5,"      45,000",41.3,10층
상계주공3(고층),노원구 상계동 730-2,"      70,000",59.39,5층
상계주공6(고층),노원구 상계동 720,"      51,000",59.39,12층
상계주공3(고층),노원구 상계동 730-2,"      69,000",68.86,15층
상계주공11(고층),노원구 상계동 652,"      40,000",41.3,12층
두산,노원구 상계동 1110,"      40,000",51.66,3층
주공2,노원구 중계동 369,"      39,000",44.52,8층
청구3,노원구 중계동 360-2,"     101,000",84.77,6층
주공5,노원구 중계동 359-1,"      39,000",38.64,5층
LIG건영,노원구 중계동 586,"      48,000",59.92,9층
신동아(366),노원구 중계동 366,"     110,000",115.35,4층
중계그린1단지,노원구 중계동 502-1,"      48,000",39.78,9층
청구3,노원구 중계동 360-2,"     104,000",84.77,6층
대림벽산(363),노원구 중계동 363,"     122,000",141.45,9층
건영3,노원구 중계동 360-15,"     100,000",84.9,10층
상아,노원구 중계동 505,"      50,800",51.29,8층
주공2,노원구 중계동 369,"      35,000",44.52,6층
현대1(4차),노원구 중계동 577,"      72,100",84.99,4층
주공4,노원구 중계동 358-2,"      44,500",59.39,12층
DMC롯데캐슬더퍼스트,은평구 수색동 417,"      50,000",39.83,1층
e편한세상 수색 에코포레,은평구 수색동 415-1,"      50,000",59.895,1층
북한산푸르지오,은평구 녹번동 281,"      87,000",84.99,5층
정익제이원5차,은평구 불광동 486-14,"      23,300",16.07,7층
유호루하스,은평구 갈현동 548,"      12,000",16.768,7층
유호루하스,은평구 갈현동 548,"      12,000",16.768,7층
역촌맨션,은평구 갈현동 467-2,"      19,600",53.2,3층
역촌맨션,은평구 갈현동 467-2,"      26,600",65.78,3층
역촌맨션,은평구 갈현동 467-2,"      27,980",53.2,6층
역촌맨션,은평구 갈현동 467-2,"      36,400",65.78,2층
역촌맨션,은평구 갈현동 467-2,"      34,415",65.78,5층
역촌맨션,은평구 갈현동 467-2,"      29,200",53.2,2층
역촌맨션,은평구 갈현동 467-2,"      29,200",53.2,4층
역촌맨션,은평구 갈현동 467-2,"      36,300",65.78,2층
역촌맨션,은평구 갈현동 467-2,"      35,500",66.43,1층
경남아너스빌,은평구 구산동 224,"      52,000",84.69,8층
북한산포레스트,은평구 대조동 179-16,"      36,500",29.02,4층
다원(107-4),은평구 응암동 107-4,"      43,000",57.23,9층
백련산해모로,은평구 응암동 768,"      75,000",59.92,4층
힐스테이트녹번역,은평구 응암동 770,"      81,000",59.99,7층
힐스테이트녹번역,은평구 응암동 770,"      81,000",59.99,7층
힐스테이트녹번역,은평구 응암동 770,"      81,000",59.99,7층
프라임팰리스,은평구 응암동 111-48,"      50,000",71.16,14층
녹번역e편한세상캐슬,은평구 응암동 769,"      82,750",59.96,6층
신아,은평구 신사동 6-5,"      34,900",57.06,7층
디오반,은평구 증산동 173-1,"      11,000",14.46,5층
은평스카이뷰자이,은평구 진관동 62,"      95,000",84.7488,32층
상림마을6단지푸르지오(601~605동)BL1-8,은평구 진관동 3,"      77,000",101.93,5층
은평뉴타운기자촌11단지,은평구 진관동 150,"      72,000",84.94,7층
구파발9단지래미안(916~928동)BL3-2,은평구 진관동 25,"     110,000",134.83,4층
상림마을6단지푸르지오(615~621동)BL1-6,은평구 진관동 1,"      65,500",84.79,3층
박석고개1단지힐스테이트(101~111동)BL2-12,은평구 진관동 101,"      70,000",59.85,11층
은평뉴타운솔하임,은평구 진관동 60,"      58,000",45.044,18층
e편한세상신촌1단지,서대문구 북아현동 1013,"     148,000",84.98,15층
e편한세상신촌2단지,서대문구 북아현동 149,"     110,000",59.85,17층
비버리힐,서대문구 북아현동 1-422,"      91,000",129.22,1층
e편한세상신촌1단지,서대문구 북아현동 1013,"     104,500",59.85,7층
홍제한양,서대문구 홍제동 82,"      78,500",84.77,2층
홍제원현대(459-0),서대문구 홍제동 459,"      89,000",84.9,18층
신촌럭키,서대문구 대현동 144,"      89,500",83.38,8층
신촌자이엘라,서대문구 대현동 104-36,"      26,500",25.21,16층
연대JK,서대문구 창천동 518,"      16,650",24,4층
연대JK,서대문구 창천동 518,"      18,500",24.09,5층
연희자이엘라,서대문구 연희동 745,"      15,000",13.642,3층
극동,서대문구 홍은동 454,"      59,500",84.98,6층
홍은동벽산,서대문구 홍은동 455,"      88,000",142.98,3층
극동,서대문구 홍은동 454,"      48,500",84.98,7층
DMC래미안e편한세상,서대문구 북가좌동 481,"      98,000",84.95,15층
DMC현대아파트,서대문구 북가좌동 453,"      65,000",84.95,8층
DMC파크뷰자이1단지,서대문구 남가좌동 385,"     121,000",84.974,23층
DMC에코자이,서대문구 남가좌동 389,"      85,000",59.79,5층
디엠씨엘가,서대문구 남가좌동 387,"      34,000",30.36,3층
마포래미안푸르지오3단지,마포구 아현동 777,"     113,000",59.9656,7층
마포그랑자이,마포구 대흥동 806,"     153,500",84.98,4층
서희스타힐스,마포구 대흥동 12-41,"      16,900",12.85,16층
마포그랑자이,마포구 대흥동 806,"     141,500",84.98,2층
상록,마포구 염리동 515-1,"      68,000",57.88,13층
우리파크아파트,마포구 염리동 10-54,"      61,000",22.92,1층
우리파크아파트,마포구 염리동 10-54,"      61,000",22.92,1층
상록,마포구 염리동 515-1,"      65,000",49.8,14층
밤섬경남아너스빌,마포구 신수동 459,"      98,000",84.83,1층
중앙하이츠101동,마포구 창전동 42-7,"      43,000",57.86,1층
신구강변연가,마포구 상수동 394,"     215,000",152.336,12층
메세나폴리스,마포구 서교동 490,"     250,000",142.034,23층
홍익하이빌,마포구 연남동 493-27,"      28,800",44.46,4층
성산시영(선경),마포구 성산동 446,"      88,000",50.54,10층
성산시영(선경),마포구 성산동 446,"      88,000",50.54,10층
삼익플라주서교2차,마포구 성산동 634-5,"      53,000",81.09,6층
현대하이츠아파트,마포구 성산동 254-8,"      82,000",84.7,5층
성산시영(유원),마포구 성산동 446,"      98,000",59.43,7층
상암월드컵파크2단지,마포구 상암동 1637,"      85,000",59.84,11층
상암월드컵파크2단지,마포구 상암동 1637,"      80,000",59.92,13층
목동신시가지10,양천구 신정동 311,"     172,000",105.58,2층
목동그린빌라트,양천구 신정동 118-19,"      88,000",119.92,6층
목동신시가지10,양천구 신정동 311,"     176,000",105.58,9층
목동신시가지10,양천구 신정동 311,"     135,000",70.2,10층
푸른마을4,양천구 신정동 1285,"      75,000",84.88,8층
목동신시가지11,양천구 신정동 325,"     125,000",66.24,4층
목동신시가지10,양천구 신정동 311,"     101,000",53.82,8층
목동신시가지11,양천구 신정동 325,"      85,000",51.48,14층
목동신시가지1,양천구 목동 901,"     110,000",47.52,10층
월드메르디앙2,양천구 목동 948,"      80,000",84.3,10층
훼미리주상복합,양천구 신월동 166-27,"      43,000",100.3,6층
에이원,양천구 신월동 413-3,"      20,800",51.15,6층
양천벽산블루밍1단지,양천구 신월동 1026,"      65,000",84.77,1층
목동센트럴아이파크위브3단지,양천구 신월동 1077,"      67,000",52.85,8층
목동센트럴아이파크위브4단지,양천구 신월동 1078,"      92,250",84.98,16층
목동센트럴아이파크위브2단지,양천구 신월동 1076,"      92,500",84.97,10층
새롬,양천구 신월동 458-1,"      40,000",84.83,1층
보람쉬움1,양천구 신월동 416-1,"      50,000",58.15,13층
세아쎄닛빌,양천구 신월동 547-5,"      41,000",66.9,9층
목동센트럴아이파크위브1단지,양천구 신월동 1075,"      89,500",84.97,6층
e편한세상염창,강서구 염창동 309,"     135,000",84.9529,3층
동아,강서구 염창동 292,"      95,000",84.95,7층
대림,강서구 염창동 262-2,"     105,000",84.87,7층
동아,강서구 염창동 292,"      91,000",114.84,8층
가양역두산위브,강서구 등촌동 726,"      89,700",59.98,19층
우성,강서구 등촌동 630-3,"      63,000",66.9,12층
주공3,강서구 등촌동 688,"      59,700",58.14,10층
등촌동아이파크,강서구 등촌동 715,"      82,000",84.7556,14층
코오롱오투빌2,강서구 등촌동 712,"      67,000",59.95,5층
등촌동아이파크,강서구 등촌동 715,"      70,000",84.9958,4층
등촌동아이파크,강서구 등촌동 715,"      65,000",84.7556,16층
강서힐스테이트,강서구 화곡동 1165,"     118,000",84.99,17층
세림,강서구 화곡동 899-2,"      19,500",21.64,9층
로즈힐(1101-3),강서구 화곡동 1101-3,"      18,000",59.99,1층
우장산롯데캐슬,강서구 화곡동 1145,"     130,000",117.19,4층
우공아파트,강서구 화곡동 922-17,"      24,000",26.36,4층
한양아이클래스,강서구 화곡동 926-5,"       8,700",13.79,7층
삼성다빈치(917-14),강서구 화곡동 917-14,"      10,000",14.35,7층
삼성다빈치(917-14),강서구 화곡동 917-14,"      11,000",14.35,11층
성재센트리움아파트,강서구 화곡동 143-6,"      15,000",20.3,5층
대림e편한세상,강서구 화곡동 361-1,"      69,500",84.84,14층
강동,강서구 화곡동 29-79,"      23,000",58.86,2층
한양아이클래스,강서구 화곡동 926-5,"       9,200",13.79,11층
신보,강서구 화곡동 46-116,"      23,500",59.63,2층
예지보금자리,강서구 화곡동 788-39,"      34,000",78.82,3층
화곡푸르지오,강서구 화곡동 1091,"     200,000",192.22,8층
에스타워,강서구 화곡동 900-28,"      21,500",29.86,7층
화곡푸르지오,강서구 화곡동 1091,"     112,000",144.123,12층
동신대아,강서구 가양동 1459,"     138,000",134.88,11층
가양2단지(성지),강서구 가양동 1461,"      57,890",49.56,15층
마곡푸르지오,강서구 마곡동 1525,"      78,000",59.87,10층
마곡엠벨리(15단지),강서구 마곡동 751,"     120,000",84.86,11층
마곡수명산파크5단지,강서구 내발산동 749,"      70,000",59.76,4층
우장산힐스테이트,강서구 내발산동 657,"      86,000",59.98,3층
우장산힐스테이트,강서구 내발산동 657,"     115,000",126.65,16층
마곡수명산파크5단지,강서구 내발산동 749,"      69,500",59.87,8층
마곡수명산파크4단지,강서구 내발산동 753,"      81,000",84.53,4층
마곡수명산파크4단지,강서구 내발산동 753,"      84,500",84.96,10층
동성,강서구 방화동 817,"      86,500",84.95,3층
신세계아파트,강서구 방화동 903,"      49,000",64.46,4층
방화동동부센트레빌(875번지),강서구 방화동 875,"      75,000",84.97,9층
신라힐,강서구 방화동 647-20,"      22,700",57.36,8층
미성,구로구 신도림동 290,"      74,000",52.45,6층
구로두산,구로구 구로동 1265,"      43,800",44.64,19층
구로오네뜨시티,구로구 구로동 103-6,"      18,400",16.71,15층
비즈트위트블루,구로구 구로동 107-4,"      12,500",16.04,8층
(794-17),구로구 구로동 794-17,"      23,800",38.96,2층
(751-5),구로구 구로동 751-5,"      28,000",53.45,5층
구로두산,구로구 구로동 1265,"      39,500",44.64,6층
덕영드림,구로구 구로동 1282,"      57,200",70.23,7층
비즈트위트레드,구로구 구로동 104-8,"      17,850",20.54,4층
로제리움2차,구로구 구로동 97,"      11,500",14.91,17층
주공2,구로구 구로동 685-223,"      52,800",32.39,9층
해담채3,구로구 구로동 104-3,"      11,200",13.39,11층
로제리움2차,구로구 구로동 97,"      11,300",14.04,18층
구로두산,구로구 구로동 1265,"      41,100",44.64,8층
비즈트위트레인보우,구로구 구로동 44-5,"      12,200",15.92,6층
하나세인스톤2차,구로구 구로동 97-4,"      14,500",19.33,17층
구로두산,구로구 구로동 1265,"      40,000",44.64,6층
금호,구로구 구로동 49,"      54,000",84.86,10층
삼환로즈빌,구로구 고척동 336,"      70,000",84.994,18층
고척파크푸르지오,구로구 고척동 339,"      72,000",84.94,1층
"우성,현대아파트",구로구 고척동 76-55,"      58,500",68.7,10층
현대,구로구 개봉동 481,"      85,000",114.99,8층
현대,구로구 개봉동 481,"      61,800",59.94,4층
현대홈타운,구로구 개봉동 480,"      54,000",59.49,3층
현대홈타운,구로구 개봉동 480,"      52,500",59.49,21층
천왕이펜하우스6단지,구로구 천왕동 275,"      65,000",84.97,7층
가산양우내안에애플,금천구 가산동 141-2,"      11,000",12.04,10층
가산양우내안에애플,금천구 가산동 141-2,"      11,000",12.04,9층
G밸리페트라힐스,금천구 가산동 139-15,"      14,940",13.76,10층
G밸리페트라힐스,금천구 가산동 139-15,"      15,000",13.76,19층
금천롯데캐슬골드파크1차,금천구 독산동 1147,"      89,900",84.4214,31층
금천롯데캐슬골드파크3차,금천구 독산동 1155,"      77,000",59.968,28층
라이프,금천구 독산동 1131,"      54,000",84.74,17층
아이유하임,금천구 독산동 1162,"      33,150",29.0615,2층
아이유하임,금천구 독산동 1162,"      33,950",29.0615,2층
아이유하임,금천구 독산동 1162,"      33,150",29.0615,2층
아이유하임,금천구 독산동 1162,"      33,150",29.0615,2층
아이유하임,금천구 독산동 1162,"      33,150",29.0615,2층
아이유하임,금천구 독산동 1162,"      33,150",29.0615,2층
아이유하임,금천구 독산동 1162,"      33,150",29.0615,2층
아이유하임,금천구 독산동 1162,"      33,950",29.0615,2층
아이유하임,금천구 독산동 1162,"      33,950",29.0615,2층
아이유하임,금천구 독산동 1162,"      33,950",29.0615,2층
아이유하임,금천구 독산동 1162,"      33,950",29.0615,2층
아이유하임,금천구 독산동 1162,"      33,950",29.0615,2층
아이유하임,금천구 독산동 1162,"      33,650",29.0615,2층
아이유하임,금천구 독산동 1162,"      33,950",29.0615,2층
아이유하임,금천구 독산동 1162,"      33,650",29.0615,2층
아이유하임,금천구 독산동 1162,"      33,650",29.0615,2층
아이유하임,금천구 독산동 1162,"      33,650",29.0615,2층
아이유하임,금천구 독산동 1162,"      33,650",29.0615,2층
아이유하임,금천구 독산동 1162,"      33,300",29.0615,3층
아이유하임,금천구 독산동 1162,"      33,300",29.0615,3층
아이유하임,금천구 독산동 1162,"      33,300",29.0615,3층
아이유하임,금천구 독산동 1162,"      33,300",29.0615,3층
아이유하임,금천구 독산동 1162,"      33,300",29.0615,3층
아이유하임,금천구 독산동 1162,"      34,100",29.0615,3층
아이유하임,금천구 독산동 1162,"      34,100",29.0615,3층
아이유하임,금천구 독산동 1162,"      34,100",29.0615,3층
아이유하임,금천구 독산동 1162,"      33,300",29.0615,3층
아이유하임,금천구 독산동 1162,"      34,100",29.0615,3층
아이유하임,금천구 독산동 1162,"      34,100",29.0615,3층
아이유하임,금천구 독산동 1162,"      34,100",29.0615,3층
아이유하임,금천구 독산동 1162,"      34,100",29.0615,3층
아이유하임,금천구 독산동 1162,"      33,800",29.0615,3층
아이유하임,금천구 독산동 1162,"      33,800",29.0615,3층
아이유하임,금천구 독산동 1162,"      33,800",29.0615,3층
