아파트명,주소,가격,면적,층수
대림e-편한세상,성동구 행당동 347,"     130,500",84.87,6층
서울숲 한신 더 휴,성동구 행당동 349,"     140,500",84.95,17층
대림e-편한세상,성동구 행당동 347,"     146,000",114.94,1층
서울숲 한신 더 휴,성동구 행당동 349,"     140,000",84.95,18층
신동아,성동구 행당동 344,"     119,000",114.96,12층
서울숲더샵,성동구 행당동 377,"     170,000",92.08,7층
행당한진타운,성동구 행당동 346,"     153,000",114.62,21층
서울숲리버뷰자이,성동구 행당동 380,"     112,000",59.97,30층
서울숲 한신 더 휴,성동구 행당동 349,"     113,000",59.94,6층
행당한진타운,성동구 행당동 346,"     140,000",84.71,18층
행당한진타운,성동구 행당동 346,"     120,000",59.96,15층
서울숲 한신 더 휴,성동구 행당동 349,"     120,500",59.91,8층
서울숲행당푸르지오,성동구 행당동 376,"     153,000",84.81,10층
신동아,성동구 행당동 344,"      90,000",59.97,4층
서울숲리버그린동아아파트,성동구 응봉동 276,"     184,500",114.86,8층
신동아,성동구 응봉동 275,"     120,000",84.81,14층
금호현대,성동구 응봉동 98,"      99,000",59.91,10층
대림강변타운,성동구 응봉동 15,"     163,000",84.42,22층
벽산,성동구 금호동1가 633,"     102,000",59.9,2층
이편한세상금호파크힐스,성동구 금호동1가 280,"     172,000",84.932,4층
금호삼성래미안,성동구 금호동1가 1500,"     120,000",59.95,11층
이편한세상금호파크힐스,성동구 금호동1가 280,"     170,000",84.932,5층
이편한세상금호파크힐스,성동구 금호동1가 280,"     195,000",116.134,5층
금호삼성래미안,성동구 금호동1가 1500,"     169,000",114.67,14층
래미안하이리버,성동구 금호동2가 1217,"     185,000",114.32,14층
신금호파크자이,성동구 금호동2가 1,"     150,000",59.98,14층
금호자이2차,성동구 금호동3가 700,"     127,500",59.9663,9층
금호1차푸르지오,성동구 금호동3가 917,"     119,800",59.97,7층
두산,성동구 금호동3가 1331,"     133,000",79.08,1층
금호1차푸르지오,성동구 금호동3가 917,"     110,000",59.97,11층
금호1차푸르지오,성동구 금호동3가 917,"      93,700",59.97,4층
두산,성동구 금호동3가 1331,"     125,000",116.81,6층
대우,성동구 금호동4가 800,"     118,000",59.97,20층
서울숲푸르지오,성동구 금호동4가 340,"     172,500",84.87,7층
서울숲푸르지오,성동구 금호동4가 340,"     210,000",114.8,5층
서울숲푸르지오,성동구 금호동4가 340,"     210,000",114.8,5층
대우,성동구 금호동4가 800,"     162,000",84.96,9층
브라운스톤금호,성동구 금호동4가 1507,"     150,000",84.838,8층
대우,성동구 금호동4가 800,"     160,550",114.6,17층
대우,성동구 금호동4가 800,"     185,000",114.71,24층
동인샤인빌,성동구 옥수동 12,"     101,000",57.16,5층
현대,성동구 옥수동 4,"     158,000",71.05,2층
옥수삼성,성동구 옥수동 250,"     139,000",59.7,17층
옥수삼성,성동구 옥수동 250,"     169,000",84.822,16층
극동그린,성동구 옥수동 436,"     115,500",59.9,4층
옥수삼성,성동구 옥수동 250,"     179,000",114.666,1층
옥수삼성,성동구 옥수동 250,"     160,000",84.822,11층
풍림아이원,성동구 옥수동 60,"     171,000",84.767,4층
모닝빌아파트,성동구 옥수동 478-1,"     246,000",208.14,5층
극동,성동구 옥수동 428,"     193,500",142.26,2층
옥수하이츠,성동구 옥수동 100,"     220,000",114.78,13층
옥수파크힐스101동~116동,성동구 옥수동 528,"     149,000",59.88,2층
트리마제,성동구 성수동1가 718,"     102,000",25.3284,4층
우방,성동구 성수동1가 705,"     100,000",60,6층
강변건영아파트,성동구 성수동1가 710,"     218,000",84.952,24층
강변건영아파트,성동구 성수동1가 710,"     218,000",84.952,24층
트리마제,성동구 성수동1가 718,"     650,000",152.1556,25층
트리마제,성동구 성수동1가 718,"     389,000",84.8213,33층
힐스테이트,성동구 성수동2가 843,"     143,000",42.22,19층
힐스테이트,성동구 성수동2가 843,"     234,000",84.78,3층
엘림퍼스트중곡동,광진구 중곡동 190-29,"      69,000",54.13,9층
현대프라임,광진구 구의동 631-1,"     115,000",59.82,30층
현대프라임,광진구 구의동 631-1,"     115,000",59.82,28층
현대프라임,광진구 구의동 631-1,"     115,000",59.82,28층
현대프라임,광진구 구의동 631-1,"     115,000",59.82,17층
현대프라임,광진구 구의동 631-1,"     115,500",59.82,5층
광남캐스빌(198-4),광진구 구의동 198-4,"      56,000",67.15,3층
신동아파밀리에,광진구 광장동 250,"     162,500",84.78,12층
워커힐,광진구 광장동 145-8,"     240,000",196,10층
워커힐,광진구 광장동 145-8,"     240,000",196,10층
광장현대9단지,광진구 광장동 576,"     157,000",84.96,11층
현대3,광진구 광장동 484,"     166,500",84.97,10층
현대파크빌,광진구 광장동 577,"     130,000",59.76,24층
상록타워아파트,광진구 광장동 570,"     100,000",59.4,14층
극동1,광진구 광장동 218-1,"     184,000",84.55,10층
극동1,광진구 광장동 218-1,"     184,000",84.55,10층
광장힐스테이트,광진구 광장동 582,"     330,000",131.96,4층
상록타워아파트,광진구 광장동 570,"      90,000",59.4,14층
현대리버빌,광진구 광장동 131-1,"     297,000",223.92,8층
이튼타워리버5차,광진구 자양동 856,"     180,000",128.39,2층
유림,광진구 자양동 770-1,"      59,000",80.36,1층
자양7차현대홈타운,광진구 자양동 788,"     115,000",109.91,15층
래미안프리미어팰리스,광진구 자양동 859,"     165,000",84.92,27층
자양동현대,광진구 자양동 645-5,"     127,000",84.55,8층
자양7차현대홈타운,광진구 자양동 788,"     115,000",109.91,15층
자양강변I-Park,광진구 자양동 809,"     195,000",84.95,11층
자양우성7,광진구 자양동 783-1,"     149,000",84.93,6층
더샵스타시티,광진구 자양동 227-7,"     194,000",127.95,3층
한양,광진구 자양동 695,"     210,000",137.45,6층
현대3,광진구 자양동 670,"     130,000",84.9,21층
현대3,광진구 자양동 670,"     130,000",84.9,21층
광진트라팰리스,광진구 자양동 854,"     155,000",84.96,7층
한강현대,광진구 자양동 829,"     146,500",83.45,10층
더샵스타시티,광진구 자양동 227-7,"     320,000",177.97,32층
경남,광진구 자양동 641,"     134,700",84.95,18층
씨즈건대힐스,광진구 화양동 530,"      15,850",14.23,6층
캠퍼스프라자,광진구 화양동 9-91,"      49,000",72.69,6층
광진코지웰,광진구 화양동 113-1,"      12,700",14.71,12층
광진코지웰,광진구 화양동 113-1,"      13,000",15.2,6층
광진We’vePark,광진구 군자동 503,"     130,000",131.35,14층
에피소드1,광진구 군자동 355-5,"      21,500",17.81,8층
호동,광진구 군자동 343-12,"      73,000",72.89,1층
일성파크,광진구 군자동 99,"      92,500",84.96,17층
일성파크,광진구 군자동 99,"      82,500",59.96,19층
신동아,동대문구 용두동 779,"      79,700",58.59,10층
신동아,동대문구 용두동 779,"      98,000",84.63,7층
신동아,동대문구 용두동 779,"      80,000",58.59,10층
래미안 허브리츠,동대문구 용두동 792,"     106,000",59.98,3층
명경아트빌,동대문구 제기동 892-114,"      41,500",69.62,3층
어진재,동대문구 제기동 1213,"      18,500",15.61,6층
한신아파트,동대문구 제기동 1212,"      95,000",84.76,17층
동아,동대문구 전농동 645-2,"     122,000",114.81,16층
래미안크레시티,동대문구 전농동 690,"     168,000",121.93,1층
전농우성,동대문구 전농동 6,"     103,000",126.63,2층
전농동삼성래미안,동대문구 전농동 155,"     103,000",84.98,9층
래미안크레시티,동대문구 전농동 690,"     128,000",59.99,9층
래미안크레시티,동대문구 전농동 690,"     150,000",84.98,20층
전농동하우스토리,동대문구 전농동 32-4,"      84,000",84.128,8층
답십리파크자이,동대문구 답십리동 1014,"     111,000",59.91,1층
청계푸르지오시티,동대문구 답십리동 497-23,"      36,500",30.42,6층
힐스테이트청계,동대문구 답십리동 1009,"     148,000",84.85,15층
래미안위브,동대문구 답십리동 1003,"     144,000",84.99,16층
답십리한화,동대문구 답십리동 994,"      90,500",84.86,5층
현대썬앤빌청계,동대문구 답십리동 530-15,"      13,450",14.82,10층
현대썬앤빌청계,동대문구 답십리동 530-15,"      13,450",14.82,10층
동아,동대문구 답십리동 10,"      92,000",84.72,18층
현대썬앤빌청계,동대문구 답십리동 530-15,"      10,500",18.27,11층
답십리대우,동대문구 답십리동 111,"      81,000",59.76,17층
답십리청솔우성,동대문구 답십리동 80,"     105,000",114.76,3층
답십리청솔우성,동대문구 답십리동 80,"     104,000",84.94,17층
동답한신,동대문구 답십리동 42,"      49,500",35.45,7층
우성그린,동대문구 답십리동 989-1,"      71,000",59.36,17층
한일노벨리아,동대문구 답십리동 494-1,"      29,000",29.786,16층
한일노벨리아,동대문구 답십리동 494-1,"      15,000",16.64,15층
답십리파크자이,동대문구 답십리동 1014,"     122,000",59.91,13층
래미안위브,동대문구 답십리동 1003,"     128,000",84.99,1층
현대썬앤빌청계,동대문구 답십리동 530-15,"      12,100",14.21,9층
청계지웰에스테이트,동대문구 답십리동 498-7,"      16,000",19.77,9층
장안뉴시티,동대문구 장안동 372-5,"      10,100",17.63,6층
장안현대홈타운(336),동대문구 장안동 336,"      90,800",59.54,23층
장안뉴시티,동대문구 장안동 372-5,"      10,250",17.63,6층
장안뉴시티,동대문구 장안동 372-5,"      10,000",17.63,11층
청명에버아트2차,동대문구 장안동 382-4,"      30,400",37.07,12층
장안뉴시티,동대문구 장안동 372-5,"      10,000",17.63,7층
장안평월드메르디앙2차,동대문구 장안동 575,"      86,500",84.94,3층
장안삼성쉐르빌,동대문구 장안동 371-1,"      80,000",119.78,25층
장안뉴시티,동대문구 장안동 372-5,"      10,250",17.63,10층
르메이에르장안타운6차,동대문구 장안동 342-3,"      65,000",84.92,10층
장안현대홈타운(336),동대문구 장안동 336,"     107,500",84.87,5층
래미안장안2차,동대문구 장안동 329-3,"     105,500",81.05,10층
가우디캐슬,동대문구 장안동 415-14,"      22,000",25.93,9층
동대문더퍼스트데시앙,동대문구 장안동 587,"     110,000",84.9445,4층
장한평월드메르디앙,동대문구 장안동 573,"      87,400",84.95,14층
장안뉴시티,동대문구 장안동 372-5,"      12,000",17.53,9층
현대썬앤빌601,동대문구 장안동 373-3,"      10,800",18.35,16층
장안뉴시티,동대문구 장안동 372-5,"      12,000",17.63,11층
장안뉴시티,동대문구 장안동 372-5,"      13,000",17.53,9층
제이드파크(382-2),동대문구 장안동 382-2,"      13,800",17.33,10층
한신,동대문구 청량리동 60,"     120,000",114.95,16층
미주,동대문구 청량리동 235-1,"     132,000",101.62,3층
미주,동대문구 청량리동 235-1,"     148,000",127.11,14층
베라체캠퍼스,동대문구 회기동 346-18,"      23,500",24.319,13층
베라체캠퍼스,동대문구 회기동 346-18,"      23,500",24.319,13층
베라체캠퍼스,동대문구 회기동 346-18,"      22,000",24.319,9층
휘경SK뷰,동대문구 휘경동 372,"     125,500",84.62,20층
주공1,동대문구 휘경동 57,"      91,500",84.84,5층
래미안이문2차,동대문구 이문동 311,"      92,000",59.79,11층
민족통일MJ캠퍼스외대3차,동대문구 이문동 327-1,"      23,000",18.54,12층
대성유니드아파트,동대문구 이문동 429,"      92,500",84.27,7층
민족통일MJ캠퍼스외대3차,동대문구 이문동 327-1,"      23,000",18,12층
쌍용,동대문구 이문동 64,"      84,700",59.99,11층
쌍용,동대문구 이문동 64,"      92,000",84.89,24층
삼익,동대문구 이문동 73,"      90,000",84.95,14층
용마한신,중랑구 면목동 1077-1,"      54,500",44.35,7층
현대휴온,중랑구 면목동 1535,"      10,500",18.17,2층
신영,중랑구 면목동 538,"       9,200",14.43,5층
두산2,중랑구 면목동 1510,"      75,000",84.77,20층
신성,중랑구 면목동 1519,"      60,000",59.91,14층
신영,중랑구 면목동 538,"       8,900",14.43,8층
늘푸른동아,중랑구 면목동 715,"      69,750",59.65,8층
현대휴온,중랑구 면목동 1535,"      10,900",18.17,4층
용마한신,중랑구 면목동 1077-1,"      53,200",44.35,3층
두산2,중랑구 면목동 1510,"      79,000",84.77,11층
면목한신,중랑구 면목동 193-1,"      39,700",35.3,8층
대원칸타빌,중랑구 면목동 581,"      85,000",90.1209,16층
사가정센트럴아이파크,중랑구 면목동 1545,"     138,500",84.956,27층
현대휴온,중랑구 면목동 1535,"      10,500",18.17,2층
두산5,중랑구 면목동 1522-1,"      70,000",59.72,6층
현대,중랑구 면목동 1502,"      75,000",84.09,3층
상봉베스트원,중랑구 상봉동 101-19,"      37,500",27.93,12층
우정아파트,중랑구 상봉동 496,"      90,000",81.783,18층
포시티,중랑구 상봉동 113-1,"      10,000",14.855,17층
스마트트라움,중랑구 상봉동 128-34,"      55,300",54.57,6층
스마트트라움,중랑구 상봉동 128-34,"      32,950",29.51,6층
스마트트라움,중랑구 상봉동 128-34,"      32,950",29.51,6층
스마트트라움,중랑구 상봉동 128-34,"      32,950",29.51,6층
스마트트라움,중랑구 상봉동 128-34,"      32,950",29.51,6층
스마트트라움,중랑구 상봉동 128-34,"      55,600",54.57,6층
스마트트라움,중랑구 상봉동 128-34,"      55,600",54.57,6층
스마트트라움,중랑구 상봉동 128-34,"      32,950",29.51,6층
스마트트라움,중랑구 상봉동 128-34,"      33,400",29.51,6층
스마트트라움,중랑구 상봉동 128-34,"      32,950",29.51,6층
스마트트라움,중랑구 상봉동 128-34,"      55,600",54.57,6층
스마트트라움,중랑구 상봉동 128-34,"      56,700",56.61,7층
스마트트라움,중랑구 상봉동 128-34,"      32,750",29.51,7층
스마트트라움,중랑구 상봉동 128-34,"      32,750",29.51,7층
스마트트라움,중랑구 상봉동 128-34,"      32,750",29.51,7층
스마트트라움,중랑구 상봉동 128-34,"      32,750",29.51,7층
스마트트라움,중랑구 상봉동 128-34,"      57,350",56.61,7층
스마트트라움,중랑구 상봉동 128-34,"      57,650",56.61,7층
스마트트라움,중랑구 상봉동 128-34,"      32,750",29.51,7층
스마트트라움,중랑구 상봉동 128-34,"      33,400",29.51,7층
스마트트라움,중랑구 상봉동 128-34,"      33,400",29.51,7층
스마트트라움,중랑구 상봉동 128-34,"      32,750",29.51,7층
스마트트라움,중랑구 상봉동 128-34,"      57,350",56.61,7층
스마트트라움,중랑구 상봉동 128-34,"      56,700",56.61,8층
스마트트라움,중랑구 상봉동 128-34,"      32,750",29.51,8층
스마트트라움,중랑구 상봉동 128-34,"      32,750",29.51,8층
스마트트라움,중랑구 상봉동 128-34,"      32,750",29.51,8층
스마트트라움,중랑구 상봉동 128-34,"      32,750",29.51,8층
스마트트라움,중랑구 상봉동 128-34,"      57,350",56.61,8층
스마트트라움,중랑구 상봉동 128-34,"      57,650",56.61,8층
스마트트라움,중랑구 상봉동 128-34,"      32,750",29.51,8층
스마트트라움,중랑구 상봉동 128-34,"      33,400",29.51,8층
스마트트라움,중랑구 상봉동 128-34,"      33,400",29.51,8층
스마트트라움,중랑구 상봉동 128-34,"      32,750",29.51,8층
스마트트라움,중랑구 상봉동 128-34,"      57,350",56.61,8층
스마트트라움,중랑구 상봉동 128-34,"      58,300",58.21,9층
스마트트라움,중랑구 상봉동 128-34,"      32,900",29.51,9층
스마트트라움,중랑구 상봉동 128-34,"      32,900",29.51,9층
스마트트라움,중랑구 상봉동 128-34,"      32,900",29.51,9층
스마트트라움,중랑구 상봉동 128-34,"      32,900",29.51,9층
스마트트라움,중랑구 상봉동 128-34,"      59,300",58.21,9층
스마트트라움,중랑구 상봉동 128-34,"      59,600",58.21,9층
스마트트라움,중랑구 상봉동 128-34,"      32,900",29.51,9층
스마트트라움,중랑구 상봉동 128-34,"      33,400",29.51,9층
스마트트라움,중랑구 상봉동 128-34,"      33,400",29.51,9층
스마트트라움,중랑구 상봉동 128-34,"      32,900",29.51,9층
스마트트라움,중랑구 상봉동 128-34,"      59,300",58.21,9층
스마트트라움,중랑구 상봉동 128-34,"      58,950",58.21,10층
스마트트라움,중랑구 상봉동 128-34,"      33,100",29.51,10층
스마트트라움,중랑구 상봉동 128-34,"      33,100",29.51,10층
스마트트라움,중랑구 상봉동 128-34,"      33,100",29.51,10층
스마트트라움,중랑구 상봉동 128-34,"      33,100",29.51,10층
스마트트라움,중랑구 상봉동 128-34,"      59,600",58.21,10층
스마트트라움,중랑구 상봉동 128-34,"      59,950",58.21,10층
스마트트라움,중랑구 상봉동 128-34,"      33,100",29.51,10층
스마트트라움,중랑구 상봉동 128-34,"      33,700",29.51,10층
스마트트라움,중랑구 상봉동 128-34,"      33,700",29.51,10층
스마트트라움,중랑구 상봉동 128-34,"      33,100",29.51,10층
스마트트라움,중랑구 상봉동 128-34,"      59,600",58.21,10층
스마트트라움,중랑구 상봉동 128-34,"      58,950",58.21,11층
스마트트라움,중랑구 상봉동 128-34,"      33,100",29.51,11층
스마트트라움,중랑구 상봉동 128-34,"      33,100",29.51,11층
스마트트라움,중랑구 상봉동 128-34,"      33,100",29.51,11층
스마트트라움,중랑구 상봉동 128-34,"      33,100",29.51,11층
스마트트라움,중랑구 상봉동 128-34,"      59,600",58.21,11층
스마트트라움,중랑구 상봉동 128-34,"      59,950",58.21,11층
스마트트라움,중랑구 상봉동 128-34,"      33,100",29.51,11층
스마트트라움,중랑구 상봉동 128-34,"      33,700",29.51,11층
스마트트라움,중랑구 상봉동 128-34,"      33,700",29.51,11층
스마트트라움,중랑구 상봉동 128-34,"      33,100",29.51,11층
스마트트라움,중랑구 상봉동 128-34,"      59,600",58.21,11층
스마트트라움,중랑구 상봉동 128-34,"      58,950",58.21,12층
스마트트라움,중랑구 상봉동 128-34,"      33,100",29.51,12층
스마트트라움,중랑구 상봉동 128-34,"      33,100",29.51,12층
스마트트라움,중랑구 상봉동 128-34,"      33,100",29.51,12층
스마트트라움,중랑구 상봉동 128-34,"      33,100",29.51,12층
스마트트라움,중랑구 상봉동 128-34,"      59,600",58.21,12층
스마트트라움,중랑구 상봉동 128-34,"      59,950",58.21,12층
스마트트라움,중랑구 상봉동 128-34,"      33,100",29.51,12층
스마트트라움,중랑구 상봉동 128-34,"      33,700",29.51,12층
스마트트라움,중랑구 상봉동 128-34,"      33,700",29.51,12층
스마트트라움,중랑구 상봉동 128-34,"      33,100",29.51,12층
스마트트라움,중랑구 상봉동 128-34,"      59,600",58.21,12층
스마트트라움,중랑구 상봉동 128-34,"      58,950",58.21,13층
스마트트라움,중랑구 상봉동 128-34,"      33,400",29.51,13층
스마트트라움,중랑구 상봉동 128-34,"      33,400",29.51,13층
스마트트라움,중랑구 상봉동 128-34,"      33,400",29.51,13층
스마트트라움,중랑구 상봉동 128-34,"      33,550",29.51,13층
스마트트라움,중랑구 상봉동 128-34,"      60,200",58.21,13층
스마트트라움,중랑구 상봉동 128-34,"      60,550",58.21,13층
스마트트라움,중랑구 상봉동 128-34,"      33,550",29.51,13층
스마트트라움,중랑구 상봉동 128-34,"      33,850",29.51,13층
스마트트라움,중랑구 상봉동 128-34,"      33,850",29.51,13층
스마트트라움,중랑구 상봉동 128-34,"      33,400",29.51,13층
스마트트라움,중랑구 상봉동 128-34,"      60,200",58.21,13층
스마트트라움,중랑구 상봉동 128-34,"      58,950",58.21,14층
스마트트라움,중랑구 상봉동 128-34,"      33,400",29.51,14층
스마트트라움,중랑구 상봉동 128-34,"      33,400",29.51,14층
스마트트라움,중랑구 상봉동 128-34,"      33,400",29.51,14층
스마트트라움,중랑구 상봉동 128-34,"      33,550",29.51,14층
스마트트라움,중랑구 상봉동 128-34,"      60,200",58.21,14층
스마트트라움,중랑구 상봉동 128-34,"      60,550",58.21,14층
스마트트라움,중랑구 상봉동 128-34,"      33,550",29.51,14층
스마트트라움,중랑구 상봉동 128-34,"      33,850",29.51,14층
스마트트라움,중랑구 상봉동 128-34,"      33,850",29.51,14층
스마트트라움,중랑구 상봉동 128-34,"      33,400",29.51,14층
스마트트라움,중랑구 상봉동 128-34,"      60,200",58.21,14층
스마트트라움,중랑구 상봉동 128-34,"      58,950",58.21,15층
스마트트라움,중랑구 상봉동 128-34,"      33,400",29.51,15층
스마트트라움,중랑구 상봉동 128-34,"      33,400",29.51,15층
스마트트라움,중랑구 상봉동 128-34,"      33,400",29.51,15층
스마트트라움,중랑구 상봉동 128-34,"      33,550",29.51,15층
스마트트라움,중랑구 상봉동 128-34,"      60,200",58.21,15층
스마트트라움,중랑구 상봉동 128-34,"      60,550",58.21,15층
스마트트라움,중랑구 상봉동 128-34,"      33,550",29.51,15층
스마트트라움,중랑구 상봉동 128-34,"      33,850",29.51,15층
스마트트라움,중랑구 상봉동 128-34,"      33,850",29.51,15층
