아파트명,주소,가격,면적,층수
창동주공4단지,도봉구 창동 373,"      57,000",41.3,7층
주공17단지,도봉구 창동 38,"      49,000",36.16,13층
창동주공3단지(해등마을),도봉구 창동 347,"      89,000",84.41,4층
주공17단지,도봉구 창동 38,"      51,500",36.16,8층
태영데시앙,도봉구 창동 819,"      83,000",84.995,6층
태영데시앙,도봉구 창동 819,"      83,000",84.995,6층
서원,도봉구 도봉동 641,"      50,000",59.76,3층
청백4,노원구 월계동 781,"      54,500",59.4,1층
주공2,노원구 월계동 556,"      52,000",44.94,4층
미성,노원구 월계동 13,"      65,500",33.28,1층
사슴3,노원구 월계동 320-11,"      46,000",33.18,5층
주공2,노원구 월계동 556,"      52,000",44.94,11층
주공2,노원구 월계동 556,"      49,000",38.64,15층
동신,노원구 월계동 436,"      78,000",71.83,9층
현대,노원구 월계동 929,"      79,000",59.95,8층
삼호3,노원구 월계동 13,"      86,000",59.22,1층
공릉동한보에센시티아파트,노원구 공릉동 743,"      75,000",84.93,15층
미라쉘,노원구 공릉동 670-6,"      15,500",17.58,10층
공릉동한보에센시티아파트,노원구 공릉동 743,"      58,500",59.4,15층
태릉해링턴플레이스,노원구 공릉동 758,"     125,000",74.95,19층
태릉해링턴플레이스,노원구 공릉동 758,"     119,000",74.95,19층
공릉동한보에센시티아파트,노원구 공릉동 743,"      59,700",59.4,7층
공릉동한보에센시티아파트,노원구 공릉동 743,"      59,900",59.4,12층
현대(고려)아파트,노원구 공릉동 590-1,"      72,500",84.09,10층
현대성우아파트,노원구 공릉동 741,"      53,000",59.98,4층
한신1,노원구 하계동 284,"      39,000",35.28,7층
한신1,노원구 하계동 284,"      39,000",35.28,7층
학여울청구,노원구 하계동 354,"     100,000",84.77,16층
한신1,노원구 하계동 284,"      45,000",27,14층
청솔(시영7),노원구 하계동 274,"      53,000",39.78,6층
장미(시영6),노원구 하계동 273,"      67,000",54.02,9층
상록수1단지,노원구 상계동 1296,"      52,500",53.656,6층
상계주공14(고층),노원구 상계동 626,"      53,000",45.9,8층
상계대림e편한세상,노원구 상계동 1301,"      67,000",83.87,15층
상계주공3(고층),노원구 상계동 730-2,"      61,900",38,6층
상계1차현대아파트,노원구 상계동 1055,"      60,000",83.92,8층
한신2차,노원구 상계동 451,"      41,000",45.92,14층
보람2단지,노원구 상계동 639,"      75,000",79.25,1층
상계주공7(고층),노원구 상계동 691,"      59,800",41.3,13층
소담빌,노원구 상계동 330-29,"      11,000",14.65,4층
상계주공6(고층),노원구 상계동 720,"      80,000",58.01,8층
상계주공4(고층),노원구 상계동 749-5,"      70,300",59.2,7층
대림,노원구 상계동 695,"     115,000",93.75,10층
노원IPARK,노원구 상계동 1318,"      82,000",139.28,8층
상계주공16(고층),노원구 상계동 624,"      65,000",59.39,14층
상계주공1(고층),노원구 상계동 765,"      50,500",32.39,11층
보람아파트,노원구 상계동 639,"      67,000",54.59,4층
상계주공3(고층),노원구 상계동 730-2,"      78,000",59.28,4층
상계주공4(고층),노원구 상계동 749-5,"      71,500",58.01,11층
동양엔파트,노원구 상계동 1305,"      99,000",84.88,14층
북부현대,노원구 상계동 1273,"      49,500",59.24,7층
삼성,노원구 중계동 593,"     110,000",114.49,3층
중계그린1단지,노원구 중계동 502-1,"      59,000",59.22,6층
중계무지개,노원구 중계동 512,"      57,500",39.96,9층
라이프,노원구 중계동 366,"     143,500",115.65,5층
상아,노원구 중계동 505,"      61,200",51.29,5층
주공7,노원구 중계동 363-1,"      54,000",44.1,12층
중계그린1단지,노원구 중계동 502-1,"      60,100",49.5,12층
양지마을(대림)2,노원구 중계동 588,"      99,000",84.88,21층
삼성,노원구 중계동 593,"      60,000",59.9,5층
주공5,노원구 중계동 359-1,"      53,000",44.52,4층
양지마을(대림)2,노원구 중계동 588,"     123,000",114.81,16층
주공8,노원구 중계동 362-1,"      59,000",49.72,13층
중계무지개,노원구 중계동 512,"      54,400",39.96,11층
중계무지개,노원구 중계동 512,"      53,500",39.96,2층
DMC롯데캐슬더퍼스트,은평구 수색동 417,"     104,500",59.96,15층
DMC롯데캐슬더퍼스트,은평구 수색동 417,"      41,900",39.83,4층
DMCSKVIEW,은평구 수색동 418,"     137,000",84.99,6층
DMC롯데캐슬더퍼스트,은평구 수색동 417,"      60,000",39.83,7층
진흥엣세벨,은평구 수색동 416-1,"      90,000",106.423,15층
DMC롯데캐슬더퍼스트,은평구 수색동 417,"     100,000",84.93,19층
북한산푸르지오,은평구 녹번동 281,"     127,500",84.99,15층
대림아파트(276),은평구 녹번동 276,"      85,000",84.94,8층
동호스카이,은평구 녹번동 141-8,"      60,000",56.77,5층
래미안베라힐즈,은평구 녹번동 283,"     107,000",59.99,14층
북한산현대힐스테이트3차아파트,은평구 불광동 641,"      99,000",84.98,8층
대호프라자아파트,은평구 불광동 631-1,"      30,400",41.22,2층
대호아파트,은평구 불광동 629,"      62,000",59.7,13층
쉐라톤,은평구 불광동 455,"      29,000",84.68,7층
불광롯데캐슬,은평구 불광동 645,"     132,000",114.99,16층
우남,은평구 갈현동 540,"      73,000",133.02,11층
은평서해그랑블,은평구 구산동 548,"      75,000",59.21,13층
대경아르체아파트,은평구 대조동 26-14,"      41,000",29.99,15층
제이타워1,은평구 대조동 4-12,"      11,000",12.23,8층
유진아이디움,은평구 대조동 197-1,"      17,500",14.03,11층
대경아르체아파트,은평구 대조동 26-14,"      32,000",25.28,11층
북한산포레스트,은평구 대조동 179-16,"      37,500",29.02,5층
북한산포레스트,은평구 대조동 179-16,"      27,500",19.08,6층
예가크레시아,은평구 대조동 6-13,"      40,000",49.61,8층
미래하임,은평구 대조동 6-17,"      31,700",31.8,9층
백련산파크자이,은평구 응암동 766,"      90,000",59.789,15층
백련산파크자이,은평구 응암동 766,"      99,500",84.669,1층
백련산에스케이뷰아이파크,은평구 응암동 767,"      90,000",59.9335,11층
백련산힐스테이트3차,은평구 응암동 761,"      89,900",84.32,14층
백련산힐스테이트3차,은평구 응암동 761,"      98,000",84.59,8층
진흥펠리체,은평구 응암동 104-25,"      54,000",57.89,10층
백련산에스케이뷰아이파크,은평구 응암동 767,"     109,500",84.9039,5층
모아(365-35),은평구 응암동 365-35,"      64,000",82.41,5층
백련산에스케이뷰아이파크,은평구 응암동 767,"      92,500",59.8545,5층
백련산힐스테이트4차,은평구 응암동 764,"     110,000",84.98,2층
백련산에스케이뷰아이파크,은평구 응암동 767,"      92,500",59.8545,5층
백련산에스케이뷰아이파크,은평구 응암동 767,"      89,700",59.8545,8층
미소세상,은평구 응암동 117-35,"      28,000",29.99,4층
미소세상,은평구 응암동 117-35,"      29,000",29.99,2층
백련산에스케이뷰아이파크,은평구 응암동 767,"     104,700",84.9039,20층
역촌센트레빌,은평구 역촌동 232,"      85,000",84.89,9층
미성,은평구 신사동 140-1,"      68,000",63.53,9층
세민하이파크,은평구 신사동 40-2,"      50,000",40.19,11층
미성,은평구 신사동 140-1,"      65,000",83.27,2층
베로니스,은평구 증산동 257,"      74,000",54.84,8층
디오반,은평구 증산동 173-1,"      12,100",14.46,2층
은평뉴타운꿈에그린,은평구 진관동 66,"      71,900",59.98,19층
은평뉴타운꿈에그린,은평구 진관동 66,"      71,900",59.98,19층
구파발10단지어울림(1011~1019동)BL3-1,은평구 진관동 27,"     120,000",134.56,7층
은평뉴타운솔하임,은평구 진관동 60,"      60,000",45.044,19층
은평뉴타운솔하임,은평구 진관동 60,"      60,000",45.044,19층
독립문극동(200-0),서대문구 현저동 200,"     137,000",114.51,2층
경남(2차),서대문구 북아현동 118-9,"     150,350",122.91,3층
홍제센트럴IPARK,서대문구 홍제동 473,"     129,000",84.9602,3층
인왕,서대문구 홍제동 104-1,"      56,000",70.68,4층
태영으뜸(데시앙),서대문구 홍제동 373,"      64,000",68.59,7층
홍제한양,서대문구 홍제동 82,"      90,500",84.77,6층
인왕산현대,서대문구 홍제동 460,"      85,000",59.93,9층
유원하나,서대문구 홍제동 454,"      58,000",58.77,9층
신촌럭키,서대문구 대현동 144,"      50,000",59.7,15층
홍연,서대문구 연희동 708-4,"      33,000",62.9,1층
연희파크푸르지오,서대문구 연희동 747,"     117,000",84.4317,6층
대우푸르지오,서대문구 연희동 739,"     129,000",114.705,15층
연희웨스트팰리스,서대문구 연희동 746,"      13,000",13.12,6층
풍림1차,서대문구 홍은동 440-3,"      59,200",56.61,5층
홍은센트레빌,서대문구 홍은동 461,"      86,000",84.84,20층
진흥,서대문구 홍은동 459,"      69,500",78.02,2층
홍은동벽산,서대문구 홍은동 455,"      85,000",84.96,12층
월드컵현대,서대문구 북가좌동 371-1,"      82,000",59.76,14층
디엠씨엘가,서대문구 남가좌동 387,"      14,000",13.03,3층
디엠씨엘가,서대문구 남가좌동 387,"      35,000",30.36,10층
DMC파크뷰자이2단지,서대문구 남가좌동 384,"     130,000",84.968,3층
DMC센트레빌,서대문구 남가좌동 381,"     107,500",84.98,3층
DMC센트럴아이파크,서대문구 남가좌동 388,"     109,500",59.99,5층
디엠씨엘가,서대문구 남가좌동 387,"      13,800",13.03,3층
DMC파크뷰자이2단지,서대문구 남가좌동 384,"     121,500",59.981,10층
DMC센트럴아이파크,서대문구 남가좌동 388,"     119,400",59.91,14층
DMC래미안클라시스,서대문구 남가좌동 377,"      79,000",59.93,2층
DMC센트레빌,서대문구 남가좌동 381,"     149,000",114.85,11층
DMC센트럴아이파크,서대문구 남가좌동 388,"     160,000",103.19,9층
삼환나띠르빌,마포구 아현동 732,"     115,000",84.9,2층
공덕현대,마포구 공덕동 370-9,"      92,000",51.62,3층
신공덕래미안2차,마포구 신공덕동 159,"     107,000",59.48,13층
신공덕래미안3차,마포구 신공덕동 161,"     144,000",84.69,12층
신공덕래미안2차,마포구 신공덕동 159,"     129,000",84.73,13층
현대홈타운,마포구 도화동 353,"     151,500",113.25,9층
비체힐리버뷰,마포구 마포동 449,"      13,000",16.6071,4층
비체힐리버뷰,마포구 마포동 449,"      11,400",16.6071,2층
상록,마포구 염리동 515-1,"      81,000",49.8,2층
신촌포스빌,마포구 노고산동 1-3,"      27,500",32.34,11층
현대벤처빌,마포구 노고산동 107-36,"      25,800",34.64,4층
신촌숲아이파크,마포구 신수동 462,"     205,000",84.912,15층
창전동현대홈타운,마포구 창전동 440,"     128,500",84.978,2층
래미안밤섬리베뉴Ⅱ,마포구 상수동 398,"     175,000",84.98,15층
한강밤섬자이,마포구 하중동 101,"     200,000",132.54,4층
대우미래사랑,마포구 서교동 487,"      29,700",34.29,9층
광남푸른마을,마포구 서교동 381-4,"      65,000",73.23,2층
한강동원아파트,마포구 합정동 467,"     113,000",84.92,8층
대림1,마포구 망원동 496,"     115,000",84.96,4층
강변타운,마포구 망원동 490,"      62,500",59.85,2층
한강1차대주피오레,마포구 망원동 500,"      93,000",79.38,7층
솔루체2차아파트,마포구 망원동 525,"      69,000",48.31,5층
솔루체2차아파트,마포구 망원동 525,"      69,000",48.31,7층
코오롱,마포구 연남동 573,"     119,000",84.936,4층
성산월드타운대림,마포구 성산동 601,"     110,000",84.549,9층
성산월드타운대림,마포구 성산동 601,"     110,000",84.689,22층
성산시영(유원),마포구 성산동 446,"     130,000",59.43,7층
성산월드타운대림,마포구 성산동 601,"      95,000",84.689,2층
성산시영(유원),마포구 성산동 446,"     128,000",59.43,10층
상암월드컵파크7단지,마포구 상암동 1660,"     135,000",84.74,8층
DMC상암센트럴파크1단지,마포구 상암동 1630,"     105,000",84.91,8층
상암월드컵파크2단지,마포구 상암동 1637,"     100,000",59.92,11층
은행,양천구 신정동 980-5,"      50,000",73.07,1층
목동우성2,양천구 신정동 337,"     115,500",113.91,9층
목동신시가지11,양천구 신정동 325,"     119,000",51.48,13층
현대,양천구 신정동 1252,"     109,000",84.84,7층
푸른마을4,양천구 신정동 1285,"      90,000",84.99,10층
푸른마을2,양천구 신정동 1281,"      69,000",59.85,15층
목동신시가지9,양천구 신정동 312,"     198,000",106.93,14층
신트리1,양천구 신정동 1259,"      73,000",49.8,9층
로마아트빌,양천구 신정동 1148-7,"      38,000",61.808,10층
세양청마루2차주상복합,양천구 신정동 201-1,"      78,800",84.42,12층
목동우성2,양천구 신정동 337,"     125,000",113.91,7층
목동에버하임,양천구 목동 966,"      45,000",41.06,3층
목동청구한신아파트,양천구 목동 929,"     164,000",84.77,4층
상진지오밸리가동,양천구 목동 743-19,"      65,500",84.78,2층
목동신시가지1,양천구 목동 901,"     130,000",47.52,15층
힐타운,양천구 목동 315-6,"      44,500",65.41,6층
엘림,양천구 신월동 485-11,"      10,500",43.75,7층
목동센트럴아이파크위브3단지,양천구 신월동 1077,"     109,000",59.88,12층
목동센트럴아이파크위브4단지,양천구 신월동 1078,"     110,000",59.68,12층
