아파트명,주소,가격,면적,층수
용산e편한세상,용산구 신계동 48,"     181,000",84.89,12층
용산e편한세상,용산구 신계동 48,"     177,500",84.89,23층
용산e편한세상,용산구 신계동 48,"     185,000",84.89,9층
용산e편한세상,용산구 신계동 48,"     176,000",84.89,13층
용산e편한세상,용산구 신계동 48,"     175,500",84.89,4층
한강로대우아이빌,용산구 한강로2가 2-11,"      36,900",29.53,11층
벽산메가트리움,용산구 한강로2가 2-8,"     150,000",84.98,4층
센트럴파크,용산구 한강로3가 98,"     310,000",114.8905,25층
시티파크(2단지),용산구 한강로3가 63-387,"     390,000",184.49,15층
센트럴파크,용산구 한강로3가 98,"     244,000",92.7398,21층
센트럴파크,용산구 한강로3가 98,"     302,000",102.8617,9층
삼익,용산구 이촌동 300-301,"     206,000",104.86,8층
한강맨숀,용산구 이촌동 300-23,"     398,000",101.95,5층
강촌,용산구 이촌동 402,"     196,000",84.85,13층
퀸스리버빌,용산구 이촌동 302-140,"     246,000",200.55,6층
대림,용산구 이촌동 395,"     195,000",84.78,21층
장미,용산구 이촌동 302-64,"     280,000",196.71,3층
대림,용산구 이촌동 395,"     193,000",84.78,21층
강촌,용산구 이촌동 402,"     180,000",84.77,2층
한가람,용산구 이촌동 404,"     200,000",84.96,5층
대림,용산구 이촌동 395,"     255,000",114.96,21층
강촌,용산구 이촌동 402,"     227,000",114.595,5층
현대맨숀,용산구 이촌동 301-162,"     219,998",83.3,14층
한강(대우),용산구 이촌동 415,"     197,000",84.98,11층
이촌코오롱(A),용산구 이촌동 412,"     235,000",114.69,15층
현대맨숀,용산구 이촌동 301-162,"     178,998",83.3,2층
북한강(성원),용산구 이촌동 422,"     157,000",59.55,13층
삼익,용산구 이촌동 300-301,"     206,000",104.86,8층
래미안첼리투스,용산구 이촌동 436,"     472,000",124.02,35층
우성,용산구 이촌동 399-1,"     136,000",58.2,14층
강촌,용산구 이촌동 402,"     153,500",59.12,12층
우성,용산구 이촌동 399-1,"     136,000",58.2,8층
한강(대우),용산구 이촌동 415,"     225,000",135.5,14층
점보,용산구 이촌동 300-10,"     190,000",177.62,17층
한가람,용산구 이촌동 404,"     218,000",84.96,17층
현대맨숀,용산구 이촌동 301-162,"     245,000",146.38,11층
동부센트레빌,용산구 이촌동 418,"     200,000",100.8,13층
한가람,용산구 이촌동 404,"     159,000",59.88,20층
LG한강자이,용산구 이촌동 430,"     525,000",202.32,12층
한가람,용산구 이촌동 404,"     195,000",84.89,3층
현대맨숀,용산구 이촌동 301-162,"     279,998",173.16,9층
이촌동삼성리버스위트,용산구 이촌동 426,"     300,000",137.37,10층
G&D용산드림,용산구 이촌동 212-41,"      68,000",21.69,2층
현대한강,용산구 이촌동 400,"     181,400",84.88,19층
장미,용산구 이촌동 302-64,"     280,000",196.71,4층
청화1,용산구 이태원동 22-2,"     219,000",104.66,6층
남산대림,용산구 이태원동 729,"     138,000",59.92,1층
남산대림,용산구 이태원동 729,"     170,000",84.75,1층
남산대림,용산구 이태원동 729,"     135,000",59.92,4층
한남더힐,용산구 한남동 810,"     315,000",59.686,1층
뉴캐슬하우스,용산구 한남동 684-82,"     130,000",83.6,5층
한남아이파크애비뉴,용산구 한남동 828,"      89,500",49.6971,10층
한남더힐,용산구 한남동 810,"     950,000",235.312,9층
나인원한남,용산구 한남동 829,"     930,000",206.8953,4층
텐즈힐(2단지),성동구 상왕십리동 811,"     127,000",59.96,14층
텐즈힐(1단지),성동구 하왕십리동 1066,"     123,000",59.88,2층
센트라스,성동구 하왕십리동 1070,"     150,500",84.96,7층
극동미라주,성동구 하왕십리동 1058,"      85,000",84.33,3층
왕십리자이,성동구 하왕십리동 1071,"     109,800",59.99,11층
왕십리자이,성동구 하왕십리동 1071,"     109,500",59.99,2층
센트라스,성동구 하왕십리동 1070,"     140,000",84.96,3층
블루빌,성동구 하왕십리동 890-446,"      32,000",37.61,5층
극동미라주,성동구 하왕십리동 1058,"      83,500",59.4,11층
텐즈힐(1단지),성동구 하왕십리동 1066,"     140,000",84.88,1층
텐즈힐(1단지),성동구 하왕십리동 1066,"     198,000",129.34,3층
왕십리풍림아이원,성동구 하왕십리동 1061,"      98,000",84.417,1층
텐즈힐(1단지),성동구 하왕십리동 1066,"     151,000",84.88,12층
왕십리풍림아이원,성동구 하왕십리동 1061,"      83,000",59.936,2층
청계대주파크빌,성동구 홍익동 53,"      86,000",84.98,12층
삼성쉐르빌,성동구 도선동 69,"      95,000",84.99,18층
현대,성동구 마장동 818,"      80,000",59.91,24층
현대,성동구 마장동 818,"     149,950",164.86,15층
현대,성동구 마장동 818,"      95,000",84.91,5층
현대,성동구 마장동 818,"      78,000",59.94,25층
우성에비뉴,성동구 마장동 835,"      62,900",62.13,7층
두산,성동구 행당동 345,"      93,000",84.87,12층
서울숲행당푸르지오,성동구 행당동 376,"     107,500",59.68,15층
대림e-편한세상,성동구 행당동 347,"     131,000",114.94,9층
서울숲 한신 더 휴,성동구 행당동 349,"     124,300",84.95,3층
행당두산위브,성동구 행당동 375,"      80,000",59.99,7층
행당한진타운,성동구 행당동 346,"     124,500",84.71,17층
서울숲리버뷰자이,성동구 행당동 380,"     145,000",59.97,18층
행당두산위브,성동구 행당동 375,"     114,000",59.99,8층
대림e-편한세상,성동구 행당동 347,"      96,000",59.96,5층
두산,성동구 행당동 345,"      88,000",84.87,2층
서울숲리버뷰자이,성동구 행당동 380,"     145,000",59.97,18층
서울숲 한신 더 휴,성동구 행당동 349,"     104,000",59.94,9층
대림e-편한세상,성동구 행당동 347,"     127,600",114.94,2층
서울숲리버뷰자이,성동구 행당동 380,"     145,000",59.97,18층
서울숲삼부아파트,성동구 행당동 147,"     101,000",84.09,3층
서울숲삼부아파트,성동구 행당동 147,"     101,000",84.09,3층
대림(1차),성동구 응봉동 100,"     144,000",126.66,8층
대림(2차),성동구 응봉동 97,"      98,000",84.53,4층
대림(2차),성동구 응봉동 97,"      98,000",84.53,4층
대림(1차),성동구 응봉동 100,"     130,800",75.51,9층
대림(2차),성동구 응봉동 97,"     102,000",84.53,8층
대림강변타운,성동구 응봉동 15,"     108,000",59.76,9층
대림강변타운,성동구 응봉동 15,"     104,500",59.76,8층
금호현대,성동구 응봉동 98,"     103,000",120,11층
대림(1차),성동구 응봉동 100,"     150,000",113.71,9층
대림(2차),성동구 응봉동 97,"      84,000",59.91,10층
대림강변타운,성동구 응봉동 15,"     135,000",114.88,3층
금호현대,성동구 응봉동 98,"     116,000",120,4층
신동아,성동구 응봉동 275,"      74,000",59.97,9층
대림(2차),성동구 응봉동 97,"      85,000",59.91,11층
이편한세상금호파크힐스,성동구 금호동1가 280,"     135,000",59.983,19층
벽산,성동구 금호동1가 633,"      95,000",59.9,15층
벽산,성동구 금호동1가 633,"      88,500",59.9,5층
벽산,성동구 금호동1가 633,"     115,000",84.82,14층
벽산,성동구 금호동1가 633,"     100,000",59.9,11층
이편한세상금호파크힐스,성동구 금호동1가 280,"     166,500",84.932,12층
벽산,성동구 금호동1가 633,"     110,500",84.82,10층
금호삼성래미안,성동구 금호동1가 1500,"     102,000",59.95,8층
신금호두산위브,성동구 금호동1가 1818,"     109,500",84.33,11층
신금호파크자이,성동구 금호동2가 1,"     154,000",84.98,6층
신금호파크자이,성동구 금호동2가 1,"     129,000",59.98,10층
신금호파크자이,성동구 금호동2가 1,"     130,000",59.98,15층
신금호파크자이,성동구 금호동2가 1,"     129,500",59.98,17층
래미안하이리버,성동구 금호동2가 1217,"     185,000",114.32,16층
래미안하이리버,성동구 금호동2가 1217,"     189,000",114.32,15층
래미안하이리버,성동구 금호동2가 1217,"     189,000",114.32,15층
신금호파크자이,성동구 금호동2가 1,"     149,000",84.98,9층
서울숲푸르지오,성동구 금호동4가 340,"     119,500",59.9,1층
힐스테이트서울숲리버,성동구 금호동4가 1553,"     136,000",59.98,9층
힐스테이트서울숲리버,성동구 금호동4가 1553,"     180,000",84.88,11층
브라운스톤금호,성동구 금호동4가 1507,"     124,000",84.838,3층
서울숲2차푸르지오,성동구 금호동4가 235,"     169,000",84.898,1층
서울숲2차푸르지오,성동구 금호동4가 235,"     125,500",59.862,8층
서울숲2차푸르지오,성동구 금호동4가 235,"     220,000",114.771,13층
대우,성동구 금호동4가 800,"     152,000",114.71,4층
래미안 옥수 리버젠,성동구 옥수동 561,"     260,000",134.13,9층
한남하이츠,성동구 옥수동 220-1,"     209,500",101.12,13층
옥수삼성,성동구 옥수동 250,"     139,700",84.822,3층
한남하이츠,성동구 옥수동 220-1,"     298,000",149.39,13층
옥수파크힐스101동~116동,성동구 옥수동 528,"     154,500",59.78,18층
래미안 옥수 리버젠,성동구 옥수동 561,"     158,500",84.73,1층
옥수파크힐스101동~116동,성동구 옥수동 528,"     147,000",59.78,6층
옥수파크힐스101동~116동,성동구 옥수동 528,"     150,000",59.88,15층
옥수삼성,성동구 옥수동 250,"     147,000",84.822,19층
옥수삼성,성동구 옥수동 250,"     155,000",114.666,3층
극동,성동구 옥수동 428,"     130,000",84.74,7층
옥수하이츠,성동구 옥수동 100,"     243,000",114.78,9층
옥수하이츠,성동구 옥수동 100,"     243,000",114.78,9층
쌍용,성동구 성수동1가 706,"     155,500",84.78,19층
쌍용,성동구 성수동1가 706,"     117,000",59.76,5층
한진타운,성동구 성수동1가 704,"     151,000",84.21,5층
서울숲성수현대,성동구 성수동1가 676-5,"     125,000",69.21,11층
동아그린,성동구 성수동1가 708,"     116,000",84.91,8층
롯데캐슬파크,성동구 성수동2가 835,"     130,000",81.567,1층
롯데캐슬파크,성동구 성수동2가 835,"     134,000",81.567,1층
강변현대,성동구 성수동2가 400,"     221,000",81.8,15층
청구강변1,성동구 성수동2가 712,"     205,000",84.87,6층
현대I-PARK,성동구 성수동2가 834,"     149,500",84.98,5층
현대I-PARK,성동구 성수동2가 834,"     150,000",104.56,9층
강변금호타운,성동구 성수동2가 830,"     180,000",59.67,2층
예다움,광진구 중곡동 110-33,"      59,000",84.67,4층
삼보드림,광진구 중곡동 107-4,"      45,000",76.95,6층
삼보드림,광진구 중곡동 107-4,"      45,000",76.95,6층
에스케이,광진구 중곡동 292,"      59,000",58.43,19층
구의현대7단지현대홈타운,광진구 구의동 587-54,"      88,000",59.97,17층
구의현대7단지현대홈타운,광진구 구의동 587-54,"      88,000",59.97,17층
구의현대2단지,광진구 구의동 611,"     144,500",84.91,18층
래미안파크스위트,광진구 구의동 668,"     142,000",84.98,20층
구의현대2단지,광진구 구의동 611,"     136,000",84.75,14층
구의현대7단지현대홈타운,광진구 구의동 587-54,"      88,500",59.97,12층
구의현대2단지,광진구 구의동 611,"     144,800",84.91,19층
구의현대2단지,광진구 구의동 611,"     127,800",84.88,17층
현대파크빌,광진구 광장동 577,"     150,000",84.81,8층
현대파크빌,광진구 광장동 577,"     114,500",59.76,10층
삼성광장1,광진구 광장동 561,"     134,000",66.03,15층
워커힐,광진구 광장동 145-8,"     283,000",196,6층
워커힐현대빌,광진구 광장동 105,"      87,500",133.68,8층
현대파크빌,광진구 광장동 577,"      90,000",59.76,20층
워커힐,광진구 광장동 145-8,"     272,500",196,11층
극동2,광진구 광장동 218-1,"     159,000",84.55,7층
현대파크빌,광진구 광장동 577,"     165,000",84.81,21층
극동1,광진구 광장동 218-1,"     220,000",156.92,1층
현대5,광진구 광장동 554-7,"     147,500",84.56,6층
광장힐스테이트,광진구 광장동 582,"     213,000",130.17,2층
광진하우스토리한강,광진구 자양동 813,"     238,000",141.54,15층
자양현대5,광진구 자양동 642,"     128,500",84.96,12층
진넥스빌,광진구 자양동 588-20,"     128,000",115.24,7층
진넥스빌,광진구 자양동 588-20,"     128,000",115.24,7층
한강극동,광진구 자양동 57-103,"     106,000",84.47,3층
더샵스타시티,광진구 자양동 227-7,"     240,000",139.6,49층
테라팰리스건대2차,광진구 자양동 860,"      59,200",45.39,10층
더샵스타시티,광진구 자양동 227-7,"     240,000",139.6,49층
이튼타워리버5차,광진구 자양동 856,"     168,000",84.98,7층
더샵스타시티,광진구 자양동 227-7,"     242,000",163.53,17층
한화꿈에그린,광진구 자양동 853,"     200,000",138.68,13층
광진하우스토리한강,광진구 자양동 813,"     240,000",141.54,20층
이튼타워리버5차,광진구 자양동 856,"     211,000",128.39,19층
자양7차현대홈타운,광진구 자양동 788,"     105,000",59.94,16층
이튼타워리버2차,광진구 자양동 507-6,"     120,000",84.73,16층
신호빌라트,광진구 자양동 591-12,"     160,000",156.48,8층
광진We’vePark,광진구 군자동 503,"     128,500",136.95,6층
광진We’vePark,광진구 군자동 503,"     128,500",136.95,6층
에피소드1,광진구 군자동 355-5,"      21,000",17.81,7층
이편한세상청계센트럴포레,동대문구 용두동 795,"     135,000",84.95,7층
동대문푸르지오시티(도시형생활주택),동대문구 용두동 104-3,"      37,000",30.11,4층
신동아,동대문구 용두동 779,"      65,500",58.59,3층
동대문푸르지오시티(도시형생활주택),동대문구 용두동 104-3,"      41,000",30.11,15층
청계한양아이클래스,동대문구 용두동 255-49,"      18,500",14.22,15층
래미안 허브리츠,동대문구 용두동 792,"     132,500",114.96,15층
동대문푸르지오시티(도시형생활주택),동대문구 용두동 104-3,"      39,500",30.11,2층
한신아파트,동대문구 제기동 1212,"      85,000",114.885,9층
어진재,동대문구 제기동 1213,"      16,700",15.28,4층
한신아파트,동대문구 제기동 1212,"      85,000",114.885,3층
어진재,동대문구 제기동 1213,"      16,100",17.39,5층
전농SK,동대문구 전농동 10,"      78,800",84.95,2층
전농동신성미소지움,동대문구 전농동 687,"      82,000",55.371,15층
전농동신성미소지움,동대문구 전농동 687,"      97,000",80.325,15층
전농SK,동대문구 전농동 10,"      87,500",84.84,7층
전농SK,동대문구 전농동 10,"      94,500",114.3,22층
전농우성,동대문구 전농동 6,"      56,000",59.78,1층
전농SK,동대문구 전농동 10,"      69,000",59.96,23층
전농우성,동대문구 전농동 6,"      57,000",59.78,15층
래미안크레시티,동대문구 전농동 690,"     103,500",59.99,4층
래미안크레시티,동대문구 전농동 690,"     155,000",121.95,11층
래미안크레시티,동대문구 전농동 690,"     155,000",121.95,11층
래미안크레시티,동대문구 전농동 690,"     126,000",84.96,17층
동아,동대문구 전농동 645-2,"      62,900",57.9,3층
두산위브,동대문구 답십리동 998,"      87,300",59.91,14층
래미안위브,동대문구 답십리동 1003,"      90,000",84.99,15층
두산,동대문구 답십리동 990,"      82,000",84.83,21층
청솔2차우성,동대문구 답십리동 80-2,"      75,000",82.49,11층
답십리청솔우성,동대문구 답십리동 80,"      71,500",59.89,15층
래미안미드카운티,동대문구 답십리동 1013,"     125,000",84.99,6층
래미안위브,동대문구 답십리동 1003,"     170,000",140.62,10층
래미안위브,동대문구 답십리동 1003,"     123,500",84.98,16층
청계한신휴플러스,동대문구 답십리동 1002,"      89,800",59.74,9층
두산위브,동대문구 답십리동 998,"      89,500",59.91,13층
답십리청솔우성,동대문구 답십리동 80,"      74,000",59.89,23층
래미안미드카운티,동대문구 답십리동 1013,"     104,000",59.98,7층
청계한신휴플러스,동대문구 답십리동 1002,"     102,000",73.96,6층
답십리한화,동대문구 답십리동 994,"      79,000",84.86,10층
래미안위브,동대문구 답십리동 1003,"      99,500",59.96,7층
청계푸르지오시티,동대문구 답십리동 497-23,"      37,800",30.42,21층
대림,동대문구 답십리동 808,"      75,000",84.66,10층
힐스테이트청계,동대문구 답십리동 1009,"     101,000",59.86,8층
보광타워,동대문구 답십리동 530-4,"      28,800",22.46,14층
청계푸르지오시티,동대문구 답십리동 497-23,"      15,950",18.92,19층
두산위브,동대문구 답십리동 998,"      95,000",84.91,5층
두산,동대문구 답십리동 990,"      76,500",84.83,3층
답십리한화,동대문구 답십리동 994,"      85,500",84.86,2층
답십리한화,동대문구 답십리동 994,"      85,500",84.86,2층
현대썬앤빌601,동대문구 장안동 373-3,"      11,000",18.35,11층
장안위더스빌,동대문구 장안동 580,"      80,000",107.97,17층
래미안장안2차,동대문구 장안동 329-3,"      84,500",81.05,3층
은하수드림빌,동대문구 장안동 579,"      59,700",84.4344,8층
장안현대홈타운(336),동대문구 장안동 336,"      76,000",58.42,12층
동대문더퍼스트데시앙,동대문구 장안동 587,"     100,000",84.8605,9층
글로벌팰리스,동대문구 장안동 415-10,"      29,850",27,15층
일성트루엘,동대문구 장안동 581,"      72,000",84.9204,2층
우성3차(562),동대문구 장안동 562,"      66,000",83.7,6층
글로벌팰리스,동대문구 장안동 415-10,"      28,100",22.79,13층
우성3차(562),동대문구 장안동 562,"      66,500",84.26,6층
제이드파크(382-2),동대문구 장안동 382-2,"      12,000",29.94,8층
양지쉐르빌아파트(415-1),동대문구 장안동 415-1,"      46,000",56.4,9층
르메이에르장안타운3차,동대문구 장안동 337-3,"      55,250",84.92,5층
장안힐스테이트,동대문구 장안동 329-2,"     134,500",133.275,19층
동대문더퍼스트데시앙,동대문구 장안동 587,"      78,500",59.9942,12층
래미안장안2차,동대문구 장안동 329-3,"      98,500",81.05,12층
미주,동대문구 청량리동 235-1,"     131,000",152.17,12층
미주,동대문구 청량리동 235-1,"     131,000",152.17,12층
미주,동대문구 청량리동 235-1,"     131,000",152.17,12층
한신,동대문구 청량리동 60,"      90,000",114.95,12층
신현대,동대문구 회기동 65,"      75,000",84.96,4층
베라체캠퍼스,동대문구 회기동 346-18,"      25,200",24.011,6층
신현대,동대문구 회기동 65,"      70,000",60.48,7층
주공1,동대문구 휘경동 57,"      91,000",114.73,16층
휘경센트레빌,동대문구 휘경동 367,"      91,000",84.79,23층
휘경해모로프레스티지,동대문구 휘경동 375,"     106,000",84.99,18층
휘경SK뷰,동대문구 휘경동 372,"     109,000",84.72,3층
주공2,동대문구 휘경동 57,"      40,000",39.97,10층
주공2,동대문구 휘경동 57,"      45,000",39.98,19층
주공1,동대문구 휘경동 57,"      72,500",84.86,3층
휘경SK뷰,동대문구 휘경동 372,"      88,000",59.39,23층
휘경미소지움,동대문구 휘경동 106,"      59,800",59.84,22층
롯데,동대문구 휘경동 78,"      78,000",84.89,15층
브라운스톤휘경,동대문구 휘경동 368,"      88,000",84.74,11층
현대,동대문구 이문동 54,"      62,400",59.92,10층
쌍용,동대문구 이문동 64,"      66,500",59.99,23층
이문삼성래미안아파트,동대문구 이문동 425,"      68,800",84.954,1층
래미안이문2차,동대문구 이문동 311,"      89,500",84.61,11층
이문2차푸르지오,동대문구 이문동 427,"      74,000",84.79,15층
중앙하이츠빌,동대문구 이문동 84,"      73,500",84.81,15층
대림e-편한세상,동대문구 이문동 225,"      87,700",84.972,22층
현대,동대문구 이문동 54,"      60,000",59.92,24층
중앙하이츠빌,동대문구 이문동 84,"      64,000",59.4,5층
세모하이츠(A),중랑구 면목동 132-63,"      42,000",70.05,6층
면목한신,중랑구 면목동 193-1,"      29,500",27,12층
신영,중랑구 면목동 538,"       8,700",14.43,5층
두산1,중랑구 면목동 1500,"      67,000",84.87,15층
현대,중랑구 면목동 1502,"      75,000",84.99,14층
마젤란21,중랑구 면목동 1531,"      67,000",59.923,9층
쌍용더플래티넘용마산,중랑구 면목동 1548,"      82,000",59.9676,11층
늘푸른동아,중랑구 면목동 715,"      71,700",84.97,18층
쌍용더플래티넘용마산,중랑구 면목동 1548,"      82,000",59.9676,11층
사가정센트럴아이파크,중랑구 면목동 1545,"     119,000",84.956,28층
현대,중랑구 면목동 1502,"      68,000",84.09,8층
마젤란21,중랑구 면목동 1531,"      70,900",78.941,8층
한양수자인사가정파크,중랑구 면목동 1543,"     109,500",84.9862,15층
한양수자인사가정파크,중랑구 면목동 1543,"      77,000",74.9394,10층
용마동아,중랑구 면목동 1499,"      58,000",84.87,1층
킴스아파트,중랑구 면목동 126-1,"      30,000",38.91,6층
사가정센트럴아이파크,중랑구 면목동 1545,"     120,000",84.956,27층
사가정센트럴아이파크,중랑구 면목동 1545,"     120,000",84.956,27층
사가정센트럴아이파크,중랑구 면목동 1545,"     120,000",84.956,27층
두원,중랑구 면목동 1521,"      53,500",59.31,14층
사가정센트럴아이파크,중랑구 면목동 1545,"      95,000",84.87,3층
경남아너스빌,중랑구 면목동 1529,"      58,750",51.429,5층
건영2차아파트,중랑구 상봉동 63,"      56,750",57.3,19층
리더스,중랑구 상봉동 104-10,"      30,000",31.24,8층
건영2차아파트,중랑구 상봉동 63,"      55,700",57.3,12층
"엘지,쌍용아파트",중랑구 상봉동 484,"      56,000",68.12,1층
건영2차아파트,중랑구 상봉동 63,"      55,000",57.3,15층
건영2차아파트,중랑구 상봉동 63,"      69,500",84.96,22층
상봉힐스테이,중랑구 상봉동 106,"      26,000",14.75,9층
"엘지,쌍용아파트",중랑구 상봉동 484,"      54,800",68.12,1층
상봉힐스테이,중랑구 상봉동 106,"      26,000",14.75,8층
상봉힐스테이,중랑구 상봉동 106,"      26,000",14.75,8층
프레미어스엠코,중랑구 상봉동 500,"     107,000",111.56,12층
건영2차아파트,중랑구 상봉동 63,"      71,000",84.96,20층
상봉힐스테이,중랑구 상봉동 106,"      26,000",16.94,3층
한신아파트상가동유치원동(102~102),중랑구 중화동 450,"      61,000",59.76,23층
한신아파트상가동유치원동(103~109),중랑구 중화동 450,"      61,500",59.76,15층
한신아파트상가동유치원동(103~109),중랑구 중화동 450,"      54,850",50.37,11층
한신아파트상가동유치원동(102~102),중랑구 중화동 450,"      60,000",59.76,9층
한신아파트상가동유치원동(103~109),중랑구 중화동 450,"      60,000",59.76,11층
한신아파트상가동유치원동(103~109),중랑구 중화동 450,"      61,000",59.76,20층
한신아파트상가동유치원동(102~102),중랑구 중화동 450,"      78,500",84.03,10층
한신아파트상가동유치원동(102~102),중랑구 중화동 450,"      60,000",59.76,12층
한신아파트상가동유치원동(103~109),중랑구 중화동 450,"      57,000",50.37,22층
한신아파트상가동유치원동(103~109),중랑구 중화동 450,"      81,000",84.03,21층
한신아파트상가동유치원동(102~102),중랑구 중화동 450,"      60,000",59.76,22층
신내,중랑구 묵동 13,"      62,000",59.76,10층
이편한세상화랑대,중랑구 묵동 396,"      93,000",84.956,2층
신안1,중랑구 묵동 381,"      57,000",59.96,2층
신안3,중랑구 묵동 384,"      54,500",59.86,9층
한진해모로,중랑구 망우동 578,"      54,000",59.9,6층
예성그린캐슬,중랑구 망우동 577,"      47,500",58.9,7층
중랑숲리가,중랑구 망우동 583,"      66,700",84.964,4층
중랑숲리가,중랑구 망우동 583,"      59,000",59.978,3층
금호어울림(580),중랑구 망우동 580,"      64,500",84.93,3층
대보,중랑구 망우동 236-7,"      30,000",44.01,5층
신내6대주,중랑구 신내동 650,"      38,500",39.84,9층
