주소,평균가격,평균면적,lat,lng
서울특별시 강남구 대치동 902,290000.0,139.54,127.0570655,37.5039638
서울특별시 강남구 대치동 974,246000.0,85.0,127.0609864,37.5008352
서울특별시 강남구 대치동 985,280000.0,110.39,127.0654620,37.5010467
서울특별시 강남구 대치동 992,205000.0,84.27,127.0652700,37.4998971
서울특별시 강남구 도곡동 153-2,310000.0,244.59,127.0457672,37.4886005
서울특별시 강남구 도곡동 161,182000.0,79.16,127.0463421,37.4886379
서울특별시 강남구 도곡동 164-6,395000.0,200.9,127.0476240,37.4879138
서울특별시 강남구 도곡동 184-3,225000.0,164.9,127.0453838,37.4876978
서울특별시 강남구 도곡동 190-3,169250.0,125.83,127.0448028,37.4887975
서울특별시 강남구 도곡동 193-1,500000.0,244.55,127.0450433,37.4881393
서울특별시 강남구 도곡동 193-67,210000.0,206.1,127.0441622,37.4875758
서울특별시 강남구 도곡동 199-4,184333.3333333333,107.11,127.0436236,37.4863738
서울특별시 강남구 도곡동 202,610000.0,210.5,127.0438492,37.4878467
서울특별시 강남구 도곡동 463-1,231000.0,72.91499999999999,127.0475885,37.4859774
서울특별시 강남구 도곡동 464,281000.0,83.86,127.0489053,37.4868952
서울특별시 강남구 도곡동 465,363000.0,143.98,127.0494789,37.4854500
서울특별시 강남구 도곡동 467,416750.0,151.249,127.0544454,37.4882233
서울특별시 강남구 도곡동 467-17,388208.3333333333,151.4358333333333,127.0544975,37.4897089
서울특별시 강남구 도곡동 467-19,47388.88888888889,33.535555555555554,127.0513325,37.4873651
서울특별시 강남구 도곡동 467-24,286750.0,164.97,127.0518892,37.4865208
서울특별시 강남구 도곡동 467-29,450800.0,183.6074,127.0528363,37.4873383
서울특별시 강남구 도곡동 467-6,270513.8571428572,148.99671428571426,127.0510858,37.4881225
서울특별시 강남구 도곡동 467-7,226833.3333333333,130.93666666666667,127.0521102,37.4886731
서울특별시 강남구 도곡동 514-3,86000.0,53.81,127.0425207,37.4841263
서울특별시 강남구 도곡동 527,347857.14285714284,103.47187142857142,127.0505624,37.4935294
서울특별시 강남구 도곡동 538-3,313166.6666666667,91.115,127.0505537,37.4950706
서울특별시 강남구 도곡동 543-7,274800.0,121.03159999999998,127.0432234,37.4921279
서울특별시 강남구 도곡동 869,215000.0,104.01,127.0421101,37.4909019
서울특별시 강남구 도곡동 91-5,205000.0,74.92,127.0506613,37.4897779
서울특별시 강남구 도곡동 933,235333.3333333333,140.86,127.0381249,37.4879855
서울특별시 강남구 도곡동 934-10,217333.3333333333,84.83,127.0371243,37.4882030
서울특별시 강남구 도곡동 944-6,98000.0,80.14,127.0343054,37.4891234
서울특별시 강남구 도곡동 952,27278.571428571428,28.427142857142854,127.0335386,37.4864781
서울특별시 강남구 도곡동 953-1,47500.0,40.554,127.0344138,37.4853103
서울특별시 강남구 도곡동 963,244500.0,100.734,127.0400018,37.4904564
서울특별시 강남구 도곡동 964,187000.0,84.93,127.0393768,37.4888210
서울특별시 강남구 도곡동 965,49500.0,30.58,127.0389464,37.4859252
서울특별시 강남구 도곡동 966,160000.0,59.82,127.0487979,37.4891557
서울특별시 강남구 도곡동 970,306666.6666666667,185.27033333333333,127.0378142,37.4898467
서울특별시 강남구 도곡동 972,204350.0,84.9569,127.0391880,37.4877418
서울특별시 강남구 삼성동 100-14,405000.0,174.15,127.0657850,37.5162536
서울특별시 강남구 삼성동 103-22,330000.0,114.12,127.0639862,37.5171386
서울특별시 강남구 삼성동 107,205000.0,83.0,127.0604318,37.5148933
서울특별시 강남구 삼성동 109-21,41000.0,27.75,127.0640062,37.5155252
서울특별시 강남구 삼성동 11,318000.0,121.931,127.0447625,37.5152753
서울특별시 강남구 삼성동 117,225000.0,154.77,127.0518548,37.5123258
서울특별시 강남구 삼성동 121-38,120000.0,104.191,127.0534294,37.5103938
서울특별시 강남구 삼성동 129-20,45000.0,51.68,127.0543277,37.5080273
서울특별시 강남구 삼성동 130,177000.0,106.89,127.0534271,37.5085917
서울특별시 강남구 삼성동 14-1,241000.0,72.425,127.0462462,37.5159930
서울특별시 강남구 삼성동 142-3,35422.22222222222,36.376666666666665,127.0509492,37.5061723
서울특별시 강남구 삼성동 142-7,35810.0,36.16,127.0508739,37.5065622
서울특별시 강남구 삼성동 143-37,225000.0,149.99,127.0530066,37.5061685
서울특별시 강남구 삼성동 144-14,155000.0,84.94,127.0554164,37.5080146
서울특별시 강남구 삼성동 146,305333.3333333333,158.35,127.0546584,37.5130637
서울특별시 강남구 삼성동 16-2,218100.0,71.6803,127.0484681,37.5163114
서울특별시 강남구 삼성동 17,196450.0,75.585,127.0487000,37.5177728
서울특별시 강남구 삼성동 188,208000.0,59.96,127.0511563,37.5154044
서울특별시 강남구 삼성동 189,354840.4285714286,86.96000000000001,127.0500142,37.5174792
서울특별시 강남구 삼성동 2,171000.0,59.67,127.0427577,37.5170277
서울특별시 강남구 삼성동 3-8,210000.0,131.0534,127.0443442,37.5171821
서울특별시 강남구 삼성동 37,35000.0,28.8,127.0439839,37.5109655
서울특별시 강남구 삼성동 50,235000.0,84.236,127.0515094,37.5138666
서울특별시 강남구 삼성동 52-9,149000.0,84.98,127.0511543,37.5185445
서울특별시 강남구 삼성동 53-2,423333.3333333333,195.21666666666667,127.0521442,37.5187247
서울특별시 강남구 삼성동 65-4,557500.0,237.74,127.0517430,37.5168220
서울특별시 강남구 삼성동 75-3,178800.0,127.82,127.0541430,37.5138273
서울특별시 강남구 삼성동 8-2,387000.0,210.565,127.0423857,37.5155561
서울특별시 강남구 삼성동 82-1,481666.6666666667,223.13333333333333,127.0610496,37.5194481
서울특별시 강남구 삼성동 87,523333.3333333333,162.37433333333334,127.0593575,37.5182931
서울특별시 강남구 세곡동 533,160000.0,84.83,127.0929712,37.4667787
서울특별시 강남구 수서동 708,176750.0,72.24000000000001,127.1009549,37.4891651
서울특별시 강남구 수서동 712,230000.0,163.68,127.1035835,37.4894723
서울특별시 강남구 수서동 736,107681.81818181818,38.16363636363637,127.0984502,37.4870776
서울특별시 강남구 수서동 746,107607.14285714286,37.32857142857143,127.0876398,37.4847393
서울특별시 강남구 수서동 747,183500.0,72.41499999999999,127.0907043,37.4848991
서울특별시 강남구 수서동 795,199100.0,88.226,127.0908272,37.4810024
서울특별시 강남구 수서동 799,312666.6666666667,131.94906666666665,127.0950912,37.4813018
서울특별시 강남구 신사동 510-11,102500.0,99.56,127.0206947,37.5187768
서울특별시 강남구 신사동 524-8,103000.0,84.44,127.0216295,37.5214718
서울특별시 강남구 신사동 547-7,165000.0,111.62,127.0230266,37.5233960
서울특별시 강남구 신사동 588-16,35481.71875,16.621458333333333,127.0314202,37.5211127
서울특별시 강남구 신사동 593-32,110000.0,78.54,127.0297839,37.5222400
서울특별시 강남구 신사동 606-2,228000.0,135.72,127.0307354,37.5249009
서울특별시 강남구 신사동 626-1,183000.0,175.64,127.0310230,37.5237969
서울특별시 강남구 신사동 632,550000.0,213.05,127.0337253,37.5237801
서울특별시 강남구 신사동 658,142000.0,84.96,127.0372514,37.5269770
서울특별시 강남구 신사동 659,188000.0,97.08,127.0372396,37.5274678
서울특별시 강남구 압구정동 369-1,574416.6666666666,153.05833333333334,127.0279464,37.5330332
서울특별시 강남구 압구정동 397,379416.6666666667,107.65000000000002,127.0182742,37.5239530
서울특별시 강남구 압구정동 433,577500.0,183.41,127.0244362,37.5275616
서울특별시 강남구 압구정동 434,550000.0,155.52,127.0241258,37.5289335
서울특별시 강남구 압구정동 443,390000.0,82.5,127.0269778,37.5312653
서울특별시 강남구 압구정동 447,430000.0,84.98,127.0261549,37.5306302
서울특별시 강남구 압구정동 455,410000.0,82.23,127.0285832,37.5319820
서울특별시 강남구 압구정동 456,495000.0,149.98285714285717,127.0289236,37.5299406
서울특별시 강남구 압구정동 481,388500.0,107.64,127.0354624,37.5312208
서울특별시 강남구 압구정동 484,455500.0,154.12,127.0360730,37.5297976
서울특별시 강남구 압구정동 486,350000.0,101.09,127.0368887,37.5309134
서울특별시 강남구 압구정동 490,275000.0,56.925,127.0388254,37.5303209
서울특별시 강남구 압구정동 513,268000.0,100.5,127.0421010,37.5289473
서울특별시 강남구 압구정동 528,445000.0,127.10666666666668,127.0440929,37.5291373
서울특별시 강남구 역삼동 656-30,70000.0,90.15,127.0386614,37.5066762
서울특별시 강남구 역삼동 656-31,128000.0,107.3,127.0388539,37.5067335
서울특별시 강남구 역삼동 682-1,263000.0,127.3819,127.0428300,37.5093440
서울특별시 강남구 역삼동 706-11,20500.0,23.9,127.0437408,37.5022002
서울특별시 강남구 역삼동 706-20,38440.0,38.82,127.0442572,37.5019590
서울특별시 강남구 역삼동 706-24,22200.0,23.85,127.0439711,37.5017764
서울특별시 강남구 역삼동 707-18,74000.0,49.38,127.0458671,37.5026856
서울특별시 강남구 역삼동 708-31,58000.0,36.19,127.0483602,37.5031250
서울특별시 강남구 역삼동 709-5,251250.0,81.72825,127.0467480,37.5023575
서울특별시 강남구 역삼동 711-3,291000.0,96.20416666666668,127.0444983,37.5004477
서울특별시 강남구 역삼동 713-11,165160.0,59.0625,127.0458108,37.4993252
서울특별시 강남구 역삼동 713-7,360000.0,157.37,127.0475511,37.5007064
서울특별시 강남구 역삼동 716-3,270000.0,84.99,127.0498880,37.5014209
서울특별시 강남구 역삼동 720-25,32754.545454545456,31.684545454545457,127.0427008,37.5014592
서울특별시 강남구 역삼동 727-11,104000.0,82.33,127.0394001,37.4973395
서울특별시 강남구 역삼동 727-2,20290.0,17.684,127.0391072,37.4979541
서울특별시 강남구 역삼동 728-6,72000.0,243.52,127.0396481,37.4976924
서울특별시 강남구 역삼동 735-15,18566.666666666668,15.093333333333334,127.0335015,37.4985331
서울특별시 강남구 역삼동 741-22,53500.0,69.97,127.0350244,37.4973314
서울특별시 강남구 역삼동 747-5,100666.66666666669,59.96,127.0378712,37.4957106
서울특별시 강남구 역삼동 754,325000.0,124.75,127.0464368,37.4985802
서울특별시 강남구 역삼동 754-1,212500.0,59.8848,127.0467993,37.4977619
서울특별시 강남구 역삼동 755-1,320000.0,96.2603,127.0499952,37.4997285
서울특별시 강남구 역삼동 755-4,231250.0,72.2985,127.0498940,37.4987845
서울특별시 강남구 역삼동 757,227962.5,67.50875,127.0500650,37.4975233
서울특별시 강남구 역삼동 759-1,170000.0,67.14,127.0476774,37.4971787
서울특별시 강남구 역삼동 762-3,238500.0,82.9,127.0472661,37.4951609
서울특별시 강남구 역삼동 765-32,266000.0,84.891,127.0516177,37.4967739
서울특별시 강남구 역삼동 766-8,58500.0,33.48,127.0504294,37.4961421
서울특별시 강남구 역삼동 783-28,76000.0,80.39,127.0437620,37.4942696
서울특별시 강남구 역삼동 783-30,83000.0,78.08,127.0435453,37.4942059
서울특별시 강남구 역삼동 787-4,85000.0,93.22,127.0426849,37.4936176
서울특별시 강남구 역삼동 789-29,62000.0,59.77,127.0356756,37.4941653
서울특별시 강남구 역삼동 823-7,20500.0,17.18,127.0322824,37.4984130
서울특별시 강남구 역삼동 824-25,34550.0,36.805,127.0311371,37.4975914
서울특별시 강남구 역삼동 835-67,208000.0,132.88,127.0349001,37.4920882
서울특별시 강남구 역삼동 836,42000.0,48.21,127.0330105,37.4919817
서울특별시 강남구 역삼동 902,332666.6666666667,98.45566666666669,127.0457102,37.5004739
서울특별시 강남구 율현동 365,149000.0,59.98,127.1054779,37.4676266
서울특별시 강남구 일원동 614,199333.3333333333,84.98,127.0777147,37.4909611
서울특별시 강남구 일원동 615,249250.0,83.69,127.0783357,37.4922897
서울특별시 강남구 일원동 711,104833.33333333331,41.59666666666666,127.0902856,37.4926394
서울특별시 강남구 일원동 716,233750.0,117.25,127.0852897,37.4848542
서울특별시 강남구 일원동 718,270000.0,118.204,127.0826146,37.4842731
서울특별시 강남구 일원동 719,151000.0,70.54714285714286,127.0808681,37.4838642
서울특별시 강남구 일원동 731,182833.3333333333,70.75,127.0775203,37.4818738
서울특별시 강남구 일원동 734,174500.0,74.54,127.0810079,37.4821160
서울특별시 강남구 일원동 735,206666.66666666663,81.68666666666667,127.0853872,37.4824375
서울특별시 강남구 일원동 741,305000.0,103.34,127.0798621,37.4893014
서울특별시 강남구 일원동 743,179136.5,84.83,127.0751078,37.4909223
서울특별시 강남구 자곡동 602,130000.0,59.96,127.1014276,37.4746730
서울특별시 강남구 자곡동 611,192500.0,96.95166666666668,127.0940872,37.4741326
서울특별시 강남구 자곡동 618,123500.0,74.44,127.0909932,37.4726090
서울특별시 강남구 자곡동 619,111950.41666666669,63.39333333333334,127.0886891,37.4712763
서울특별시 강남구 자곡동 686,177500.0,99.655,127.1126934,37.4758363
서울특별시 강남구 청담동 10,169500.0,95.9675,127.0476005,37.5215876
서울특별시 강남구 청담동 101-1,330000.0,166.3,127.0460876,37.5279558
서울특별시 강남구 청담동 101-17,747000.0,226.62,127.0465216,37.5279538
서울특별시 강남구 청담동 102-2,300000.0,187.73,127.0474004,37.5284990
서울특별시 강남구 청담동 104,526000.0,243.21,127.0481505,37.5284831
서울특별시 강남구 청담동 105-6,285000.0,133.97,127.0498873,37.5280826
서울특별시 강남구 청담동 108,288000.0,84.595,127.0522651,37.5274656
서울특별시 강남구 청담동 111-11,245000.0,159.94,127.0497337,37.5268129
서울특별시 강남구 청담동 117-22,386000.0,211.72,127.0485443,37.5266839
서울특별시 강남구 청담동 117-3,445000.0,244.95,127.0482274,37.5262926
서울특별시 강남구 청담동 117-6,495000.0,244.72,127.0481130,37.5259094
서울특별시 강남구 청담동 122-15,315000.0,164.99,127.0499914,37.5261501
서울특별시 강남구 청담동 122-35,43090.0,32.04974,127.0496852,37.5264340
서울특별시 강남구 청담동 127-31,294000.0,109.53,127.0530979,37.5269333
서울특별시 강남구 청담동 129,1450000.0,273.96,127.0542921,37.5260719
서울특별시 강남구 청담동 130-6,570000.0,183.5,127.0552715,37.5248352
서울특별시 강남구 청담동 134,327500.0,110.2,127.0561392,37.5247718
서울특별시 강남구 청담동 134-16,246666.66666666663,84.94,127.0587486,37.5229500
서울특별시 강남구 청담동 134-38,315000.0,76.317,127.0572148,37.5236077
서울특별시 강남구 청담동 14,214000.0,101.7,127.0454091,37.5214056
서울특별시 강남구 청담동 141-6,345000.0,172.74,127.0447269,37.5273655
서울특별시 강남구 청담동 30-33,280000.0,134.24,127.0478580,37.5205103
서울특별시 강남구 청담동 33,153500.0,71.985,127.0478619,37.5194421
서울특별시 강남구 청담동 34-13,23083.33333333333,13.208111111111112,127.0473507,37.5192612
서울특별시 강남구 청담동 43,160000.0,59.97,127.0440118,37.5181419
서울특별시 강남구 청담동 5-25,85000.0,35.905,127.0460731,37.5237052
서울특별시 강남구 청담동 59-2,270000.0,152.2,127.0514844,37.5226185
서울특별시 강남구 청담동 59-21,290000.0,242.34,127.0514990,37.5223532
서울특별시 강남구 청담동 60,235000.0,107.22,127.0505499,37.5224263
서울특별시 강남구 청담동 62-6,117562.0,91.68,127.0492093,37.5228903
서울특별시 강남구 청담동 64-1,675000.0,200.38,127.0504790,37.5209451
서울특별시 강남구 청담동 65,276750.0,127.5,127.0514268,37.5201372
서울특별시 강남구 청담동 67-1,330000.0,84.9979,127.0536379,37.5227859
서울특별시 강남구 청담동 76-12,34000.0,18.585,127.0505142,37.5197522
서울특별시 강남구 청담동 89-12,440000.0,270.25,127.0421744,37.5253850
서울특별시 강남구 청담동 90-13,156200.0,49.61,127.0425574,37.5252015
서울특별시 강동구 강일동 114,55000.0,59.99,127.1722576,37.5729364
서울특별시 강동구 강일동 665,113000.0,84.83,127.1719922,37.5676463
서울특별시 강동구 강일동 670,97500.0,84.83,127.1782162,37.5676295
서울특별시 강동구 강일동 673,108000.0,84.83,127.1763219,37.5673146
서울특별시 강동구 강일동 674,78000.0,84.53,127.1747331,37.5667223
서울특별시 강동구 강일동 684,101666.66666666669,84.60000000000001,127.1765248,37.5637908
서울특별시 강동구 강일동 686,101000.0,84.53,127.1790107,37.5647784
서울특별시 강동구 강일동 701,107500.0,84.53,127.1769106,37.5615332
서울특별시 강동구 강일동 717,91166.66666666669,68.12666666666667,127.1731115,37.5595963
서울특별시 강동구 고덕동 210-1,82670.0,59.120000000000005,127.1700857,37.5577182
서울특별시 강동구 고덕동 312,124566.66666666669,84.9,127.1522350,37.5565229
서울특별시 강동구 고덕동 470,90000.0,96.0,127.1449588,37.5588102
서울특별시 강동구 고덕동 486,115500.0,78.055,127.1459895,37.5578867
서울특별시 강동구 고덕동 499,153833.33333333334,99.32333333333334,127.1552712,37.5589409
서울특별시 강동구 고덕동 688,139178.57142857142,78.38142857142857,127.1471016,37.5589582
서울특별시 강동구 고덕동 693,135319.04761904763,71.43254761904761,127.1626542,37.5579098
서울특별시 강동구 길동 184,96000.0,84.85,127.1486083,37.5382237
서울특별시 강동구 길동 242-6,62875.0,76.57,127.1408488,37.5351290
서울특별시 강동구 길동 323-1,71000.0,234.01,127.1442334,37.5440706
서울특별시 강동구 길동 337-19,71000.0,71.99,127.1428275,37.5426625
서울특별시 강동구 길동 339-1,87000.0,84.82,127.1436657,37.5426182
서울특별시 강동구 길동 343-1,12337.5,16.959,127.1454986,37.5410676
서울특별시 강동구 길동 343-2,9583.333333333334,14.166,127.1460362,37.5411787
서울특별시 강동구 길동 344-5,67500.0,84.98,127.1447679,37.5411179
서울특별시 강동구 길동 347-20,64000.0,67.08,127.1425917,37.5419306
서울특별시 강동구 길동 349-1,13687.5,17.2,127.1425700,37.5406681
서울특별시 강동구 길동 351-2,58000.0,180.17,127.1446902,37.5405641
서울특별시 강동구 길동 353-40,61000.0,81.94,127.1458121,37.5399022
서울특별시 강동구 길동 356-8,35200.0,59.92,127.1435441,37.5397209
서울특별시 강동구 길동 361-18,68000.0,84.95,127.1452566,37.5387555
서울특별시 강동구 길동 365-1,60850.0,59.94,127.1415044,37.5392427
서울특별시 강동구 길동 371-9,65000.0,84.76,127.1383839,37.5405347
서울특별시 강동구 길동 379,66000.0,60.84,127.1390037,37.5386434
서울특별시 강동구 길동 384-4,75050.0,64.19,127.1362102,37.5382268
서울특별시 강동구 길동 384-5,59150.0,60.215,127.1360792,37.5380300
서울특별시 강동구 길동 387-2,15000.0,14.0,127.1380806,37.5381030
서울특별시 강동구 길동 387-4,30000.0,21.32,127.1384230,37.5381652
서울특별시 강동구 길동 387-5,11395.454545454546,16.826818181818183,127.1383688,37.5380141
서울특별시 강동구 길동 388-7,25630.0,28.974,127.1387630,37.5379864
서울특별시 강동구 길동 389-9,65000.0,68.46,127.1393738,37.5376601
서울특별시 강동구 길동 394-17,39500.0,43.1,127.1407921,37.5369432
서울특별시 강동구 길동 400,90916.66666666669,72.74333333333334,127.1442038,37.5371709
서울특별시 강동구 길동 413-11,22175.0,14.225,127.1381139,37.5364297
서울특별시 강동구 길동 414-4,12687.5,13.97,127.1374732,37.5364959
서울특별시 강동구 길동 414-6,42000.0,56.7,127.1379919,37.5369716
서울특별시 강동구 길동 415-13,11221.42857142857,13.777142857142858,127.1361886,37.5366352
서울특별시 강동구 길동 415-16,12333.333333333334,13.265,127.1364841,37.5363777
서울특별시 강동구 길동 445-1,85500.0,84.94,127.1349573,37.5355522
서울특별시 강동구 길동 456-3,12950.0,12.49,127.1371260,37.5354426
서울특별시 강동구 길동 456-4,27366.666666666668,22.4,127.1370716,37.5352986
서울특별시 강동구 길동 457,11914.285714285714,14.495,127.1369689,37.5351354
서울특별시 강동구 길동 457-1,11468.0,15.86,127.1372911,37.5350591
서울특별시 강동구 길동 470,115000.0,84.87,127.1473459,37.5365910
서울특별시 강동구 길동 474,134000.0,84.88,127.1491988,37.5377329
서울특별시 강동구 둔촌동 134-10,123500.0,84.78,127.1436872,37.5273324
서울특별시 강동구 둔촌동 135-1,91350.0,74.645,127.1448955,37.5273614
서울특별시 강동구 둔촌동 30-4,140000.0,84.36,127.1465572,37.5317282
서울특별시 강동구 둔촌동 426,80000.0,102.45,127.1406003,37.5333000
서울특별시 강동구 둔촌동 545,103233.33333333331,68.04,127.1424221,37.5295514
서울특별시 강동구 둔촌동 546,101975.0,66.05,127.1428539,37.5278606
서울특별시 강동구 둔촌동 555,100500.0,62.73,127.1417216,37.5291570
서울특별시 강동구 둔촌동 611,115000.0,84.49,127.1480747,37.5338855
서울특별시 강동구 둔촌동 613,72500.0,59.22,127.1479022,37.5328727
서울특별시 강동구 둔촌동 630,109500.0,76.59333333333333,127.1465423,37.5341590
서울특별시 강동구 둔촌동 64,62200.0,56.65,127.1419833,37.5335688
서울특별시 강동구 둔촌동 70-5,114500.0,74.48,127.1405705,37.5293765
서울특별시 강동구 둔촌동 89,109500.0,99.39,127.1438518,37.5296818
서울특별시 강동구 둔촌동 94-16,60000.0,48.1,127.1442317,37.5288041
서울특별시 강동구 명일동 15,128000.0,54.81,127.1484774,37.5533012
서울특별시 강동구 명일동 251-1,79500.0,57.09,127.1488477,37.5485038
서울특별시 강동구 명일동 257,130666.66666666669,83.47666666666667,127.1499143,37.5479762
서울특별시 강동구 명일동 270,146000.0,117.76,127.1477263,37.5472116
서울특별시 강동구 명일동 332,73500.0,76.55,127.1456907,37.5490170
서울특별시 강동구 명일동 352-8,53000.0,83.28,127.1441447,37.5451976
서울특별시 강동구 명일동 356,89500.0,84.97,127.1420190,37.5528732
서울특별시 강동구 명일동 358,75500.0,82.95,127.1408399,37.5511577
서울특별시 강동구 명일동 359,115187.5,59.16,127.1453618,37.5527653
서울특별시 강동구 명일동 42,156766.66666666666,117.41,127.1519448,37.5511582
서울특별시 강동구 명일동 44,152000.0,112.165,127.1521321,37.5537479
서울특별시 강동구 명일동 47-12,108000.0,118.44,127.1547947,37.5532448
서울특별시 강동구 명일동 56,146700.0,131.83,127.1535501,37.5505066
서울특별시 강동구 상일동 473,75500.0,76.37666666666667,127.1675162,37.5461461
서울특별시 강동구 상일동 476,95800.0,63.358,127.1598240,37.5506509
서울특별시 강동구 상일동 490,100825.0,86.19,127.1753639,37.5524301
서울특별시 강동구 상일동 513,127562.5,71.80375,127.1667644,37.5520554
서울특별시 강동구 상일동 514,112430.0,72.2966,127.1676849,37.5492227
서울특별시 강동구 상일동 515,128000.0,72.41,127.1613275,37.5514945
서울특별시 강동구 상일동 519,133560.0,72.10371428571429,127.1643531,37.5555520
서울특별시 강동구 상일동 521,132450.0,77.88029,127.1706889,37.5523900
서울특별시 강동구 성내동 13-15,64500.0,80.25999999999999,127.1277393,37.5366085
서울특별시 강동구 성내동 194,36671.42857142857,32.72428571428571,127.1327550,37.5351627
서울특별시 강동구 성내동 196-8,92500.0,59.96,127.1323928,37.5343693
서울특별시 강동구 성내동 199-4,73000.0,84.52,127.1334771,37.5347758
서울특별시 강동구 성내동 244-5,13000.0,12.33,127.1357990,37.5341917
서울특별시 강동구 성내동 244-6,14333.333333333334,11.8259,127.1356654,37.5342334
서울특별시 강동구 성내동 295,95000.0,59.93,127.1245351,37.5317213
서울특별시 강동구 성내동 30-2,129000.0,84.56,127.1265565,37.5352411
서울특별시 강동구 성내동 386-6,72700.0,84.45,127.1343356,37.5322146
서울특별시 강동구 성내동 405-9,63255.0,81.735,127.1337860,37.5310923
