아파트명,주소,가격,면적,층수
광화문스페이스본(106동),종로구 사직동 9-1,"     167,000",144.52,7층
광화문스페이스본(101동~105동),종로구 사직동 9,"     180,000",147.31,7층
광화문스페이스본(101동~105동),종로구 사직동 9,"     164,500",159.01,9층
광화문스페이스본(101동~105동),종로구 사직동 9,"     129,500",97.61,7층
광화문스페이스본(101동~105동),종로구 사직동 9,"     138,000",94.51,8층
광화문스페이스본(101동~105동),종로구 사직동 9,"     138,000",94.51,8층
경희궁의아침3단지,종로구 내수동 72,"     177,000",150.48,15층
경희궁의아침4단지,종로구 내수동 73,"     205,000",150.48,13층
디팰리스,종로구 신문로2가 171,"     360,000",158.324,16층
로얄팰리스스위트,종로구 수송동 85,"     130,000",130.98,17층
대성스카이렉스,종로구 견지동 110,"     126,500",137.55,6층
현대뜨레비앙,종로구 익선동 55,"      26,800",36.08,8층
현대뜨레비앙,종로구 익선동 55,"      31,500",48.54,3층
현대뜨레비앙,종로구 익선동 55,"      30,000",43.98,6층
효성쥬얼리시티,종로구 인의동 48-2,"      89,000",84.64,7층
창신쌍용2,종로구 창신동 703,"      75,000",79.87,2층
창신쌍용2,종로구 창신동 703,"      70,000",64.66,9층
창신쌍용2,종로구 창신동 703,"      85,000",79.87,7층
창신쌍용2,종로구 창신동 703,"      84,500",79.87,13층
덕산,종로구 창신동 639-50,"      55,900",59.28,4층
창신쌍용2,종로구 창신동 703,"      69,800",54.7,7층
두산,종로구 창신동 232,"     108,500",84.9,4층
창신쌍용2,종로구 창신동 703,"      65,500",64.66,3층
종로아인스빌,종로구 숭인동 1392-1,"      10,500",12.15,15층
도시그린빌라,종로구 숭인동 181-121,"      30,000",58.79,1층
종로동광모닝스카이,종로구 숭인동 1421-1,"      12,000",15.855,10층
종로동광모닝스카이,종로구 숭인동 1421-1,"      11,500",15.855,16층
숭인상가,종로구 숭인동 204-11,"      70,000",78.75,8층
종로센트레빌,종로구 숭인동 2-1,"      95,000",59.92,4층
경희궁자이(2단지),종로구 홍파동 199,"     189,000",84.614,2층
경희궁자이(2단지),종로구 홍파동 199,"     189,000",84.614,2층
