아파트명,주소,가격,면적,층수
남산센트럴자이,중구 충무로4가 306,"     105,000",82.413,13층
남산센트럴자이,중구 충무로4가 306,"     133,000",114.84,11층
남산센트럴자이,중구 충무로4가 306,"     107,000",82.413,15층
남산센트럴자이,중구 충무로4가 306,"     140,000",137.166,24층
충무로엘크루메크로시티2차,중구 충무로5가 36-2,"      32,000",35.55,18층
묵정,중구 묵정동 11-67,"      36,000",52.46,1층
묵정,중구 묵정동 11-67,"      38,700",52.46,3층
충무,중구 묵정동 11-2,"      43,000",54.18,9층
묵정,중구 묵정동 11-67,"      37,700",52.46,1층
묵정,중구 묵정동 11-67,"      42,000",52.46,7층
묵정,중구 묵정동 11-67,"      37,600",52.46,1층
삼성파크빌,중구 을지로5가 39-1,"      76,000",84.65,14층
오장동오팰리오,중구 오장동 139-7,"      36,600",22.31,12층
약수하이츠,중구 신당동 842,"     104,000",57.63,5층
남산타운,중구 신당동 844,"     138,000",84.88,9층
신당푸르지오,중구 신당동 850,"     116,500",84.39,8층
래미안하이베르,중구 신당동 851,"     109,000",59.95,11층
남산타운,중구 신당동 844,"     147,000",114.88,10층
신당푸르지오,중구 신당동 850,"     124,500",84.39,17층
수산타운(2차),중구 신당동 432-2006,"       9,500",32.86,-1층
남산타운,중구 신당동 844,"     130,000",84.88,15층
남산타운,중구 신당동 844,"     149,500",84.88,14층
삼성,중구 신당동 843,"     112,000",84.96,11층
신당KCC스위첸,중구 신당동 856,"     118,000",59.7807,12층
스위스빌라,중구 신당동 432-2000,"      14,800",38.53,3층
남산타운,중구 신당동 844,"     139,700",84.88,3층
남산타운,중구 신당동 844,"     162,000",114.88,11층
남산타운,중구 신당동 844,"     123,000",59.94,16층
청구드림,중구 신당동 290-90,"      70,000",84.99,1층
약수하이츠,중구 신당동 842,"      89,500",57.63,20층
래미안하이베르,중구 신당동 851,"     108,000",59.74,2층
우일타운,중구 흥인동 3-4,"      53,000",69.39,18층
우일타운,중구 흥인동 3-4,"      58,000",84.87,19층
한양I-Class,중구 황학동 787,"      22,900",24.67,15층
한양I-Class,중구 황학동 787,"      13,000",16.37,16층
롯데캐슬,중구 황학동 2545,"     144,000",114.9,28층
신당블루카운티,중구 황학동 846,"      65,000",59.98,10층
청계리버팰리스A,중구 황학동 2033,"      26,500",26.49,7층
롯데캐슬,중구 황학동 2545,"     109,500",84.97,9층
청계리버팰리스A,중구 황학동 2033,"      29,800",26.49,9층
삼정아트테라스정동,중구 정동 37,"      46,000",23.4274,5층
덕수궁롯데캐슬,중구 순화동 217,"      60,000",31.7571,9층
바비엥3,중구 순화동 215,"      57,800",69.29,13층
바비엥3,중구 순화동 215,"      58,300",70.81,15층
브라운스톤서울,중구 중림동 355,"     124,500",84.878,31층
후암맨션,용산구 후암동 1-20,"      60,000",72.13,6층
용산파크뷰(46-3),용산구 원효로1가 46-3,"      49,000",29.67,15층
세방리버하이빌,용산구 신창동 102,"      95,000",59.76,5층
한강타운,용산구 산천동 204,"      99,000",59.69,14층
GS자이,용산구 청암동 181,"     194,600",157.43,5층
산호,용산구 원효로4가 118-16,"     152,000",78.06,2층
산호,용산구 원효로4가 118-16,"     103,000",40.46,7층
강변삼성스위트,용산구 원효로4가 178,"     114,000",72.84,18층
산호,용산구 원효로4가 118-16,"     165,000",85.95,5층
풍전,용산구 원효로4가 109-4,"      82,500",67.04,4층
산호,용산구 원효로4가 118-16,"     148,000",78.06,8층
효창베네스,용산구 효창동 272,"     100,000",84.94,8층
효창파크푸르지오,용산구 효창동 274,"     160,500",84.45,13층
효창파크푸르지오,용산구 효창동 274,"     160,000",84.45,4층
효창파크푸르지오,용산구 효창동 274,"     135,000",59.41,5층
효창파크푸르지오,용산구 효창동 274,"     160,000",84.45,12층
삼성래미안,용산구 도원동 23,"     120,000",59.94,15층
삼성래미안,용산구 도원동 23,"     112,500",59.94,4층
용산KCC웰츠타워,용산구 문배동 11-10,"     106,000",84.03,14층
지오베르크,용산구 문배동 17-1,"     107,000",84.95,5층
이안용산1차(101동),용산구 문배동 11-14,"     129,500",107.53,8층
지오베르크,용산구 문배동 17-1,"     105,000",76.02,11층
프라임펠리스,용산구 문배동 24-8,"      16,000",13.69,17층
대우월드마크용산,용산구 한강로1가 64,"     155,000",107.626,6층
래미안용산더센트럴,용산구 한강로2가 422,"     365,000",161.48,27층
한강대우트럼프월드3,용산구 한강로3가 65-230,"     248,000",173.21,18층
시티파크(2단지),용산구 한강로3가 63-387,"     260,000",145.65,20층
한강대우트럼프월드3,용산구 한강로3가 65-230,"     238,000",173.21,8층
로얄맨숀,용산구 이촌동 301-10,"     205,500",186.12,9층
강촌,용산구 이촌동 402,"     159,500",59.12,7층
동아그린,용산구 이촌동 411,"     149,500",114.96,19층
한가람,용산구 이촌동 404,"     224,000",114.96,10층
한강(대우),용산구 이촌동 415,"     160,000",59.98,19층
우성,용산구 이촌동 399-1,"     195,000",114.74,5층
리버뷰,용산구 이촌동 300-27,"     135,000",141.55,5층
현대맨숀,용산구 이촌동 301-162,"     179,998",146.38,1층
LG한강자이,용산구 이촌동 430,"     375,000",202.32,16층
래미안첼리투스,용산구 이촌동 436,"     317,998",124.02,28층
래미안첼리투스,용산구 이촌동 436,"     330,000",124.02,18층
현대맨숀,용산구 이촌동 301-162,"     191,999",146.38,4층
한가람,용산구 이촌동 404,"     154,000",59.88,1층
한가람,용산구 이촌동 404,"     159,500",59.88,19층
현대맨숀,용산구 이촌동 301-162,"     192,000",146.38,4층
래미안첼리투스,용산구 이촌동 436,"     369,000",124.02,30층
빌라맨션,용산구 이촌동 302-86,"     215,000",174.48,17층
한가람,용산구 이촌동 404,"     200,000",84.96,17층
한가람,용산구 이촌동 404,"     198,000",84.96,8층
강촌,용산구 이촌동 402,"     175,000",84.85,2층
우성,용산구 이촌동 399-1,"     146,250",58.2,11층
LG한강자이,용산구 이촌동 430,"     340,000",210.01,19층
한가람,용산구 이촌동 404,"     225,000",114.96,20층
동아그린,용산구 이촌동 411,"     165,000",114.96,15층
반도,용산구 이촌동 301-170,"     215,000",167.18,6층
한강맨숀,용산구 이촌동 300-23,"     250,000",87.54,5층
대림,용산구 이촌동 395,"     199,000",114.96,14층
이촌코오롱(A),용산구 이촌동 412,"     160,000",59.82,8층
강촌,용산구 이촌동 402,"     175,000",84.905,14층
이촌코오롱(A),용산구 이촌동 412,"     155,000",59.82,8층
마운틴뷰,용산구 이태원동 198-16,"     116,000",146.13,2층
남산대림,용산구 이태원동 729,"     124,000",59.92,5층
청화1,용산구 이태원동 22-2,"     210,000",142.71,11층
창덕아파트,용산구 이태원동 252-1,"      54,000",59.9,3층
대성이태리하우스,용산구 한남동 809,"     150,000",84.89,5층
한남더힐,용산구 한남동 810,"     580,000",233.062,5층
한남더힐,용산구 한남동 810,"     490,000",177.764,6층
한남더힐,용산구 한남동 810,"     490,000",177.764,6층
신성미소시티,용산구 한남동 96-3,"     170,000",139.96,7층
현대하이페리온,용산구 한남동 805,"     350,000",225.13,12층
한남더힐,용산구 한남동 810,"     615,000",235.312,10층
한성1,용산구 한남동 29-4,"      57,600",39.38,5층
한남더힐,용산구 한남동 810,"     750,000",240.23,1층
현대하이페리온,용산구 한남동 805,"     320,000",203.76,11층
리버티하우스,용산구 한남동 258,"     225,000",217.42,16층
한성1,용산구 한남동 29-4,"     104,000",69.88,1층
한성1,용산구 한남동 29-4,"      37,000",24.76,-1층
한남아이파크애비뉴,용산구 한남동 828,"      94,500",49.6971,12층
한남더힐,용산구 한남동 810,"     567,000",208.478,6층
나인원한남,용산구 한남동 829,"     730,000",244.3478,3층
로얄튼빌라,용산구 한남동 1-297,"     182,500",192.94,1층
한성1,용산구 한남동 29-4,"      53,000",36.79,6층
리버탑,용산구 한남동 802,"     108,000",59.57,9층
리버탑,용산구 한남동 802,"     108,000",59.57,9층
한남아이파크애비뉴,용산구 한남동 828,"      87,500",49.6243,11층
한남더힐,용산구 한남동 810,"     250,000",59.686,8층
한남동리첸시아,용산구 한남동 72-1,"      65,000",37.53,11층
한남동리첸시아,용산구 한남동 72-1,"      86,000",51.93,14층
신동아1,용산구 보광동 448,"     203,000",84.93,8층
텐즈힐(2단지),성동구 상왕십리동 811,"     184,500",127.44,10층
센트라스,성동구 하왕십리동 1070,"     124,000",59.99,3층
센트라스,성동구 하왕십리동 1070,"     137,000",59.93,19층
극동미라주,성동구 하왕십리동 1058,"     110,000",84.33,10층
극동미라주,성동구 하왕십리동 1058,"     110,000",84.33,10층
금호베스트빌,성동구 하왕십리동 1052,"      76,500",59.79,1층
한신무학,성동구 하왕십리동 990,"      90,000",62.41,3층
왕십리KCC스위첸,성동구 하왕십리동 1002,"     123,500",68.733,9층
센트라스,성동구 하왕십리동 1070,"     127,900",59.59,4층
센트라스,성동구 하왕십리동 1070,"     132,000",59.59,10층
왕십리KCC스위첸,성동구 하왕십리동 1002,"     127,000",84.897,9층
왕십리자이,성동구 하왕십리동 1071,"     116,500",59.99,3층
왕십리자이,성동구 하왕십리동 1071,"     124,000",59.99,10층
센트라스,성동구 하왕십리동 1070,"     135,000",59.95,23층
극동미라주,성동구 하왕십리동 1058,"     114,500",114.63,15층
텐즈힐(1단지),성동구 하왕십리동 1066,"     210,000",148.94,23층
왕십리풍림아이원,성동구 하왕십리동 1061,"     100,300",59.936,8층
센트라스,성동구 하왕십리동 1070,"      93,500",40.94,10층
센트라스,성동구 하왕십리동 1070,"     136,000",59.95,19층
극동미라주,성동구 하왕십리동 1058,"     108,000",84.33,14층
삼성쉐르빌,성동구 도선동 69,"      87,700",71.34,23층
삼성쉐르빌,성동구 도선동 69,"     107,000",84.93,15층
삼성홈타운,성동구 마장동 834,"      18,000",15.77,5층
현대,성동구 마장동 818,"      83,700",59.94,2층
세림,성동구 마장동 784,"      80,500",40.86,6층
신명스카이뷰,성동구 마장동 830,"      81,000",84.038,7층
벽산,성동구 사근동 314,"      70,500",59.84,6층
중앙하이츠,성동구 사근동 199,"      70,000",71.85,3층
행당한진타운,성동구 행당동 346,"     143,000",114.62,13층
대림e-편한세상,성동구 행당동 347,"     127,500",84.87,15층
행당한진타운,성동구 행당동 346,"     125,500",84.71,3층
행당한진타운,성동구 행당동 346,"     108,000",59.96,15층
행당한진타운,성동구 행당동 346,"     106,000",59.96,13층
신동아,성동구 행당동 344,"     124,300",114.96,15층
서울숲삼부아파트,성동구 행당동 147,"     165,000",122.01,7층
대림e-편한세상,성동구 행당동 347,"      98,000",59.96,1층
행당한진타운,성동구 행당동 346,"     104,500",59.96,6층
서울숲행당푸르지오,성동구 행당동 376,"     131,000",84.74,11층
행당한진타운,성동구 행당동 346,"     126,000",84.71,2층
대림e-편한세상,성동구 행당동 347,"     118,000",84.87,14층
행당한진타운,성동구 행당동 346,"     109,900",59.96,19층
행당한진타운,성동구 행당동 346,"     137,300",114.62,1층
금호현대,성동구 응봉동 98,"      85,000",59.91,1층
대림강변타운,성동구 응봉동 15,"     145,000",84.42,6층
대림강변타운,성동구 응봉동 15,"     105,000",59.76,2층
대림(2차),성동구 응봉동 97,"      94,500",59.91,13층
대림강변타운,성동구 응봉동 15,"     115,000",59.76,4층
대림강변타운,성동구 응봉동 15,"     148,000",84.42,5층
대림강변타운,성동구 응봉동 15,"     156,000",114.88,8층
대림강변타운,성동구 응봉동 15,"     151,000",114.88,12층
대림강변타운,성동구 응봉동 15,"     130,000",84.42,5층
신동아,성동구 응봉동 275,"      87,500",59.97,10층
금호현대,성동구 응봉동 98,"     114,500",79.8,12층
서울숲리버그린동아아파트,성동구 응봉동 276,"     143,500",84.83,19층
대림(2차),성동구 응봉동 97,"      91,500",59.91,12층
서울숲리버그린동아아파트,성동구 응봉동 276,"     108,000",59.98,23층
벽산,성동구 금호동1가 633,"     131,500",84.82,12층
이편한세상금호파크힐스,성동구 금호동1가 280,"     201,000",116.134,13층
벽산,성동구 금호동1가 633,"     137,500",114.57,3층
이편한세상금호파크힐스,성동구 금호동1가 280,"     141,500",59.949,21층
벽산,성동구 금호동1가 633,"     137,500",114.57,3층
신금호파크자이,성동구 금호동2가 1,"     173,000",84.98,9층
래미안하이리버,성동구 금호동2가 1217,"     129,000",59.99,10층
신금호파크자이,성동구 금호동2가 1,"     170,000",84.98,6층
신금호파크자이,성동구 금호동2가 1,"     135,000",59.98,1층
래미안하이리버,성동구 금호동2가 1217,"     129,000",59.99,18층
래미안하이리버,성동구 금호동2가 1217,"     134,500",59.99,13층
신금호파크자이,성동구 금호동2가 1,"     139,000",59.98,7층
신금호파크자이,성동구 금호동2가 1,"     138,000",59.98,8층
금호자이1차,성동구 금호동2가 1215,"     153,500",84.97,15층
래미안하이리버,성동구 금호동2가 1217,"     127,500",59.99,20층
래미안하이리버,성동구 금호동2가 1217,"     145,000",84.99,15층
신금호파크자이,성동구 금호동2가 1,"     139,000",59.98,10층
신금호파크자이,성동구 금호동2가 1,"     141,000",59.98,8층
두산,성동구 금호동3가 1331,"      95,000",59.97,9층
두산,성동구 금호동3가 1331,"      95,000",59.97,10층
금호자이2차,성동구 금호동3가 700,"     112,000",59.9912,9층
금호자이2차,성동구 금호동3가 700,"     133,000",84.9796,5층
두산,성동구 금호동3가 1331,"      98,000",59.97,7층
금호자이2차,성동구 금호동3가 700,"     135,000",84.7313,6층
금호자이2차,성동구 금호동3가 700,"     135,000",84.7313,6층
두산,성동구 금호동3가 1331,"     113,000",79.08,14층
서울숲푸르지오,성동구 금호동4가 340,"     143,000",59.99,14층
힐스테이트서울숲리버,성동구 금호동4가 1553,"     145,500",59.98,10층
서울숲푸르지오,성동구 금호동4가 340,"     128,000",59.99,8층
서울숲푸르지오,성동구 금호동4가 340,"     125,500",59.39,4층
브라운스톤2차,성동구 금호동4가 1550,"     153,000",84.98,9층
서울숲2차푸르지오,성동구 금호동4가 235,"     148,000",59.862,6층
서울숲2차푸르지오,성동구 금호동4가 235,"     153,500",59.862,7층
대우,성동구 금호동4가 800,"     157,000",84.96,23층
힐스테이트서울숲리버,성동구 금호동4가 1553,"     167,000",84.92,2층
극동,성동구 옥수동 428,"     109,500",57.78,1층
동인샤인빌,성동구 옥수동 12,"      97,000",57.16,9층
옥수삼성,성동구 옥수동 250,"     156,500",84.822,4층
옥수삼성,성동구 옥수동 250,"     160,000",84.822,17층
래미안 옥수 리버젠,성동구 옥수동 561,"     144,500",59.25,2층
옥수삼성,성동구 옥수동 250,"     168,250",114.666,14층
옥수하이츠,성동구 옥수동 100,"     206,000",114.78,5층
극동,성동구 옥수동 428,"     123,000",68.58,8층
옥수파크힐스101동~116동,성동구 옥수동 528,"     156,000",59.78,6층
옥수파크힐스101동~116동,성동구 옥수동 528,"     160,000",59.88,18층
현대,성동구 옥수동 4,"     160,000",84.9,7층
래미안 옥수 리버젠,성동구 옥수동 561,"     208,000",113.74,16층
극동그린,성동구 옥수동 436,"     120,000",84.92,13층
극동,성동구 옥수동 428,"     130,000",68.58,3층
옥수삼성,성동구 옥수동 250,"     126,000",59.7,14층
쌍용,성동구 성수동1가 706,"     123,500",59.76,17층
쌍용,성동구 성수동1가 706,"     123,500",59.76,17층
트리마제,성동구 성수동1가 718,"     210,000",69.7244,38층
갤러리아포레,성동구 성수동1가 685-696,"     595,000",241.93,31층
갤러리아포레,성동구 성수동1가 685-696,"     595,000",241.93,31층
갤러리아포레,성동구 성수동1가 685-696,"     445,000",195.2,29층
아크로서울포레스트,성동구 성수동1가 685-700,"     530,000",159.603,34층
아크로서울포레스트,성동구 성수동1가 685-700,"     530,000",159.603,34층
한진타운,성동구 성수동1가 704,"     144,000",84.21,15층
아크로서울포레스트,성동구 성수동1가 685-700,"     280,000",97.485,7층
동아,성동구 성수동1가 656-320,"     124,000",52.68,9층
동아그린,성동구 성수동1가 708,"     108,500",58.32,15층
동아그린,성동구 성수동1가 708,"     108,500",58.32,15층
한진타운,성동구 성수동1가 704,"     152,000",84.21,5층
롯데캐슬파크,성동구 성수동2가 835,"     145,000",81.567,13층
힐스테이트,성동구 성수동2가 843,"     186,500",84.78,18층
롯데캐슬파크,성동구 성수동2가 835,"     152,000",101.995,3층
힐스테이트,성동구 성수동2가 843,"     220,000",117.13,19층
힐스테이트,성동구 성수동2가 843,"     220,000",117.13,19층
신성미소지움,성동구 성수동2가 833,"     123,000",84.01,11층
강변금호타운,성동구 성수동2가 830,"     165,000",59.67,7층
중앙하이츠,성동구 용답동 15,"      70,000",84.545,1층
에이탑,광진구 중곡동 168-1,"      28,500",52.49,6층
래미안파크스위트,광진구 구의동 668,"     149,000",84.98,17층
새한,광진구 구의동 656,"     110,100",84.91,5층
현대프라임,광진구 구의동 631-1,"     163,000",84.99,16층
파크타운,광진구 구의동 665,"      66,500",59.26,6층
구의현대2단지,광진구 구의동 611,"     158,500",84.75,14층
구의현대6단지,광진구 구의동 610,"     145,000",84.84,18층
한영해시안아파트,광진구 구의동 71-6,"      64,000",59.93,9층
현대프라임,광진구 구의동 631-1,"     113,500",59.82,11층
파크타운,광진구 구의동 665,"      64,500",55.07,9층
한영해시안아파트,광진구 구의동 71-6,"      64,000",59.93,3층
명성,광진구 구의동 237-5,"      33,500",44.2,4층
아차산포레안,광진구 구의동 663,"      90,000",59.63,8층
워커힐 팰리스,광진구 광장동 125,"     125,000",133.83,12층
청구,광진구 광장동 566,"     143,500",84.86,2층
워커힐,광진구 광장동 145-8,"     170,000",162.41,4층
극동2,광진구 광장동 218-1,"     100,000",84.55,13층
유진스웰,광진구 광장동 121,"     152,500",136.684,13층
워커힐푸르지오,광진구 광장동 148-4,"     105,500",69,7층
"현대8(801동,802동)",광진구 광장동 565,"     160,000",84.92,14층
신동아파밀리에,광진구 광장동 250,"     135,000",84.69,3층
광장11현대홈타운,광진구 광장동 579,"     195,000",84.94,2층
광장힐스테이트,광진구 광장동 582,"     196,000",84.9,16층
광나루현대,광진구 광장동 567,"     128,000",84.92,6층
워커힐,광진구 광장동 145-8,"     238,000",166.91,9층
삼성광장2,광진구 광장동 453-1,"     108,000",84.93,8층
극동2,광진구 광장동 218-1,"     173,000",84.55,12층
한강현대아파트,광진구 광장동 457-24,"      79,000",72.96,3층
삼성광장2,광진구 광장동 453-1,"     123,000",69.06,14층
워커힐,광진구 광장동 145-8,"     215,000",162.41,6층
한라아파트,광진구 자양동 762,"     105,000",59.96,6층
자양8차현대홈타운,광진구 자양동 789,"     145,000",80.47,11층
한라아파트,광진구 자양동 762,"     121,000",84.6,14층
래미안프리미어팰리스,광진구 자양동 859,"     118,000",59.87,29층
자양8차현대홈타운,광진구 자양동 789,"     154,500",108.43,12층
우성1,광진구 자양동 579,"     101,500",59.91,6층
우성1,광진구 자양동 579,"     135,500",79.75,13층
자양우성7,광진구 자양동 783-1,"     130,500",84.93,1층
현대3,광진구 자양동 670,"     103,000",84.9,10층
로얄동아,광진구 자양동 644,"     119,600",84.83,11층
자양7차현대홈타운,광진구 자양동 788,"     144,500",109.91,5층
현대강변,광진구 자양동 673,"     101,000",81.94,5층
더샵스타시티,광진구 자양동 227-7,"     235,000",163.53,22층
우성3,광진구 자양동 516,"      95,500",51.39,12층
한양,광진구 자양동 695,"     133,500",107.31,6층
현대3,광진구 자양동 670,"     103,000",84.9,6층
와이엠프라젠스파,광진구 자양동 663-21,"      68,500",56.13,5층
더샵스타시티,광진구 자양동 227-7,"     200,000",163.53,13층
신호빌라트,광진구 자양동 591-12,"     160,000",156.48,12층
명성,광진구 자양동 607-31,"      68,000",64.84,7층
자양7차현대홈타운,광진구 자양동 788,"     116,700",59.94,15층
우성2,광진구 자양동 520-2,"     110,000",64.79,6층
광진하나플러스,광진구 자양동 811,"      94,700",84.66,5층
자양동명진센트라임,광진구 자양동 219-11,"      35,000",34.25,6층
우성5,광진구 자양동 553-41,"     120,000",84.72,7층
한영해시안,광진구 자양동 858,"      75,000",65.09,5층
한라아파트,광진구 자양동 762,"     100,000",59.96,5층
자양7차현대홈타운,광진구 자양동 788,"     117,600",59.94,12층
자양8차현대홈타운,광진구 자양동 789,"     157,600",108.43,19층
대원캐슬빌,광진구 자양동 624-45,"      40,000",48.46,5층
이튼타워리버3차,광진구 자양동 855,"     140,000",84.98,13층
광진트라팰리스,광진구 자양동 854,"     250,000",169.53,15층
아스하임(111-102),광진구 화양동 111-102,"      19,500",14.09,9층
아스하임(111-102),광진구 화양동 111-102,"      19,400",14.11,14층
아스하임(111-102),광진구 화양동 111-102,"      19,000",14.09,10층
광진We’vePark,광진구 군자동 503,"     115,000",131.96,11층
광진We’vePark,광진구 군자동 503,"     115,000",131.96,11층
광진동양파라곤1단지,광진구 군자동 360-20,"     113,000",124.65,12층
광진동양파라곤1단지,광진구 군자동 360-20,"     112,900",124.65,15층
광진동양파라곤1단지,광진구 군자동 360-20,"      89,500",84.98,5층
래미안 허브리츠,동대문구 용두동 792,"     112,000",59.98,3층
래미안 허브리츠,동대문구 용두동 792,"     126,500",84.96,2층
래미안 허브리츠,동대문구 용두동 792,"     126,500",84.96,2층
래미안 허브리츠,동대문구 용두동 792,"     149,000",114.98,20층
래미안 허브리츠,동대문구 용두동 792,"     138,500",114.98,1층
한양아이클래스,동대문구 용두동 112-8,"      11,300",14.19,2층
래미안 허브리츠,동대문구 용두동 792,"     129,000",84.97,15층
동대문푸르지오시티(도시형생활주택),동대문구 용두동 104-3,"      36,800",30.11,2층
안암골벽산,동대문구 제기동 153,"     108,000",116.69,13층
공성,동대문구 제기동 892-65,"      62,500",89.88,5층
한신아파트,동대문구 제기동 1212,"      80,000",59.84,14층
현대,동대문구 제기동 892-66,"      72,700",59.92,4층
건영스타밸리,동대문구 제기동 757-12,"      57,000",62.15,6층
건영스타밸리,동대문구 제기동 757-12,"      57,000",62.15,6층
래미안크레시티,동대문구 전농동 690,"     160,000",84.96,5층
전농우성,동대문구 전농동 6,"      79,000",84.84,14층
래미안크레시티,동대문구 전농동 690,"     134,500",59.99,6층
전농SK,동대문구 전농동 10,"      96,500",84.95,3층
래미안아름숲,동대문구 전농동 688,"     139,000",114.9,4층
래미안아름숲,동대문구 전농동 688,"     139,000",114.9,4층
동아,동대문구 전농동 645-2,"      78,000",57.9,10층
동아,동대문구 전농동 645-2,"      80,000",57.9,9층
래미안크레시티,동대문구 전농동 690,"     157,500",84.98,7층
전농우성,동대문구 전농동 6,"      94,500",126.63,7층
전농동삼성래미안,동대문구 전농동 155,"      80,000",59.93,11층
래미안크레시티,동대문구 전농동 690,"     126,500",59.99,4층
동대문롯데캐슬노블레스,동대문구 전농동 695,"     159,500",84.98,29층
래미안아름숲,동대문구 전농동 688,"     103,000",59.9,7층
전농우성,동대문구 전농동 6,"      80,000",84.84,2층
전농우성,동대문구 전농동 6,"      64,000",59.78,2층
전농우성,동대문구 전농동 6,"      64,000",59.78,11층
전농우성,동대문구 전농동 6,"      62,500",59.78,4층
전농SK,동대문구 전농동 10,"      77,900",59.34,7층
청계푸르지오시티,동대문구 답십리동 497-23,"      14,500",18.92,18층
동아,동대문구 답십리동 10,"      82,500",84.72,5층
세양청마루,동대문구 답십리동 997,"      73,000",84.98,11층
청계한신휴플러스,동대문구 답십리동 1002,"     107,000",59.74,3층
청계푸르지오시티,동대문구 답십리동 497-23,"      14,600",18.92,5층
청계한신휴플러스,동대문구 답십리동 1002,"     107,000",59.74,3층
래미안위브,동대문구 답십리동 1003,"     115,000",59.97,1층
두산,동대문구 답십리동 990,"      91,000",84.83,20층
청계한신휴플러스,동대문구 답십리동 1002,"     107,000",59.74,3층
보광타워,동대문구 답십리동 530-4,"      13,000",14.69,13층
래미안위브,동대문구 답십리동 1003,"     140,000",84.98,10층
래미안위브,동대문구 답십리동 1003,"     135,000",84.99,1층
래미안엘파인아파트,동대문구 답십리동 1000,"      80,500",59.95,9층
두산,동대문구 답십리동 990,"      96,000",114.97,23층
두산,동대문구 답십리동 990,"      89,500",114.97,1층
답십리파크자이,동대문구 답십리동 1014,"      92,000",49.27,7층
우성그린,동대문구 답십리동 989-1,"      72,500",84.66,10층
청계와이즈노벨리아,동대문구 답십리동 1008,"      90,000",59.8379,6층
청계푸르지오시티,동대문구 답십리동 497-23,"      33,000",30.42,21층
답십리파크자이,동대문구 답십리동 1014,"      92,000",49.27,7층
