아파트명,주소,가격,면적,층수
광화문스페이스본(101동~105동),종로구 사직동 9,"     173,000",158.99,7층
경희궁의아침4단지,종로구 내수동 73,"     185,000",124.17,14층
효성쥬얼리시티,종로구 인의동 48-2,"     108,000",92.81,9층
이지마루종로,종로구 효제동 126-2,"      34,800",25.55,5층
포레스트힐시티,종로구 효제동 65-2,"      17,700",14.6825,8층
이화에수풀,종로구 연건동 195-10,"      18,000",16.98,5층
방산아파트,종로구 명륜1가 5-89,"      18,500",32.53,4층
아남2,종로구 명륜2가 236,"      78,000",59.4,1층
아남2,종로구 명륜2가 236,"      87,000",59.4,2층
창신쌍용2,종로구 창신동 703,"      70,500",54.7,8층
창신쌍용1,종로구 창신동 702,"      89,700",79.87,9층
종로청계힐스테이트,종로구 숭인동 766,"      92,000",59.9426,17층
종로청계힐스테이트,종로구 숭인동 766,"      92,000",59.9426,17층
종로유케이201,종로구 숭인동 201-11,"      10,000",12.08,7층
종로청계힐스테이트,종로구 숭인동 766,"     121,500",114.7153,6층
오성,종로구 숭인동 888,"      28,000",56.66,3층
경희궁자이(3단지),종로구 평동 233,"     230,000",84.9443,19층
경희궁자이(3단지),종로구 평동 233,"     215,000",84.614,15층
경희궁자이(3단지),종로구 평동 233,"     230,000",84.9443,19층
경희궁자이(4단지),종로구 교북동 126,"     114,000",45.879,8층
대성아파트,종로구 행촌동 41-1,"      20,000",19.27,8층
밀레니엄,종로구 평창동 179-5,"      56,000",84,5층
인왕산아이파크,종로구 무악동 60,"     164,000",114.931,16층
현대,종로구 무악동 82,"     112,490",60,13층
인왕산아이파크,종로구 무악동 60,"     241,000",157.289,15층
삼풍,중구 회현동1가 146-1,"      49,000",47.54,8층
쌍용남산플래티넘,중구 회현동2가 87,"     185,000",166.24,10층
쌍용남산플래티넘,중구 회현동2가 87,"     245,000",177,14층
진양상가,중구 충무로4가 120-3,"      65,000",95.8,13층
충무로엘크루메크로시티2차,중구 충무로5가 36-2,"      22,800",22.75,14층
인현상가/신성아파트,중구 인현동2가 192-30,"      30,000",52.1,6층
묵정,중구 묵정동 11-67,"      55,000",52.46,10층
삼성파크빌,중구 을지로5가 39-1,"      87,000",84.87,8층
수산타운(2차),중구 신당동 432-2006,"       9,700",32.86,-1층
신신(1차),중구 신당동 432-1972,"      15,000",38.93,1층
신당역솔하임,중구 신당동 140-23,"      16,500",14.08,20층
남산타운,중구 신당동 844,"     110,000",84.88,1층
남산타운,중구 신당동 844,"     159,000",84.88,14층
현대,중구 신당동 840,"      64,000",83.97,5층
신당역솔하임,중구 신당동 140-23,"      16,000",14.08,16층
다다아파트,중구 신당동 432-1982,"      25,000",59.95,1층
청구e편한세상,중구 신당동 852,"     152,000",84.95,9층
남산타운,중구 신당동 844,"     145,000",84.88,16층
약수하이츠,중구 신당동 842,"      95,000",57.63,7층
신당아르브,중구 신당동 160-5,"      15,100",18.08,3층
약수하이츠,중구 신당동 842,"     141,000",84.88,7층
약수하이츠,중구 신당동 842,"      95,000",57.63,7층
현대,중구 신당동 840,"     100,000",83.97,14층
청계천두산위브더제니스,중구 흥인동 13-1,"     199,500",146.9679,32층
청계천두산위브더제니스,중구 흥인동 13-1,"     168,000",123.8073,34층
동대문와이즈캐슬,중구 흥인동 119,"      14,000",15.55,14층
동대문솔하임,중구 흥인동 8,"      25,000",17.67,19층
DUO302,중구 황학동 819,"      15,850",15.97,18층
청계리버팰리스A,중구 황학동 2033,"      33,000",34.26,10층
한양I-Class,중구 황학동 787,"      11,800",16.37,13층
청계리버팰리스A,중구 황학동 2033,"      30,800",26.35,5층
신당블루카운티,중구 황학동 846,"      57,500",59.95,5층
롯데캐슬,중구 황학동 2545,"      91,500",59.91,8층
삼정아트테라스정동,중구 정동 37,"      38,000",17.7034,6층
삼정아트테라스정동,중구 정동 37,"      49,500",28.1974,4층
브라운스톤남산,용산구 후암동 458,"     205,000",166.98,2층
센트레빌아스테리움서울,용산구 동자동 45,"     180,000",145.2,24층
용산더프라임,용산구 원효로1가 41,"     185,000",123.673,26층
한강타운,용산구 산천동 204,"     104,000",59.69,7층
제일1,용산구 도원동 3-4,"      20,000",45.26,1층
제일1,용산구 도원동 3-4,"      25,000",45.26,4층
브라운스톤,용산구 용문동 90,"     130,000",59.94,6층
용산KCC웰츠타워,용산구 문배동 11-10,"     153,000",84.03,25층
삼라마이다스빌2,용산구 문배동 40-19,"     120,000",72.48,3층
프라임펠리스,용산구 문배동 24-8,"      15,900",13.69,18층
용산e편한세상,용산구 신계동 48,"     210,000",84.21,10층
용산파크자이,용산구 한강로1가 50-1,"     200,000",123.12,16층
삼각아파트,용산구 한강로1가 231-23,"      94,000",35.37,1층
용산파크자이,용산구 한강로1가 50-1,"     180,000",162.04,10층
한강로대우아이빌,용산구 한강로2가 2-11,"      37,000",28.22,15층
한강로대우아이빌,용산구 한강로2가 2-11,"      37,000",28.22,15층
용산시티파크(1단지),용산구 한강로3가 63-389,"     373,000",177.52,27층
센트럴파크,용산구 한강로3가 98,"     357,840",114.5011,27층
전자타운한신(A),용산구 한강로3가 82,"      74,000",54.45,7층
용산시티파크(1단지),용산구 한강로3가 63-389,"     280,000",146.53,21층
용산시티파크(1단지),용산구 한강로3가 63-389,"     230,000",144.95,14층
센트럴파크,용산구 한강로3가 98,"     200,500",102.8617,11층
우림필유,용산구 한강로3가 91,"     185,000",84.99,12층
센트럴파크,용산구 한강로3가 98,"     300,000",102.8617,38층
동아그린,용산구 이촌동 411,"     138,000",59.58,2층
한가람,용산구 이촌동 404,"     180,000",59.88,8층
한가람,용산구 이촌동 404,"     186,000",59.88,21층
현대한강,용산구 이촌동 400,"     166,000",59.55,12층
반도,용산구 이촌동 301-170,"     340,000",167.18,4층
한강(대우),용산구 이촌동 415,"     238,000",84.94,19층
한강(대우),용산구 이촌동 415,"     210,000",84.98,11층
강촌,용산구 이촌동 402,"     225,000",84.85,18층
한강맨숀,용산구 이촌동 300-23,"     333,000",87.54,3층
한강맨숀,용산구 이촌동 300-23,"     380,000",87.54,1층
한가람,용산구 이촌동 404,"     266,000",114.96,17층
청화1,용산구 이태원동 22-2,"     245,000",142.71,11층
청화1,용산구 이태원동 22-2,"     260,000",142.71,6층
형우베스트빌3차,용산구 한남동 27-2,"     385,000",228.21,6층
한남더힐,용산구 한남동 810,"     850,000",235.312,6층
파르크한남,용산구 한남동 410,"   1,350,000",268.67,5층
한강르네상스,용산구 서빙고동 241-47,"     145,000",60.42,6층
신동아1,용산구 보광동 448,"     221,000",84.93,1층
리버빌(삼성),용산구 보광동 151,"     121,500",59.7,5층
텐즈힐(2단지),성동구 상왕십리동 811,"     215,000",125.6,6층
상리제나우스,성동구 하왕십리동 966-18,"      13,400",12.84,9층
왕십리자이,성동구 하왕십리동 1071,"     122,500",59.99,1층
센트라스,성동구 하왕십리동 1070,"     175,000",84.99,23층
센트라스,성동구 하왕십리동 1070,"     147,500",59.93,23층
무학현대,성동구 하왕십리동 992,"      95,000",84.675,4층
삼성쉐르빌,성동구 도선동 69,"     100,000",71.34,9층
우성에비뉴,성동구 마장동 835,"      77,800",70.88,10층
한양마이라움,성동구 사근동 315,"      19,600",17.99,4층
서울숲 한신 더 휴,성동구 행당동 349,"     127,500",59.91,21층
행당한진타운,성동구 행당동 346,"     147,000",84.71,21층
신동아,성동구 행당동 344,"      95,000",59.97,4층
서울숲 한신 더 휴,성동구 행당동 349,"     117,000",59.94,24층
서울숲행당푸르지오,성동구 행당동 376,"     131,000",59.81,6층
행당한진타운,성동구 행당동 346,"     106,000",59.96,1층
대림e-편한세상,성동구 행당동 347,"     126,000",84.87,4층
서울숲리버뷰자이,성동구 행당동 380,"     102,000",59.97,30층
서울숲 한신 더 휴,성동구 행당동 349,"     153,000",114.97,8층
대림강변타운,성동구 응봉동 15,"     112,500",59.76,19층
서울숲리버그린동아아파트,성동구 응봉동 276,"     153,000",84.65,19층
대림(1차),성동구 응봉동 100,"     174,000",113.71,3층
