아파트명,주소,가격,면적,층수
경희궁의아침3단지,종로구 내수동 72,"     200,000",150.48,3층
아르젠종로,종로구 연지동 163-3,"      20,000",18.02,10층
포레스트힐시티,종로구 효제동 65-2,"      19,000",16.672,6층
이화에수풀,종로구 연건동 195-10,"      19,500",16.98,7층
이화에수풀,종로구 연건동 195-10,"      19,000",16.98,11층
CS타워,종로구 충신동 62-2,"      13,500",22.17,12층
아남1,종로구 명륜2가 4,"     118,000",84.9,18층
종로아인스빌,종로구 숭인동 1392-1,"      10,500",12.15,12층
삼전솔하임4차,종로구 숭인동 318-2,"      15,700",15.09,11층
종로센트레빌,종로구 숭인동 2-1,"     109,000",84.92,11층
동문타운,종로구 숭인동 181-105,"      54,000",59.56,-1층
주숭보아파트,종로구 숭인동 535,"      44,750",59.9,6층
삼전솔하임2차,종로구 숭인동 296-19,"      10,200",15,7층
대성아파트,종로구 행촌동 41-1,"      20,000",19.27,8층
대성아파트,종로구 행촌동 41-1,"      26,000",19.27,7층
인왕산아이파크,종로구 무악동 60,"     139,900",84.858,16층
쌍용남산플래티넘,중구 회현동2가 87,"     250,000",177,23층
충무,중구 묵정동 11-2,"      59,500",54.18,1층
오렌지카운티을지로,중구 오장동 145-1,"      25,000",14.37,14층
오렌지카운티을지로,중구 오장동 145-1,"      25,000",14.37,15층
오렌지카운티을지로,중구 오장동 145-1,"      25,000",14.37,13층
오렌지카운티을지로,중구 오장동 145-1,"      25,000",14.37,14층
신당아르브,중구 신당동 160-5,"      14,000",18.08,3층
신당역솔하임,중구 신당동 140-23,"      16,000",14.08,19층
푸른마을(B),중구 신당동 432-922,"      23,400",59.42,2층
스위스빌라,중구 신당동 432-2000,"      15,000",38.53,1층
푸른마을(B),중구 신당동 432-922,"      20,800",59.37,3층
남산타운,중구 신당동 844,"     118,000",59.94,6층
동대문와이즈캐슬,중구 흥인동 119,"      15,000",15.55,13층
DUO302,중구 황학동 819,"      15,500",15.97,11층
DUO302,중구 황학동 819,"      15,500",15.97,11층
한양I-Class,중구 황학동 787,"      10,000",16.37,14층
바비엥3,중구 순화동 215,"      60,000",69.29,14층
브라운스톤서울,중구 중림동 355,"     150,000",139.562,20층
서울역센트럴자이,중구 만리동2가 176-1,"     170,000",84.972,4층
로얄카운티-3,용산구 원효로1가 17-66,"     120,000",130.93,2층
프라임펠리스,용산구 문배동 24-8,"      15,500",13.69,18층
시티파크(2단지),용산구 한강로3가 63-387,"     249,000",117.62,22층
강촌,용산구 이촌동 402,"     210,000",84.77,8층
래미안첼리투스,용산구 이촌동 436,"     509,998",124.02,41층
한가람,용산구 이촌동 404,"     283,000",114.96,17층
강서,용산구 이촌동 193-5,"     118,000",54.25,4층
삼익,용산구 이촌동 300-301,"     233,500",104.86,6층
한강맨숀,용산구 이촌동 300-23,"     430,000",120.56,2층
로얄맨숀,용산구 이촌동 301-10,"     237,500",186.12,8층
한가람,용산구 이촌동 404,"     188,300",59.88,9층
청화1,용산구 이태원동 22-2,"     290,000",174.38,8층
창덕아파트,용산구 이태원동 252-1,"      80,000",84.75,2층
한남힐스테이트,용산구 한남동 807,"     220,000",130.898,1층
텐즈힐(1단지),성동구 하왕십리동 1066,"     230,000",129.34,24층
벽산,성동구 하왕십리동 258,"     120,000",84.94,8층
왕십리KCC스위첸,성동구 하왕십리동 1002,"     111,000",59.851,10층
상리제나우스,성동구 하왕십리동 966-18,"      13,000",12.84,5층
센트라스,성동구 하왕십리동 1070,"     184,000",84.99,22층
상리제나우스,성동구 하왕십리동 966-18,"      13,000",12.84,3층
삼성쉐르빌,성동구 도선동 69,"     108,500",84.91,26층
삼성홈타운,성동구 마장동 834,"      20,000",18.06,2층
세림,성동구 마장동 784,"      88,000",40.86,12층
마장동중앙하이츠,성동구 마장동 819,"     110,000",84.8,2층
행당한진타운,성동구 행당동 346,"     118,000",59.96,9층
행당한진타운,성동구 행당동 346,"      92,000",59.96,3층
행당한진타운,성동구 행당동 346,"     117,000",59.96,21층
행당브라운스톤,성동구 행당동 364,"     116,000",59.27,4층
서울숲리버뷰자이,성동구 행당동 380,"     199,000",84.96,18층
서울숲리버뷰자이,성동구 행당동 380,"     163,000",59.97,11층
대림(1차),성동구 응봉동 100,"     144,000",75.51,14층
대림강변타운,성동구 응봉동 15,"     103,000",59.76,6층
이편한세상금호파크힐스,성동구 금호동1가 280,"     175,000",84.932,6층
벽산,성동구 금호동1가 633,"     160,000",84.82,14층
이편한세상금호파크힐스,성동구 금호동1가 280,"     203,000",124.625,5층
이편한세상금호파크힐스,성동구 금호동1가 280,"     150,000",59.949,8층
신금호파크자이,성동구 금호동2가 1,"     141,500",59.98,8층
신금호파크자이,성동구 금호동2가 1,"     158,500",59.98,16층
금호한신,성동구 금호동3가 1662,"     108,900",59.99,6층
브라운스톤2차,성동구 금호동4가 1550,"     160,000",84.98,14층
힐스테이트서울숲리버,성동구 금호동4가 1553,"     255,000",114.89,5층
힐스테이트서울숲리버,성동구 금호동4가 1553,"     280,000",114.86,9층
힐스테이트서울숲리버,성동구 금호동4가 1553,"     202,000",84.92,7층
대우,성동구 금호동4가 800,"     163,750",114.71,1층
대우,성동구 금호동4가 800,"     122,000",59.97,20층
극동,성동구 옥수동 428,"     115,000",57.78,1층
한남하이츠,성동구 옥수동 220-1,"     370,000",177.12,11층
트리마제,성동구 성수동1가 718,"     207,000",49.6683,15층
쌍용,성동구 성수동1가 706,"     138,500",59.76,11층
현대그린,성동구 성수동1가 33-2,"     110,000",56.97,2층
서울숲한양현대,성동구 성수동1가 707,"     150,000",84.81,10층
트리마제,성동구 성수동1가 718,"     303,000",84.8111,3층
양지쉐르빌아파트,성동구 송정동 97,"      52,700",59.02,4층
서울숲아이파크,성동구 송정동 104,"     133,000",84.87,15층
욱현하이브Ⅲ,광진구 중곡동 699,"      13,940",15.69,5층
동우아파트,광진구 구의동 31-9,"      35,000",47.7,7층
구의현대2단지,광진구 구의동 611,"     152,200",84.88,27층
현대프라임,광진구 구의동 631-1,"     216,000",126.66,11층
래미안파크스위트,광진구 구의동 668,"     130,000",59.98,2층
아차산한라아파트,광진구 구의동 662,"      59,500",60.39,6층
구의현대2단지,광진구 구의동 611,"     157,500",84.91,8층
새한,광진구 구의동 656,"      93,000",84.91,3층
워커힐푸르지오,광진구 광장동 148-4,"     147,000",92.4,7층
연세리버빌6차,광진구 광장동 184-1,"     170,000",174.83,8층
현대파크빌,광진구 광장동 577,"     171,000",84.81,20층
현대3,광진구 광장동 484,"     127,000",59.67,6층
광장현대9단지,광진구 광장동 576,"     133,000",59.97,6층
현대3,광진구 광장동 484,"      66,000",59.67,8층
현대파크빌,광진구 광장동 577,"     166,000",84.81,7층
워커힐리버빌,광진구 광장동 124,"     202,000",235.56,4층
이튼타워리버1차,광진구 자양동 510-5,"     164,000",84.59,24층
대동,광진구 자양동 784-1,"     131,000",84.65,6층
자양호반써밋,광진구 자양동 861,"      60,000",40.183,14층
더샵스타시티,광진구 자양동 227-7,"     201,000",119.41,12층
한양,광진구 자양동 695,"     185,000",107.31,11층
광진하우스토리한강,광진구 자양동 813,"     215,000",141.54,16층
한강우성,광진구 자양동 87-1,"     151,000",84.72,20층
우성1,광진구 자양동 579,"     133,000",79.75,11층
광진코지웰,광진구 화양동 113-1,"      12,400",13.83,3층
아스하임(111-102),광진구 화양동 111-102,"      19,500",14.11,17층
래미안 허브리츠,동대문구 용두동 792,"     137,000",84.96,17층
동대문푸르지오시티(도시형생활주택),동대문구 용두동 104-3,"      45,000",36.99,5층
래미안 허브리츠,동대문구 용두동 792,"     140,000",84.97,17층
동대문푸르지오시티(도시형생활주택),동대문구 용두동 104-3,"      45,500",30.11,16층
래미안 허브리츠,동대문구 용두동 792,"     158,000",114.98,7층
한신아파트,동대문구 제기동 1212,"      95,000",84.76,14층
효성트럼프,동대문구 제기동 134-73,"      51,500",84.64,2층
동성네스트빌(1158-17),동대문구 제기동 1158-17,"      60,000",76.17,1층
한신아파트,동대문구 제기동 1212,"      94,000",84.76,8층
전농SK,동대문구 전농동 10,"      85,200",59.34,20층
래미안크레시티,동대문구 전농동 690,"     159,000",84.96,9층
리베르떼,동대문구 전농동 597-5,"      35,500",27.23,13층
청계지웰에스테이트,동대문구 답십리동 498-7,"      13,950",18.585,7층
답십리파크자이,동대문구 답십리동 1014,"      97,700",49.27,15층
보광타워,동대문구 답십리동 530-4,"      23,500",24.46,8층
답십리청솔우성,동대문구 답십리동 80,"      80,800",59.74,8층
래미안위브,동대문구 답십리동 1003,"     141,000",84.98,3층
청계벽산메가트리움,동대문구 답십리동 999,"      92,000",84.96,6층
보광타워,동대문구 답십리동 530-4,"      23,500",24.27,13층
청계푸르지오시티,동대문구 답십리동 497-23,"      13,650",18.92,14층
우창프라자,동대문구 답십리동 494-2,"      68,000",95.76,12층
청계푸르지오시티,동대문구 답십리동 497-23,"      40,000",30.42,16층
청계지웰에스테이트,동대문구 답십리동 498-7,"      14,000",18.585,12층
동아,동대문구 답십리동 10,"      89,000",84.72,20층
현대썬앤빌청계,동대문구 답십리동 530-15,"      12,900",14.72,10층
현대썬앤빌청계,동대문구 답십리동 530-15,"      13,000",14.82,8층
우성그린,동대문구 답십리동 989-1,"      71,000",59.36,7층
우성그린,동대문구 답십리동 989-1,"      80,000",84.98,4층
두산위브,동대문구 답십리동 998,"     122,000",84.91,20층
청계푸르지오시티,동대문구 답십리동 497-23,"      15,700",18.92,17층
청계푸르지오시티,동대문구 답십리동 497-23,"      15,000",18.92,16층
장안현대홈타운(336),동대문구 장안동 336,"      95,000",84.87,3층
아르떼하임,동대문구 장안동 372-12,"      38,000",53.34,9층
래미안장안2차,동대문구 장안동 329-3,"      98,200",81.05,2층
청명에버아트2차,동대문구 장안동 382-4,"      30,800",37.07,13층
월튼파크뷰(342-21),동대문구 장안동 342-21,"      42,940",54.23,10층
장안현대홈타운(336),동대문구 장안동 336,"     139,000",133.72,21층
장안힐스테이트,동대문구 장안동 329-2,"     105,000",84.897,12층
한신,동대문구 청량리동 60,"      80,500",59.97,3층
휘경미소지움,동대문구 휘경동 106,"      77,000",59.84,15층
현대,동대문구 이문동 54,"      76,000",59.92,7층
쌍용,동대문구 이문동 64,"      70,000",59.99,2층
대림e-편한세상,동대문구 이문동 225,"      98,500",79.35,2층
신영,중랑구 면목동 538,"       8,500",14.43,4층
신성,중랑구 면목동 1519,"      63,000",59.91,8층
면목루브루,중랑구 면목동 1542,"      42,000",54.56,2층
삼성제이드아파트,중랑구 면목동 194-3,"      50,500",63.08,4층
면목루브루,중랑구 면목동 1542,"      42,000",54.56,2층
용마한신,중랑구 면목동 1077-1,"      43,000",35.44,10층
신영,중랑구 면목동 538,"      10,000",14.43,7층
현대휴온,중랑구 면목동 1535,"      23,800",35.5,6층
남청파인힐(101동),중랑구 면목동 1526,"      64,400",81.93,3층
면목삼익아파트,중랑구 면목동 1516,"      66,500",59.5,16층
프레미어스엠코,중랑구 상봉동 500,"     135,000",111.56,17층
주함해븐타워,중랑구 상봉동 115-61,"      13,000",15.73,4층
상봉듀오트리스,중랑구 상봉동 501,"     125,500",117.07,26층
