아파트명,주소,가격,면적,층수
용산롯데캐슬센터포레,용산구 효창동 287,"     150,500",59.8677,5층
삼성래미안,용산구 도원동 23,"      70,000",59.94,12층
브라운스톤,용산구 용문동 90,"     145,000",84.76,10층
용산큐브,용산구 문배동 24-4,"      19,900",13.01,18층
리첸시아용산B,용산구 문배동 40-31,"     220,000",145.78,23층
용산큐브,용산구 문배동 24-4,"      20,000",13.01,15층
용산큐브,용산구 문배동 24-4,"      17,600",13.01,20층
용산큐브,용산구 문배동 24-4,"      19,300",13.01,15층
센트럴파크,용산구 한강로1가 216-11,"      70,000",27.82,6층
센트럴파크,용산구 한강로1가 216-11,"      69,900",29.84,3층
용산파크타워(24-0),용산구 용산동5가 24,"     310,000",134.02,14층
용산파크타워(24-0),용산구 용산동5가 24,"     330,000",124.8,36층
한강대우트럼프월드3,용산구 한강로3가 65-230,"     300,000",159.77,20층
한가람,용산구 이촌동 404,"     189,000",59.88,10층
한강맨숀,용산구 이촌동 300-23,"     445,000",120.33,3층
준아트빌,용산구 이태원동 124-1,"     400,000",228.02,14층
현대하이페리온,용산구 한남동 805,"     370,000",197.22,12층
나인원한남,용산구 한남동 829,"     900,000",244.3478,2층
파르크한남,용산구 한남동 410,"   1,200,000",268.95,2층
한남동리첸시아,용산구 한남동 72-1,"      80,000",37.53,11층
한성1,용산구 한남동 29-4,"      59,500",32.17,5층
한남더힐,용산구 한남동 810,"     270,000",59.686,2층
한성1,용산구 한남동 29-4,"      40,000",24.76,-1층
텐즈힐(2단지),성동구 상왕십리동 811,"     134,000",59.98,1층
벽산,성동구 하왕십리동 258,"     123,000",84.94,9층
텐즈힐(1단지),성동구 하왕십리동 1066,"     140,000",59.88,8층
센트라스,성동구 하왕십리동 1070,"     153,000",59.94,19층
센트라스,성동구 하왕십리동 1070,"     175,000",84.99,8층
상리제나우스,성동구 하왕십리동 966-18,"      13,000",12.84,6층
현대,성동구 마장동 818,"     125,000",84.91,25층
삼성홈타운,성동구 마장동 834,"      17,500",18.06,2층
두산,성동구 행당동 345,"     101,000",59.94,21층
행당한진타운,성동구 행당동 346,"     115,500",59.96,20층
서울숲더샵,성동구 행당동 377,"     257,500",150.2,35층
서울숲한성,성동구 행당동 1-115,"      73,000",83.64,5층
대림e-편한세상,성동구 행당동 347,"     173,000",114.94,13층
대림e-편한세상,성동구 행당동 347,"     173,000",114.94,13층
금호삼성래미안,성동구 금호동1가 1500,"     120,000",59.95,8층
신금호두산위브,성동구 금호동1가 1818,"     123,000",84.32,4층
금호1차푸르지오,성동구 금호동3가 917,"     100,000",59.97,4층
롯데,성동구 금호동4가 1250,"     139,500",84.99,3층
서울숲푸르지오,성동구 금호동4가 340,"     162,000",84.87,9층
대우,성동구 금호동4가 800,"     143,000",84.71,5층
서울숲푸르지오,성동구 금호동4가 340,"     171,000",84.6,6층
극동,성동구 옥수동 428,"     136,500",68.58,11층
래미안 옥수 리버젠,성동구 옥수동 561,"     204,000",84.81,10층
옥수파크힐스117동~125동,성동구 옥수동 528-1,"     151,000",59.78,12층
쌍용,성동구 성수동1가 706,"     139,000",59.76,20층
트리마제,성동구 성수동1가 718,"     105,000",25.3284,12층
트리마제,성동구 성수동1가 718,"     550,000",152.1556,16층
롯데캐슬파크,성동구 성수동2가 835,"     100,000",58.491,14층
신성미소지움,성동구 성수동2가 833,"     108,000",59.4,1층
힐스테이트,성동구 성수동2가 843,"     170,000",57.49,3층
현대프라임,광진구 구의동 631-1,"     125,000",59.82,14층
구의자이르네,광진구 구의동 671,"     100,000",73.6556,13층
광나루현대,광진구 광장동 567,"     128,000",84.59,11층
청구,광진구 광장동 566,"     116,000",59.95,14층
극동2,광진구 광장동 218-1,"     175,000",84.55,11층
현대파크빌,광진구 광장동 577,"     145,000",59.55,11층
한강우성,광진구 자양동 87-1,"     146,000",84.72,12층
로얄동아,광진구 자양동 644,"     101,000",59.91,11층
현대3,광진구 자양동 670,"     124,500",84.9,11층
현대3,광진구 자양동 670,"     124,500",84.9,11층
자양10차현대홈타운,광진구 자양동 792,"     145,000",84.46,4층
더샵스타시티,광진구 자양동 227-7,"     277,500",163.53,20층
이튼타워리버1차,광진구 자양동 510-5,"     155,500",84.26,15층
한라아파트,광진구 자양동 762,"     105,000",59.96,14층
아스하임(111-102),광진구 화양동 111-102,"      19,500",14.11,18층
화양타워,광진구 화양동 110-37,"       8,500",20.69,2층
신원리브웰화양동주상복합,광진구 화양동 111-88,"      19,800",16.92,5층
광진동양파라곤1단지,광진구 군자동 360-20,"     127,000",124.65,10층
동대문베네스트,동대문구 용두동 100-5,"      25,000",18.36,19층
동대문푸르지오시티(도시형생활주택),동대문구 용두동 104-3,"      40,000",30.11,5층
동대문푸르지오시티(도시형생활주택),동대문구 용두동 104-3,"      19,000",19.51,17층
신동아,동대문구 용두동 779,"      86,300",71.01,11층
청계한양아이클래스,동대문구 용두동 255-49,"      18,100",14.22,18층
어진재,동대문구 제기동 1213,"      17,000",15.61,4층
전농동신성미소지움,동대문구 전농동 687,"     108,500",55.371,17층
래미안크레시티,동대문구 전농동 690,"     135,200",59.99,11층
전농SK,동대문구 전농동 10,"     100,000",84.95,12층
동대문롯데캐슬노블레스,동대문구 전농동 695,"     159,000",84.98,23층
동대문롯데캐슬노블레스,동대문구 전농동 695,"     159,000",84.98,23층
청계지웰에스테이트,동대문구 답십리동 498-7,"      13,300",18.585,11층
답십리파크자이,동대문구 답십리동 1014,"     120,000",59.91,14층
답십리파크자이,동대문구 답십리동 1014,"     117,000",59.91,7층
래미안엘파인아파트,동대문구 답십리동 1000,"      98,500",84.94,9층
현대썬앤빌청계,동대문구 답십리동 530-15,"      12,000",14.72,8층
청계지웰에스테이트,동대문구 답십리동 498-7,"      13,000",19.525,9층
동답한신,동대문구 답십리동 42,"      50,000",35.45,11층
청계푸르지오시티,동대문구 답십리동 497-23,"      14,700",18.92,20층
현대썬앤빌청계,동대문구 답십리동 530-15,"      15,000",18.27,13층
현대썬앤빌청계,동대문구 답십리동 530-15,"      13,200",14.82,13층
센시티16,동대문구 답십리동 488-18,"      10,500",14.244,14층
흥해오크팰리스(440-5),동대문구 장안동 440-5,"      63,800",76.68,7층
현대썬앤빌601,동대문구 장안동 373-3,"      11,000",18.35,18층
브이티스타일,동대문구 장안동 309-7,"      68,200",40.43,8층
장안현대,동대문구 장안동 95-1,"      88,000",95.4,9층
신부파스카(319-3),동대문구 장안동 319-3,"      49,000",63.64,7층
장안삼성쉐르빌,동대문구 장안동 371-1,"      85,000",127.75,14층
래미안장안,동대문구 장안동 354-2,"     105,000",84.774,7층
래미안장안,동대문구 장안동 354-2,"      81,000",84.774,5층
장안푸르미에,동대문구 장안동 466-5,"      12,500",12.6512,3층
장안현대홈타운(336),동대문구 장안동 336,"     116,500",112.78,23층
장안삼성쉐르빌,동대문구 장안동 371-1,"      89,000",119.05,10층
장안푸르미에,동대문구 장안동 466-5,"      12,500",12.6512,8층
래미안장안2차,동대문구 장안동 329-3,"      98,600",81.05,2층
장안현대홈타운(336),동대문구 장안동 336,"     104,000",84.87,3층
미주,동대문구 청량리동 235-1,"     153,000",137.46,9층
베라체캠퍼스,동대문구 회기동 346-18,"      24,000",24.011,10층
베라체캠퍼스,동대문구 회기동 346-18,"      24,800",24.011,4층
베라체캠퍼스,동대문구 회기동 346-18,"      22,300",24.319,4층
캠퍼스드림오피스텔,동대문구 휘경동 336-32,"      20,800",16.04,14층
롯데,동대문구 휘경동 78,"      68,500",59.94,2층
캠퍼스드림오피스텔,동대문구 휘경동 336-32,"      21,600",16.04,9층
이문삼성래미안아파트,동대문구 이문동 425,"     114,000",114.988,11층
대림e-편한세상,동대문구 이문동 225,"      82,000",59.958,17층
삼익,동대문구 이문동 73,"      75,000",59.95,10층
두산4,중랑구 면목동 1522,"      83,000",84.86,2층
라온프라이빗,중랑구 면목동 1544,"     104,500",59.9855,7층
용마금호타운,중랑구 면목동 494,"      80,500",84.9,9층
온세솔내움,중랑구 면목동 1524,"      60,500",69.6946,2층
세모하이츠(B),중랑구 면목동 132-64,"      60,000",76.38,4층
용마,중랑구 면목동 354-12,"      37,000",76.08,2층
형진,중랑구 면목동 1512,"      54,800",59.94,4층
면목삼익아파트,중랑구 면목동 1516,"      85,000",84.99,8층
포인트아파트비동,중랑구 면목동 142-8,"      51,500",83.2,4층
건원베스트원,중랑구 면목동 105-4,"      17,900",17.43,12층
포시티,중랑구 상봉동 113-1,"      10,700",14.855,5층
건영2차아파트,중랑구 상봉동 63,"      72,200",57.3,10층
주함해븐타워,중랑구 상봉동 115-61,"      12,400",14.55,14층
포시티,중랑구 상봉동 113-1,"      10,000",14.855,16층
프레미어스엠코,중랑구 상봉동 500,"     122,000",101.08,28층
건영1,중랑구 상봉동 1,"      83,000",84.96,6층
동성네스트빌1동,중랑구 상봉동 32-1,"      41,000",71.1,3층
청원다미소,중랑구 중화동 286-22,"      77,500",84.82,10층
동양엔파트2차,중랑구 중화동 454,"      96,000",84.87,7층
한솔e(B동),중랑구 중화동 19-3,"      32,500",82.65,3층
청원다미소,중랑구 중화동 286-22,"      69,500",84.77,5층
이편한세상화랑대,중랑구 묵동 396,"     110,000",84.834,9층
묵동자이(1단지),중랑구 묵동 164-4,"     102,000",111.32,21층
이편한세상화랑대,중랑구 묵동 396,"     101,500",59.953,14층
신도,중랑구 묵동 167,"      30,000",30.81,22층
신내,중랑구 묵동 13,"      52,500",39.84,5층
이편한세상화랑대,중랑구 묵동 396,"     114,000",84.834,12층
신내대림아파트,중랑구 묵동 20,"     105,000",102.7,4층
신원,중랑구 망우동 573,"      49,300",59.62,11층
현대,중랑구 망우동 508-17,"      29,400",51.69,3층
대보,중랑구 망우동 236-7,"      39,000",44.01,5층
예성그린캐슬,중랑구 망우동 577,"      47,500",58.9,3층
중랑숲리가,중랑구 망우동 583,"      85,000",84.956,11층
경남,중랑구 망우동 226,"      50,000",59.94,5층
한울네세창,중랑구 망우동 579,"      55,000",78.75,6층
해오름101동,중랑구 망우동 508-14,"      52,000",84.972,4층
신내9진흥,중랑구 신내동 657,"      40,000",33.18,4층
신내6대주,중랑구 신내동 650,"      54,500",39.84,1층
새한,중랑구 신내동 795,"      74,850",84.4,5층
동성3,중랑구 신내동 618,"      58,500",59.4,1층
신내6대주,중랑구 신내동 650,"      72,000",59.76,8층
동성3,중랑구 신내동 618,"      92,500",134.88,10층
신내9진흥,중랑구 신내동 657,"      44,000",33.18,11층
데시앙,중랑구 신내동 317,"      69,000",59.99,1층
신내6대주,중랑구 신내동 650,"      75,500",59.76,7층
신내9진흥,중랑구 신내동 657,"      42,400",33.18,15층
휴아름스튜디오,성북구 성북동1가 35-22,"      16,000",13.28,11층
동부센트레빌,성북구 돈암동 633,"     103,000",80.54,13층
한진(609-1),성북구 돈암동 609-1,"      67,850",59.58,2층
한진(609-1),성북구 돈암동 609-1,"      51,800",59.58,12층
이수브라운스톤돈암,성북구 돈암동 636,"      87,800",59.99,17층
한진(609-1),성북구 돈암동 609-1,"      71,000",59.58,11층
성신여대역솔하임,성북구 동소문동5가 15,"      21,500",14.022,9층
코오롱,성북구 삼선동4가 73,"      65,000",59.94,5층
안암동삼성래미안,성북구 안암동1가 361,"     123,000",114.926,4층
정릉힐스테이트3차,성북구 정릉동 1031,"      80,500",59.98,1층
정릉힐스테이트3차,성북구 정릉동 1031,"      90,500",84.97,5층
정릉풍림아이원,성북구 정릉동 239,"      45,000",84.09,11층
정릉힐스테이트3차,성북구 정릉동 1031,"      89,000",84.97,8층
길음뉴타운경남아너스빌,성북구 정릉동 1015,"      59,000",45.77,3층
정릉풍림아이원,성북구 정릉동 239,"      60,000",59.88,4층
정릉우성아파트 101~105동,성북구 정릉동 1020,"      77,000",84.96,7층
"산장아파트가동,나동",성북구 정릉동 780,"      45,000",52.89,4층
정릉e-편한세상,성북구 정릉동 1028,"      75,500",59.77,13층
정릉동푸른,성북구 정릉동 767-2,"      50,000",78.18,4층
정릉풍림아이원,성북구 정릉동 239,"      60,000",59.88,6층
정릉우성아파트 101~105동,성북구 정릉동 1020,"      76,000",84.96,10층
길음뉴타운4단지(e편한세상),성북구 길음동 1281,"     109,800",84.64,17층
길음뉴타운8단지(래미안),성북구 길음동 1284,"     142,000",114.99,14층
길음뉴타운3단지푸르지오,성북구 길음동 1280-1,"      82,000",59.99,2층
래미안길음센터피스,성북구 길음동 498,"     120,000",59.99,25층
길음뉴타운8단지(래미안),성북구 길음동 1284,"     105,900",84.94,2층
래미안크리시엘,성북구 종암동 80,"      83,000",59.99,7층
우림카이저팰리스,성북구 종암동 132,"      90,000",84.98,16층
종암2차SKVIEW,성북구 종암동 135,"      90,000",59.98,6층
아이파크종암동2차,성북구 종암동 131,"     102,000",84.73,13층
종암에스케이,성북구 종암동 104-1,"     110,000",114.75,26층
래미안세레니티,성북구 종암동 133,"      92,500",59.97,8층
래미안크리시엘,성북구 종암동 80,"      86,800",59.99,15층
래미안세레니티,성북구 종암동 133,"      97,500",59.97,7층
선경(127),성북구 종암동 127,"      56,000",59.17,2층
동일하이빌뉴시티,성북구 하월곡동 230,"     143,500",126.6,20층
래미안월곡,성북구 하월곡동 225,"      65,000",59.754,8층
래미안월곡,성북구 하월곡동 225,"     115,000",84.589,18층
동신,성북구 하월곡동 219,"      90,000",114.88,1층
월곡래미안루나밸리,성북구 하월곡동 226,"      98,000",59.98,11층
동아에코빌,성북구 상월곡동 101,"      86,700",84.97,9층
우남푸르미아,성북구 상월곡동 55-56,"      54,500",59.64,11층
석계역한일노벨리아시티,성북구 장위동 8-2,"      12,500",14.7145,10층
세영아파트,성북구 장위동 233-608,"      80,000",52.56,2층
석계역한일노벨리아시티,성북구 장위동 8-2,"      11,000",14.7145,6층
석계역한일노벨리아시티,성북구 장위동 8-2,"      11,025",15.2144,9층
석계역한일노벨리아시티,성북구 장위동 8-2,"      11,550",15.2144,12층
중앙하이츠,성북구 석관동 110-2,"      60,000",59.79,5층
신동아파밀리에,성북구 석관동 408,"      84,000",84.81,6층
푸르지오시티,강북구 미아동 160-3,"      12,500",18.6479,10층
이너스내안에,강북구 미아동 1361,"      60,000",84.96,1층
두원프라자,강북구 미아동 1351,"      63,000",98.22,8층
푸르지오시티,강북구 미아동 160-3,"      28,500",37.4389,18층
에스케이북한산시티,강북구 미아동 1353,"      74,500",59.98,6층
번동한양아파트,강북구 번동 133-1,"      65,000",84.67,9층
삼성,강북구 번동 470-1,"      70,000",84.96,16층
번동솔그린,강북구 번동 136,"      57,000",59.82,10층
한솔솔파크,강북구 번동 138,"      78,000",84.88,13층
진명,강북구 수유동 180-31,"      35,700",87.78,2층
형인휴아름,강북구 수유동 732,"      59,800",73.3,7층
수유역하이씨티,강북구 수유동 733,"       9,000",12.33,11층
성원상떼빌,강북구 우이동 1,"      45,500",71.78,2층
현대1,도봉구 쌍문동 54,"      54,000",56.7,10층
한양2,도봉구 쌍문동 59,"      38,800",35.1,4층
성원하이츠(B동),도봉구 쌍문동 574-1,"      25,000",64.16,3층
e편한세상,도봉구 쌍문동 731,"      70,000",84.965,10층
북한산코오롱하늘채,도봉구 쌍문동 732,"      85,800",84.98,6층
동익미라벨,도봉구 쌍문동 285-5,"      54,000",84.39,1층
한양5,도봉구 쌍문동 59-3,"      58,000",76.405,11층
한양2,도봉구 쌍문동 59,"      49,000",48.96,4층
한원힐트리움아레나,도봉구 방학동 725-9,"      44,000",31.29,14층
우성아파트2,도봉구 방학동 508,"      63,500",84.98,1층
송학휴스테이,도봉구 방학동 636,"      31,500",51.257,4층
송학휴스테이,도봉구 방학동 636,"      31,500",49.125,2층
송학휴스테이,도봉구 방학동 636,"      42,000",55.539,6층
삼익세라믹아파트,도봉구 방학동 274,"      49,000",58.77,3층
벽산아파트1,도봉구 방학동 275,"      52,000",52.36,6층
신동아아파트2,도봉구 방학동 531,"      62,500",84.86,5층
신동아아파트1,도봉구 방학동 271-1,"      90,000",126.89,3층
신동아아파트1,도봉구 방학동 271-1,"      44,000",43.35,13층
대상타운현대아파트,도봉구 방학동 720-1,"     102,900",84.78,4층
삼익세라믹아파트,도봉구 방학동 274,"      61,000",74.105,6층
신동아아파트1,도봉구 방학동 271-1,"      54,500",53.16,12층
대우그린,도봉구 창동 814,"      75,500",59.97,12층
창동주공3단지(해등마을),도봉구 창동 347,"      83,400",61.52,12층
스마트트라움,도봉구 창동 661-55,"      16,350",16.42,12층
북한산아이파크5차,도봉구 창동 825,"     108,000",84.4516,12층
쌍용,도봉구 창동 807,"      75,000",59.88,1층
주공19단지(창동리버타운),도봉구 창동 27,"     107,000",68.86,10층
주공19단지(창동리버타운),도봉구 창동 27,"      65,000",68.86,8층
동아청솔,도봉구 창동 808,"      85,500",59.76,5층
쌍용,도봉구 창동 807,"     114,700",84.76,18층
쌍용,도봉구 창동 807,"      81,000",59.88,21층
대우,도봉구 창동 804,"      66,500",59.86,9층
주공19단지(창동리버타운),도봉구 창동 27,"      89,000",59.39,6층
창동주공1단지,도봉구 창동 305,"      67,500",59.39,13층
서원,도봉구 도봉동 641,"      58,000",59.51,12층
서원,도봉구 도봉동 641,"      40,000",40.02,6층
동아에코빌,도봉구 도봉동 654,"      78,000",84.967,14층
서원,도봉구 도봉동 641,"      49,200",49.77,5층
주공2,노원구 월계동 556,"      67,500",58.65,4층
한진한화그랑빌,노원구 월계동 18,"     125,000",114.97,24층
청백3,노원구 월계동 780,"      42,500",39.84,13층
청백4,노원구 월계동 781,"      75,000",84.54,14층
주공2,노원구 월계동 556,"      53,800",44.52,12층
현대,노원구 월계동 929,"      84,500",84.98,2층
주공2,노원구 월계동 556,"      48,000",38.64,15층
삼호4,노원구 월계동 12,"      73,600",50.18,9층
시영3차(라이프)아파트,노원구 공릉동 715,"      45,000",39.6,9층
신명아파트,노원구 공릉동 382-14,"      59,000",59.99,12층
동신아파트,노원구 공릉동 745,"      89,000",114.98,14층
한일휴니스빌,노원구 공릉동 683-14,"      13,000",13.92,19층
동신아파트,노원구 공릉동 745,"      63,000",59.99,15층
삼익4단지아파트,노원구 공릉동 714,"      59,000",49.5,8층
풍림아파트A,노원구 공릉동 725,"      80,000",84.99,16층
공릉우성아파트,노원구 공릉동 738,"      60,500",59.26,12층
동부아파트,노원구 공릉동 705,"      57,000",59.34,4층
태강아파트(아이파크),노원구 공릉동 81,"      60,000",49.6,9층
극동,노원구 하계동 271-3,"      93,800",84.91,2층
건영,노원구 하계동 271-3,"      92,500",74.58,13층
장미(시영6),노원구 하계동 273,"      56,500",43.41,4층
상계불암대림,노원구 상계동 1289,"      81,500",84.96,18층
벽산,노원구 상계동 173-1,"      50,000",46.8,14층
상계주공6(고층),노원구 상계동 720,"      72,000",49.94,3층
금호타운,노원구 상계동 1270,"      69,500",84.54,9층
상계주공3(고층),노원구 상계동 730-2,"      81,000",58.01,10층
대망드림힐1,노원구 상계동 1304,"      72,000",67.239,12층
포레나노원,노원구 상계동 680,"     133,500",74.9561,13층
보람아파트,노원구 상계동 639,"      59,800",44.33,10층
상계주공3(고층),노원구 상계동 730-2,"      95,000",84.2,4층
상계주공6(고층),노원구 상계동 720,"      64,000",41.3,2층
상계주공3(고층),노원구 상계동 730-2,"      85,000",58.01,9층
동아불암,노원구 상계동 1285,"      77,000",84.9,7층
상계주공10(저층),노원구 상계동 666,"      73,000",54.54,3층
상계주공6(고층),노원구 상계동 720,"      79,000",58.01,11층
수락현대,노원구 상계동 1272,"      63,000",84.74,1층
노원현대,노원구 상계동 359,"      82,000",84.78,5층
수락파크빌,노원구 상계동 1269,"     105,000",114.82,5층
코오롱,노원구 상계동 1281,"      88,000",84.9,16층
수락현대,노원구 상계동 1272,"      72,200",84.87,6층
상계주공9(고층),노원구 상계동 670,"      57,000",45.9,12층
두산,노원구 상계동 1110,"      50,000",51.66,7층
상계대림,노원구 상계동 172,"      62,900",59.67,12층
청암2단지,노원구 상계동 1276,"      55,900",59.96,1층
청암2단지,노원구 상계동 1276,"      57,500",49.77,9층
노원센트럴푸르지오,노원구 상계동 1355,"     101,500",59.996,17층
벽산,노원구 상계동 173-1,"      50,000",46.8,11층
상계주공9(고층),노원구 상계동 670,"      58,000",45.9,11층
중계그린1단지,노원구 중계동 502-1,"      58,000",39.92,2층
주공5,노원구 중계동 359-1,"      86,000",58.46,14층
건영2,노원구 중계동 515-2,"      86,000",75.02,8층
성원1,노원구 중계동 580,"      91,200",59.75,16층
라이프,노원구 중계동 366,"     120,000",101.85,1층
주공5,노원구 중계동 359-1,"     105,000",76.51,10층
중계그린1단지,노원구 중계동 502-1,"      59,800",39.78,9층
금호타운(583),노원구 중계동 583,"      69,300",59.52,4층
삼성,노원구 중계동 593,"      94,000",84.75,5층
주공5,노원구 중계동 359-1,"      51,000",38.64,13층
중계그린1단지,노원구 중계동 502-1,"      57,500",39.91,4층
e편한세상 수색 에코포레,은평구 수색동 415-1,"      79,000",59.895,7층
e편한세상 수색 에코포레,은평구 수색동 415-1,"      85,000",84.951,1층
DMC롯데캐슬더퍼스트,은평구 수색동 417,"     103,000",59.96,7층
e편한세상 수색 에코포레,은평구 수색동 415-1,"      90,000",114.18,14층
힐스테이트녹번,은평구 녹번동 282,"     126,000",84.898,8층
힐스테이트녹번,은평구 녹번동 282,"     145,000",84.898,16층
녹번2현대,은평구 녹번동 278-1,"      85,000",84.94,11층
힐스테이트녹번,은평구 녹번동 282,"     109,000",59.938,13층
북한산푸르지오,은평구 녹번동 281,"     147,000",114.98,12층
연신내역트리플라101동,은평구 불광동 484-63,"      65,900",36.61,11층
라이프미성,은평구 불광동 248,"      95,000",84.65,3층
북한산힐스테이트1차아파트,은평구 불광동 635,"      81,000",59.817,8층
라이프미성,은평구 불광동 248,"      74,000",125.75,6층
라이프미성,은평구 불광동 248,"      81,000",66.7,13층
정익제이원5차,은평구 불광동 486-14,"      19,400",16.07,13층
효민아크로뷰,은평구 불광동 484-73,"      22,500",15.09,16층
연신내역트리플라101동,은평구 불광동 484-63,"      40,500",22.67,13층
베로니스,은평구 갈현동 468-5,"      50,500",52.1,6층
갈현건영,은평구 갈현동 541-1,"      42,500",59.99,1층
경남아너스빌,은평구 구산동 224,"      89,950",122.77,11층
구산그린빌,은평구 구산동 226,"      52,500",59.5,3층
갈현1단지e-편한세상,은평구 구산동 547,"      68,000",84.618,4층
벨뷰아파트,은평구 구산동 321-28,"      43,700",48.84,2층
경남아너스빌,은평구 구산동 224,"      48,100",122.77,16층
대경아르체아파트,은평구 대조동 26-14,"      31,500",25.28,8층
대경아르체아파트,은평구 대조동 26-14,"      41,000",29.99,13층
대경아르체아파트,은평구 대조동 26-14,"      45,000",29.99,2층
주주베에이,은평구 대조동 9-14,"      15,500",12.25,11층
삼성타운,은평구 대조동 231,"      67,000",59.4,16층
북한산포레스트,은평구 대조동 179-16,"      36,800",29.02,7층
대경아르체아파트,은평구 대조동 26-14,"      42,000",29.99,8층
대경아르체아파트,은평구 대조동 26-14,"      40,500",29.99,10층
대경아르체아파트,은평구 대조동 26-14,"      43,500",29.99,2층
서경아파트,은평구 대조동 186-21,"      30,300",28.18,8층
백련산에스케이뷰아이파크,은평구 응암동 767,"      90,000",59.8545,14층
백련산파크자이,은평구 응암동 766,"     104,000",84.669,2층
백련산힐스테이트4차,은평구 응암동 764,"      89,000",59.98,7층
백련산에스케이뷰아이파크,은평구 응암동 767,"     115,800",84.9039,15층
백련산힐스테이트3차,은평구 응암동 761,"      99,300",84.43,2층
응암푸르지오,은평구 응암동 176,"      88,000",84.2,12층
백련산힐스테이트2차,은평구 응암동 760,"      97,000",84.59,2층
백련산힐스테이트4차,은평구 응암동 764,"      88,500",59.98,17층
백련산힐스테이트3차,은평구 응암동 761,"      84,000",59.63,5층
백련산힐스테이트4차,은평구 응암동 764,"      90,000",59.98,18층
백련산에스케이뷰아이파크,은평구 응암동 767,"      90,000",59.8545,6층
자선메르시안(118-62),은평구 응암동 118-62,"      27,500",59.49,2층
백련산에스케이뷰아이파크,은평구 응암동 767,"      91,300",59.8545,16층
위산엘리시움,은평구 역촌동 17-17,"      36,000",39.26,9층
두성,은평구 역촌동 21-21,"      47,500",83.93,4층
위산엘리시움,은평구 역촌동 17-17,"      52,000",52.49,4층
신아,은평구 신사동 6-5,"      32,000",53.61,7층
신성,은평구 신사동 155-1,"      50,000",61.32,13층
현대1,은평구 신사동 359,"      69,700",84.17,5층
현대1,은평구 신사동 359,"      72,700",84.17,3층
상림마을8단지롯데캐슬(821~830동)BL1-12,은평구 진관동 20,"     105,000",84.79,5층
은평뉴타운솔하임,은평구 진관동 60,"      27,000",19.839,17층
상림마을7단지아이파크(702~705동)BL1-4,은평구 진관동 6,"     110,500",134.91,7층
은평뉴타운기자촌11단지,은평구 진관동 150,"      96,000",84.94,9층
구파발10단지어울림(1011~1019동)BL3-1,은평구 진관동 27,"      97,000",84.78,6층
우물골2단지두산위브(245~255동)BL2-6,은평구 진관동 81,"     129,000",101.42,3층
사랑채,서대문구 합동 31-9,"      68,000",73.83,2층
돈의문센트레빌,서대문구 냉천동 261,"     130,000",84.99,10층
독립문삼호,서대문구 영천동 100,"      75,000",84.78,6층
독립문극동(200-0),서대문구 현저동 200,"     130,000",84.87,4층
훼미리(1-70),서대문구 북아현동 1-70,"     121,850",79.85,3층
