주소,평균가격,평균면적
서울특별시 강남구 대치동 988-4,185000.0,84.91
서울특별시 강남구 대치동 992,168000.0,84.27
서울특별시 강남구 도곡동 161,162666.66666666666,71.04333333333334
서울특별시 강남구 도곡동 164-6,364000.0,204.965
서울특별시 강남구 도곡동 202,650000.0,210.5
서울특별시 강남구 도곡동 462,212333.33333333334,79.89
서울특별시 강남구 도곡동 464,180666.66666666666,52.72333333333333
서울특별시 강남구 도곡동 465,334600.0,142.228
서울특별시 강남구 도곡동 467,414656.25,148.3484375
서울특별시 강남구 도곡동 467-17,387105.2631578947,152.77421052631578
서울특별시 강남구 도곡동 467-19,42925.0,33.585625
서울특별시 강남구 도곡동 467-24,236333.33333333334,150.73444444444442
서울특별시 강남구 도곡동 467-29,492600.0,174.09679999999997
서울특별시 강남구 도곡동 467-6,253941.17647058822,148.68335294117645
서울특별시 강남구 도곡동 467-7,176000.0,102.535
서울특별시 강남구 도곡동 527,261502.04081632654,88.35073673469388
서울특별시 강남구 도곡동 538-3,219437.5,65.78125
서울특별시 강남구 도곡동 543-7,248833.33333333334,130.259
서울특별시 강남구 도곡동 869,207822.22222222222,137.14333333333332
서울특별시 강남구 도곡동 895-8,176357.14285714287,77.23142857142857
서울특별시 강남구 도곡동 91-5,216666.66666666666,84.64047619047619
서울특별시 강남구 도곡동 933,188000.0,101.375
서울특별시 강남구 도곡동 934-10,181950.0,84.83
서울특별시 강남구 도곡동 949-2,190000.0,147.21
서울특별시 강남구 도곡동 952,26900.0,28.11
서울특별시 강남구 도곡동 953-1,73116.66666666667,56.29
서울특별시 강남구 도곡동 955,52000.0,48.48
서울특별시 강남구 도곡동 960,164000.0,84.93
서울특별시 강남구 도곡동 961,154720.0,84.96
서울특별시 강남구 도곡동 963,195972.22222222222,95.90166666666667
서울특별시 강남구 도곡동 964,158500.0,84.825
서울특별시 강남구 도곡동 965,36000.0,28.882000000000005
서울특별시 강남구 도곡동 966,149000.0,83.49
서울특별시 강남구 도곡동 967,161050.0,68.96
서울특별시 강남구 도곡동 970,310000.0,181.381
서울특별시 강남구 삼성동 102-2,185000.0,84.81
서울특별시 강남구 삼성동 103-22,224000.0,99.235
서울특별시 강남구 삼성동 104-10,201000.0,84.99
서울특별시 강남구 삼성동 106,280000.0,113.0
서울특별시 강남구 삼성동 107,151300.0,83.0
서울특별시 강남구 삼성동 11,293545.45454545453,119.78090909090908
서울특별시 강남구 삼성동 117,251500.0,153.51
서울특별시 강남구 삼성동 127-5,240000.0,153.53
서울특별시 강남구 삼성동 14-1,305833.3333333333,118.81833333333333
서울특별시 강남구 삼성동 142-16,72350.0,38.2471
서울특별시 강남구 삼성동 142-3,34014.28571428572,36.401428571428575
서울특별시 강남구 삼성동 142-7,33750.0,37.07333333333333
서울특별시 강남구 삼성동 144-14,142000.0,84.97
서울특별시 강남구 삼성동 146,293500.0,160.53
서울특별시 강남구 삼성동 16-2,213000.0,70.94523529411765
서울특별시 강남구 삼성동 17,180083.33333333334,74.435
서울특별시 강남구 삼성동 188,233000.0,64.96333333333332
서울특별시 강남구 삼성동 189,322428.5714285714,82.82285714285715
서울특별시 강남구 삼성동 2,168125.0,65.985
서울특별시 강남구 삼성동 29-11,46000.0,52.79
서울특별시 강남구 삼성동 3-1,160000.0,84.202
서울특별시 강남구 삼성동 33-22,168000.0,119.41
서울특별시 강남구 삼성동 37,38000.0,36.0
서울특별시 강남구 삼성동 4-6,150000.0,84.04
서울특별시 강남구 삼성동 43,298000.0,170.8
서울특별시 강남구 삼성동 45-5,90000.0,47.88
서울특별시 강남구 삼성동 48,167500.0,80.29
서울특별시 강남구 삼성동 50,235080.0,75.5857
서울특별시 강남구 삼성동 53-2,310800.0,145.714
서울특별시 강남구 삼성동 6,161000.0,68.17666666666666
서울특별시 강남구 삼성동 64-5,480000.0,211.6
서울특별시 강남구 삼성동 7-3,256800.0,102.30600000000001
서울특별시 강남구 삼성동 87,600625.0,162.35287499999998
서울특별시 강남구 삼성동 98-11,190000.0,97.671
서울특별시 강남구 삼성동 99,160000.0,92.09
서울특별시 강남구 삼성동 99-11,355000.0,243.81
서울특별시 강남구 삼성동 99-3,658500.0,241.83
서울특별시 강남구 세곡동 508,97500.0,59.97
서울특별시 강남구 세곡동 511,113750.0,84.97
서울특별시 강남구 세곡동 516,113000.0,84.96
서울특별시 강남구 세곡동 525,123528.57142857143,89.20714285714287
서울특별시 강남구 세곡동 533,131692.59259259258,78.90074074074074
서울특별시 강남구 세곡동 579,135625.0,82.31
서울특별시 강남구 수서동 708,123700.0,56.324210526315795
서울특별시 강남구 수서동 712,201031.25,138.30875
서울특별시 강남구 수서동 736,98359.30232558139,39.68255813953488
서울특별시 강남구 수서동 738,149250.0,84.46
서울특별시 강남구 수서동 746,94234.93150684932,39.932054794520546
서울특별시 강남구 수서동 747,167075.0,83.7145
서울특별시 강남구 수서동 795,155520.0,79.11466666666666
서울특별시 강남구 수서동 799,300833.3333333333,138.76626666666667
서울특별시 강남구 신사동 510-11,112700.0,130.61
서울특별시 강남구 신사동 523-4,55000.0,60.938
서울특별시 강남구 신사동 540-2,84000.0,73.375
서울특별시 강남구 신사동 550-20,64000.0,59.78
서울특별시 강남구 신사동 551-5,79250.0,67.965
서울특별시 강남구 신사동 569-1,160000.0,121.72
서울특별시 강남구 신사동 622,143333.33333333334,68.08
서울특별시 강남구 신사동 632,551250.0,198.53500000000003
서울특별시 강남구 신사동 634-14,163500.0,133.5
서울특별시 강남구 신사동 649-5,550000.0,242.16
서울특별시 강남구 신사동 658,162000.0,90.94
서울특별시 강남구 신사동 659,179000.0,97.08
서울특별시 강남구 압구정동 369-1,557857.1428571428,162.47857142857143
서울특별시 강남구 압구정동 397,334312.5,103.47437500000001
서울특별시 강남구 압구정동 414,498333.3333333333,162.41333333333333
서울특별시 강남구 압구정동 426,373200.0,110.38
서울특별시 강남구 압구정동 433,577700.0,167.202
서울특별시 강남구 압구정동 434,512235.29411764705,148.7464705882353
서울특별시 강남구 압구정동 436,390000.0,108.15
서울특별시 강남구 압구정동 443,362600.0,82.5
서울특별시 강남구 압구정동 446,660000.0,181.81
서울특별시 강남구 압구정동 447,365000.0,84.96666666666667
서울특별시 강남구 압구정동 448,370000.0,106.89
서울특별시 강남구 압구정동 456,515200.0,153.96533333333335
서울특별시 강남구 압구정동 462,536500.0,117.91
서울특별시 강남구 압구정동 481,454666.6666666667,145.42222222222222
서울특별시 강남구 압구정동 484,371000.0,110.74
서울특별시 강남구 압구정동 486,482500.0,154.87
서울특별시 강남구 압구정동 489,427333.3333333333,124.54
서울특별시 강남구 압구정동 490,297625.0,73.2625
서울특별시 강남구 압구정동 493,535000.0,161.665
서울특별시 강남구 압구정동 513,365600.0,115.176
서울특별시 강남구 압구정동 528,318000.0,106.22
서울특별시 강남구 역삼동 606-18,27375.0,30.900000000000002
서울특별시 강남구 역삼동 607-17,50500.0,60.66
서울특별시 강남구 역삼동 681-26,39000.0,33.37
서울특별시 강남구 역삼동 681-46,142000.0,139.27
서울특별시 강남구 역삼동 706-11,21350.0,24.0
서울특별시 강남구 역삼동 706-20,40866.666666666664,42.73666666666667
서울특별시 강남구 역삼동 706-24,23666.666666666668,25.713333333333335
서울특별시 강남구 역삼동 707-18,54500.0,43.17
서울특별시 강남구 역삼동 708-31,58700.0,36.37
서울특별시 강남구 역삼동 709-5,275000.0,92.13833333333334
서울특별시 강남구 역삼동 710,350000.0,171.944
서울특별시 강남구 역삼동 711-3,268828.5714285714,94.52017142857143
서울특별시 강남구 역삼동 712-5,52500.0,19.685
서울특별시 강남구 역삼동 713-11,101675.0,39.88549999999999
서울특별시 강남구 역삼동 713-7,325250.0,147.58875
서울특별시 강남구 역삼동 716,161785.7142857143,70.6842857142857
서울특별시 강남구 역삼동 716-3,320500.0,106.1275
서울특별시 강남구 역삼동 720-25,46846.666666666664,42.2614
서울특별시 강남구 역삼동 722,149500.0,81.013
서울특별시 강남구 역삼동 723-21,107500.0,82.88
서울특별시 강남구 역삼동 727-11,104500.0,124.8
서울특별시 강남구 역삼동 727-2,17625.0,19.1695
서울특별시 강남구 역삼동 727-9,16780.0,12.436
서울특별시 강남구 역삼동 735-15,18300.0,14.92
서울특별시 강남구 역삼동 754,254608.33333333334,101.06916666666667
서울특별시 강남구 역삼동 754-1,196915.15151515152,68.98476363636362
서울특별시 강남구 역삼동 755-1,255500.0,84.5333
서울특별시 강남구 역삼동 755-4,206880.0,69.73472
서울특별시 강남구 역삼동 757,184390.47619047618,63.021904761904764
서울특별시 강남구 역삼동 759-1,153333.33333333334,67.49
서울특별시 강남구 역삼동 761-10,133500.0,59.66
서울특별시 강남구 역삼동 761-9,190000.0,153.65
서울특별시 강남구 역삼동 762-3,205000.0,72.39
서울특별시 강남구 역삼동 763-16,208650.0,70.475
서울특별시 강남구 역삼동 765-32,194500.0,76.282
서울특별시 강남구 역삼동 775-15,100000.0,111.96
서울특별시 강남구 역삼동 783-30,61500.0,43.27
서울특별시 강남구 역삼동 789-29,59000.0,63.03
서울특별시 강남구 역삼동 796-29,89000.0,71.26
서울특별시 강남구 역삼동 823-7,21700.0,17.1175
서울특별시 강남구 역삼동 824-25,37311.666666666664,39.199999999999996
서울특별시 강남구 역삼동 831-45,96000.0,84.99
서울특별시 강남구 역삼동 832-5,106500.0,84.92
서울특별시 강남구 역삼동 835-12,138000.0,152.58
서울특별시 강남구 역삼동 835-67,162000.0,84.95
서울특별시 강남구 역삼동 836,39900.0,39.89
서울특별시 강남구 역삼동 902,364000.0,105.226
서울특별시 강남구 율현동 365,106500.0,59.98
서울특별시 강남구 일원동 614,161875.0,81.985
서울특별시 강남구 일원동 615,206500.0,82.94277777777778
서울특별시 강남구 일원동 615-1,175000.0,101.27499999999999
서울특별시 강남구 일원동 711,96957.14285714286,47.93380952380952
서울특별시 강남구 일원동 716,207522.72727272726,114.07545454545456
서울특별시 강남구 일원동 718,214987.5,120.90966666666667
서울특별시 강남구 일원동 719,139169.5652173913,69.06195652173913
서울특별시 강남구 일원동 731,171840.9090909091,79.0109090909091
서울특별시 강남구 일원동 734,182335.7142857143,76.77071428571428
서울특별시 강남구 일원동 735,188850.0,81.68666666666667
서울특별시 강남구 일원동 741,215053.57142857142,75.12142857142858
서울특별시 강남구 일원동 742,235857.14285714287,83.07857142857142
서울특별시 강남구 일원동 743,265262.85714285716,85.28914285714285
서울특별시 강남구 자곡동 602,132488.88888888888,70.21666666666667
서울특별시 강남구 자곡동 611,181250.0,98.58
서울특별시 강남구 자곡동 618,95875.0,79.165
서울특별시 강남구 자곡동 619,107953.33333333333,70.176
서울특별시 강남구 자곡동 686,140115.38461538462,77.20923076923077
서울특별시 강남구 자곡동 687,141750.0,84.94
서울특별시 강남구 청담동 10,163250.0,84.87
서울특별시 강남구 청담동 101-1,292000.0,166.63
서울특별시 강남구 청담동 104-19,350000.0,133.95
서울특별시 강남구 청담동 105-6,300000.0,133.97
서울특별시 강남구 청담동 106,338333.3333333333,135.76
서울특별시 강남구 청담동 108,255000.0,84.595
서울특별시 강남구 청담동 110,240500.0,141.04
서울특별시 강남구 청담동 116-10,440000.0,200.88
서울특별시 강남구 청담동 117-22,410000.0,211.72
서울특별시 강남구 청담동 121-14,385000.0,203.47
서울특별시 강남구 청담동 122-35,32500.0,27.4003
서울특별시 강남구 청담동 127-31,231000.0,85.0
서울특별시 강남구 청담동 128-18,860500.0,244.32
서울특별시 강남구 청담동 129-7,527500.0,166.01
서울특별시 강남구 청담동 130,259000.0,110.14
서울특별시 강남구 청담동 134,327500.0,110.2
서울특별시 강남구 청담동 134-16,245000.0,84.94
서울특별시 강남구 청담동 134-38,253357.14285714287,67.49335714285714
서울특별시 강남구 청담동 14,190000.0,84.41
서울특별시 강남구 청담동 15,185000.0,89.13
서울특별시 강남구 청담동 23,182000.0,84.78
서울특별시 강남구 청담동 28-20,234625.0,110.49
서울특별시 강남구 청담동 30-33,202000.0,92.32000000000001
서울특별시 강남구 청담동 32,49000.0,25.65
서울특별시 강남구 청담동 33,146500.0,65.6925
서울특별시 강남구 청담동 34-13,20500.0,13.425
서울특별시 강남구 청담동 35-47,205000.0,123.75
서울특별시 강남구 청담동 42,217000.0,114.83
서울특별시 강남구 청담동 43,153000.0,79.49
서울특별시 강남구 청담동 44-21,161000.0,84.97
서울특별시 강남구 청담동 46-5,118000.0,95.41
서울특별시 강남구 청담동 54-5,515000.0,172.245
서울특별시 강남구 청담동 60,196254.54545454544,98.87363636363635
서울특별시 강남구 청담동 62-6,86601.0,69.578
서울특별시 강남구 청담동 64-1,600000.0,197.73
서울특별시 강남구 청담동 65,295100.0,138.134
서울특별시 강남구 청담동 69-18,606666.6666666666,188.86153333333334
서울특별시 강남구 청담동 75-1,211000.0,95.38
서울특별시 강남구 청담동 90-17,250000.0,178.36
서울특별시 강남구 청담동 94,475000.0,244.77
서울특별시 강동구 강일동 114,66577.77777777778,53.21
서울특별시 강동구 강일동 66,76916.66666666667,59.830000000000005
서울특별시 강동구 강일동 665,90000.0,84.74
서울특별시 강동구 강일동 668,83583.33333333333,84.765
서울특별시 강동구 강일동 670,80400.0,76.51
서울특별시 강동구 강일동 673,86250.0,84.7325
서울특별시 강동구 강일동 674,81000.0,76.25333333333333
서울특별시 강동구 강일동 684,88166.66666666667,84.70333333333332
서울특별시 강동구 강일동 686,82552.38095238095,82.34571428571428
서울특별시 강동구 강일동 695,102428.57142857143,93.21142857142857
서울특별시 강동구 강일동 699,85000.0,84.53
서울특별시 강동구 강일동 701,83050.0,84.695
서울특별시 강동구 강일동 707,104560.0,102.954
서울특별시 강동구 강일동 717,73500.0,59.83
서울특별시 강동구 고덕동 210-1,90781.70731707317,58.65268292682927
서울특별시 강동구 고덕동 312,92766.66666666667,72.42
서울특별시 강동구 고덕동 470,87125.0,90.00874999999999
서울특별시 강동구 고덕동 486,86000.0,83.44111111111111
서울특별시 강동구 고덕동 499,134665.38461538462,84.63807692307692
서울특별시 강동구 고덕동 688,133507.6923076923,80.26837606837607
서울특별시 강동구 고덕동 693,133696.56652360514,70.3672703862661
서울특별시 강동구 길동 184,70000.0,84.85
서울특별시 강동구 길동 242-6,57500.0,71.49
서울특별시 강동구 길동 332,73033.33333333333,81.63
서울특별시 강동구 길동 343-1,12400.0,16.959
서울특별시 강동구 길동 343-2,9550.0,14.12825
서울특별시 강동구 길동 344-5,53000.0,59.91
서울특별시 강동구 길동 346-1,50000.0,64.22
서울특별시 강동구 길동 347-27,59600.0,75.56
서울특별시 강동구 길동 349-1,13450.0,18.16
서울특별시 강동구 길동 356-8,54750.0,71.34
서울특별시 강동구 길동 358-1,60000.0,81.85
서울특별시 강동구 길동 365-1,65650.0,72.465
서울특별시 강동구 길동 371-9,57250.0,77.08500000000001
서울특별시 강동구 길동 382-6,39000.0,48.3
서울특별시 강동구 길동 384-1,61583.333333333336,72.41
서울특별시 강동구 길동 384-4,58625.0,64.19
서울특별시 강동구 길동 384-5,59745.0,71.86
서울특별시 강동구 길동 385-1,21000.0,37.66
서울특별시 강동구 길동 387-4,29900.0,22.21
서울특별시 강동구 길동 387-5,12100.0,16.685
서울특별시 강동구 길동 388-7,21870.0,26.0
서울특별시 강동구 길동 400,79007.69230769231,74.95461538461538
서울특별시 강동구 길동 401-1,69333.33333333333,84.85666666666667
서울특별시 강동구 길동 414-4,12500.0,13.99
서울특별시 강동구 길동 414-9,37211.0,21.46
서울특별시 강동구 길동 415-13,11400.0,14.262857142857143
서울특별시 강동구 길동 415-16,12350.0,13.265
서울특별시 강동구 길동 445-1,83400.0,89.76666666666667
서울특별시 강동구 길동 45,69000.0,80.79
서울특별시 강동구 길동 456-2,50000.0,59.97
서울특별시 강동구 길동 456-3,12000.0,12.49
서울특별시 강동구 길동 456-4,25000.0,20.85
서울특별시 강동구 길동 457,10583.333333333334,14.495
서울특별시 강동구 길동 457-1,11600.0,15.86
서울특별시 강동구 길동 470,79241.66666666667,80.6825
서울특별시 강동구 길동 474,117250.0,100.45249999999999
서울특별시 강동구 길동 475,62400.0,72.77
서울특별시 강동구 길동 477,100138.88888888889,68.31444444444445
서울특별시 강동구 길동 480,50000.0,28.77
서울특별시 강동구 길동 53,80152.27272727272,68.24272727272727
서울특별시 강동구 길동 92,67500.0,81.5
서울특별시 강동구 길동 97-6,66000.0,84.56
서울특별시 강동구 둔촌동 104-3,56000.0,84.24
서울특별시 강동구 둔촌동 134-10,86400.0,70.55142857142857
서울특별시 강동구 둔촌동 135-1,68333.33333333333,69.3
서울특별시 강동구 둔촌동 30-4,109000.0,84.36
서울특별시 강동구 둔촌동 426,59800.0,79.36
서울특별시 강동구 둔촌동 435-3,69000.0,76.28
서울특별시 강동구 둔촌동 488,67500.0,82.99
서울특별시 강동구 둔촌동 518-1,78500.0,107.96
서울특별시 강동구 둔촌동 544,72166.66666666667,82.94666666666666
서울특별시 강동구 둔촌동 545,87422.22222222222,77.49000000000001
서울특별시 강동구 둔촌동 546,88132.14285714286,75.85785714285714
서울특별시 강동구 둔촌동 555,84482.35294117648,68.07941176470588
서울특별시 강동구 둔촌동 603,84000.0,96.235
서울특별시 강동구 둔촌동 61-12,63500.0,76.59
서울특별시 강동구 둔촌동 61-8,22250.0,44.45
서울특별시 강동구 둔촌동 61-9,22500.0,40.62
서울특별시 강동구 둔촌동 611,104733.33333333333,91.92333333333333
서울특별시 강동구 둔촌동 613,73500.0,73.98
서울특별시 강동구 둔촌동 621,66916.66666666667,59.63
서울특별시 강동구 둔촌동 630,111378.78787878787,81.07424242424241
서울특별시 강동구 둔촌동 632,53548.029411764706,78.28275588235294
서울특별시 강동구 둔촌동 64,53500.0,57.14
서울특별시 강동구 둔촌동 70-5,74616.66666666667,65.95
서울특별시 강동구 둔촌동 89,85625.0,82.32
서울특별시 강동구 둔촌동 94-16,46000.0,54.22
서울특별시 강동구 명일동 15,98293.75,58.939687500000005
서울특별시 강동구 명일동 251-1,70116.66666666667,57.09
서울특별시 강동구 명일동 257,106380.88235294117,83.53176470588235
서울특별시 강동구 명일동 270,98323.07692307692,81.13692307692307
서울특별시 강동구 명일동 312-256,66000.0,125.05
서울특별시 강동구 명일동 312-257,65000.0,79.62
서울특별시 강동구 명일동 332,77896.7741935484,74.36322580645162
서울특별시 강동구 명일동 343-10,43700.0,54.27
서울특별시 강동구 명일동 348-1,66000.0,84.02
서울특별시 강동구 명일동 351-11,45000.0,65.93
서울특별시 강동구 명일동 356,73200.0,84.785
서울특별시 강동구 명일동 357,67700.0,84.72
서울특별시 강동구 명일동 358,55000.0,61.21
서울특별시 강동구 명일동 359,112803.57142857143,60.88321428571428
서울특별시 강동구 명일동 38,94333.33333333333,78.63000000000001
서울특별시 강동구 명일동 41,127000.0,121.987
서울특별시 강동구 명일동 42,134304.16666666666,103.2
서울특별시 강동구 명일동 44,143416.66666666666,109.50999999999999
서울특별시 강동구 명일동 47,114400.0,84.92
서울특별시 강동구 명일동 47-12,99000.0,118.44
서울특별시 강동구 명일동 48-12,69500.0,86.79
서울특별시 강동구 명일동 54,139200.0,100.872
서울특별시 강동구 명일동 56,132500.0,108.37
서울특별시 강동구 상일동 473,58680.0,64.356
서울특별시 강동구 상일동 476,83900.0,68.03666666666668
서울특별시 강동구 상일동 490,87568.42105263157,80.92842105263158
서울특별시 강동구 상일동 513,118493.6507936508,76.50047619047619
서울특별시 강동구 상일동 514,110301.56451612903,75.02991935483871
서울특별시 강동구 상일동 515,118316.66666666667,78.53583333333333
서울특별시 강동구 상일동 519,131651.75438596492,75.87868421052632
서울특별시 강동구 상일동 521,114172.95081967213,72.38502295081967
서울특별시 강동구 상일동 555,137000.0,84.96
서울특별시 강동구 성내동 13-15,56000.0,83.5
서울특별시 강동구 성내동 194,40437.5,37.1225
서울특별시 강동구 성내동 196-8,88130.0,75.814
서울특별시 강동구 성내동 199-18,14500.0,15.94
서울특별시 강동구 성내동 244-5,10000.0,12.33
서울특별시 강동구 성내동 244-6,12650.0,11.7481
서울특별시 강동구 성내동 244-8,57500.0,63.115
서울특별시 강동구 성내동 25-1,63500.0,68.61
서울특별시 강동구 성내동 295,76185.71428571429,63.50571428571429
서울특별시 강동구 성내동 30-2,83600.0,76.16000000000001
서울특별시 강동구 성내동 386-82,63000.0,75.06
서울특별시 강동구 성내동 386-83,64500.0,84.99
서울특별시 강동구 성내동 405-5,55290.0,84.53
서울특별시 강동구 성내동 405-9,55200.0,84.74
서울특별시 강동구 성내동 407-2,49000.0,71.4
서울특별시 강동구 성내동 410-16,73000.0,84.89
서울특별시 강동구 성내동 410-2,60000.0,59.74
서울특별시 강동구 성내동 413-6,62000.0,77.6
서울특별시 강동구 성내동 417-1,73200.0,102.58
서울특별시 강동구 성내동 419-1,83250.0,66.1375
서울특별시 강동구 성내동 420-16,30000.0,59.71
서울특별시 강동구 성내동 422,69000.0,84.25
서울특별시 강동구 성내동 428-2,63000.0,77.41
서울특별시 강동구 성내동 429-6,73000.0,84.86
서울특별시 강동구 성내동 434-13,54433.333333333336,47.50666666666667
서울특별시 강동구 성내동 435-7,71333.33333333333,81.65666666666667
서울특별시 강동구 성내동 437-26,68000.0,83.88
서울특별시 강동구 성내동 438,70000.0,79.52
서울특별시 강동구 성내동 439-2,39800.0,44.23
서울특별시 강동구 성내동 440-27,32500.0,32.94
서울특별시 강동구 성내동 444-4,19300.0,24.45
서울특별시 강동구 성내동 446-11,65000.0,83.37
서울특별시 강동구 성내동 446-12,56000.0,69.06
서울특별시 강동구 성내동 447-2,74650.0,84.525
서울특별시 강동구 성내동 448-14,51800.0,46.330000000000005
서울특별시 강동구 성내동 448-17,148000.0,142.09
서울특별시 강동구 성내동 455-3,66000.0,84.82
서울특별시 강동구 성내동 459-2,192000.0,244.59
서울특별시 강동구 성내동 460,74000.0,83.01
서울특별시 강동구 성내동 463-1,47700.0,63.54
서울특별시 강동구 성내동 467-1,70750.0,81.55
서울특별시 강동구 성내동 508-2,57300.0,77.02
서울특별시 강동구 성내동 542-1,64000.0,59.57
서울특별시 강동구 성내동 545-7,22500.0,23.4
서울특별시 강동구 성내동 545-8,72000.0,72.06
서울특별시 강동구 성내동 551-4,21366.666666666668,28.983333333333334
서울특별시 강동구 성내동 552-1,80409.09090909091,64.24
서울특별시 강동구 성내동 565,49700.0,51.83
서울특별시 강동구 성내동 590,89784.21052631579,66.48789473684211
서울특별시 강동구 성내동 592,66700.0,67.17
서울특별시 강동구 성내동 593,84500.0,80.31
서울특별시 강동구 성내동 595,87000.0,84.83
서울특별시 강동구 성내동 596,79250.0,88.63
서울특별시 강동구 성내동 598,102125.0,84.22
서울특별시 강동구 성내동 599,58800.0,64.26
서울특별시 강동구 성내동 601,103000.0,84.99
서울특별시 강동구 성내동 602,55000.0,54.81
서울특별시 강동구 성내동 603,81250.0,76.075
서울특별시 강동구 성내동 605,99500.0,115.49
서울특별시 강동구 성내동 606,124090.90909090909,81.82090909090908
서울특별시 강동구 암사동 400,95945.45454545454,64.51727272727273
서울특별시 강동구 암사동 413,108000.0,76.9115
서울특별시 강동구 암사동 414-2,123764.28571428571,85.10403361344538
서울특별시 강동구 암사동 419,90000.0,84.73
서울특별시 강동구 암사동 422-26,79350.0,84.98
서울특별시 강동구 암사동 441-2,65000.0,83.42
서울특별시 강동구 암사동 441-3,50000.0,131.98
서울특별시 강동구 암사동 442-1,81362.5,66.82249999999999
서울특별시 강동구 암사동 447-8,45000.0,51.12
서울특별시 강동구 암사동 459-1,59300.0,53.23
서울특별시 강동구 암사동 461,61542.857142857145,70.60571428571428
서울특별시 강동구 암사동 466-3,63000.0,84.37
서울특별시 강동구 암사동 474-10,65000.0,69.11
서울특별시 강동구 암사동 474-21,52600.0,69.22
서울특별시 강동구 암사동 493-14,56750.0,64.00399999999999
