아파트명,주소,가격,면적,층수
상계주공11(고층),노원구 상계동 652,"      52,000",49.94,15층
소담빌,노원구 상계동 330-29,"      12,000",14.65,9층
상계주공9(고층),노원구 상계동 670,"      50,000",49.94,2층
상계우방유쉘,노원구 상계동 1295,"      62,000",84.94,18층
수락파크빌,노원구 상계동 1269,"      71,000",84.83,11층
미도,노원구 상계동 766-1,"      79,000",87.57,12층
은빛1단지,노원구 상계동 1255,"      41,700",49.77,3층
청암2단지,노원구 상계동 1276,"      41,000",49.77,12층
현대(3차),노원구 중계동 576,"      59,000",66.47,5층
주공5,노원구 중계동 359-1,"      40,300",44.94,4층
중계무지개,노원구 중계동 512,"      51,500",49.54,2층
주공2,노원구 중계동 369,"      38,000",44.52,11층
롯데(505),노원구 중계동 505,"     109,800",129.91,15층
청구3,노원구 중계동 360-2,"     100,000",84.77,7층
현대(3차),노원구 중계동 576,"      95,000",84.35,2층
상아,노원구 중계동 505,"      75,000",114.57,4층
주공2,노원구 중계동 369,"      43,000",44.52,10층
주공2,노원구 중계동 369,"      39,000",44.52,12층
진흥엣세벨,은평구 수색동 416-1,"      95,000",106.423,3층
거장메카,은평구 녹번동 183-2,"      42,500",39.51,6층
북한산푸르지오,은평구 녹번동 281,"      87,800",84.99,17층
힐스테이트녹번,은평구 녹번동 282,"      99,200",59.938,14층
경인에버빌(285-18),은평구 불광동 285-18,"      29,000",29.47,9층
북한산현대홈타운,은평구 불광동 633,"      79,000",84.9956,12층
북한산현대힐스테이트3차아파트,은평구 불광동 641,"     100,000",115.41,1층
효민아크로뷰,은평구 불광동 484-73,"      24,000",15.09,20층
대호프라자아파트,은평구 불광동 631-1,"      27,000",41.22,4층
북한산포레스트,은평구 대조동 179-16,"      37,500",29.02,11층
삼성타운,은평구 대조동 231,"      56,500",59.4,16층
정익제이원,은평구 대조동 4-6,"      24,000",24.91,14층
백련산에스케이뷰아이파크,은평구 응암동 767,"     102,000",84.9039,9층
대주피오레,은평구 응암동 669-1,"      70,000",108.8,3층
녹번역e편한세상캐슬,은평구 응암동 769,"     110,000",84.94,8층
응암아네스트,은평구 응암동 88-8,"      12,600",13.6793,16층
디우아르떼,은평구 응암동 590-23,"      45,000",42.69,6층
응암아네스트,은평구 응암동 88-8,"      11,800",13.6793,13층
위산일리온시티,은평구 응암동 110-1,"      23,800",19.28,14층
거장메카(116-22),은평구 응암동 116-22,"      37,200",29.75,10층
백련산해모로,은평구 응암동 768,"      59,000",54.64,10층
녹번역e편한세상캐슬,은평구 응암동 769,"      78,000",59.97,10층
형진,은평구 신사동 19-84,"      46,000",68.54,4층
현대2,은평구 신사동 355,"      59,800",84.83,8층
현대2,은평구 신사동 355,"      49,800",84.83,9층
미래하임(아파트),은평구 신사동 229-24,"      42,500",56.62,4층
상림마을6단지푸르지오(606~614동)BL1-7,은평구 진관동 2,"      70,000",84.79,5층
상림마을6단지푸르지오(606~614동)BL1-7,은평구 진관동 2,"      67,000",84.95,7층
독립문파크빌,서대문구 현저동 1019,"      63,800",59.4,9층
e편한세상신촌3단지,서대문구 북아현동 149,"     124,000",59.85,2층
홍제원현대(459-0),서대문구 홍제동 459,"      90,000",114.72,14층
광산,서대문구 홍제동 157-68,"      50,500",70.64,3층
홍제센트럴IPARK,서대문구 홍제동 473,"     110,000",84.9644,4층
마체스터,서대문구 홍제동 283-36,"      55,000",140.51,3층
파라타워,서대문구 대현동 90-70,"      24,000",15.792,7층
파라타워,서대문구 대현동 90-70,"      24,000",16.299,4층
홍은동벽산,서대문구 홍은동 455,"      70,000",84.78,14층
그랜드(B동),서대문구 홍은동 265-46,"      27,950",58.48,2층
홍은동벽산,서대문구 홍은동 455,"      80,000",114.96,12층
미건스카이빌,서대문구 홍은동 14-4,"      35,000",84.92,3층
홍은동벽산,서대문구 홍은동 455,"      71,000",84.78,3층
홍은동벽산,서대문구 홍은동 455,"      84,000",114.96,4층
홍은센트레빌,서대문구 홍은동 461,"      80,000",59.96,5층
북가좌삼호,서대문구 북가좌동 449,"      81,000",75.75,4층
DMC래미안e편한세상,서대문구 북가좌동 481,"     105,000",84.92,19층
DMC래미안e편한세상,서대문구 북가좌동 481,"      86,000",59.97,4층
DMC파크뷰자이1단지,서대문구 남가좌동 385,"     120,000",84.971,27층
디엠씨엘가,서대문구 남가좌동 387,"      21,000",17.23,10층
DMC센트럴아이파크,서대문구 남가좌동 388,"     108,000",84.9,16층
래미안남가좌2차,서대문구 남가좌동 379,"     120,000",114.793,9층
공덕파크자이,마포구 공덕동 476,"     150,000",84.9802,18층
래미안공덕5차,마포구 공덕동 469,"     140,000",84.859,4층
래미안공덕5차,마포구 공덕동 469,"     187,000",113.866,14층
래미안공덕5차,마포구 공덕동 469,"     153,000",84.851,5층
래미안공덕5차,마포구 공덕동 469,"     152,000",84.851,5층
대우메트로디오빌,마포구 신공덕동 167,"      42,500",35.14,27층
마포동원베네스트,마포구 도화동 564,"     105,000",58.65,9층
삼성,마포구 도화동 550,"     132,000",114.74,11층
대흥동태영아파트,마포구 대흥동 660,"     175,000",114.93,10층
마포그랑자이,마포구 대흥동 806,"     160,000",84.98,12층
중앙하이츠,마포구 염리동 161-1,"      78,000",60,9층
현대벤처빌,마포구 노고산동 107-36,"      23,000",32.8,4층
신촌포스빌,마포구 노고산동 1-3,"      26,000",32.34,9층
하나테크노빌,마포구 신수동 22-35,"      23,000",31.25,11층
광남캐스빌,마포구 망원동 435-4,"      59,000",49.94,6층
마포한강제이스카이,마포구 망원동 522,"      55,000",49.738,3층
새마을,마포구 연남동 244-15,"      33,000",41.65,1층
코오롱,마포구 연남동 573,"     115,000",84.936,10층
성산시영(선경),마포구 성산동 446,"      93,000",50.54,12층
성산월드타운대림,마포구 성산동 601,"      80,000",84.689,3층
이펜하우스4단지,양천구 신정동 1317,"      63,500",59.93,4층
목동신시가지14,양천구 신정동 329,"     160,000",108.28,14층
목동경동미르웰,양천구 신정동 972-2,"      12,400",14.02,13층
목동신시가지10,양천구 신정동 311,"     109,000",53.82,12층
목동신시가지9,양천구 신정동 312,"     134,000",71.37,9층
목동우성2,양천구 신정동 337,"     105,500",113.91,6층
목동신시가지9,양천구 신정동 312,"     139,500",71.37,8층
금호어울림,양천구 목동 951,"     103,000",84.93,3층
목동트윈빌,양천구 목동 905-22,"     140,000",112.73,26층
목동에버하임,양천구 목동 966,"      45,000",41.06,3층
금강에스쁘아,양천구 목동 753-1,"      90,000",82.615,7층
목동센트럴아이파크위브4단지,양천구 신월동 1078,"      97,000",84.98,11층
롯데캐슬(1057-0),양천구 신월동 1057,"      50,000",59.88,7층
목동센트럴아이파크위브3단지,양천구 신월동 1077,"      92,000",84.98,13층
신월시영,양천구 신월동 987-1,"      49,000",43.2,12층
방주아크빌,양천구 신월동 426-3,"      35,000",64.363,4층
월드메르디앙,강서구 염창동 297,"      70,000",84.98,17층
코오롱오투빌2,강서구 등촌동 712,"     101,000",119.78,7층
주공10,강서구 등촌동 702,"      60,000",37.67,14층
주공10,강서구 등촌동 702,"      75,000",58.14,5층
등촌동아이파크,강서구 등촌동 715,"     101,500",84.9958,18층
등촌라인(조합),강서구 등촌동 628-15,"      60,000",59.91,8층
삼성한사랑1,강서구 등촌동 632-4,"      59,000",59.73,11층
부영,강서구 등촌동 691-3,"      82,000",80.64,6층
화곡1차보람더하임,강서구 화곡동 1087,"      58,800",80.76,4층
오케이A,강서구 화곡동 102-90,"      20,500",40.42,3층
풍원팰리스,강서구 화곡동 925-5,"      32,000",43.8,8층
타워빌,강서구 화곡동 1009-8,"      72,000",81.71,3층
우장산롯데캐슬,강서구 화곡동 1145,"     133,000",134.99,21층
성재센트리움아파트,강서구 화곡동 143-11,"      24,200",29.03,12층
성재센트리움아파트,강서구 화곡동 143-11,"      24,200",29.03,12층
남광아파트,강서구 화곡동 920-15,"      27,800",43.85,3층
강서힐스테이트,강서구 화곡동 1165,"      82,000",59.99,5층
우장산롯데캐슬,강서구 화곡동 1145,"     105,000",85,18층
"우장산아이파크,이편한세상",강서구 화곡동 1159,"      88,000",59.98,8층
가양6단지,강서구 가양동 1485,"      75,000",49.5,8층
한보구암마을,강서구 가양동 1495,"      85,000",84.39,3층
한솔솔파크,강서구 마곡동 716,"     107,300",84.87,3층
마곡힐스테이트,강서구 마곡동 725-1,"     132,000",84.92,6층
마곡수명산파크4단지,강서구 내발산동 753,"      72,000",59.84,15층
신세계(697-5),강서구 내발산동 697-5,"      56,500",84.7,4층
경동팰리스힐,강서구 방화동 898,"       9,200",12.22,6층
방화5,강서구 방화동 814,"      40,400",33.18,13층
신안네트빌2단지,강서구 방화동 869,"      38,000",84.0164,11층
대림e-편한세상4,구로구 신도림동 646,"     165,000",117.74,19층
대림1,구로구 신도림동 642,"      77,900",59.9,14층
구로두산,구로구 구로동 1265,"      44,500",44.64,14층
(771-2),구로구 구로동 771-2,"      31,000",48.14,5층
구로두산,구로구 구로동 1265,"      44,000",44.64,7층
신도림현대,구로구 구로동 560,"      95,000",80.01,15층
SR친오애,구로구 구로동 97-5,"      57,000",84.973,9층
대신빌라,구로구 구로동 779-24,"      30,500",57.3,2층
로제리움2차,구로구 구로동 97,"      11,500",14.04,17층
하나세인스톤2차,구로구 구로동 97-4,"      13,600",19.33,12층
로제리움2차,구로구 구로동 97,"      11,500",14.04,15층
로제리움2차,구로구 구로동 97,"      11,300",14.04,18층
이화우성,구로구 구로동 1260,"      70,000",84.98,8층
삼성래미안,구로구 구로동 256-1,"      98,000",110.188,11층
비즈트위트블루,구로구 구로동 107-4,"      11,300",16.04,5층
신구로자이,구로구 구로동 501,"      80,000",84.94,10층
송림빌라,구로구 구로동 745-73,"      22,000",43.7,2층
신안타워,구로구 구로동 100-8,"      60,000",84.93,16층
신안타워,구로구 구로동 100-8,"      71,500",134.94,11층
한신휴플러스(1280-0),구로구 구로동 1280,"      69,500",58.03,14층
삼성래미안,구로구 구로동 256-1,"      89,000",78.665,7층
로제리움2차,구로구 구로동 97,"      11,500",14.91,18층
고척LIG리가1차,구로구 고척동 340,"      76,000",84.91,2층
벽산,구로구 고척동 334,"      98,000",84.878,22층
대우,구로구 고척동 296,"      71,000",114.95,6층
서울가든,구로구 고척동 141-1,"      56,000",64.39,2층
현대홈타운,구로구 개봉동 480,"      57,000",59.49,4층
현대홈타운,구로구 개봉동 480,"      60,600",59.49,8층
현대,구로구 개봉동 481,"      88,800",84.99,13층
개봉푸르지오,구로구 개봉동 492,"      86,000",84.94,24층
현대홈타운,구로구 개봉동 480,"      55,000",59.49,7층
현대,구로구 개봉동 481,"      85,000",84.99,22층
현대홈타운,구로구 개봉동 480,"      55,000",59.49,12층
동인,구로구 개봉동 335-1,"      43,000",67.36,5층
썬앤빌,구로구 오류동 34-13,"       8,400",14.064,12층
길훈,구로구 오류동 150-42,"      40,500",53.94,4층
한신플러스타운,구로구 오류동 341,"      69,000",84.96,8층
이좋은집,구로구 오류동 46-1,"      20,250",36.69,2층
오류동역솔리스타,구로구 오류동 75-2,"      10,800",19.27,12층
우남퍼스트빌더센트럴,구로구 항동 244,"      83,400",79.9913,15층
비즈트위트바이올렛5차,금천구 가산동 140-36,"      11,500",12.19,8층
이랜드해가든,금천구 독산동 1143,"      72,000",84.935,1층
독산동중앙하이츠빌,금천구 독산동 1140,"      75,000",84.8768,18층
동은4차,금천구 독산동 883-10,"      46,500",85.58,3층
푸른터,금천구 독산동 957,"      40,000",81.56,7층
금천현대,금천구 독산동 711-2,"      49,000",84.83,15층
남서울힐스테이트,금천구 시흥동 1026,"      65,000",59.817,5층
성지,금천구 시흥동 산173-8,"      64,500",79.42,12층
우방,금천구 시흥동 1011,"      49,700",59.91,22층
럭키남서울아파트,금천구 시흥동 1002-1,"      70,000",49.75,10층
영등포푸르지오,영등포구 영등포동 647,"      95,000",84.908,6층
영등포푸르지오,영등포구 영등포동 647,"     105,000",84.84,23층
헤렌어반,영등포구 영등포동1가 144,"      13,500",13.331,3층
헤렌어반,영등포구 영등포동1가 144,"      14,000",13.331,4층
헤렌어반,영등포구 영등포동1가 144,"      15,000",18.516,7층
여의도더리브스타일,영등포구 영등포동1가 94-2,"      21,500",14.8376,4층
이지리움S,영등포구 영등포동2가 28-117,"      13,500",13.35,13층
경동미르웰여의도,영등포구 영등포동2가 94-129,"      16,000",14.03,5층
영등포그랑그루,영등포구 영등포동4가 103,"      12,950",12.1,6층
아크로타워스퀘어,영등포구 영등포동7가 203,"     119,000",59.91,14층
훼미리하우스117,영등포구 영등포동7가 94-51,"      12,800",16.98,8층
서울,영등포구 여의도동 21-1,"     335,000",139.31,3층
당산효성타운2차,영등포구 당산동5가 13,"     138,000",84.38,15층
당산디오빌,영등포구 당산동5가 11-33,"      28,500",29.23,7층
래미안당산1차,영등포구 당산동 374,"     137,500",114.79,10층
경남아너스빌,영등포구 양평동4가 51-1,"      70,000",59.84,15층
여의도리버뷰,영등포구 신길동 4942,"      14,500",12.96,6층
신길센트럴아이파크,영등포구 신길동 4955,"     112,000",84.98,2층
신길센트럴아이파크,영등포구 신길동 4955,"     140,000",84.98,13층
신길센트럴자이아파트,영등포구 신길동 4964,"     138,000",84.98,9층
G밸리소홈,영등포구 대림동 1101-7,"      15,000",16.1,12층
쌍용플래티넘S,영등포구 대림동 717,"       8,800",18.24,11층
(1101-1),영등포구 대림동 1101-1,"      10,200",13.9,7층
쌍용플래티넘S,영등포구 대림동 717,"       7,600",18.24,3층
신동아,영등포구 대림동 777-1,"      59,000",53.37,5층
(1101-1),영등포구 대림동 1101-1,"      11,000",13.9,8층
G밸리소홈,영등포구 대림동 1101-7,"      14,000",16.1,9층
종인아네스트,영등포구 대림동 778-43,"      53,000",75.8,6층
G밸리소홈,영등포구 대림동 1101-7,"      16,000",16.1,14층
쌍용플래티넘S,영등포구 대림동 717,"       7,600",18.24,2층
현대1,영등포구 대림동 785-1,"      75,000",84.75,14층
건영(103동-106동),동작구 노량진동 324,"      90,000",84.94,17층
건영(103동-106동),동작구 노량진동 324,"      85,000",59.83,11층
메가스터디타워,동작구 노량진동 57-1,"      16,900",16.01,10층
씨티아모리움,동작구 상도동 532,"      11,800",12.7071,4층
대림아파트,동작구 상도동 411,"      75,000",66.59,10층
이수브라운스톤상도(527-0),동작구 상도동 527,"     108,500",59.91,14층
래미안상도3차,동작구 상도동 431,"     118,000",84.96,6층
상도휴엔하임,동작구 상도동 363-164,"      14,000",14.7,6층
상도휴엔하임,동작구 상도동 363-164,"      14,000",14.7,6층
동원베네스트,동작구 상도동 528,"      93,000",84.959,5층
신동아,동작구 본동 481,"      77,500",46.75,10층
