주소,평균가격,평균면적
서울특별시 광진구 구의동 680,156000.0,105.62583333333333
서울특별시 광진구 군자동 343-12,73000.0,72.89
서울특별시 광진구 군자동 355-5,18750.0,17.81
서울특별시 광진구 군자동 503,131625.0,131.655
서울특별시 광진구 군자동 99,82144.44444444444,67.66222222222223
서울특별시 광진구 자양동 219-11,38625.0,33.225
서울특별시 광진구 자양동 227-7,210418.08333333334,140.195
서울특별시 광진구 자양동 24-28,80000.0,69.09
서울특별시 광진구 자양동 507-6,136500.0,84.845
서울특별시 광진구 자양동 510-5,164000.0,84.59
서울특별시 광진구 자양동 516,127500.0,78.625
서울특별시 광진구 자양동 520-2,94375.0,51.57
서울특별시 광진구 자양동 553-41,110000.0,84.72
서울특별시 광진구 자양동 57-103,105000.0,84.45
서울특별시 광진구 자양동 579,109525.0,65.66
서울특별시 광진구 자양동 587-6,80700.0,78.8
서울특별시 광진구 자양동 641,134700.0,84.95
서울특별시 광진구 자양동 644,135100.0,76.49666666666667
서울특별시 광진구 자양동 645-1,64500.0,84.83
서울특별시 광진구 자양동 645-5,127000.0,84.55
서울특별시 광진구 자양동 670,130000.0,84.9
서울특별시 광진구 자양동 672,154000.0,83.31
서울특별시 광진구 자양동 695,197500.0,122.38
서울특별시 광진구 자양동 761,135250.0,84.88
서울특별시 광진구 자양동 770-1,59000.0,80.36
서울특별시 광진구 자양동 779-8,138000.0,114.0
서울특별시 광진구 자양동 783-1,138833.33333333334,76.60000000000001
서울특별시 광진구 자양동 784-1,118500.0,72.095
서울특별시 광진구 자양동 786,108300.0,59.98
서울특별시 광진구 자양동 788,115000.0,109.91
서울특별시 광진구 자양동 789,151000.0,99.11000000000001
서울특별시 광진구 자양동 790,126500.0,82.56
서울특별시 광진구 자양동 792,155000.0,84.46
서울특별시 광진구 자양동 793,165000.0,84.96
서울특별시 광진구 자양동 809,195000.0,84.95
서울특별시 광진구 자양동 810,92500.0,73.24
서울특별시 광진구 자양동 811,90000.0,84.64
서울특별시 광진구 자양동 813,188927.5,141.54
서울특별시 광진구 자양동 829,146500.0,83.45
서울특별시 광진구 자양동 830,105000.0,84.24
서울특별시 광진구 자양동 854,155000.0,84.96
서울특별시 광진구 자양동 856,242500.0,144.14
서울특별시 광진구 자양동 858,61000.0,41.57
서울특별시 광진구 자양동 859,165000.0,84.92
서울특별시 광진구 자양동 860,82000.0,52.66
서울특별시 광진구 자양동 861,70000.0,40.22515
서울특별시 광진구 자양동 87-1,139833.33333333334,84.72
서울특별시 광진구 중곡동 130-5,62700.0,67.76
서울특별시 광진구 중곡동 168-1,39000.0,75.32
서울특별시 광진구 중곡동 190-29,69000.0,54.13
서울특별시 광진구 중곡동 238-6,46500.0,58.1
서울특별시 광진구 중곡동 252-8,61000.0,84.96
서울특별시 광진구 중곡동 292,51000.0,58.43
서울특별시 광진구 중곡동 609,59200.0,73.56
서울특별시 광진구 중곡동 646-10,37000.0,57.37
서울특별시 광진구 중곡동 681,53000.0,59.82
서울특별시 광진구 중곡동 699,13940.0,15.69
서울특별시 광진구 화양동 110-37,74000.0,105.04
서울특별시 광진구 화양동 111-102,20100.0,14.3675
서울특별시 광진구 화양동 111-89,50000.0,55.045
서울특별시 광진구 화양동 113-1,14016.666666666666,15.681666666666667
서울특별시 광진구 화양동 20-3,9666.666666666666,13.686666666666667
서울특별시 광진구 화양동 21-2,60000.0,65.09
서울특별시 광진구 화양동 23-5,22331.81818181818,16.395454545454548
서울특별시 광진구 화양동 234,92000.0,59.99
서울특별시 광진구 화양동 530,15970.0,14.23
서울특별시 광진구 화양동 531,81000.0,68.0
서울특별시 광진구 화양동 9-91,49000.0,72.69
서울특별시 구로구 가리봉동 139,49250.0,59.94
서울특별시 구로구 개봉동 170-30,79000.0,84.99
서울특별시 구로구 개봉동 20-1,34500.0,56.46
서울특별시 구로구 개봉동 270-80,27000.0,47.52
서울특별시 구로구 개봉동 304-16,33800.0,74.96
서울특별시 구로구 개봉동 318-36,34800.0,65.53
서울특별시 구로구 개봉동 322-12,26000.0,67.44
서울특별시 구로구 개봉동 335-1,42666.666666666664,67.36
서울특별시 구로구 개봉동 367-2,30000.0,78.67
서울특별시 구로구 개봉동 47-1,57000.0,84.41
서울특별시 구로구 개봉동 470,67500.0,67.915
서울특별시 구로구 개봉동 471,73200.0,72.37
서울특별시 구로구 개봉동 472,66400.0,80.19800000000001
서울특별시 구로구 개봉동 473,70400.0,84.06
서울특별시 구로구 개봉동 475,67000.0,59.78
서울특별시 구로구 개봉동 476,81507.14285714286,70.48285714285714
서울특별시 구로구 개봉동 477,60850.0,72.435
서울특별시 구로구 개봉동 478,67662.5,72.455
서울특별시 구로구 개봉동 480,69930.76923076923,71.94153846153846
서울특별시 구로구 개봉동 481,85838.46153846153,88.82076923076922
서울특별시 구로구 개봉동 483,64000.0,84.78
서울특별시 구로구 개봉동 486,40333.333333333336,60.89666666666667
서울특별시 구로구 개봉동 488,68000.0,84.98
서울특별시 구로구 개봉동 489,106500.0,80.81500000000001
서울특별시 구로구 개봉동 491,43000.0,59.2
서울특별시 구로구 개봉동 492,90680.0,82.268
서울특별시 구로구 개봉동 493,40100.0,46.29333333333333
서울특별시 구로구 개봉동 60-101,56600.0,84.15333333333334
서울특별시 구로구 개봉동 60-82,62750.0,96.29
서울특별시 구로구 고척동 141-1,60650.0,64.39
서울특별시 구로구 고척동 167-102,49500.0,73.54
서울특별시 구로구 고척동 269-1,38500.0,58.67
서울특별시 구로구 고척동 296,76325.0,93.7125
서울특별시 구로구 고척동 320,73000.0,84.56
서울특별시 구로구 고척동 321,61000.0,84.19
서울특별시 구로구 고척동 323,37800.0,57.74
서울특별시 구로구 고척동 324,46250.0,59.97
서울특별시 구로구 고척동 326,92000.0,114.12
서울특별시 구로구 고척동 327,78000.0,72.345
서울특별시 구로구 고척동 328,52800.0,84.96
서울특별시 구로구 고척동 329,66500.0,76.19666666666667
서울특별시 구로구 고척동 330,36000.0,59.82
서울특별시 구로구 고척동 331,74000.0,84.96
서울특별시 구로구 고척동 334,102250.0,84.878
서울특별시 구로구 고척동 336,85860.0,83.471
서울특별시 구로구 고척동 339,107500.0,99.965
서울특별시 구로구 고척동 340,76500.0,84.91
서울특별시 구로구 고척동 340-1,81500.0,59.95
서울특별시 구로구 고척동 342,60000.0,84.742
서울특별시 구로구 고척동 343,88000.0,84.93
서울특별시 구로구 고척동 52-332,64300.0,66.72
서울특별시 구로구 고척동 57-9,38000.0,47.655
서울특별시 구로구 고척동 76-55,68766.66666666667,65.3
서울특별시 구로구 고척동 97-3,36750.0,43.74
서울특별시 구로구 구로동 100-8,65750.0,109.935
서울특별시 구로구 구로동 103-6,22256.666666666668,22.28333333333333
서울특별시 구로구 구로동 104-3,10850.0,13.39
서울특별시 구로구 구로동 104-6,11150.0,13.229999999999999
서울특별시 구로구 구로동 104-8,18241.666666666668,20.775000000000002
서울특별시 구로구 구로동 104-9,15794.444444444445,32.82666666666667
서울특별시 구로구 구로동 106,59500.0,83.01
서울특별시 구로구 구로동 106-2,11784.09090909091,14.807727272727272
서울특별시 구로구 구로동 107-1,72750.0,84.8
서울특별시 구로구 구로동 107-4,11591.666666666666,15.886666666666665
서울특별시 구로구 구로동 108,103000.0,153.61
서울특별시 구로구 구로동 108-2,59216.666666666664,59.9
서울특별시 구로구 구로동 108-4,51500.0,67.97
서울특별시 구로구 구로동 110,11805.0,16.564999999999998
서울특별시 구로구 구로동 110-1,75000.0,127.05
서울특별시 구로구 구로동 110-8,17100.0,21.7256
서울특별시 구로구 구로동 1256,77100.0,73.62666666666667
서울특별시 구로구 구로동 1257,75750.0,71.92
서울특별시 구로구 구로동 1259,67500.0,59.44
서울특별시 구로구 구로동 1260,69666.66666666667,76.59333333333333
서울특별시 구로구 구로동 1263,100000.0,170.3
서울특별시 구로구 구로동 1265,52052.17391304348,48.45521739130435
서울특별시 구로구 구로동 1267,109125.0,84.87
서울특별시 구로구 구로동 1269,79750.0,71.01595
서울특별시 구로구 구로동 1272,53000.0,78.23
서울특별시 구로구 구로동 1273,93000.0,111.8
서울특별시 구로구 구로동 1274,75166.66666666667,84.23
서울특별시 구로구 구로동 1275,51500.0,58.58
서울특별시 구로구 구로동 1277,59950.0,72.08
서울특별시 구로구 구로동 1278,57520.0,36.88
서울특별시 구로구 구로동 1279,70000.0,66.122
서울특별시 구로구 구로동 1280,71828.57142857143,52.355714285714285
서울특별시 구로구 구로동 1281,74500.0,84.962
서울특별시 구로구 구로동 1282,57200.0,70.23
서울특별시 구로구 구로동 1287,74900.0,59.651
서울특별시 구로구 구로동 23,96000.0,68.195
서울특별시 구로구 구로동 256-1,93125.0,82.391
서울특별시 구로구 구로동 314,61162.5,78.73625
서울특별시 구로구 구로동 415-37,29000.0,83.18
서울특별시 구로구 구로동 43-1,12900.0,16.92
서울특별시 구로구 구로동 44-5,11725.0,15.6
서울특별시 구로구 구로동 44-8,11410.714285714286,15.625714285714285
서울특별시 구로구 구로동 46-4,12175.0,19.99
서울특별시 구로구 구로동 487-24,51300.0,50.31
서울특별시 구로구 구로동 49,54000.0,84.86
서울특별시 구로구 구로동 501,80000.0,84.94
서울특별시 구로구 구로동 560,94500.0,80.01
서울특별시 구로구 구로동 567-4,81650.0,84.972
서울특별시 구로구 구로동 642-9,57200.0,45.563
서울특별시 구로구 구로동 685-124,84500.0,79.97
서울특별시 구로구 구로동 685-222,111333.33333333333,84.16000000000001
서울특별시 구로구 구로동 685-223,64757.142857142855,36.994285714285716
서울특별시 구로구 구로동 685-70,74392.85714285714,66.15142857142857
서울특별시 구로구 구로동 701-76,45250.0,60.545
서울특별시 구로구 구로동 716-17,23750.0,35.94
서울특별시 구로구 구로동 717-11,23800.0,30.43
서울특별시 구로구 구로동 717-15,23000.0,49.83
서울특별시 구로구 구로동 717-22,22750.0,47.83
서울특별시 구로구 구로동 74-30,76000.0,84.57
서울특별시 구로구 구로동 740-11,25000.0,42.66
서울특별시 구로구 구로동 743-72,28000.0,58.3
서울특별시 구로구 구로동 744-23,24500.0,51.27
서울특별시 구로구 구로동 744-5,29000.0,58.96
서울특별시 구로구 구로동 745-57,23000.0,35.46
서울특별시 구로구 구로동 745-73,22000.0,43.7
서울특별시 구로구 구로동 746-3,30000.0,53.1
서울특별시 구로구 구로동 747-33,25000.0,47.32
서울특별시 구로구 구로동 747-35,25000.0,50.52
서울특별시 구로구 구로동 749-11,32400.0,57.04
서울특별시 구로구 구로동 749-30,25000.0,50.44
서울특별시 구로구 구로동 749-46,20500.0,38.43
서울특별시 구로구 구로동 750-6,25500.0,49.08
서울특별시 구로구 구로동 750-7,15000.0,45.0
서울특별시 구로구 구로동 751-5,28000.0,53.45
서울특별시 구로구 구로동 752-10,7500.0,25.53
서울특별시 구로구 구로동 771-2,31000.0,48.14
서울특별시 구로구 구로동 771-30,15700.0,30.48
서울특별시 구로구 구로동 779-13,19500.0,27.69
서울특별시 구로구 구로동 779-24,30500.0,57.3
서울특별시 구로구 구로동 779-26,23000.0,33.32
서울특별시 구로구 구로동 780-50,30500.0,50.34
서울특별시 구로구 구로동 780-58,21300.0,33.52
서울특별시 구로구 구로동 791-19,20000.0,33.48
서울특별시 구로구 구로동 791-21,23150.0,31.96
서울특별시 구로구 구로동 791-4,21500.0,44.1
서울특별시 구로구 구로동 791-62,21500.0,32.91
서울특별시 구로구 구로동 792-29,23000.0,44.0
서울특별시 구로구 구로동 792-78,25000.0,45.69
서울특별시 구로구 구로동 792-86,23000.0,47.5
서울특별시 구로구 구로동 793-24,22900.0,36.31
서울특별시 구로구 구로동 793-46,19800.0,41.37
서울특별시 구로구 구로동 793-54,24000.0,31.4
서울특별시 구로구 구로동 794-17,22400.0,38.96
서울특별시 구로구 구로동 796-16,26000.0,42.56
서울특별시 구로구 구로동 796-60,24800.0,59.13
서울특별시 구로구 구로동 796-65,24000.0,44.0
서울특별시 구로구 구로동 797-19,22500.0,35.58
서울특별시 구로구 구로동 797-25,19900.0,37.08
서울특별시 구로구 구로동 797-26,23500.0,35.52
서울특별시 구로구 구로동 797-5,22300.0,33.12
서울특별시 구로구 구로동 797-8,23600.0,42.2
서울특별시 구로구 구로동 798-21,23500.0,40.68
서울특별시 구로구 구로동 798-22,25500.0,44.84
서울특별시 구로구 구로동 799-11,21000.0,35.58
서울특별시 구로구 구로동 804-4,29800.0,59.89
서울특별시 구로구 구로동 805-14,33000.0,55.98
서울특별시 구로구 구로동 806-14,17000.0,31.81
서울특별시 구로구 구로동 806-29,32800.0,59.91
서울특별시 구로구 구로동 806-63,26800.0,53.425
서울특별시 구로구 구로동 806-9,31000.0,59.94
서울특별시 구로구 구로동 807-29,19000.0,27.9
서울특별시 구로구 구로동 807-37,21000.0,31.11
서울특별시 구로구 구로동 97,11734.375,14.529375
서울특별시 구로구 구로동 97-10,54500.0,77.65
서울특별시 구로구 구로동 97-2,60500.0,64.45
서울특별시 구로구 구로동 97-4,13843.333333333334,19.33
서울특별시 구로구 구로동 97-5,57000.0,84.973
서울특별시 구로구 구로동 97-8,9750.0,12.49
서울특별시 구로구 구로동 98,49000.0,90.66666666666667
서울특별시 구로구 구로동 98-10,11000.0,15.074285714285713
서울특별시 구로구 구로동 98-12,13750.0,15.75
서울특별시 구로구 구로동 98-14,39000.0,35.34
서울특별시 구로구 구로동 98-4,15883.333333333334,24.647000000000002
서울특별시 구로구 구로동 98-8,50500.0,84.72
서울특별시 구로구 궁동 143,58000.0,84.19
서울특별시 구로구 궁동 184-20,40000.0,67.78
서울특별시 구로구 궁동 184-6,66500.0,107.19
서울특별시 구로구 궁동 293,42329.545454545456,55.90715909090909
서울특별시 구로구 신도림동 290,74000.0,52.45
서울특별시 구로구 신도림동 412-3,87000.0,84.51
서울특별시 구로구 신도림동 432-1,126500.0,84.97
서울특별시 구로구 신도림동 639,121500.0,84.82
서울특별시 구로구 신도림동 640,73500.0,59.88
서울특별시 구로구 신도림동 642,100394.73684210527,74.38684210526317
서울특별시 구로구 신도림동 643,128000.0,114.58850000000001
서울특별시 구로구 신도림동 644,101000.0,59.595
서울특별시 구로구 신도림동 645,144000.0,120.60466666666667
서울특별시 구로구 신도림동 646,169750.0,117.74
서울특별시 구로구 신도림동 647,120000.0,84.789
서울특별시 구로구 신도림동 649,135666.66666666666,95.38799999999999
서울특별시 구로구 신도림동 692,136600.0,96.406
서울특별시 구로구 신도림동 695,29033.333333333332,27.494444444444444
서울특별시 구로구 오류동 1-7,18500.0,60.6
서울특별시 구로구 오류동 108-35,40000.0,68.32
서울특별시 구로구 오류동 108-40,43000.0,72.33
서울특별시 구로구 오류동 12-2,24800.0,37.43
서울특별시 구로구 오류동 150-42,39400.0,53.94
서울특별시 구로구 오류동 193-16,36000.0,56.65
서울특별시 구로구 오류동 193-17,38500.0,59.34
서울특별시 구로구 오류동 334,63000.0,84.36
서울특별시 구로구 오류동 336,48700.0,59.98
서울특별시 구로구 오류동 337,53400.0,84.96
서울특별시 구로구 오류동 338,60233.333333333336,71.19166666666666
서울특별시 구로구 오류동 339,58000.0,59.79
서울특별시 구로구 오류동 34-13,8425.0,14.064
서울특별시 구로구 오류동 340,68750.0,97.18499999999999
서울특별시 구로구 오류동 341,63000.0,69.92999999999999
서울특별시 구로구 오류동 342,75900.0,84.741
서울특별시 구로구 오류동 343,78500.0,72.5185
서울특별시 구로구 오류동 344,60000.0,59.98
서울특별시 구로구 오류동 347,59750.0,59.98
서울특별시 구로구 오류동 348,64375.0,66.21000000000001
서울특별시 구로구 오류동 351,73000.0,84.71
서울특별시 구로구 오류동 356,22957.14285714286,30.77
서울특별시 구로구 오류동 44-10,44700.0,84.89
서울특별시 구로구 오류동 46-1,19875.0,36.69
서울특별시 구로구 오류동 51-31,9681.25,14.5725
서울특별시 구로구 오류동 6-1,48350.0,84.655
서울특별시 구로구 오류동 75-2,10050.0,18.767142857142858
서울특별시 구로구 오류동 9-231,23825.0,30.588749999999997
서울특별시 구로구 온수동 154,30000.0,70.54
서울특별시 구로구 온수동 155,96875.0,84.97
서울특별시 구로구 온수동 83,28500.0,64.87
서울특별시 구로구 천왕동 273,82750.0,84.97
서울특별시 구로구 천왕동 275,75000.0,84.97
서울특별시 구로구 천왕동 277,71000.0,84.98
서울특별시 구로구 천왕동 281,87000.0,84.98
서울특별시 구로구 천왕동 282,72250.0,59.94
서울특별시 구로구 항동 233,77000.0,99.9848
서울특별시 구로구 항동 236,103000.0,84.9416
서울특별시 구로구 항동 237,73000.0,59.85999999999999
서울특별시 구로구 항동 241,128750.0,93.89685
서울특별시 구로구 항동 242,66000.0,59.86
서울특별시 구로구 항동 244,82200.0,82.4531
서울특별시 구로구 항동 가-238,69500.0,59.9
서울특별시 금천구 가산동 139-15,14980.0,13.76
서울특별시 금천구 가산동 140-36,12159.411764705883,12.373529411764705
서울특별시 금천구 가산동 140-9,13750.0,15.028333333333334
서울특별시 금천구 가산동 141-2,12635.29411764706,12.474117647058824
서울특별시 금천구 가산동 143-20,16271.42857142857,15.903471428571427
서울특별시 금천구 가산동 143-3,33400.0,25.19
서울특별시 금천구 가산동 143-6,14252.0,14.12
서울특별시 금천구 가산동 234-46,54100.0,64.89
서울특별시 금천구 가산동 239-22,52500.0,120.53
서울특별시 금천구 가산동 769,73437.5,66.105
서울특별시 금천구 가산동 772,40750.0,59.25
서울특별시 금천구 독산동 1002,51500.0,59.94
서울특별시 금천구 독산동 1003-21,44300.0,56.78
서울특별시 금천구 독산동 1006-139,43500.0,54.4
서울특별시 금천구 독산동 1007-13,108000.0,76.2935
서울특별시 금천구 독산동 1028,60000.0,59.56
서울특별시 금천구 독산동 1088,55500.0,48.724000000000004
서울특별시 금천구 독산동 1093-4,64000.0,89.46
서울특별시 금천구 독산동 1131,54000.0,84.74
서울특별시 금천구 독산동 1133,53000.0,59.95
서울특별시 금천구 독산동 1136,57750.0,69.525
서울특별시 금천구 독산동 1140,81428.57142857143,84.8768
서울특별시 금천구 독산동 1143,72000.0,84.935
서울특별시 금천구 독산동 1144,78625.0,72.27525
서울특별시 금천구 독산동 1147,113309.09090909091,80.85285454545455
서울특별시 금천구 독산동 1150,89500.0,59.98
서울특별시 금천구 독산동 1155,84225.0,62.411480000000005
서울특별시 금천구 독산동 1162,34051.851851851854,29.0615
서울특별시 금천구 독산동 147-1,54700.0,84.95
서울특별시 금천구 독산동 181-139,37000.0,83.48
서울특별시 금천구 독산동 293-10,56575.0,58.72
서울특별시 금천구 독산동 332-14,50000.0,59.34
서울특별시 금천구 독산동 333-24,27950.0,35.61
서울특별시 금천구 독산동 378-77,22500.0,50.98
서울특별시 금천구 독산동 711-2,62985.71428571428,70.53857142857143
서울특별시 금천구 독산동 883-10,46500.0,85.58
서울특별시 금천구 독산동 889-36,46500.0,67.21
서울특별시 금천구 독산동 894-5,45000.0,75.0
서울특별시 금천구 독산동 907-21,26000.0,67.88
서울특별시 금천구 독산동 955,79925.0,94.745
서울특별시 금천구 독산동 957,42500.0,81.56
서울특별시 금천구 독산동 958,44500.0,64.87
서울특별시 금천구 독산동 962-32,29500.0,29.63
서울특별시 금천구 독산동 965-1,66500.0,80.726
서울특별시 금천구 독산동 989,36000.0,40.074
서울특별시 금천구 독산동 994-76,42500.0,82.025
서울특별시 금천구 시흥동 1002-1,66714.28571428571,43.66285714285714
서울특별시 금천구 시흥동 1006,46000.0,59.94
서울특별시 금천구 시흥동 1008,64280.0,93.148
서울특별시 금천구 시흥동 1009,65500.0,59.21
서울특별시 금천구 시흥동 1010,62175.0,89.32124999999999
서울특별시 금천구 시흥동 1011,67016.66666666667,84.0425
서울특별시 금천구 시흥동 1012,59800.0,76.0537
서울특별시 금천구 시흥동 1013,66781.81818181818,88.45636363636363
서울특별시 금천구 시흥동 1017,68300.0,84.8
서울특별시 금천구 시흥동 1018,69080.0,79.797
서울특별시 금천구 시흥동 1026,92340.0,86.2084
서울특별시 금천구 시흥동 109-1,99000.0,84.96
서울특별시 금천구 시흥동 200-4,27500.0,62.699999999999996
서울특별시 금천구 시흥동 209,52166.666666666664,82.53
서울특별시 금천구 시흥동 268-46,53200.0,79.84
서울특별시 금천구 시흥동 384-12,49600.0,51.24
서울특별시 금천구 시흥동 5-13,56800.0,72.876
서울특별시 금천구 시흥동 806,57333.333333333336,67.52333333333333
서울특별시 금천구 시흥동 817-29,24500.0,39.83
서울특별시 금천구 시흥동 820-12,64000.0,97.99
서울특별시 금천구 시흥동 882-61,9880.0,14.220000000000002
서울특별시 금천구 시흥동 912-20,56000.0,100.99
서울특별시 금천구 시흥동 948-9,41000.0,73.4
서울특별시 금천구 시흥동 949-18,23000.0,70.47
서울특별시 금천구 시흥동 953-5,40000.0,92.13
서울특별시 금천구 시흥동 960-6,35233.333333333336,65.02
서울특별시 금천구 시흥동 992-2,65833.33333333333,69.14333333333333
서울특별시 금천구 시흥동 999-1,29750.0,41.58
서울특별시 금천구 시흥동 산173-8,64500.0,79.42
서울특별시 노원구 공릉동 106,122500.0,117.4155
서울특별시 노원구 공릉동 108,66000.0,61.151
서울특별시 노원구 공릉동 109,51840.0,48.666000000000004
서울특별시 노원구 공릉동 111,93000.0,84.65
서울특별시 노원구 공릉동 254,91500.0,75.92
서울특별시 노원구 공릉동 351-2,42000.0,73.76
서울특별시 노원구 공릉동 366-15,99000.0,78.06
서울특별시 노원구 공릉동 370-4,60000.0,59.59
서울특별시 노원구 공릉동 380-1,61500.0,84.81
서울특별시 노원구 공릉동 382-14,78000.0,114.97
서울특별시 노원구 공릉동 395-6,43500.0,74.4276
서울특별시 노원구 공릉동 395-7,8690.0,13.27934
서울특별시 노원구 공릉동 492-1,70000.0,84.87
서울특별시 노원구 공릉동 492-3,54000.0,92.88
서울특별시 노원구 공릉동 590-1,63750.0,71.685
서울특별시 노원구 공릉동 670-20,94500.0,84.0261
서울특별시 노원구 공릉동 670-6,15560.0,17.224
서울특별시 노원구 공릉동 670-7,18933.333333333332,21.07
서울특별시 노원구 공릉동 683-14,11871.42857142857,14.306614285714286
서울특별시 노원구 공릉동 690-2,56500.0,59.89
서울특별시 노원구 공릉동 705,58283.333333333336,68.47833333333334
서울특별시 노원구 공릉동 707,47271.42857142857,38.065714285714286
서울특별시 노원구 공릉동 714,53850.0,44.55
서울특별시 노원구 공릉동 715,47120.0,38.483999999999995
서울특별시 노원구 공릉동 725,81118.18181818182,73.60363636363637
서울특별시 노원구 공릉동 727,33666.666666666664,31.320000000000004
서울특별시 노원구 공릉동 737,62050.0,75.38499999999999
서울특별시 노원구 공릉동 738,60000.0,59.26
서울특별시 노원구 공릉동 740,48000.0,54.08
서울특별시 노원구 공릉동 741,55666.666666666664,59.98
서울특별시 노원구 공릉동 743,66491.66666666667,77.515
서울특별시 노원구 공릉동 744,64500.0,59.87
서울특별시 노원구 공릉동 745,72166.66666666667,78.32000000000001
서울특별시 노원구 공릉동 747,79340.0,68.046
서울특별시 노원구 공릉동 748,88666.66666666667,98.103
서울특별시 노원구 공릉동 749,48500.0,78.74000000000001
서울특별시 노원구 공릉동 751,67766.66666666667,81.07733333333334
서울특별시 노원구 공릉동 752,48500.0,84.69
서울특별시 노원구 공릉동 754,73000.0,83.409
서울특별시 노원구 공릉동 755,57500.0,75.10050000000001
서울특별시 노원구 공릉동 756,87000.0,106.319
서울특별시 노원구 공릉동 758,97946.77777777778,64.97
서울특별시 노원구 공릉동 760,59333.333333333336,59.9883
서울특별시 노원구 공릉동 81,61592.307692307695,51.847692307692306
서울특별시 노원구 공릉동 90,89330.0,84.9
서울특별시 노원구 공릉동 91,73033.33333333333,84.65
서울특별시 노원구 상계동 1055,63375.0,83.8425
서울특별시 노원구 상계동 1078,64500.0,82.68
서울특별시 노원구 상계동 1110,60633.333333333336,61.89666666666667
서울특별시 노원구 상계동 1251,77333.33333333333,84.88
서울특별시 노원구 상계동 1255,48725.0,51.49416666666667
서울특별시 노원구 상계동 1256,50200.0,48.09166666666667
서울특별시 노원구 상계동 1265,102000.0,122.928
서울특별시 노원구 상계동 1269,71000.0,84.83
서울특별시 노원구 상계동 1270,59333.333333333336,84.54
서울특별시 노원구 상계동 1271,59000.0,84.99
서울특별시 노원구 상계동 1272,63600.0,84.74
서울특별시 노원구 상계동 1273,49250.0,59.24
서울특별시 노원구 상계동 1275,70500.0,84.8
서울특별시 노원구 상계동 1276,47833.333333333336,51.375
서울특별시 노원구 상계동 1277,73050.0,86.935
서울특별시 노원구 상계동 1279,71833.33333333333,68.08
서울특별시 노원구 상계동 1280,40000.0,59.73
서울특별시 노원구 상계동 1281,80000.0,84.9
서울특별시 노원구 상계동 1282,89125.0,97.395
서울특별시 노원구 상계동 1283,40500.0,59.93
서울특별시 노원구 상계동 1285,58666.666666666664,59.4
서울특별시 노원구 상계동 1289,61100.0,72.09
서울특별시 노원구 상계동 1293,72875.0,92.26750000000001
서울특별시 노원구 상계동 1295,60500.0,84.94
서울특별시 노원구 상계동 1296,52500.0,53.656
서울특별시 노원구 상계동 1301,67000.0,83.87
서울특별시 노원구 상계동 1302,66000.0,84.8577
서울특별시 노원구 상계동 1303,36000.0,45.57
서울특별시 노원구 상계동 1305,98000.0,84.88
서울특별시 노원구 상계동 1306,71000.0,84.887
서울특별시 노원구 상계동 1307,60000.0,84.569
서울특별시 노원구 상계동 1309,77900.0,59.877
서울특별시 노원구 상계동 1312,76000.0,84.85666666666667
서울특별시 노원구 상계동 1313,57350.0,59.9
서울특별시 노원구 상계동 1318,86000.0,139.28
서울특별시 노원구 상계동 1320,50325.0,71.845
서울특별시 노원구 상계동 1321,39000.0,59.76
서울특별시 노원구 상계동 135,43750.0,45.44
서울특별시 노원구 상계동 1355,70666.66666666667,59.99533333333333
서울특별시 노원구 상계동 172,83000.0,84.91
서울특별시 노원구 상계동 173-1,48100.0,47.9435294117647
서울특별시 노원구 상계동 330-29,10944.444444444445,14.649999999999999
서울특별시 노원구 상계동 359,82300.0,84.78
서울특별시 노원구 상계동 451,50500.0,52.19
서울특별시 노원구 상계동 458,64550.0,72.515
서울특별시 노원구 상계동 624,55000.0,51.95
서울특별시 노원구 상계동 626,56900.0,51.626666666666665
서울특별시 노원구 상계동 637,52325.0,48.314375
서울특별시 노원구 상계동 639,60578.57142857143,55.25857142857143
서울특별시 노원구 상계동 647,56800.0,49.233333333333334
서울특별시 노원구 상계동 652,56125.0,47.945
서울특별시 노원구 상계동 666,65205.555555555555,55.43555555555556
서울특별시 노원구 상계동 670,65453.125,53.564375
서울특별시 노원구 상계동 680,103840.0,65.96564000000001
서울특별시 노원구 상계동 691,73237.5,54.48499999999999
서울특별시 노원구 상계동 694,119500.0,122.18
서울특별시 노원구 상계동 695,115000.0,93.75
서울특별시 노원구 상계동 720,62372.22222222222,50.87555555555556
서울특별시 노원구 상계동 730-2,72723.07692307692,58.676923076923075
서울특별시 노원구 상계동 740,67582.35294117648,49.33117647058823
서울특별시 노원구 상계동 749-5,59420.0,44.156
서울특별시 노원구 상계동 765,52210.0,36.092
서울특별시 노원구 상계동 766-1,88170.0,87.57
서울특별시 노원구 상계동 90-1,71000.0,84.85
서울특별시 노원구 상계동 995,64500.0,84.84
서울특별시 노원구 월계동 12,64625.0,50.18
서울특별시 노원구 월계동 13,75287.87878787878,51.806666666666665
서울특별시 노원구 월계동 18,83638.46153846153,80.02153846153846
서울특별시 노원구 월계동 320-11,46925.0,34.785
서울특별시 노원구 월계동 322-1,57360.0,47.856
서울특별시 노원구 월계동 383-40,58000.0,65.35
서울특별시 노원구 월계동 436,79360.0,84.392
서울특별시 노원구 월계동 556,50446.153846153844,45.184615384615384
서울특별시 노원구 월계동 775,83650.0,134.64
서울특별시 노원구 월계동 780,44666.666666666664,52.98
서울특별시 노원구 월계동 781,55500.0,59.4
서울특별시 노원구 월계동 880,53000.0,59.93
서울특별시 노원구 월계동 923,43000.0,49.6
