아파트명,주소,가격,면적,층수
삼성,중구 신당동 843,"      89,700",59.97,11층
삼성,중구 신당동 843,"      89,900",59.97,12층
현대,중구 신당동 840,"      84,000",83.97,4층
남산타운,중구 신당동 844,"     124,000",84.88,14층
약수하이츠,중구 신당동 842,"     114,500",65.37,14층
남산타운,중구 신당동 844,"      96,000",59.94,18층
남산타운,중구 신당동 844,"     139,500",114.88,7층
약수하이츠,중구 신당동 842,"     139,000",114.92,4층
약수하이츠,중구 신당동 842,"     106,000",65.37,15층
삼성,중구 신당동 843,"      90,000",59.98,7층
청계천두산위브더제니스,중구 흥인동 13-1,"     148,500",123.8073,12층
롯데캐슬,중구 황학동 2545,"      93,000",84.92,14층
롯데캐슬,중구 황학동 2545,"      90,000",84.92,17층
DUO302,중구 황학동 819,"      16,700",15.97,16층
롯데캐슬,중구 황학동 2545,"      95,000",84.92,28층
덕수궁롯데캐슬,중구 순화동 217,"      90,000",56.2897,11층
브라운스톤서울,중구 중림동 355,"     143,500",112.527,17층
삼성사이버빌리지,중구 중림동 200,"     112,000",76.83,1층
서울역센트럴자이,중구 만리동2가 176-1,"     126,000",59.943,6층
서울역센트럴자이,중구 만리동2가 176-1,"     129,000",59.943,22층
서울역센트럴자이,중구 만리동2가 176-1,"     153,000",84.972,8층
센트레빌아스테리움서울,용산구 동자동 45,"     200,000",145.2,27층
한강타운,용산구 산천동 204,"      81,000",59.69,11층
리버힐삼성,용산구 산천동 193,"     127,000",84.98,15층
효창파크푸르지오,용산구 효창동 274,"     120,000",59.41,5층
효창아트빌2차,용산구 효창동 5-158,"     110,000",84.96,2층
삼성래미안,용산구 도원동 23,"     106,000",59.94,16층
삼성래미안,용산구 도원동 23,"     104,700",59.94,5층
아크로타워,용산구 문배동 24-21,"     145,000",126.3,26층
아크로타워,용산구 문배동 24-21,"     152,000",126.3,18층
용산파크e-편한세상,용산구 한강로2가 417,"     160,000",113.31,8층
점보,용산구 이촌동 300-10,"     200,000",177.62,8층
한강(대우),용산구 이촌동 415,"     157,000",60,17층
강촌,용산구 이촌동 402,"     196,000",84.85,17층
이촌코오롱(A),용산구 이촌동 412,"     154,500",59.82,16층
한가람,용산구 이촌동 404,"     234,000",114.96,5층
한가람,용산구 이촌동 404,"     156,000",59.88,15층
한강맨숀,용산구 이촌동 300-23,"     425,000",120.56,4층
한가람,용산구 이촌동 404,"     162,500",59.88,12층
한가람,용산구 이촌동 404,"     233,000",114.96,3층
왕궁,용산구 이촌동 300-11,"     216,000",102.48,2층
LG한강자이,용산구 이촌동 430,"     214,000",66.39,15층
반도,용산구 이촌동 301-170,"     270,000",136.21,7층
한가람,용산구 이촌동 404,"     190,500",84.89,6층
한강(대우),용산구 이촌동 415,"     182,000",84.98,11층
한가람,용산구 이촌동 404,"     159,500",59.88,21층
한강(대우),용산구 이촌동 415,"     158,500",60,7층
점보,용산구 이촌동 300-10,"     185,000",177.62,7층
왕궁,용산구 이촌동 300-11,"     225,000",102.48,3층
청화1,용산구 이태원동 22-2,"     200,000",105.75,4층
청화1,용산구 이태원동 22-2,"     307,000",174.38,12층
남산대림,용산구 이태원동 729,"     120,000",59.92,5층
청화1,용산구 이태원동 22-2,"     255,000",142.71,7층
청화1,용산구 이태원동 22-2,"     207,500",106.12,7층
메이(124-12),용산구 이태원동 124-12,"     218,700",159.63,3층
메이(124-12),용산구 이태원동 124-12,"     218,700",159.63,3층
청화1,용산구 이태원동 22-2,"     260,000",142.71,11층
청화1,용산구 이태원동 22-2,"     208,000",105.75,9층
남산대림,용산구 이태원동 729,"     117,500",59.92,1층
한남더힐,용산구 한남동 810,"     310,000",59.686,8층
한남더힐,용산구 한남동 810,"     310,000",59.686,8층
르가든더메인한남,용산구 한남동 386,"     520,000",237.52,3층
대림아르빌,용산구 한남동 808,"     141,000",84.57,1층
르가든더메인한남,용산구 한남동 386,"     495,000",239.67,4층
한남더힐,용산구 한남동 810,"     850,000",208.478,2층
태성1,용산구 한남동 644-2,"      91,700",59.95,3층
한남더힐,용산구 한남동 810,"     313,000",59.686,2층
한남더힐,용산구 한남동 810,"     298,000",59.7,5층
한남힐스테이트,용산구 한남동 807,"     185,000",84.785,7층
신동아,용산구 서빙고동 241-21,"     339,000",140.81,13층
신동아,용산구 서빙고동 241-21,"     388,000",140.81,10층
리버빌(삼성),용산구 보광동 151,"     107,000",59.7,9층
신동아1,용산구 보광동 448,"     230,000",84.93,9층
신동아1,용산구 보광동 448,"     220,000",84.93,2층
텐즈힐(2단지),성동구 상왕십리동 811,"     147,000",84.92,3층
텐즈힐(2단지),성동구 상왕십리동 811,"     140,000",84.9,17층
센트라스,성동구 하왕십리동 1070,"      80,000",40.94,5층
센트라스,성동구 하왕십리동 1070,"     129,000",59.94,19층
센트라스,성동구 하왕십리동 1070,"      84,000",40.94,22층
텐즈힐(1단지),성동구 하왕십리동 1066,"     148,000",84.96,14층
한신무학,성동구 하왕십리동 990,"      83,000",62.41,12층
벽산,성동구 하왕십리동 258,"      93,000",71.33,12층
왕십리KCC스위첸,성동구 하왕십리동 1002,"      94,500",64.244,6층
센트라스,성동구 하왕십리동 1070,"     124,000",59.94,2층
금호베스트빌,성동구 하왕십리동 1052,"      74,500",59.79,6층
벽산,성동구 하왕십리동 258,"      96,000",84.94,3층
왕십리KCC스위첸,성동구 하왕십리동 1002,"      91,800",59.851,13층
왕십리KCC스위첸,성동구 하왕십리동 1002,"      97,000",68.11,2층
센트라스,성동구 하왕십리동 1070,"     119,000",59.59,22층
벽산,성동구 하왕십리동 258,"     100,500",84.94,19층
왕십리풍림아이원,성동구 하왕십리동 1061,"     109,000",84.417,9층
무학현대,성동구 하왕십리동 992,"      80,000",84.675,10층
무학현대,성동구 하왕십리동 992,"      80,000",84.675,10층
극동미라주,성동구 하왕십리동 1058,"      80,000",59.4,15층
센트라스,성동구 하왕십리동 1070,"      80,000",40.94,7층
센트라스,성동구 하왕십리동 1070,"      81,000",40.94,10층
텐즈힐(1단지),성동구 하왕십리동 1066,"     152,000",84.92,6층
왕십리풍림아이원,성동구 하왕십리동 1061,"     102,500",84.417,17층
금호베스트빌,성동구 하왕십리동 1052,"      79,000",59.79,11층
벽산,성동구 하왕십리동 258,"     115,000",114.46,13층
왕십리풍림아이원,성동구 하왕십리동 1061,"      88,500",59.936,13층
왕십리풍림아이원,성동구 하왕십리동 1061,"      89,500",59.936,9층
왕십리자이,성동구 하왕십리동 1071,"      88,800",51.94,13층
왕십리자이,성동구 하왕십리동 1071,"     110,000",59.99,12층
왕십리자이,성동구 하왕십리동 1071,"      89,500",51.91,6층
왕십리자이,성동구 하왕십리동 1071,"      89,500",51.94,6층
센트라스,성동구 하왕십리동 1070,"     154,900",84.96,7층
텐즈힐(1단지),성동구 하왕십리동 1066,"     148,000",84.88,12층
센트라스,성동구 하왕십리동 1070,"     130,000",59.93,15층
텐즈힐(1단지),성동구 하왕십리동 1066,"     151,000",84.88,5층
장원,성동구 마장동 767-1,"      64,000",84.8,10층
세림,성동구 마장동 784,"      71,000",40.86,9층
현대,성동구 마장동 818,"      78,300",59.91,18층
삼성,성동구 마장동 817,"      82,800",59.76,9층
신성미소지움,성동구 마장동 822,"      91,000",84.99,7층
세림,성동구 마장동 784,"      90,000",72.84,12층
우성에비뉴,성동구 마장동 835,"      75,000",70.88,9층
신성미소지움,성동구 마장동 822,"      93,500",84.99,16층
대성유니드,성동구 마장동 825,"      97,500",84.71,13층
삼성홈타운,성동구 마장동 834,"      20,000",16.84,6층
중앙하이츠,성동구 사근동 199,"      69,600",71.85,4층
중앙하이츠,성동구 사근동 199,"      67,000",71.85,11층
행당한진타운,성동구 행당동 346,"      98,000",59.96,21층
대림e-편한세상,성동구 행당동 347,"      88,100",59.96,15층
두산,성동구 행당동 345,"      92,000",84.87,25층
행당한진타운,성동구 행당동 346,"      97,500",59.96,5층
서울숲 한신 더 휴,성동구 행당동 349,"     120,000",84.95,14층
대림e-편한세상,성동구 행당동 347,"     104,000",84.87,3층
서울숲더샵,성동구 행당동 377,"     160,000",92.08,13층
행당한진타운,성동구 행당동 346,"     125,000",84.71,10층
서울숲더샵,성동구 행당동 377,"     165,000",92.08,15층
대림e-편한세상,성동구 행당동 347,"      85,000",59.96,1층
행당한진타운,성동구 행당동 346,"     115,000",84.71,13층
행당한진타운,성동구 행당동 346,"      95,000",59.96,15층
서울숲 한신 더 휴,성동구 행당동 349,"     115,000",84.95,22층
대림e-편한세상,성동구 행당동 347,"      97,000",59.96,15층
행당한진타운,성동구 행당동 346,"     130,000",114.62,18층
행당브라운스톤,성동구 행당동 364,"      91,000",59.27,9층
행당한진타운,성동구 행당동 346,"     103,000",59.96,22층
서울숲리버뷰자이,성동구 행당동 380,"     135,000",59.97,8층
서울숲 한신 더 휴,성동구 행당동 349,"     109,000",84.95,2층
서울숲 한신 더 휴,성동구 행당동 349,"     124,000",84.95,20층
신동아,성동구 행당동 344,"      76,500",59.97,13층
서울숲 한신 더 휴,성동구 행당동 349,"     124,000",84.95,20층
서울숲 한신 더 휴,성동구 행당동 349,"     105,300",59.91,11층
대림e-편한세상,성동구 행당동 347,"     127,000",114.94,2층
행당브라운스톤,성동구 행당동 364,"      89,000",59.27,3층
행당브라운스톤,성동구 행당동 364,"      89,000",59.27,2층
서울숲 한신 더 휴,성동구 행당동 349,"      98,000",59.94,7층
두산,성동구 행당동 345,"      58,000",84.87,4층
서울숲삼부아파트,성동구 행당동 147,"     108,000",67.92,4층
행당한진타운,성동구 행당동 346,"      97,000",59.96,20층
대림e-편한세상,성동구 행당동 347,"     115,000",84.87,12층
행당두산위브,성동구 행당동 375,"     115,800",59.99,6층
대림e-편한세상,성동구 행당동 347,"     108,500",84.87,11층
행당한진타운,성동구 행당동 346,"     107,000",84.71,1층
서울숲 한신 더 휴,성동구 행당동 349,"      97,000",59.94,5층
대림e-편한세상,성동구 행당동 347,"      97,500",59.96,14층
대림e-편한세상,성동구 행당동 347,"      91,000",59.96,12층
서울숲리버뷰자이,성동구 행당동 380,"     165,000",84.95,25층
대림강변타운,성동구 응봉동 15,"     126,000",84.42,5층
대림강변타운,성동구 응봉동 15,"     100,500",59.76,15층
대림(2차),성동구 응봉동 97,"      78,500",59.91,2층
대림강변타운,성동구 응봉동 15,"      96,500",59.76,7층
대림(1차),성동구 응봉동 100,"     120,850",75.51,3층
금호현대,성동구 응봉동 98,"      81,800",59.91,9층
금호현대,성동구 응봉동 98,"     129,000",120,7층
대림(2차),성동구 응봉동 97,"      98,000",84.53,5층
대림(1차),성동구 응봉동 100,"     133,900",113.71,3층
대림(1차),성동구 응봉동 100,"     116,650",75.51,12층
대림(1차),성동구 응봉동 100,"     126,000",113.71,1층
금호현대,성동구 응봉동 98,"      83,500",59.91,7층
서울숲리버그린동아아파트,성동구 응봉동 276,"     119,300",84.83,18층
대림(1차),성동구 응봉동 100,"     104,000",63.18,6층
서울숲리버그린동아아파트,성동구 응봉동 276,"      95,000",59.98,10층
서울숲리버그린동아아파트,성동구 응봉동 276,"     120,000",84.83,17층
금호현대,성동구 응봉동 98,"      97,000",79.8,9층
금호현대,성동구 응봉동 98,"      80,000",59.91,4층
대림강변타운,성동구 응봉동 15,"     103,000",59.76,19층
대림(1차),성동구 응봉동 100,"      65,000",63.18,7층
서울숲리버그린동아아파트,성동구 응봉동 276,"      98,000",59.98,14층
대림강변타운,성동구 응봉동 15,"     100,000",59.76,8층
대림강변타운,성동구 응봉동 15,"     157,000",114.88,17층
이편한세상금호파크힐스,성동구 금호동1가 280,"     127,000",59.983,5층
벽산,성동구 금호동1가 633,"      90,000",59.9,8층
이편한세상금호파크힐스,성동구 금호동1가 280,"     149,000",84.932,3층
벽산,성동구 금호동1가 633,"      94,000",59.9,13층
이편한세상금호파크힐스,성동구 금호동1가 280,"     154,500",84.932,13층
벽산,성동구 금호동1가 633,"      93,500",59.9,10층
이편한세상금호파크힐스,성동구 금호동1가 280,"     165,000",84.982,17층
벽산,성동구 금호동1가 633,"      93,000",59.9,7층
이편한세상금호파크힐스,성동구 금호동1가 280,"     150,000",84.982,3층
이편한세상금호파크힐스,성동구 금호동1가 280,"     160,000",84.932,8층
이편한세상금호파크힐스,성동구 금호동1가 280,"     181,000",116.134,15층
이편한세상금호파크힐스,성동구 금호동1가 280,"     132,000",59.983,9층
금호자이1차,성동구 금호동2가 1215,"     108,300",59.98,3층
래미안하이리버,성동구 금호동2가 1217,"     139,000",84.97,11층
래미안하이리버,성동구 금호동2가 1217,"     116,500",59.99,10층
래미안하이리버,성동구 금호동2가 1217,"     131,000",84.99,12층
신금호파크자이,성동구 금호동2가 1,"     126,500",59.98,11층
래미안하이리버,성동구 금호동2가 1217,"     130,700",84.99,3층
래미안하이리버,성동구 금호동2가 1217,"     119,500",59.99,6층
금호자이1차,성동구 금호동2가 1215,"     134,000",84.98,19층
금호자이1차,성동구 금호동2가 1215,"     131,000",84.97,7층
신금호파크자이,성동구 금호동2가 1,"     157,000",84.98,5층
신금호파크자이,성동구 금호동2가 1,"     125,800",59.98,10층
신금호파크자이,성동구 금호동2가 1,"     124,000",59.98,9층
신금호파크자이,성동구 금호동2가 1,"     125,000",59.98,15층
금호자이1차,성동구 금호동2가 1215,"     115,000",59.99,7층
신금호파크자이,성동구 금호동2가 1,"     157,000",84.98,7층
신금호파크자이,성동구 금호동2가 1,"     124,000",59.98,7층
금호자이1차,성동구 금호동2가 1215,"     110,000",59.99,2층
래미안하이리버,성동구 금호동2가 1217,"     112,000",59.99,17층
금호자이2차,성동구 금호동3가 700,"     106,500",59.9167,8층
금호한신,성동구 금호동3가 1662,"      91,000",59.99,5층
금호자이2차,성동구 금호동3가 700,"     107,000",59.9663,11층
대우,성동구 금호동4가 800,"      99,500",59.97,4층
힐스테이트서울숲리버,성동구 금호동4가 1553,"     180,000",84.88,14층
브라운스톤2차,성동구 금호동4가 1550,"     135,000",84.98,10층
힐스테이트서울숲리버,성동구 금호동4가 1553,"     130,000",59.98,14층
서울숲푸르지오,성동구 금호동4가 340,"     118,500",59.9,3층
서울숲2차푸르지오,성동구 금호동4가 235,"     156,000",84.776,13층
롯데,성동구 금호동4가 1250,"     106,000",84.99,1층
대우,성동구 금호동4가 800,"     108,500",84.71,1층
서울숲2차푸르지오,성동구 금호동4가 235,"     131,700",59.862,13층
서울숲푸르지오,성동구 금호동4가 340,"     147,000",84.87,9층
대우,성동구 금호동4가 800,"     122,000",59.97,20층
서울숲2차푸르지오,성동구 금호동4가 235,"     188,000",114.771,1층
서울숲2차푸르지오,성동구 금호동4가 235,"     188,000",114.771,1층
서울숲푸르지오,성동구 금호동4가 340,"     130,000",59.99,9층
서울숲푸르지오,성동구 금호동4가 340,"     125,000",59.99,7층
서울숲푸르지오,성동구 금호동4가 340,"     114,000",59.9,1층
래미안 옥수 리버젠,성동구 옥수동 561,"     154,000",84.81,1층
옥수파크힐스117동~125동,성동구 옥수동 528-1,"     136,000",59.78,4층
옥수파크힐스101동~116동,성동구 옥수동 528,"     141,500",59.88,13층
옥수파크힐스101동~116동,성동구 옥수동 528,"     141,500",59.88,13층
극동,성동구 옥수동 428,"      95,000",68.58,5층
극동그린,성동구 옥수동 436,"     121,500",114.32,5층
옥수파크힐스101동~116동,성동구 옥수동 528,"     149,000",59.91,6층
현대,성동구 옥수동 4,"     159,000",123.51,4층
옥수파크힐스117동~125동,성동구 옥수동 528-1,"     139,000",59.77,5층
옥수파크힐스101동~116동,성동구 옥수동 528,"     145,000",59.88,19층
래미안 옥수 리버젠,성동구 옥수동 561,"     185,000",84.81,7층
옥수삼성,성동구 옥수동 250,"     114,000",59.7,9층
한남하이츠,성동구 옥수동 220-1,"     270,000",149.39,12층
옥수파크힐스101동~116동,성동구 옥수동 528,"     149,000",59.91,6층
옥수파크힐스117동~125동,성동구 옥수동 528-1,"     139,000",59.77,2층
옥수파크힐스101동~116동,성동구 옥수동 528,"     143,000",59.78,1층
옥수파크힐스117동~125동,성동구 옥수동 528-1,"     145,000",59.59,11층
풍림아이원,성동구 옥수동 60,"     169,500",84.767,6층
극동그린,성동구 옥수동 436,"     115,000",84.92,14층
래미안 옥수 리버젠,성동구 옥수동 561,"     258,000",134.13,11층
래미안 옥수 리버젠,성동구 옥수동 561,"     258,000",134.13,11층
한남하이츠,성동구 옥수동 220-1,"     200,000",101.12,10층
옥수파크힐스101동~116동,성동구 옥수동 528,"     175,000",84.64,8층
래미안 옥수 리버젠,성동구 옥수동 561,"     172,000",84.73,8층
옥수하이츠,성동구 옥수동 100,"     184,500",114.72,6층
옥수삼성,성동구 옥수동 250,"     174,500",114.666,13층
트리마제,성동구 성수동1가 718,"     110,000",25.3284,14층
서울숲성수현대,성동구 성수동1가 676-5,"     110,000",69.21,10층
아크로서울포레스트,성동구 성수동1가 685-700,"     950,000",198.219,40층
한진타운,성동구 성수동1가 704,"     124,500",59.4,15층
아크로서울포레스트,성동구 성수동1가 685-700,"     375,000",95.81,4층
우방,성동구 성수동1가 705,"      89,000",60,8층
강변건영아파트,성동구 성수동1가 710,"     173,500",84.952,6층
서울숲대림,성동구 성수동1가 656-234,"     125,000",59.885,6층
서울숲한양현대,성동구 성수동1가 707,"     131,000",84.81,4층
강변건영아파트,성동구 성수동1가 710,"     185,000",84.941,14층
아크로서울포레스트,성동구 성수동1가 685-700,"     650,000",159.603,23층
서울숲대림,성동구 성수동1가 656-234,"     122,500",59.885,5층
강변건영아파트,성동구 성수동1가 710,"     177,000",84.941,22층
동아,성동구 성수동1가 656-320,"     129,000",53.14,3층
한진타운,성동구 성수동1가 704,"     130,000",59.4,4층
중앙하이츠빌,성동구 성수동1가 715,"     159,000",84.9673,7층
쌍용,성동구 성수동1가 706,"     116,000",59.76,9층
힐스테이트,성동구 성수동2가 843,"     156,000",57.49,5층
롯데캐슬파크,성동구 성수동2가 835,"     139,000",84.686,14층
성수1차대우아파트,성동구 성수동2가 279-50,"      86,000",84.6,11층
신성미소지움,성동구 성수동2가 833,"      78,000",59.4,1층
건영,성동구 송정동 90,"      75,500",59.21,22층
중앙하이츠,성동구 용답동 15,"      85,500",84.545,5층
욱현하이브Ⅲ,광진구 중곡동 699,"      13,500",17.71,7층
중곡1단지,광진구 중곡동 191-77,"      48,500",48.46,3층
구의현대2단지,광진구 구의동 611,"     144,800",84.91,19층
현대프라임,광진구 구의동 631-1,"     102,500",59.82,16층
구의현대7단지현대홈타운,광진구 구의동 587-54,"      85,000",59.97,10층
구의강변우성아파트,광진구 구의동 546-7,"     120,000",84.76,14층
구의강변우성아파트,광진구 구의동 546-7,"     120,000",84.76,14층
현대프라임,광진구 구의동 631-1,"     103,000",59.82,23층
e편한세상광진그랜드파크,광진구 구의동 680,"     175,000",115.9979,17층
현대프라임,광진구 구의동 631-1,"     153,000",84.99,16층
구의현대2단지,광진구 구의동 611,"     143,000",84.91,12층
구의현대6단지,광진구 구의동 610,"     114,000",84.92,25층
광남캐스빌,광진구 구의동 620-6,"      42,500",59.78,2층
e편한세상광진그랜드파크,광진구 구의동 680,"     173,000",84.9794,18층
청구,광진구 광장동 566,"     122,300",84.86,18층
청구,광진구 광장동 566,"      89,000",59.95,5층
현대홈타운12차,광진구 광장동 580,"     188,000",143.86,11층
"현대8(801동,802동)",광진구 광장동 565,"     152,000",84.92,18층
청구,광진구 광장동 566,"      94,000",59.95,23층
상록타워아파트,광진구 광장동 570,"      91,000",59.4,13층
현대5,광진구 광장동 554-7,"     160,000",84.56,14층
현대파크빌,광진구 광장동 577,"     147,500",84.81,8층
청구,광진구 광장동 566,"     120,000",84.86,4층
극동2,광진구 광장동 218-1,"     146,000",84.55,1층
광나루현대,광진구 광장동 567,"     136,000",84.92,13층
현대파크빌,광진구 광장동 577,"     140,000",84.81,2층
현대파크빌,광진구 광장동 577,"     116,000",59.55,14층
청구,광진구 광장동 566,"     124,500",84.86,21층
워커힐,광진구 광장동 145-8,"     263,000",162.41,9층
현대5,광진구 광장동 554-7,"     110,000",59.67,10층
현대파크빌,광진구 광장동 577,"     143,000",84.81,6층
청구,광진구 광장동 566,"     124,500",84.86,10층
현대5,광진구 광장동 554-7,"     108,500",59.67,6층
상록타워아파트,광진구 광장동 570,"      97,500",59.4,15층
광장힐스테이트,광진구 광장동 582,"     178,000",84.9,11층
광나루현대,광진구 광장동 567,"     110,000",84.92,8층
현대파크빌,광진구 광장동 577,"     150,000",84.81,8층
더샵스타시티,광진구 자양동 227-7,"     238,000",163.53,14층
자양현대5,광진구 자양동 642,"      98,000",59.72,13층
더샵스타시티,광진구 자양동 227-7,"     217,500",139.54,39층
그린,광진구 자양동 665,"      69,000",72.78,7층
자양8차현대홈타운,광진구 자양동 789,"     130,000",80.47,11층
자양우성7,광진구 자양동 783-1,"     134,000",84.93,5층
우성1,광진구 자양동 579,"      87,800",51.57,11층
우성3,광진구 자양동 516,"     115,000",72.34,10층
우성1,광진구 자양동 579,"      88,000",51.57,6층
더샵스타시티,광진구 자양동 227-7,"     167,000",96.98,39층
자양우성7,광진구 자양동 783-1,"      99,850",59.94,10층
테라팰리스건대2차,광진구 자양동 860,"      83,500",57.3,9층
한양,광진구 자양동 695,"     163,000",108.35,12층
광진하우스토리한강,광진구 자양동 813,"     207,000",141.54,11층
우성2,광진구 자양동 520-2,"     105,000",80.1,6층
우성1,광진구 자양동 579,"      95,000",59.91,14층
광진트라팰리스,광진구 자양동 854,"     230,000",169.53,6층
우성1,광진구 자양동 579,"     106,000",79.75,11층
자양삼성,광진구 자양동 787,"     130,000",114.88,2층
자양삼성,광진구 자양동 787,"      94,500",59.76,8층
더샵스타시티,광진구 자양동 227-7,"     215,000",139.6,39층
우성1,광진구 자양동 579,"     114,000",79.75,5층
더샵스타시티,광진구 자양동 227-7,"     165,000",100.32,22층
광진코지웰,광진구 화양동 113-1,"      16,200",18.82,8층
브라운스톤,광진구 화양동 21-2,"      79,500",84.99,10층
화양현대,광진구 화양동 234,"      81,000",59.99,11층
화양현대,광진구 화양동 234,"      60,000",59.99,18층
일성파크,광진구 군자동 99,"      69,000",59.96,5층
에피소드1,광진구 군자동 355-5,"      21,000",17.81,8층
광진동양파라곤1단지,광진구 군자동 360-20,"     101,000",84.75,4층
신동아,동대문구 용두동 779,"      58,500",49.68,12층
신동아,동대문구 용두동 779,"      57,000",49.68,13층
신동아,동대문구 용두동 779,"      75,000",84.63,17층
래미안 허브리츠,동대문구 용두동 792,"     107,000",84.96,11층
용두롯데캐슬리치,동대문구 용두동 794,"      80,400",59.9779,2층
용두롯데캐슬리치,동대문구 용두동 794,"      83,000",59.9779,2층
용두두산위브,동대문구 용두동 791,"      95,000",84.99,25층
롯데캐슬피렌체,동대문구 용두동 790,"      81,300",59.65,3층
래미안 허브리츠,동대문구 용두동 792,"     115,000",84.96,17층
래미안 허브리츠,동대문구 용두동 792,"     107,000",84.96,9층
롯데캐슬피렌체,동대문구 용두동 790,"      51,000",37.73,4층
청계천대성스카이렉스2,동대문구 용두동 255-66,"      70,000",84.99,6층
한양아이클래스,동대문구 용두동 112-8,"      10,350",14.19,3층
롯데캐슬피렌체,동대문구 용두동 790,"      95,000",84.99,14층
래미안 허브리츠,동대문구 용두동 792,"      95,500",114.96,8층
경동미주,동대문구 제기동 892-68,"      77,000",67.21,12층
어진재,동대문구 제기동 1213,"      16,400",15.61,3층
홍파,동대문구 제기동 120-10,"      55,000",65.92,4층
어진재,동대문구 제기동 1213,"      17,450",15.61,6층
동성네스트빌,동대문구 제기동 1158-6,"      63,000",79.61,1층
현대,동대문구 제기동 892-66,"      80,000",90.95,13층
