아파트명,주소,가격,면적,층수
청구e편한세상,중구 신당동 852,"     150,000",118.47,1층
남산타운,중구 신당동 844,"      86,000",84.88,6층
남산타운,중구 신당동 844,"      86,000",84.88,6층
삼성,중구 신당동 843,"      94,000",59.97,15층
남산타운,중구 신당동 844,"     142,000",114.88,11층
약수하이츠,중구 신당동 842,"      78,000",57.63,2층
약수하이츠,중구 신당동 842,"      77,000",57.63,4층
동대문와이즈캐슬,중구 흥인동 119,"      14,300",15.55,11층
동대문와이즈캐슬,중구 흥인동 119,"      15,000",15.55,9층
동대문와이즈캐슬,중구 흥인동 119,"      14,200",16.55,10층
롯데캐슬,중구 황학동 2545,"      94,000",84.97,8층
롯데캐슬,중구 황학동 2545,"     115,000",114.9,17층
롯데캐슬,중구 황학동 2545,"     127,000",114.9,31층
롯데캐슬,중구 황학동 2545,"      92,000",84.97,20층
DUO302,중구 황학동 819,"      16,000",15.97,16층
롯데캐슬,중구 황학동 2545,"      93,000",84.89,23층
덕수궁롯데캐슬,중구 순화동 217,"     124,500",69.5135,9층
덕수궁롯데캐슬,중구 순화동 217,"     151,500",82.3212,13층
삼성사이버빌리지,중구 중림동 200,"     141,700",114.54,3층
브라운스톤서울,중구 중림동 355,"     118,000",84.878,28층
LIG서울역리가,중구 만리동1가 231,"     140,000",84.9788,11층
서울역센트럴자이,중구 만리동2가 176-1,"     127,000",59.943,9층
한강타운,용산구 산천동 204,"      80,000",59.69,12층
한강타운,용산구 산천동 204,"      77,000",59.69,8층
삼성래미안,용산구 도원동 23,"     105,500",59.94,7층
삼성래미안,용산구 도원동 23,"     105,000",59.94,16층
삼성래미안,용산구 도원동 23,"     130,000",84.69,21층
삼성래미안,용산구 도원동 23,"     105,000",59.94,12층
프라임펠리스,용산구 문배동 24-8,"      16,300",13.69,17층
대우월드마크용산,용산구 한강로1가 64,"     163,500",114.676,7층
용산파크자이,용산구 한강로1가 50-1,"     167,400",123.12,19층
용산파크e-편한세상,용산구 한강로2가 417,"     150,000",84.67,18층
용산아이피아대주피오레,용산구 한강로2가 2-185,"      86,000",84.6,10층
용산파크타워(24-0),용산구 용산동5가 24,"     310,000",124.8,6층
한강대우트럼프월드3,용산구 한강로3가 65-230,"     350,000",173.21,13층
한강자이에클라트,용산구 한강로3가 16-85,"     148,000",82.28,26층
원효전자상가,용산구 한강로3가 16-20,"      50,000",55.77,2층
한가람,용산구 이촌동 404,"     170,000",84.96,2층
이촌코오롱(A),용산구 이촌동 412,"     183,000",84.78,9층
동아그린,용산구 이촌동 411,"      98,000",48.76,4층
북한강(성원),용산구 이촌동 422,"     147,000",59.55,17층
강촌,용산구 이촌동 402,"     139,000",59.12,3층
이촌코오롱(A),용산구 이촌동 412,"     227,000",114.69,8층
한강맨숀,용산구 이촌동 300-23,"     354,000",101.95,1층
한가람,용산구 이촌동 404,"     254,998",114.96,20층
한강맨숀,용산구 이촌동 300-23,"     425,000",120.56,4층
한강(대우),용산구 이촌동 415,"     187,000",84.98,8층
강촌,용산구 이촌동 402,"     223,000",114.595,18층
한강(대우),용산구 이촌동 415,"     153,000",60,8층
한강(대우),용산구 이촌동 415,"     180,000",84.98,20층
이촌코오롱(A),용산구 이촌동 412,"     150,000",59.82,9층
한가람,용산구 이촌동 404,"     155,000",59.88,12층
이촌코오롱(A),용산구 이촌동 412,"     148,500",59.82,7층
한가람,용산구 이촌동 404,"     159,000",59.88,12층
한강맨숀,용산구 이촌동 300-23,"     585,000",167.21,5층
현대맨숀,용산구 이촌동 301-162,"     177,999",83.3,4층
우성,용산구 이촌동 399-1,"     129,000",58.2,11층
래미안첼리투스,용산구 이촌동 436,"     445,000",124.02,18층
G&D용산드림,용산구 이촌동 212-41,"      68,000",21.69,2층
래미안첼리투스,용산구 이촌동 436,"     444,998",124.02,18층
강촌,용산구 이촌동 402,"     200,000",106.645,3층
한가람,용산구 이촌동 404,"     187,000",84.96,8층
강촌,용산구 이촌동 402,"     151,500",59.12,5층
한강(대우),용산구 이촌동 415,"     185,000",84.98,10층
한강맨숀,용산구 이촌동 300-23,"     377,000",101.95,4층
강서,용산구 이촌동 193-5,"     100,000",56.63,5층
북한강(성원),용산구 이촌동 422,"     142,000",59.55,9층
한강(대우),용산구 이촌동 415,"     152,000",59.98,11층
한가람,용산구 이촌동 404,"     159,500",59.88,11층
청화1,용산구 이태원동 22-2,"     300,000",174.38,3층
청화1,용산구 이태원동 22-2,"     325,000",174.38,12층
청화1,용산구 이태원동 22-2,"     180,000",106.12,2층
청화1,용산구 이태원동 22-2,"     190,000",106.12,4층
청화1,용산구 이태원동 22-2,"     190,000",106.12,4층
남산대림,용산구 이태원동 729,"     150,000",84.75,3층
한남동동원베네스트,용산구 한남동 522-1,"     120,000",81.83,9층
한남동동원베네스트,용산구 한남동 522-1,"     128,000",102.59,2층
르가든더메인한남,용산구 한남동 386,"     465,000",227.37,2층
한남파라곤,용산구 한남동 825,"     187,000",116.0224,2층
나인원한남,용산구 한남동 829,"     900,000",206.8953,6층
신동아,용산구 서빙고동 241-21,"     367,000",166.98,3층
한강르네상스,용산구 서빙고동 241-47,"     140,000",60.42,3층
리버빌(삼성),용산구 보광동 151,"     105,000",59.7,10층
신동아1,용산구 보광동 448,"     208,500",84.93,10층
신동아1,용산구 보광동 448,"     195,000",84.93,6층
신동아1,용산구 보광동 448,"     195,000",84.93,4층
신동아1,용산구 보광동 448,"     207,500",84.93,12층
리버빌(삼성),용산구 보광동 151,"      97,000",59.7,3층
신동아1,용산구 보광동 448,"     208,000",84.93,5층
신동아1,용산구 보광동 448,"     206,000",84.93,3층
텐즈힐(2단지),성동구 상왕십리동 811,"     160,000",127.44,16층
텐즈힐(2단지),성동구 상왕십리동 811,"     141,000",84.92,4층
텐즈힐(2단지),성동구 상왕십리동 811,"     130,000",84.92,17층
센트라스,성동구 하왕십리동 1070,"     114,700",59.99,19층
벽산,성동구 하왕십리동 258,"      92,000",84.94,4층
센트라스,성동구 하왕십리동 1070,"     162,500",84.99,19층
왕십리자이,성동구 하왕십리동 1071,"     124,000",84.99,3층
벽산,성동구 하왕십리동 258,"      96,000",84.94,16층
센트라스,성동구 하왕십리동 1070,"     121,000",59.94,6층
왕십리자이,성동구 하왕십리동 1071,"     108,000",59.99,15층
벽산,성동구 하왕십리동 258,"      96,000",84.94,19층
왕십리자이,성동구 하왕십리동 1071,"     107,000",59.99,5층
왕십리자이,성동구 하왕십리동 1071,"     119,500",84.99,2층
텐즈힐(1단지),성동구 하왕십리동 1066,"     130,000",59.88,11층
금호베스트빌,성동구 하왕십리동 1052,"      71,000",59.79,13층
금호베스트빌,성동구 하왕십리동 1052,"      55,000",84.97,6층
센트라스,성동구 하왕십리동 1070,"     191,000",115.99,18층
센트라스,성동구 하왕십리동 1070,"     112,000",59.99,8층
센트라스,성동구 하왕십리동 1070,"     170,000",84.77,22층
왕십리자이,성동구 하왕십리동 1071,"     119,500",84.99,13층
센트라스,성동구 하왕십리동 1070,"     119,000",59.66,6층
센트라스,성동구 하왕십리동 1070,"     129,500",59.94,6층
센트라스,성동구 하왕십리동 1070,"     148,000",84.95,3층
왕십리풍림아이원,성동구 하왕십리동 1061,"      85,700",59.936,9층
왕십리풍림아이원,성동구 하왕십리동 1061,"      89,000",59.936,14층
왕십리자이,성동구 하왕십리동 1071,"     109,000",59.99,13층
센트라스,성동구 하왕십리동 1070,"     225,000",115.99,19층
벽산,성동구 하왕십리동 258,"     116,000",114.46,4층
왕십리풍림아이원,성동구 하왕십리동 1061,"      81,300",59.936,8층
텐즈힐(1단지),성동구 하왕십리동 1066,"     220,000",148.94,20층
센트라스,성동구 하왕십리동 1070,"      80,000",40.94,19층
텐즈힐(1단지),성동구 하왕십리동 1066,"     145,000",84.96,7층
센트라스,성동구 하왕십리동 1070,"     200,500",115.99,3층
왕십리풍림아이원,성동구 하왕십리동 1061,"      85,500",59.936,7층
센트라스,성동구 하왕십리동 1070,"     120,000",59.94,6층
텐즈힐(1단지),성동구 하왕십리동 1066,"     147,000",84.96,8층
텐즈힐(1단지),성동구 하왕십리동 1066,"     147,000",84.96,8층
왕십리풍림아이원,성동구 하왕십리동 1061,"      87,000",59.936,7층
센트라스,성동구 하왕십리동 1070,"     133,000",59.94,5층
텐즈힐(1단지),성동구 하왕십리동 1066,"     158,000",84.88,16층
센트라스,성동구 하왕십리동 1070,"     129,000",59.93,25층
텐즈힐(1단지),성동구 하왕십리동 1066,"     128,000",84.96,1층
텐즈힐(1단지),성동구 하왕십리동 1066,"     145,000",84.88,7층
현대,성동구 마장동 818,"      70,000",59.91,18층
세림,성동구 마장동 784,"      67,000",40.86,1층
현대,성동구 마장동 818,"      75,700",59.91,21층
현대,성동구 마장동 818,"      76,500",59.91,12층
삼성,성동구 마장동 817,"      80,000",59.76,6층
삼성,성동구 마장동 817,"      79,500",59.76,7층
현대,성동구 마장동 818,"      77,500",59.91,25층
현대,성동구 마장동 818,"      77,500",59.91,25층
마장동중앙하이츠,성동구 마장동 819,"      77,000",60,20층
현대,성동구 마장동 818,"      78,000",59.94,18층
대성유니드,성동구 마장동 825,"      74,800",59.7,1층
현대,성동구 마장동 818,"      74,000",59.91,10층
서울숲 한신 더 휴,성동구 행당동 349,"     144,000",114.97,22층
행당한진타운,성동구 행당동 346,"     122,000",114.62,2층
대림e-편한세상,성동구 행당동 347,"     107,500",84.87,14층
행당한진타운,성동구 행당동 346,"      92,500",59.96,11층
대림e-편한세상,성동구 행당동 347,"      90,000",59.96,14층
대림e-편한세상,성동구 행당동 347,"     130,000",114.94,4층
서울숲 한신 더 휴,성동구 행당동 349,"     105,000",59.91,15층
행당브라운스톤,성동구 행당동 364,"     121,000",84.94,5층
행당한진타운,성동구 행당동 346,"     120,000",84.71,13층
서울숲리버뷰자이,성동구 행당동 380,"     180,000",84.9,30층
서울숲삼부아파트,성동구 행당동 147,"     123,000",84.93,1층
대림e-편한세상,성동구 행당동 347,"     106,000",84.87,7층
서울숲행당푸르지오,성동구 행당동 376,"     125,000",84.74,14층
행당한진타운,성동구 행당동 346,"     117,000",84.71,20층
대림e-편한세상,성동구 행당동 347,"      95,000",59.96,13층
서울숲리버뷰자이,성동구 행당동 380,"     219,000",108.93,13층
서울숲 한신 더 휴,성동구 행당동 349,"      86,000",59.91,1층
신동아,성동구 행당동 344,"      82,000",59.97,9층
대림e-편한세상,성동구 행당동 347,"     134,500",114.94,4층
대림e-편한세상,성동구 행당동 347,"     134,500",114.94,4층
대림e-편한세상,성동구 행당동 347,"     134,500",114.94,4층
서울숲리버뷰자이,성동구 행당동 380,"     239,000",108.93,27층
서울숲리버뷰자이,성동구 행당동 380,"     134,000",59.97,2층
대림e-편한세상,성동구 행당동 347,"      89,500",59.96,8층
서울숲리버뷰자이,성동구 행당동 380,"     170,800",84.9,11층
대림e-편한세상,성동구 행당동 347,"     110,000",84.87,4층
행당한진타운,성동구 행당동 346,"     114,500",84.71,7층
행당한진타운,성동구 행당동 346,"      95,000",59.96,21층
서울숲더샵,성동구 행당동 377,"     270,000",150.2,37층
대림e-편한세상,성동구 행당동 347,"     120,000",84.87,10층
행당한진타운,성동구 행당동 346,"     130,500",114.62,7층
서울숲삼부아파트,성동구 행당동 147,"     115,000",67.92,5층
서울숲리버뷰자이,성동구 행당동 380,"     183,000",84.96,33층
대림(2차),성동구 응봉동 97,"      86,000",84.53,1층
서울숲리버그린동아아파트,성동구 응봉동 276,"      92,750",59.98,16층
서울숲리버그린동아아파트,성동구 응봉동 276,"     110,000",84.83,6층
서울숲리버그린동아아파트,성동구 응봉동 276,"     145,000",114.86,9층
서울숲리버그린동아아파트,성동구 응봉동 276,"     155,500",114.86,8층
서울숲리버그린동아아파트,성동구 응봉동 276,"      90,000",59.98,7층
대림(1차),성동구 응봉동 100,"      93,900",75.51,11층
서울숲리버그린동아아파트,성동구 응봉동 276,"     113,000",84.83,6층
대림(1차),성동구 응봉동 100,"     104,000",63.18,14층
금호삼성래미안,성동구 금호동1가 1500,"      89,900",59.95,3층
이편한세상금호파크힐스,성동구 금호동1가 280,"     150,000",84.932,10층
이편한세상금호파크힐스,성동구 금호동1가 280,"     129,000",59.983,11층
이편한세상금호파크힐스,성동구 금호동1가 280,"     153,000",84.932,15층
벽산,성동구 금호동1가 633,"     134,000",114.57,11층
금호삼성래미안,성동구 금호동1가 1500,"     120,000",84.45,5층
이편한세상금호파크힐스,성동구 금호동1가 280,"     131,000",59.949,13층
벽산,성동구 금호동1가 633,"      90,000",59.9,13층
금호삼성래미안,성동구 금호동1가 1500,"      92,000",59.95,5층
이편한세상금호파크힐스,성동구 금호동1가 280,"     153,000",84.932,9층
이편한세상금호파크힐스,성동구 금호동1가 280,"     125,000",59.983,11층
금호자이1차,성동구 금호동2가 1215,"     110,300",59.98,11층
래미안하이리버,성동구 금호동2가 1217,"     169,000",114.32,3층
신금호파크자이,성동구 금호동2가 1,"     125,000",59.98,9층
신금호파크자이,성동구 금호동2가 1,"     126,500",59.98,8층
래미안하이리버,성동구 금호동2가 1217,"     180,000",114.32,12층
신금호파크자이,성동구 금호동2가 1,"     123,500",59.98,13층
래미안하이리버,성동구 금호동2가 1217,"     112,000",59.99,17층
래미안하이리버,성동구 금호동2가 1217,"     138,000",84.98,6층
금호자이1차,성동구 금호동2가 1215,"     130,000",84.98,10층
금호한신,성동구 금호동3가 1662,"      87,000",59.99,11층
두산,성동구 금호동3가 1331,"      91,900",79.08,12층
금호자이2차,성동구 금호동3가 700,"     115,000",84.7313,9층
두산,성동구 금호동3가 1331,"      90,000",79.08,6층
서울숲푸르지오,성동구 금호동4가 340,"     144,000",84.87,6층
서울숲푸르지오,성동구 금호동4가 340,"     139,000",84.87,8층
대우,성동구 금호동4가 800,"     100,000",59.97,11층
한남하이츠,성동구 옥수동 220-1,"     165,000",89.19,9층
한남하이츠,성동구 옥수동 220-1,"     165,500",89.19,9층
옥수파크힐스101동~116동,성동구 옥수동 528,"     140,000",59.88,10층
옥수파크힐스117동~125동,성동구 옥수동 528-1,"     164,000",84.92,13층
옥수파크힐스117동~125동,성동구 옥수동 528-1,"     156,500",84.92,2층
옥수삼성,성동구 옥수동 250,"     134,000",84.822,5층
옥수파크힐스101동~116동,성동구 옥수동 528,"     137,500",59.88,8층
옥수삼성,성동구 옥수동 250,"     142,000",84.822,5층
극동,성동구 옥수동 428,"     115,000",84.74,1층
옥수파크힐스101동~116동,성동구 옥수동 528,"     158,000",84.3,2층
래미안 옥수 리버젠,성동구 옥수동 561,"     165,500",84.81,6층
극동,성동구 옥수동 428,"     135,000",84.74,2층
옥수하이츠,성동구 옥수동 100,"     160,000",84.86,10층
옥수하이츠,성동구 옥수동 100,"     183,000",114.78,9층
옥수파크힐스117동~125동,성동구 옥수동 528-1,"     167,000",84.92,9층
옥수파크힐스117동~125동,성동구 옥수동 528-1,"     132,500",59.77,3층
옥수파크힐스117동~125동,성동구 옥수동 528-1,"     138,000",59.59,7층
옥수삼성,성동구 옥수동 250,"     116,000",59.7,9층
옥수파크힐스101동~116동,성동구 옥수동 528,"     170,000",84.3,10층
래미안 옥수 리버젠,성동구 옥수동 561,"     130,000",84.81,5층
옥수파크힐스117동~125동,성동구 옥수동 528-1,"     137,000",59.77,5층
극동,성동구 옥수동 428,"     112,000",84.74,11층
옥수파크힐스101동~116동,성동구 옥수동 528,"     170,000",84.64,11층
래미안 옥수 리버젠,성동구 옥수동 561,"     150,000",84.81,1층
옥수어울림,성동구 옥수동 560,"     152,000",84.699,7층
풍림아이원,성동구 옥수동 60,"     169,000",84.767,8층
옥수어울림,성동구 옥수동 560,"     250,000",128.107,20층
옥수어울림,성동구 옥수동 560,"     250,000",128.107,20층
옥수파크힐스101동~116동,성동구 옥수동 528,"     225,000",115.1,5층
옥수파크힐스101동~116동,성동구 옥수동 528,"     180,000",84.3,16층
극동,성동구 옥수동 428,"     100,000",68.58,9층
래미안 옥수 리버젠,성동구 옥수동 561,"     192,000",84.81,10층
한남하이츠,성동구 옥수동 220-1,"     280,000",149.39,11층
옥수삼성,성동구 옥수동 250,"     119,000",59.7,8층
동아,성동구 성수동1가 656-320,"     160,000",97.02,1층
동아,성동구 성수동1가 656-320,"     127,000",52.5,9층
한진타운,성동구 성수동1가 704,"     112,000",59.4,2층
트리마제,성동구 성수동1가 718,"     300,000",84.8111,6층
동아,성동구 성수동1가 656-320,"     170,000",96.18,2층
한진타운,성동구 성수동1가 704,"     110,000",59.4,1층
한진타운,성동구 성수동1가 704,"     140,000",84.21,1층
강변건영아파트,성동구 성수동1가 710,"     170,000",84.952,23층
강변건영아파트,성동구 성수동1가 710,"     170,000",84.952,23층
강변건영아파트,성동구 성수동1가 710,"     176,500",84.952,12층
강변건영아파트,성동구 성수동1가 710,"     179,000",84.952,15층
동아,성동구 성수동1가 656-320,"     185,000",97.02,8층
힐스테이트,성동구 성수동2가 843,"     152,000",57.03,6층
롯데캐슬파크,성동구 성수동2가 835,"     115,000",58.491,10층
현대I-PARK,성동구 성수동2가 834,"     139,000",84.98,21층
힐스테이트,성동구 성수동2가 843,"     160,000",57.49,13층
강변금호타운,성동구 성수동2가 830,"     189,000",84.96,3층
현대I-PARK,성동구 성수동2가 834,"     137,000",84.98,5층
힐스테이트,성동구 성수동2가 843,"     276,000",143,7층
건영,성동구 송정동 90,"      65,000",59.21,7층
현대프라임,광진구 구의동 631-1,"      98,000",59.82,21층
현대프라임,광진구 구의동 631-1,"     196,500",126.66,27층
구의현대2단지,광진구 구의동 611,"     125,000",84.88,15층
구의현대2단지,광진구 구의동 611,"     135,000",84.75,26층
현대프라임,광진구 구의동 631-1,"      99,000",59.82,25층
구의현대6단지,광진구 구의동 610,"     115,500",84.92,10층
현대프라임,광진구 구의동 631-1,"     213,000",183.87,29층
e편한세상광진그랜드파크,광진구 구의동 680,"     163,000",84.9716,20층
삼성쉐르빌,광진구 구의동 199-18,"     147,500",132.08,5층
구의강변우성아파트,광진구 구의동 546-7,"     106,500",84.76,3층
구의현대6단지,광진구 구의동 610,"     119,000",84.92,16층
구의현대2단지,광진구 구의동 611,"     134,000",84.91,17층
현대프라임,광진구 구의동 631-1,"      85,000",59.82,4층
파크타운,광진구 구의동 665,"      81,500",59.26,6층
래미안파크스위트,광진구 구의동 668,"      79,000",59.98,8층
현대프라임,광진구 구의동 631-1,"     102,900",59.82,29층
우신,광진구 구의동 208-52,"      45,800",74.19,4층
현대5,광진구 광장동 554-7,"     103,200",59.67,4층
현대8(803동),광진구 광장동 569,"     100,000",59.94,9층
상록타워아파트,광진구 광장동 570,"     120,000",84.6,21층
광장힐스테이트,광진구 광장동 582,"     212,000",130.17,3층
광장현대9단지,광진구 광장동 576,"     100,000",59.97,9층
청구,광진구 광장동 566,"      89,000",59.95,6층
청구,광진구 광장동 566,"      88,800",59.95,12층
청구,광진구 광장동 566,"      88,000",59.95,13층
광장현대9단지,광진구 광장동 576,"     104,000",59.97,5층
극동2,광진구 광장동 218-1,"     130,000",84.55,14층
삼성광장1,광진구 광장동 561,"     145,000",79.53,7층
청구,광진구 광장동 566,"      85,300",59.95,3층
청구,광진구 광장동 566,"      89,000",59.95,20층
현대5,광진구 광장동 554-7,"     101,000",59.67,12층
광장현대9단지,광진구 광장동 576,"     101,000",59.97,17층
"현대8(801동,802동)",광진구 광장동 565,"     138,000",84.92,5층
청구,광진구 광장동 566,"      90,000",59.95,15층
청구,광진구 광장동 566,"     115,000",84.86,1층
금호베스트빌,광진구 광장동 578,"      97,000",59.93,8층
광나루현대,광진구 광장동 567,"      96,800",84.92,15층
금호베스트빌,광진구 광장동 578,"     114,500",84.91,13층
현대3,광진구 광장동 484,"      93,000",59.67,21층
현대파크빌,광진구 광장동 577,"     158,500",84.81,9층
워커힐푸르지오,광진구 광장동 148-4,"      92,500",69,10층
워커힐,광진구 광장동 145-8,"     279,000",196,6층
극동2,광진구 광장동 218-1,"     140,000",75.55,8층
래미안프리미어팰리스,광진구 자양동 859,"     139,500",84.92,19층
우성1,광진구 자양동 579,"      81,500",51.57,13층
자양현대5,광진구 자양동 642,"      98,000",59.72,11층
이튼타워리버5차,광진구 자양동 856,"     266,000",159.89,21층
자양7차현대홈타운,광진구 자양동 788,"      95,000",59.94,15층
자양삼성,광진구 자양동 787,"     101,500",59.76,11층
자양삼성,광진구 자양동 787,"     101,500",59.76,11층
자양2현대,광진구 자양동 761,"     105,000",84.66,3층
자양7차현대홈타운,광진구 자양동 788,"     119,000",84.7,7층
이튼타워리버5차,광진구 자양동 856,"     167,000",84.77,9층
한양,광진구 자양동 695,"     136,000",124.93,3층
우성3,광진구 자양동 516,"     117,000",84.91,3층
한솔리베르,광진구 자양동 672,"     119,000",83.37,21층
우성4,광진구 자양동 578,"      89,500",84.91,1층
한양,광진구 자양동 695,"     179,500",124.93,10층
자양7차현대홈타운,광진구 자양동 788,"     117,000",84.7,8층
자양호반써밋,광진구 자양동 861,"      61,000",40.2751,15층
로얄동아,광진구 자양동 644,"      93,000",59.91,14층
자양2현대,광진구 자양동 761,"      84,000",59.95,1층
한라아파트,광진구 자양동 762,"      85,000",59.96,8층
한라아파트,광진구 자양동 762,"      85,000",59.96,8층
일성파크,광진구 군자동 99,"      68,000",59.96,10층
광진We’vePark,광진구 군자동 503,"     131,500",130.35,8층
신동아,동대문구 용두동 779,"      63,700",58.59,7층
용두두산위브,동대문구 용두동 791,"      95,500",84.99,23층
용두두산위브,동대문구 용두동 791,"      85,000",59.99,8층
이편한세상청계센트럴포레,동대문구 용두동 795,"     105,000",59.96,11층
이편한세상청계센트럴포레,동대문구 용두동 795,"     114,500",59.96,11층
이편한세상청계센트럴포레,동대문구 용두동 795,"     105,000",59.96,11층
래미안 허브리츠,동대문구 용두동 792,"     107,000",84.96,18층
이편한세상청계센트럴포레,동대문구 용두동 795,"     105,000",59.96,15층
이편한세상청계센트럴포레,동대문구 용두동 795,"     105,000",59.96,15층
이편한세상청계센트럴포레,동대문구 용두동 795,"     105,000",59.96,16층
이편한세상청계센트럴포레,동대문구 용두동 795,"     105,000",59.96,16층
래미안엘리니티,동대문구 용두동 796,"     130,000",74.79,10층
래미안 허브리츠,동대문구 용두동 792,"     125,000",114.96,17층
롯데캐슬피렌체,동대문구 용두동 790,"      80,800",59.43,10층
이편한세상청계센트럴포레,동대문구 용두동 795,"     133,000",84.93,19층
이편한세상청계센트럴포레,동대문구 용두동 795,"     114,500",59.96,11층
한양아이클래스,동대문구 용두동 112-8,"      10,150",14.19,3층
신동아,동대문구 용두동 779,"      74,000",84.63,17층
래미안 허브리츠,동대문구 용두동 792,"      70,000",84.97,2층
동성네스트빌,동대문구 제기동 1158-6,"      48,800",79.61,2층
안암골벽산,동대문구 제기동 153,"      69,500",59.94,19층
경동미주,동대문구 제기동 892-68,"      59,900",67.21,5층
안암골벽산,동대문구 제기동 153,"      59,000",84.98,14층
경동미주,동대문구 제기동 892-68,"      63,000",67.21,2층
현대,동대문구 제기동 892-66,"      83,500",90.95,10층
한신아파트,동대문구 제기동 1212,"      91,000",114.885,7층
한신아파트,동대문구 제기동 1212,"      91,000",114.885,7층
한신아파트,동대문구 제기동 1212,"      86,500",84.76,14층
이수브라운스톤,동대문구 제기동 252,"      92,000",84.9,10층
안암골벽산,동대문구 제기동 153,"      79,500",84.98,5층
안암골벽산,동대문구 제기동 153,"      66,000",59.94,16층
래미안크레시티,동대문구 전농동 690,"     142,000",121.95,6층
래미안아름숲,동대문구 전농동 688,"      92,500",84.91,12층
래미안아름숲,동대문구 전농동 688,"      92,500",84.91,12층
래미안크레시티,동대문구 전농동 690,"     118,000",84.98,5층
래미안크레시티,동대문구 전농동 690,"     103,500",59.99,3층
래미안아름숲,동대문구 전농동 688,"      90,000",84.92,2층
