아파트명,주소,가격,면적,층수
상계주공6(고층),노원구 상계동 720,"      67,000",59.28,15층
상계주공10(고층),노원구 상계동 666,"      58,000",41.3,9층
상계주공11(고층),노원구 상계동 652,"      81,000",79.07,6층
상계주공12(고층),노원구 상계동 647,"      42,500",41.3,2층
상계주공5(저층),노원구 상계동 721,"      51,000",31.98,4층
상계주공14(고층),노원구 상계동 626,"      31,500",41.3,4층
상계주공16(고층),노원구 상계동 624,"      48,000",59.39,3층
미도,노원구 상계동 766-1,"      74,000",87.57,7층
상계주공10(고층),노원구 상계동 666,"      55,000",49.94,8층
청암2단지,노원구 상계동 1276,"      41,500",49.77,14층
상계주공13(고층),노원구 상계동 637,"      37,000",45.9,2층
상계주공14(고층),노원구 상계동 626,"      52,800",49.94,13층
벽산,노원구 상계동 173-1,"      49,500",59.9,11층
상계주공12(고층),노원구 상계동 647,"      42,000",41.3,1층
상계주공12(고층),노원구 상계동 647,"      42,000",41.3,1층
상계주공2(고층),노원구 상계동 740,"      60,000",59.39,2층
상계대림e편한세상,노원구 상계동 1301,"      45,000",55.77,10층
상계주공9(고층),노원구 상계동 670,"      65,500",66.56,8층
상계주공10(고층),노원구 상계동 666,"      52,000",59.2,11층
상계주공12(고층),노원구 상계동 647,"      43,600",41.3,6층
상계주공10(고층),노원구 상계동 666,"      59,900",58.01,2층
불암현대,노원구 상계동 1293,"      64,500",84.9,1층
보람아파트,노원구 상계동 639,"      35,000",44.33,14층
중계센트럴파크,노원구 상계동 1322,"      82,000",84.53,10층
상계주공4(고층),노원구 상계동 749-5,"      50,000",49.94,15층
상계주공4(고층),노원구 상계동 749-5,"      84,500",83.7,25층
상계주공14(고층),노원구 상계동 626,"      41,450",45.9,4층
미라보(성림),노원구 상계동 1320,"      39,800",60,12층
상계주공6(고층),노원구 상계동 720,"      68,700",58.01,14층
벽산,노원구 상계동 173-1,"      60,250",75.03,9층
상계주공10(고층),노원구 상계동 666,"      65,000",68.86,6층
상계주공4(고층),노원구 상계동 749-5,"      37,500",32.39,4층
상계주공2(고층),노원구 상계동 740,"      47,000",41.3,2층
상계주공2(고층),노원구 상계동 740,"      61,000",60.5,5층
상계주공11(고층),노원구 상계동 652,"      48,000",49.94,2층
상계주공13(고층),노원구 상계동 637,"      47,500",58.01,7층
상계주공12(고층),노원구 상계동 647,"      39,500",41.3,7층
동진신안,노원구 중계동 364,"     130,000",134.74,7층
중계그린1단지,노원구 중계동 502-1,"      57,000",59.22,8층
주공6,노원구 중계동 364-12,"      39,800",44.1,1층
성원1,노원구 중계동 580,"      79,000",84.78,19층
롯데(505),노원구 중계동 505,"      85,000",84.97,10층
중앙하이츠아쿠아,노원구 중계동 514,"      86,000",84.7513,2층
