주소,평균가격,평균면적
서울특별시 강남구 도곡동 527,288475.51020408166,90.86595102040816
서울특별시 강남구 도곡동 538-3,277363.63636363635,87.79363636363637
서울특별시 강남구 도곡동 543-7,260500.0,118.72475
서울특별시 강남구 도곡동 550-1,65000.0,47.6
서울특별시 강남구 도곡동 551-28,225000.0,150.78
서울특별시 강남구 도곡동 869,211000.0,112.29333333333334
서울특별시 강남구 도곡동 895-8,214644.44444444444,92.61555555555555
서울특별시 강남구 도곡동 91-5,272000.0,100.7175
서울특별시 강남구 도곡동 933,213555.55555555556,108.0411111111111
서울특별시 강남구 도곡동 934-10,196833.33333333334,83.42166666666667
서울특별시 강남구 도곡동 944-6,120000.0,84.44
서울특별시 강남구 도곡동 949-2,179000.0,147.21
서울특별시 강남구 도곡동 952,27460.0,27.748
서울특별시 강남구 도곡동 953-1,70183.33333333333,53.15833333333333
서울특별시 강남구 도곡동 957-11,160000.0,112.75
서울특별시 강남구 도곡동 960,181766.66666666666,84.93666666666667
서울특별시 강남구 도곡동 961,172500.0,84.96
서울특별시 강남구 도곡동 963,223357.14285714287,99.06499999999998
서울특별시 강남구 도곡동 964,184833.33333333334,84.93
서울특별시 강남구 도곡동 965,35762.5,30.96625
서울특별시 강남구 도곡동 966,161000.0,72.385
서울특별시 강남구 도곡동 967,194750.0,79.85499999999999
서울특별시 강남구 도곡동 969,272500.0,162.285
서울특별시 강남구 도곡동 970,165000.0,194.605
서울특별시 강남구 도곡동 972,210000.0,84.9569
서울특별시 강남구 삼성동 104-10,226500.0,84.985
서울특별시 강남구 삼성동 105,275666.6666666667,161.95666666666668
서울특별시 강남구 삼성동 106,170000.0,59.7
서울특별시 강남구 삼성동 107,170000.0,83.0
서울특별시 강남구 삼성동 108-1,248000.0,109.32
서울특별시 강남구 삼성동 109-21,41028.57142857143,29.669999999999998
서울특별시 강남구 삼성동 11,281285.71428571426,105.87685714285715
서울특별시 강남구 삼성동 110-2,385000.0,182.21
서울특별시 강남구 삼성동 117,253000.0,154.77
서울특별시 강남구 삼성동 130,136666.66666666666,108.35000000000001
서울특별시 강남구 삼성동 14-1,335000.0,152.98
서울특별시 강남구 삼성동 142-3,41272.22222222222,38.330740740740744
서울특별시 강남구 삼성동 142-7,44471.42857142857,39.25857142857143
서울특별시 강남구 삼성동 144-10,77500.0,57.33
서울특별시 강남구 삼성동 144-14,160000.0,84.97
서울특별시 강남구 삼성동 147-2,161333.33333333334,84.47
서울특별시 강남구 삼성동 16-2,177250.0,55.20399999999999
서울특별시 강남구 삼성동 17,175250.0,67.49249999999999
서울특별시 강남구 삼성동 188,324000.0,94.13499999999999
서울특별시 강남구 삼성동 189,317250.0,75.47
서울특별시 강남구 삼성동 19-4,328000.0,84.99
서울특별시 강남구 삼성동 2,174450.0,64.72200000000001
서울특별시 강남구 삼성동 3-1,105578.75,73.1214375
서울특별시 강남구 삼성동 3-3,157000.0,59.82
서울특별시 강남구 삼성동 33-22,181000.0,119.41
서울특별시 강남구 삼성동 4-6,189500.0,91.1275
서울특별시 강남구 삼성동 45-5,149000.0,77.77
서울특별시 강남구 삼성동 47-18,75000.0,115.89
서울특별시 강남구 삼성동 5-3,230000.0,153.61
서울특별시 강남구 삼성동 50,263230.76923076925,80.92723076923077
서울특별시 강남구 삼성동 53-2,251300.0,117.45
서울특별시 강남구 삼성동 57-9,205000.0,159.69
서울특별시 강남구 삼성동 6,181000.0,74.32833333333333
서울특별시 강남구 삼성동 64-4,230000.0,150.89
서울특별시 강남구 삼성동 66-1,300000.0,239.55
서울특별시 강남구 삼성동 78-4,220000.0,84.99
서울특별시 강남구 삼성동 79,276000.0,100.23333333333333
서울특별시 강남구 삼성동 8-2,288666.6666666667,214.35333333333332
서울특별시 강남구 삼성동 87,544000.0,167.05075
서울특별시 강남구 삼성동 91-16,140000.0,82.02
서울특별시 강남구 삼성동 99,175000.0,81.21
서울특별시 강남구 삼성동 99-3,528000.0,241.83
서울특별시 강남구 세곡동 511,155550.0,84.975
서울특별시 강남구 세곡동 516,150333.33333333334,84.96
서울특별시 강남구 세곡동 525,151760.0,96.846
서울특별시 강남구 세곡동 533,160761.11111111112,77.62
서울특별시 강남구 세곡동 579,151038.46153846153,66.0
서울특별시 강남구 수서동 708,145868.42105263157,63.6
서울특별시 강남구 수서동 712,206500.0,130.0525
서울특별시 강남구 수서동 736,107342.55319148937,38.64
서울특별시 강남구 수서동 738,170125.0,84.46
서울특별시 강남구 수서동 746,105223.88059701493,38.85671641791045
서울특별시 강남구 수서동 747,181874.44444444444,84.03999999999999
서울특별시 강남구 수서동 795,184704.0,80.4276
서울특별시 강남구 수서동 799,326250.0,142.45521666666664
서울특별시 강남구 신사동 506-9,200000.0,84.89
서울특별시 강남구 신사동 510-11,74250.0,73.14
서울특별시 강남구 신사동 540-2,81000.0,65.52
서울특별시 강남구 신사동 550-7,131000.0,102.02
서울특별시 강남구 신사동 551-5,80500.0,60.755
서울특별시 강남구 신사동 555-11,76300.0,67.66
서울특별시 강남구 신사동 593-32,95500.0,80.83
서울특별시 강남구 신사동 606-2,170000.0,135.72
서울특별시 강남구 신사동 622,112000.0,84.9
서울특별시 강남구 신사동 622-1,209500.0,107.75
서울특별시 강남구 신사동 626,239000.0,161.89
서울특별시 강남구 신사동 632,462500.0,213.05
서울특별시 강남구 신사동 635-14,91650.0,51.85
서울특별시 강남구 신사동 658,146000.0,84.96
서울특별시 강남구 신사동 659,179500.0,95.45
서울특별시 강남구 압구정동 369-1,533133.3333333334,173.88333333333333
서울특별시 강남구 압구정동 397,302018.1818181818,102.60272727272728
서울특별시 강남구 압구정동 414,384666.6666666667,138.565
서울특별시 강남구 압구정동 426,340142.85714285716,116.21857142857142
서울특별시 강남구 압구정동 433,510214.28571428574,166.7357142857143
서울특별시 강남구 압구정동 434,434500.0,143.73125
서울특별시 강남구 압구정동 436,293000.0,108.15000000000002
서울특별시 강남구 압구정동 443,288700.0,82.5
서울특별시 강남구 압구정동 447,312666.6666666667,84.84
서울특별시 강남구 압구정동 448,340000.0,106.89
서울특별시 강남구 압구정동 455,319000.0,82.23
서울특별시 강남구 압구정동 456,530250.0,175.67166666666665
서울특별시 강남구 압구정동 462,405833.3333333333,117.90666666666668
서울특별시 강남구 압구정동 481,375750.0,135.655
서울특별시 강남구 압구정동 484,311800.0,106.71
서울특별시 강남구 압구정동 486,438500.0,154.87
서울특별시 강남구 압구정동 489,405000.0,116.94
서울특별시 강남구 압구정동 490,257761.90476190476,70.79714285714286
서울특별시 강남구 압구정동 493,418000.0,150.57777777777778
서울특별시 강남구 압구정동 510,690000.0,210.1
서울특별시 강남구 압구정동 513,360785.71428571426,132.51285714285714
서울특별시 강남구 압구정동 528,307333.3333333333,106.21999999999998
서울특별시 강남구 역삼동 606-18,23833.333333333332,25.92
서울특별시 강남구 역삼동 628-1,80833.33333333333,73.3
서울특별시 강남구 역삼동 636,115000.0,84.18
서울특별시 강남구 역삼동 644-6,117000.0,83.12
서울특별시 강남구 역삼동 656-31,120000.0,107.3
서울특별시 강남구 역삼동 681-26,80733.33333333333,51.696666666666665
서울특별시 강남구 역삼동 681-46,138000.0,114.01
서울특별시 강남구 역삼동 706-10,19000.0,23.9075
서울특별시 강남구 역삼동 706-11,18000.0,23.66
서울특별시 강남구 역삼동 706-20,40981.25,41.52875
서울특별시 강남구 역삼동 706-24,21500.0,23.850000000000005
서울특별시 강남구 역삼동 707-15,89900.0,63.67
서울특별시 강남구 역삼동 707-18,73666.66666666667,49.04
서울특별시 강남구 역삼동 708-31,52540.0,36.226
서울특별시 강남구 역삼동 709-5,278625.0,92.077725
서울특별시 강남구 역삼동 710,322600.0,164.2368
서울특별시 강남구 역삼동 711-3,306700.0,104.43979999999999
서울특별시 강남구 역삼동 713-11,164270.58823529413,68.44770588235295
서울특별시 강남구 역삼동 713-7,325666.6666666667,147.40333333333334
서울특별시 강남구 역삼동 716,195500.0,68.30333333333333
서울특별시 강남구 역삼동 716-3,280000.0,84.99
서울특별시 강남구 역삼동 720-25,49732.0,41.83624
서울특별시 강남구 역삼동 722,163240.0,84.0506
서울특별시 강남구 역삼동 727-11,120000.0,140.73
서울특별시 강남구 역삼동 727-2,19475.0,17.174
서울특별시 강남구 역삼동 727-9,18571.428571428572,12.7
서울특별시 강남구 역삼동 729-37,111000.0,84.78
서울특별시 강남구 역삼동 735-15,18400.0,14.897
서울특별시 강남구 역삼동 747-5,91000.0,59.96
서울특별시 강남구 역삼동 754,291000.0,120.77800000000002
서울특별시 강남구 역삼동 754-1,237125.0,72.39725
서울특별시 강남구 역삼동 755-1,340000.0,132.8355
서울특별시 강남구 역삼동 755-4,217453.84615384616,65.46407692307693
서울특별시 강남구 역삼동 757,207675.0,62.69199999999999
서울특별시 강남구 역삼동 761-10,203500.0,84.96
서울특별시 강남구 역삼동 762-3,237312.5,74.97
서울특별시 강남구 역삼동 763-16,256500.0,95.66666666666667
서울특별시 강남구 역삼동 766-8,59750.0,33.48
서울특별시 강남구 역삼동 771-4,126000.0,59.77
서울특별시 강남구 역삼동 775-15,88000.0,74.1
서울특별시 강남구 역삼동 777-2,103000.0,84.28
서울특별시 강남구 역삼동 778-5,123500.0,109.35
서울특별시 강남구 역삼동 783-28,53000.0,53.65
서울특별시 강남구 역삼동 783-3,72750.0,78.305
서울특별시 강남구 역삼동 783-30,80000.0,75.45
서울특별시 강남구 역삼동 787-4,66650.0,73.45
서울특별시 강남구 역삼동 794-19,77500.0,74.61
서울특별시 강남구 역삼동 794-28,181500.0,210.15
서울특별시 강남구 역삼동 795-41,159000.0,84.53
서울특별시 강남구 역삼동 796-29,92200.0,73.654
서울특별시 강남구 역삼동 823-7,19550.0,17.18
서울특별시 강남구 역삼동 824-25,41683.333333333336,42.39333333333334
서울특별시 강남구 역삼동 826-29,80000.0,71.78
서울특별시 강남구 역삼동 826-37,161125.0,99.275
서울특별시 강남구 역삼동 832-5,108000.0,65.62
서울특별시 강남구 역삼동 835-67,196000.0,133.77
서울특별시 강남구 역삼동 835-68,205000.0,176.03
서울특별시 강남구 역삼동 836,40900.0,40.93
서울특별시 강남구 역삼동 836-35,129000.0,100.8
서울특별시 강남구 역삼동 901,149500.0,70.54
서울특별시 강남구 율현동 365,141800.0,69.91999999999999
서울특별시 강남구 율현동 513,172500.0,114.91
서울특별시 강남구 일원동 615,216357.14285714287,79.47857142857143
서울특별시 강남구 일원동 615-1,228166.66666666666,99.16666666666667
서울특별시 강남구 일원동 626,155000.0,84.67
서울특별시 강남구 일원동 711,127571.42857142857,50.222857142857144
서울특별시 강남구 일원동 716,245062.5,121.61500000000001
서울특별시 강남구 일원동 718,245350.0,134.438
서울특별시 강남구 일원동 719,162526.92307692306,67.50461538461539
서울특별시 강남구 일원동 731,202285.7142857143,78.73857142857143
서울특별시 강남구 일원동 734,214050.0,75.581
서울특별시 강남구 일원동 735,221333.33333333334,81.68666666666667
서울특별시 강남구 일원동 741,249500.0,76.42615384615384
서울특별시 강남구 일원동 742,296380.5,98.4425
서울특별시 강남구 일원동 743,290666.6666666667,90.42166666666667
서울특별시 강남구 자곡동 602,128602.27272727272,71.19181818181818
서울특별시 강남구 자곡동 611,191250.0,95.70125
서울특별시 강남구 자곡동 618,132300.0,79.57000000000001
서울특별시 강남구 자곡동 619,87693.75,65.57875
서울특별시 강남구 자곡동 686,175260.86956521738,94.40217391304348
서울특별시 강남구 자곡동 687,180200.0,94.902
서울특별시 강남구 청담동 10,139000.0,86.375
서울특별시 강남구 청담동 102-13,325000.0,158.84666666666666
서울특별시 강남구 청담동 102-2,268250.0,173.195
서울특별시 강남구 청담동 102-7,400000.0,236.42
서울특별시 강남구 청담동 108,227833.33333333334,84.595
서울특별시 강남구 청담동 110-3,245000.0,145.14
서울특별시 강남구 청담동 111-11,240000.0,158.77
서울특별시 강남구 청담동 113,338000.0,204.96
서울특별시 강남구 청담동 114,350000.0,177.07
서울특별시 강남구 청담동 115-17,380000.0,244.49
서울특별시 강남구 청담동 116-10,330000.0,200.88
서울특별시 강남구 청담동 116-5,288000.0,241.24
서울특별시 강남구 청담동 117-22,315000.0,211.72
서울특별시 강남구 청담동 121,248000.0,183.77
서울특별시 강남구 청담동 122-35,39375.0,28.515175
서울특별시 강남구 청담동 125,142500.0,84.78
서울특별시 강남구 청담동 127-31,310000.0,109.53
서울특별시 강남구 청담동 128-1,112500.0,59.4
서울특별시 강남구 청담동 129,1057267.5,273.96
서울특별시 강남구 청담동 129-16,745528.5,248.2075
서울특별시 강남구 청담동 129-7,503250.0,166.01
서울특별시 강남구 청담동 130,256500.0,110.14500000000001
서울특별시 강남구 청담동 130-6,560000.0,183.5
서울특별시 강남구 청담동 130-7,540000.0,192.86
서울특별시 강남구 청담동 134,380000.0,110.2
서울특별시 강남구 청담동 134-15,346166.6666666667,122.005
서울특별시 강남구 청담동 134-16,197000.0,84.94
서울특별시 강남구 청담동 134-38,275766.6666666667,73.05713333333333
서울특별시 강남구 청담동 14,200000.0,84.97
서울특별시 강남구 청담동 15-21,196000.0,102.16
서울특별시 강남구 청담동 23,190000.0,84.78
서울특별시 강남구 청담동 28-13,167000.0,153.33
서울특별시 강남구 청담동 28-20,250211.0,136.41
서울특별시 강남구 청담동 30-33,199000.0,81.84
서울특별시 강남구 청담동 33,177250.0,71.985
서울특별시 강남구 청담동 34-13,22140.0,13.407300000000001
서울특별시 강남구 청담동 36,191500.0,122.2
서울특별시 강남구 청담동 42,220000.0,114.83
서울특별시 강남구 청담동 43,189333.33333333334,99.00999999999999
서울특별시 강남구 청담동 5-25,70750.0,35.905
서울특별시 강남구 청담동 50-5,243500.0,138.425
서울특별시 강남구 청담동 60,168957.5,83.575
서울특별시 강남구 청담동 64-1,555000.0,197.73
서울특별시 강남구 청담동 65,283500.0,138.134
서울특별시 강남구 청담동 67-1,358500.0,158.9768
서울특별시 강남구 청담동 75-1,311000.0,159.08
서울특별시 강남구 청담동 76-12,77100.0,39.54
서울특별시 강남구 청담동 89-12,381666.6666666667,270.25
서울특별시 강남구 청담동 90-17,230000.0,165.41
서울특별시 강동구 강일동 665,104250.0,84.7325
서울특별시 강동구 강일동 668,105000.0,84.83
서울특별시 강동구 강일동 670,105860.0,79.80199999999999
서울특별시 강동구 강일동 673,110600.0,84.68
서울특별시 강동구 강일동 674,107285.71428571429,77.51428571428572
서울특별시 강동구 강일동 684,113000.0,84.72
서울특별시 강동구 강일동 686,105750.0,72.18
서울특별시 강동구 강일동 695,113957.14285714286,93.28428571428572
서울특별시 강동구 강일동 699,113800.0,84.65599999999999
서울특별시 강동구 강일동 701,111400.0,84.69285714285715
서울특별시 강동구 강일동 707,137166.66666666666,94.92666666666666
서울특별시 강동구 강일동 717,122175.0,82.9725
서울특별시 강동구 고덕동 210-1,113750.0,59.1275
서울특별시 강동구 고덕동 312,121425.0,68.676
서울특별시 강동구 고덕동 470,95166.66666666667,96.0
서울특별시 강동구 고덕동 486,119602.96296296296,80.85888888888888
서울특별시 강동구 고덕동 499,170750.0,106.01785714285714
서울특별시 강동구 고덕동 688,157292.98245614034,78.59526315789475
서울특별시 강동구 고덕동 693,163335.13513513515,73.45725675675675
서울특별시 강동구 길동 100,77400.0,83.73
서울특별시 강동구 길동 107,65500.0,59.16
서울특별시 강동구 길동 146-1,50000.0,83.51
서울특별시 강동구 길동 152-3,50250.0,60.535
서울특별시 강동구 길동 160,87166.66666666667,74.78
서울특별시 강동구 길동 184,76712.5,84.85
서울특별시 강동구 길동 228,60000.0,83.8
서울특별시 강동구 길동 242-6,66050.0,74.03
서울특별시 강동구 길동 247,76166.66666666667,84.43666666666667
서울특별시 강동구 길동 324-6,55000.0,84.93
서울특별시 강동구 길동 337-19,79733.33333333333,84.04333333333334
서울특별시 강동구 길동 339-1,69666.66666666667,73.75333333333333
서울특별시 강동구 길동 343-1,12942.142857142857,16.959
서울특별시 강동구 길동 343-2,10466.111111111111,15.444777777777777
서울특별시 강동구 길동 344-5,79350.0,99.96000000000001
서울특별시 강동구 길동 346-1,47000.0,64.22
서울특별시 강동구 길동 347-27,58500.0,79.25
서울특별시 강동구 길동 348-4,54000.0,57.46
서울특별시 강동구 길동 349-1,13400.0,17.439999999999998
서울특별시 강동구 길동 353-40,63250.0,90.39
서울특별시 강동구 길동 358-1,64000.0,80.53
서울특별시 강동구 길동 361-18,63000.0,77.19
서울특별시 강동구 길동 365-1,78250.0,77.645
서울특별시 강동구 길동 371-9,59000.0,70.17
서울특별시 강동구 길동 373-7,64000.0,84.51
서울특별시 강동구 길동 382-6,48233.333333333336,48.29999999999999
서울특별시 강동구 길동 383-6,59000.0,82.18
서울특별시 강동구 길동 383-8,50500.0,84.55
서울특별시 강동구 길동 384-1,73500.0,72.41
서울특별시 강동구 길동 384-4,68666.66666666667,64.19
서울특별시 강동구 길동 384-5,59460.0,56.465999999999994
서울특별시 강동구 길동 385-1,61100.0,75.85000000000001
서울특별시 강동구 길동 385-3,74900.0,84.13
서울특별시 강동구 길동 385-4,68000.0,84.92
서울특별시 강동구 길동 387-4,36433.333333333336,28.706666666666667
서울특별시 강동구 길동 387-5,10466.666666666666,16.944999999999997
서울특별시 강동구 길동 388-4,81500.0,84.01
서울특별시 강동구 길동 388-5,68000.0,84.75
서울특별시 강동구 길동 388-7,26815.384615384617,34.145384615384614
서울특별시 강동구 길동 389-9,65500.0,84.51
서울특별시 강동구 길동 394-17,35000.0,40.23
서울특별시 강동구 길동 396-1,53600.0,81.72
서울특별시 강동구 길동 400,90970.0,67.21333333333334
서울특별시 강동구 길동 401-1,79750.0,84.775
서울특별시 강동구 길동 413-11,23475.0,15.3225
서울특별시 강동구 길동 414-10,71500.0,82.87375
서울특별시 강동구 길동 414-4,10427.272727272728,13.97181818181818
서울특별시 강동구 길동 414-6,37450.0,56.7
서울특별시 강동구 길동 415-11,69266.66666666667,84.89
서울특별시 강동구 길동 415-13,11490.434782608696,14.276521739130436
서울특별시 강동구 길동 415-16,11511.363636363636,13.354909090909091
서울특별시 강동구 길동 445-1,87750.0,87.836
서울특별시 강동구 길동 45,87300.0,77.6
서울특별시 강동구 길동 456-2,57833.333333333336,71.75666666666667
서울특별시 강동구 길동 456-3,10468.181818181818,12.490000000000002
서울특별시 강동구 길동 456-4,24883.333333333332,20.77
서울특별시 강동구 길동 457,11954.545454545454,14.495
서울특별시 강동구 길동 457-1,11525.0,15.86
서울특별시 강동구 길동 470,100000.0,84.96
서울특별시 강동구 길동 472,60000.0,84.05
서울특별시 강동구 길동 474,138190.0,107.729
서울특별시 강동구 길동 475,65500.0,72.77
서울특별시 강동구 길동 477,114615.38461538461,63.825384615384614
서울특별시 강동구 길동 53,100513.33333333333,71.068
서울특별시 강동구 길동 74,73000.0,95.52
서울특별시 강동구 길동 92,59300.0,52.129999999999995
서울특별시 강동구 둔촌동 134-10,118250.0,72.33
서울특별시 강동구 둔촌동 135-1,96856.42857142857,70.82714285714285
서울특별시 강동구 둔촌동 30-4,136566.66666666666,84.36
서울특별시 강동구 둔촌동 425-3,60000.0,84.95
서울특별시 강동구 둔촌동 426,89000.0,102.45
서울특별시 강동구 둔촌동 435-2,49666.666666666664,59.083333333333336
서울특별시 강동구 둔촌동 435-3,94000.0,84.75
서울특별시 강동구 둔촌동 446-4,36000.0,53.9
서울특별시 강동구 둔촌동 46-20,71500.0,83.72
서울특별시 강동구 둔촌동 46-41,110000.0,141.41
서울특별시 강동구 둔촌동 488,80850.0,83.88
서울특별시 강동구 둔촌동 511-2,66000.0,79.77
서울특별시 강동구 둔촌동 518-2,79500.0,84.24
서울특별시 강동구 둔촌동 544,79000.0,79.53
서울특별시 강동구 둔촌동 545,99857.14285714286,66.86142857142858
서울특별시 강동구 둔촌동 546,108409.09090909091,68.8809090909091
서울특별시 강동구 둔촌동 555,108042.85714285714,63.92857142857143
서울특별시 강동구 둔촌동 603,115145.45454545454,90.4009090909091
서울특별시 강동구 둔촌동 61-12,65000.0,68.54
서울특별시 강동구 둔촌동 61-9,22500.0,40.62
서울특별시 강동구 둔촌동 611,106600.0,88.20666666666666
서울특별시 강동구 둔촌동 613,70900.0,62.172000000000004
서울특별시 강동구 둔촌동 62,80000.0,84.68
서울특별시 강동구 둔촌동 621,91975.0,76.08625
서울특별시 강동구 둔촌동 630,137618.75,83.8325
서울특별시 강동구 둔촌동 64,57450.0,56.65
서울특별시 강동구 둔촌동 67,56300.0,80.035
서울특별시 강동구 둔촌동 70-5,109666.66666666667,76.25
서울특별시 강동구 둔촌동 89,105416.66666666667,76.45666666666666
서울특별시 강동구 둔촌동 90,84150.0,84.82
서울특별시 강동구 둔촌동 94-16,59466.666666666664,52.18
서울특별시 강동구 명일동 15,134292.68292682926,69.52073170731707
서울특별시 강동구 명일동 251-1,90332.22222222222,69.34333333333333
서울특별시 강동구 명일동 257,142431.25,83.46312499999999
서울특별시 강동구 명일동 270,120983.33333333333,81.67333333333333
서울특별시 강동구 명일동 312-165,64500.0,84.61
서울특별시 강동구 명일동 326-9,81500.0,83.7
