주소,평균가격,평균면적,lat,lng
서울특별시 강남구 도곡동 964,184833.3333333333,84.93,127.0393768,37.4888210
서울특별시 강남구 도곡동 965,35762.5,30.96625,127.0389464,37.4859252
서울특별시 강남구 도곡동 966,161000.0,72.385,127.0487979,37.4891557
서울특별시 강남구 도곡동 967,194750.0,79.85499999999999,127.0408105,37.4888809
서울특별시 강남구 도곡동 969,272500.0,162.285,127.0371088,37.4891846
서울특별시 강남구 도곡동 970,165000.0,194.605,127.0378142,37.4898467
서울특별시 강남구 도곡동 972,210000.0,84.9569,127.0391880,37.4877418
서울특별시 강남구 삼성동 104-10,226500.0,84.985,127.0628592,37.5162523
서울특별시 강남구 삼성동 105,275666.6666666667,161.95666666666668,127.0627325,37.5157139
서울특별시 강남구 삼성동 106,170000.0,59.7,127.0617054,37.5155702
서울특별시 강남구 삼성동 107,170000.0,83.0,127.0604318,37.5148933
서울특별시 강남구 삼성동 108-1,248000.0,109.32,127.0621021,37.5151457
서울특별시 강남구 삼성동 109-21,41028.57142857143,29.67,127.0640062,37.5155252
서울특별시 강남구 삼성동 11,281285.71428571426,105.87685714285716,127.0447625,37.5152753
서울특별시 강남구 삼성동 110-2,385000.0,182.21,127.0657697,37.5155660
서울특별시 강남구 삼성동 117,253000.0,154.77,127.0518548,37.5123258
서울특별시 강남구 삼성동 130,136666.66666666666,108.35,127.0534271,37.5085917
서울특별시 강남구 삼성동 14-1,335000.0,152.98,127.0462462,37.5159930
서울특별시 강남구 삼성동 142-3,41272.22222222222,38.33074074074074,127.0509492,37.5061723
서울특별시 강남구 삼성동 142-7,44471.42857142857,39.25857142857143,127.0508739,37.5065622
서울특별시 강남구 삼성동 144-10,77500.0,57.33,127.0548511,37.5070614
서울특별시 강남구 삼성동 144-14,160000.0,84.97,127.0554164,37.5080146
서울특별시 강남구 삼성동 147-2,161333.33333333334,84.47,127.0559981,37.5132443
서울특별시 강남구 삼성동 16-2,177250.0,55.20399999999999,127.0484681,37.5163114
서울특별시 강남구 삼성동 17,175250.0,67.49249999999999,127.0487000,37.5177728
서울특별시 강남구 삼성동 188,324000.0,94.135,127.0511563,37.5154044
서울특별시 강남구 삼성동 189,317250.0,75.47,127.0500142,37.5174792
서울특별시 강남구 삼성동 19-4,328000.0,84.99,127.0500027,37.5175364
서울특별시 강남구 삼성동 2,174450.0,64.72200000000001,127.0427577,37.5170277
서울특별시 강남구 삼성동 3-1,105578.75,73.1214375,127.0441129,37.5174323
서울특별시 강남구 삼성동 3-3,157000.0,59.82,127.0448647,37.5174490
서울특별시 강남구 삼성동 33-22,181000.0,119.41,127.0440303,37.5128680
서울특별시 강남구 삼성동 4-6,189500.0,91.1275,127.0455212,37.5173908
서울특별시 강남구 삼성동 45-5,149000.0,77.77,127.0496487,37.5126342
서울특별시 강남구 삼성동 47-18,75000.0,115.89,127.0495537,37.5134696
서울특별시 강남구 삼성동 5-3,230000.0,153.61,127.0464570,37.5169812
서울특별시 강남구 삼성동 50,263230.76923076925,80.92723076923077,127.0515094,37.5138666
서울특별시 강남구 삼성동 53-2,251300.0,117.45,127.0521442,37.5187247
서울특별시 강남구 삼성동 57-9,205000.0,159.69,127.0550198,37.5191068
서울특별시 강남구 삼성동 6,181000.0,74.32833333333333,127.0446974,37.5167884
서울특별시 강남구 삼성동 64-4,230000.0,150.89,127.0522783,37.5174257
서울특별시 강남구 삼성동 66-1,300000.0,239.55,127.0522146,37.5163989
서울특별시 강남구 삼성동 78-4,220000.0,84.99,127.0583783,37.5197827
서울특별시 강남구 삼성동 79,276000.0,100.23333333333332,127.0596517,37.5199747
서울특별시 강남구 삼성동 8-2,288666.6666666667,214.35333333333327,127.0423857,37.5155561
서울특별시 강남구 삼성동 87,544000.0,167.05075,127.0593575,37.5182931
서울특별시 강남구 삼성동 91-16,140000.0,82.02,127.0615971,37.5161543
서울특별시 강남구 삼성동 99,175000.0,81.21,127.0648796,37.5174418
서울특별시 강남구 삼성동 99-3,528000.0,241.83,127.0646879,37.5178516
서울특별시 강남구 세곡동 511,155550.0,84.975,127.1027667,37.4641688
서울특별시 강남구 세곡동 516,150333.33333333334,84.96,127.1044236,37.4637795
서울특별시 강남구 세곡동 525,151760.0,96.846,127.1012002,37.4602874
서울특별시 강남구 세곡동 533,160761.11111111112,77.62,127.0929712,37.4667787
서울특별시 강남구 세곡동 579,151038.46153846153,66.0,127.1028738,37.4667936
서울특별시 강남구 수서동 708,145868.42105263157,63.6,127.1009549,37.4891651
서울특별시 강남구 수서동 712,206500.0,130.0525,127.1035835,37.4894723
서울특별시 강남구 수서동 736,107342.55319148937,38.64,127.0984502,37.4870776
서울특별시 강남구 수서동 738,170125.0,84.46,127.0965246,37.4853282
서울특별시 강남구 수서동 746,105223.88059701493,38.85671641791045,127.0876398,37.4847393
서울특별시 강남구 수서동 747,181874.44444444444,84.03999999999999,127.0907043,37.4848991
서울특별시 강남구 수서동 795,184704.0,80.4276,127.0908272,37.4810024
서울특별시 강남구 수서동 799,326250.0,142.45521666666664,127.0950912,37.4813018
서울특별시 강남구 신사동 506-9,200000.0,84.89,127.0196434,37.5201342
서울특별시 강남구 신사동 510-11,74250.0,73.14,127.0206947,37.5187768
서울특별시 강남구 신사동 540-2,81000.0,65.52,127.0243757,37.5194851
서울특별시 강남구 신사동 550-7,131000.0,102.02,127.0240926,37.5238089
서울특별시 강남구 신사동 551-5,80500.0,60.755,127.0237942,37.5218476
서울특별시 강남구 신사동 555-11,76300.0,67.66,127.0247401,37.5206676
서울특별시 강남구 신사동 593-32,95500.0,80.83,127.0297839,37.5222400
서울특별시 강남구 신사동 606-2,170000.0,135.72,127.0307354,37.5249009
서울특별시 강남구 신사동 622,112000.0,84.9,127.0319259,37.5262436
서울특별시 강남구 신사동 622-1,209500.0,107.75,127.0324552,37.5261332
서울특별시 강남구 신사동 626,239000.0,161.89,127.0307334,37.5237551
서울특별시 강남구 신사동 632,462500.0,213.05,127.0337253,37.5237801
서울특별시 강남구 신사동 635-14,91650.0,51.85,127.0346410,37.5265557
서울특별시 강남구 신사동 658,146000.0,84.96,127.0372514,37.5269770
서울특별시 강남구 신사동 659,179500.0,95.45,127.0372396,37.5274678
서울특별시 강남구 압구정동 369-1,533133.3333333334,173.88333333333333,127.0279464,37.5330332
서울특별시 강남구 압구정동 397,302018.1818181818,102.60272727272728,127.0182742,37.5239530
서울특별시 강남구 압구정동 414,384666.6666666667,138.565,127.0201133,37.5253123
서울특별시 강남구 압구정동 426,340142.8571428572,116.21857142857142,127.0244949,37.5262291
서울특별시 강남구 압구정동 433,510214.28571428574,166.7357142857143,127.0244362,37.5275616
서울특별시 강남구 압구정동 434,434500.0,143.73125,127.0241258,37.5289335
서울특별시 강남구 압구정동 436,293000.0,108.15000000000002,127.0250922,37.5310976
서울특별시 강남구 압구정동 443,288700.0,82.5,127.0269778,37.5312653
서울특별시 강남구 압구정동 447,312666.6666666667,84.84,127.0261549,37.5306302
서울특별시 강남구 압구정동 448,340000.0,106.89,127.0273545,37.5302376
서울특별시 강남구 압구정동 455,319000.0,82.23,127.0285832,37.5319820
서울특별시 강남구 압구정동 456,530250.0,175.67166666666665,127.0289236,37.5299406
서울특별시 강남구 압구정동 462,405833.3333333333,117.90666666666668,127.0306759,37.5323837
서울특별시 강남구 압구정동 481,375750.0,135.655,127.0354624,37.5312208
서울특별시 강남구 압구정동 484,311800.0,106.71,127.0360730,37.5297976
서울특별시 강남구 압구정동 486,438500.0,154.87,127.0368887,37.5309134
서울특별시 강남구 압구정동 489,405000.0,116.94,127.0381892,37.5291612
서울특별시 강남구 압구정동 490,257761.9047619048,70.79714285714286,127.0388254,37.5303209
서울특별시 강남구 압구정동 493,418000.0,150.57777777777778,127.0405264,37.5298296
서울특별시 강남구 압구정동 510,690000.0,210.1,127.0417885,37.5299761
서울특별시 강남구 압구정동 513,360785.7142857143,132.51285714285714,127.0421010,37.5289473
서울특별시 강남구 압구정동 528,307333.3333333333,106.21999999999998,127.0440929,37.5291373
서울특별시 강남구 역삼동 606-18,23833.33333333333,25.92,127.0338076,37.5064893
서울특별시 강남구 역삼동 628-1,80833.33333333333,73.3,127.0345777,37.5042958
서울특별시 강남구 역삼동 636,115000.0,84.18,127.0312967,37.5013177
서울특별시 강남구 역삼동 644-6,117000.0,83.12,127.0345420,37.5015241
서울특별시 강남구 역삼동 656-31,120000.0,107.3,127.0388539,37.5067335
서울특별시 강남구 역삼동 681-26,80733.33333333333,51.696666666666665,127.0413401,37.5091754
서울특별시 강남구 역삼동 681-46,138000.0,114.01,127.0421718,37.5091686
서울특별시 강남구 역삼동 706-10,19000.0,23.9075,127.0435678,37.5021471
서울특별시 강남구 역삼동 706-11,18000.0,23.66,127.0437408,37.5022002
서울특별시 강남구 역삼동 706-20,40981.25,41.52875,127.0442572,37.5019590
서울특별시 강남구 역삼동 706-24,21500.0,23.850000000000005,127.0439711,37.5017764
서울특별시 강남구 역삼동 707-15,89900.0,63.67,127.0452085,37.5025053
서울특별시 강남구 역삼동 707-18,73666.66666666667,49.04,127.0458671,37.5026856
서울특별시 강남구 역삼동 708-31,52540.0,36.226,127.0483602,37.5031250
서울특별시 강남구 역삼동 709-5,278625.0,92.077725,127.0467480,37.5023575
서울특별시 강남구 역삼동 710,322600.0,164.2368,127.0449372,37.5014748
서울특별시 강남구 역삼동 711-3,306700.0,104.4398,127.0444983,37.5004477
서울특별시 강남구 역삼동 713-11,164270.58823529413,68.44770588235295,127.0458108,37.4993252
서울특별시 강남구 역삼동 713-7,325666.6666666667,147.40333333333334,127.0475511,37.5007064
서울특별시 강남구 역삼동 716,195500.0,68.30333333333333,127.0493831,37.5024446
서울특별시 강남구 역삼동 716-3,280000.0,84.99,127.0498880,37.5014209
서울특별시 강남구 역삼동 720-25,49732.0,41.83624,127.0427008,37.5014592
서울특별시 강남구 역삼동 722,163240.0,84.0506,127.0423208,37.5005747
서울특별시 강남구 역삼동 727-11,120000.0,140.73,127.0394001,37.4973395
서울특별시 강남구 역삼동 727-2,19475.0,17.174,127.0391072,37.4979541
서울특별시 강남구 역삼동 727-9,18571.42857142857,12.7,127.0393026,37.4975447
서울특별시 강남구 역삼동 729-37,111000.0,84.78,127.0425166,37.4985208
서울특별시 강남구 역삼동 735-15,18400.0,14.897,127.0335015,37.4985331
서울특별시 강남구 역삼동 747-5,91000.0,59.96,127.0378712,37.4957106
서울특별시 강남구 역삼동 754,291000.0,120.77800000000002,127.0464368,37.4985802
서울특별시 강남구 역삼동 754-1,237125.0,72.39725,127.0467993,37.4977619
서울특별시 강남구 역삼동 755-1,340000.0,132.8355,127.0499952,37.4997285
서울특별시 강남구 역삼동 755-4,217453.84615384616,65.46407692307693,127.0498940,37.4987845
서울특별시 강남구 역삼동 757,207675.0,62.69199999999999,127.0500650,37.4975233
서울특별시 강남구 역삼동 761-10,203500.0,84.96,127.0463985,37.4962760
서울특별시 강남구 역삼동 762-3,237312.5,74.97,127.0472661,37.4951609
서울특별시 강남구 역삼동 763-16,256500.0,95.66666666666669,127.0481660,37.4965066
서울특별시 강남구 역삼동 766-8,59750.0,33.48,127.0504294,37.4961421
서울특별시 강남구 역삼동 771-4,126000.0,59.77,127.0428446,37.4973162
서울특별시 강남구 역삼동 775-15,88000.0,74.1,127.0421044,37.4962992
서울특별시 강남구 역삼동 777-2,103000.0,84.28,127.0409250,37.4951991
서울특별시 강남구 역삼동 778-5,123500.0,109.35,127.0429161,37.4956741
서울특별시 강남구 역삼동 783-28,53000.0,53.65,127.0437620,37.4942696
서울특별시 강남구 역삼동 783-3,72750.0,78.305,127.0434060,37.4944250
서울특별시 강남구 역삼동 783-30,80000.0,75.45,127.0435453,37.4942059
서울특별시 강남구 역삼동 787-4,66650.0,73.45,127.0426849,37.4936176
서울특별시 강남구 역삼동 794-19,77500.0,74.61,127.0377957,37.4928125
서울특별시 강남구 역삼동 794-28,181500.0,210.15,127.0375346,37.4922011
서울특별시 강남구 역삼동 795-41,159000.0,84.53,127.0384403,37.4927617
서울특별시 강남구 역삼동 796-29,92200.0,73.654,127.0391302,37.4930052
서울특별시 강남구 역삼동 823-7,19550.0,17.18,127.0322824,37.4984130
서울특별시 강남구 역삼동 824-25,41683.333333333336,42.39333333333334,127.0311371,37.4975914
서울특별시 강남구 역삼동 826-29,80000.0,71.78,127.0301873,37.4963126
서울특별시 강남구 역삼동 826-37,161125.0,99.275,127.0304200,37.4954064
서울특별시 강남구 역삼동 832-5,108000.0,65.62,127.0308965,37.4922217
서울특별시 강남구 역삼동 835-67,196000.0,133.77,127.0349001,37.4920882
서울특별시 강남구 역삼동 835-68,205000.0,176.03,127.0357831,37.4923120
서울특별시 강남구 역삼동 836,40900.0,40.93,127.0330105,37.4919817
서울특별시 강남구 역삼동 836-35,129000.0,100.8,127.0340375,37.4920542
서울특별시 강남구 역삼동 901,149500.0,70.54,127.0393970,37.5071869
서울특별시 강남구 율현동 365,141800.0,69.91999999999999,127.1054779,37.4676266
서울특별시 강남구 율현동 513,172500.0,114.91,127.1104644,37.4700767
서울특별시 강남구 일원동 615,216357.14285714287,79.47857142857143,127.0783357,37.4922897
서울특별시 강남구 일원동 615-1,228166.66666666663,99.16666666666669,127.0793088,37.4912664
서울특별시 강남구 일원동 626,155000.0,84.67,127.0837332,37.4929841
서울특별시 강남구 일원동 711,127571.42857142857,50.22285714285714,127.0902856,37.4926394
서울특별시 강남구 일원동 716,245062.5,121.615,127.0852897,37.4848542
서울특별시 강남구 일원동 718,245350.0,134.438,127.0826146,37.4842731
서울특별시 강남구 일원동 719,162526.92307692306,67.50461538461539,127.0808681,37.4838642
서울특별시 강남구 일원동 731,202285.7142857143,78.73857142857143,127.0775203,37.4818738
서울특별시 강남구 일원동 734,214050.0,75.581,127.0810079,37.4821160
서울특별시 강남구 일원동 735,221333.3333333333,81.68666666666667,127.0853872,37.4824375
서울특별시 강남구 일원동 741,249500.0,76.42615384615384,127.0798621,37.4893014
서울특별시 강남구 일원동 742,296380.5,98.4425,127.0787231,37.4901942
서울특별시 강남구 일원동 743,290666.6666666667,90.42166666666668,127.0751078,37.4909223
서울특별시 강남구 자곡동 602,128602.27272727272,71.19181818181818,127.1014276,37.4746730
서울특별시 강남구 자곡동 611,191250.0,95.70125,127.0940872,37.4741326
서울특별시 강남구 자곡동 618,132300.0,79.57000000000001,127.0909932,37.4726090
서울특별시 강남구 자곡동 619,87693.75,65.57875,127.0886891,37.4712763
서울특별시 강남구 자곡동 686,175260.86956521738,94.40217391304348,127.1126934,37.4758363
서울특별시 강남구 자곡동 687,180200.0,94.902,127.1098412,37.4748672
서울특별시 강남구 청담동 10,139000.0,86.375,127.0476005,37.5215876
서울특별시 강남구 청담동 102-13,325000.0,158.84666666666666,127.0470909,37.5286265
서울특별시 강남구 청담동 102-2,268250.0,173.195,127.0474004,37.5284990
서울특별시 강남구 청담동 102-7,400000.0,236.42,127.0476836,37.5286814
서울특별시 강남구 청담동 108,227833.3333333333,84.595,127.0522651,37.5274656
서울특별시 강남구 청담동 110-3,245000.0,145.14,127.0512147,37.5271694
서울특별시 강남구 청담동 111-11,240000.0,158.77,127.0497337,37.5268129
서울특별시 강남구 청담동 113,338000.0,204.96,127.0486397,37.5277783
서울특별시 강남구 청담동 114,350000.0,177.07,127.0481715,37.5279851
서울특별시 강남구 청담동 115-17,380000.0,244.49,127.0471453,37.5267918
서울특별시 강남구 청담동 116-10,330000.0,200.88,127.0479189,37.5269092
서울특별시 강남구 청담동 116-5,288000.0,241.24,127.0475782,37.5260610
서울특별시 강남구 청담동 117-22,315000.0,211.72,127.0485443,37.5266839
서울특별시 강남구 청담동 121,248000.0,183.77,127.0489644,37.5266948
서울특별시 강남구 청담동 122-35,39375.0,28.515175,127.0496852,37.5264340
서울특별시 강남구 청담동 125,142500.0,84.78,127.0508769,37.5252775
서울특별시 강남구 청담동 127-31,310000.0,109.53,127.0530979,37.5269333
서울특별시 강남구 청담동 128-1,112500.0,59.4,127.0539307,37.5266935
서울특별시 강남구 청담동 129,1057267.5,273.96,127.0542921,37.5260719
서울특별시 강남구 청담동 129-16,745528.5,248.2075,127.0534237,37.5253481
서울특별시 강남구 청담동 129-7,503250.0,166.01,127.0536883,37.5256100
서울특별시 강남구 청담동 130,256500.0,110.145,127.0552408,37.5252492
서울특별시 강남구 청담동 130-6,560000.0,183.5,127.0552715,37.5248352
서울특별시 강남구 청담동 130-7,540000.0,192.86,127.0553810,37.5245942
서울특별시 강남구 청담동 134,380000.0,110.2,127.0561392,37.5247718
서울특별시 강남구 청담동 134-15,346166.6666666667,122.005,127.0591983,37.5233258
서울특별시 강남구 청담동 134-16,197000.0,84.94,127.0587486,37.5229500
